Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
49 Zamora;49003 Alcañices;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;64
49 Zamora;49003 Alcañices;;Mujeres;Educación superior;2023;117
49 Zamora;49003 Alcañices;;Mujeres;Educación superior;2022;111
49 Zamora;49003 Alcañices;;Mujeres;Educación superior;2021;104
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Total;2023;1.001
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Total;2022;987
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Total;2021;987
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Educación primaria e inferior;2023;242
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Educación primaria e inferior;2022;249
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Educación primaria e inferior;2021;263
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;377
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;373
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;377
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;182
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;179
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;168
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Educación superior;2023;200
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Educación superior;2022;186
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Total;Educación superior;2021;179
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Total;2023;533
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Total;2022;522
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Total;2021;523
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Educación primaria e inferior;2023;113
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Educación primaria e inferior;2022;117
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Educación primaria e inferior;2021;125
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;222
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;221
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;219
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;115
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;109
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;104
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Educación superior;2023;83
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Educación superior;2022;75
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Hombres;Educación superior;2021;75
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Total;2023;468
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Total;2022;465
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Total;2021;464
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Educación primaria e inferior;2023;129
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Educación primaria e inferior;2022;132
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Educación primaria e inferior;2021;138
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;155
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;152
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;158
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;67
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;70
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;64
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Educación superior;2023;117
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Educación superior;2022;111
49 Zamora;49003 Alcañices;4900301001 Alcañices sección 01001;Mujeres;Educación superior;2021;104
49 Zamora;49004 Alcubilla de Nogales;;Total;Total;2023;103
49 Zamora;49004 Alcubilla de Nogales;;Total;Total;2022;108
