Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
37 Salamanca;37002 Agallas;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;12
37 Salamanca;37002 Agallas;;Hombres;Educación superior;2023;3
37 Salamanca;37002 Agallas;;Hombres;Educación superior;2022;3
37 Salamanca;37002 Agallas;;Hombres;Educación superior;2021;3
37 Salamanca;37002 Agallas;;Mujeres;Total;2023;54
37 Salamanca;37002 Agallas;;Mujeres;Total;2022;58
37 Salamanca;37002 Agallas;;Mujeres;Total;2021;60
37 Salamanca;37002 Agallas;;Mujeres;Educación primaria e inferior;2023;24
37 Salamanca;37002 Agallas;;Mujeres;Educación primaria e inferior;2022;25
37 Salamanca;37002 Agallas;;Mujeres;Educación primaria e inferior;2021;25
37 Salamanca;37002 Agallas;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;17
37 Salamanca;37002 Agallas;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;20
37 Salamanca;37002 Agallas;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;21
37 Salamanca;37002 Agallas;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;4
37 Salamanca;37002 Agallas;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;3
37 Salamanca;37002 Agallas;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;5
37 Salamanca;37002 Agallas;;Mujeres;Educación superior;2023;9
37 Salamanca;37002 Agallas;;Mujeres;Educación superior;2022;10
37 Salamanca;37002 Agallas;;Mujeres;Educación superior;2021;9
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Total;2023;125
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Total;2022;126
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Total;2021;124
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Educación primaria e inferior;2023;42
