Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
34 Palencia;34003 Abia de las Torres;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;11
34 Palencia;34003 Abia de las Torres;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;15
34 Palencia;34003 Abia de las Torres;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;18
34 Palencia;34003 Abia de las Torres;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;14
34 Palencia;34003 Abia de las Torres;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;11
34 Palencia;34003 Abia de las Torres;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;10
34 Palencia;34003 Abia de las Torres;;Mujeres;Educación superior;2023;25
34 Palencia;34003 Abia de las Torres;;Mujeres;Educación superior;2022;28
34 Palencia;34003 Abia de las Torres;;Mujeres;Educación superior;2021;26
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Total;2023;153
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Total;2022;161
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Total;2021;157
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Educación primaria e inferior;2023;24
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Educación primaria e inferior;2022;27
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Educación primaria e inferior;2021;26
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;38
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;43
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;46
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;39
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;38
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;34
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Educación superior;2023;52
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Educación superior;2022;53
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Total;Educación superior;2021;51
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Total;2023;86
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Total;2022;90
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Total;2021;86
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Educación primaria e inferior;2023;7
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Educación primaria e inferior;2022;10
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Educación primaria e inferior;2021;9
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;27
