Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Total;2023;811
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Total;2022;798
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Total;2021;788
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Educación primaria e inferior;2023;130
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Educación primaria e inferior;2022;131
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Educación primaria e inferior;2021;146
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Primera etapa de Educación Secundaria y similar;2023;285
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Primera etapa de Educación Secundaria y similar;2022;285
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Primera etapa de Educación Secundaria y similar;2021;273
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;168
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;161
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;163
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Educación superior;2023;228
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Educación superior;2022;221
47 Valladolid;47090 Mojados;4709001002 Mojados sección 01002;Mujeres;Educación superior;2021;206
47 Valladolid;47091 Monasterio de Vega;;Total;Total;2023;74
47 Valladolid;47091 Monasterio de Vega;;Total;Total;2022;77
47 Valladolid;47091 Monasterio de Vega;;Total;Total;2021;77
47 Valladolid;47091 Monasterio de Vega;;Total;Educación primaria e inferior;2023;14
47 Valladolid;47091 Monasterio de Vega;;Total;Educación primaria e inferior;2022;15
47 Valladolid;47091 Monasterio de Vega;;Total;Educación primaria e inferior;2021;16
47 Valladolid;47091 Monasterio de Vega;;Total;Primera etapa de Educación Secundaria y similar;2023;25
47 Valladolid;47091 Monasterio de Vega;;Total;Primera etapa de Educación Secundaria y similar;2022;25
47 Valladolid;47091 Monasterio de Vega;;Total;Primera etapa de Educación Secundaria y similar;2021;27
47 Valladolid;47091 Monasterio de Vega;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;18
47 Valladolid;47091 Monasterio de Vega;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;17
47 Valladolid;47091 Monasterio de Vega;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;16
47 Valladolid;47091 Monasterio de Vega;;Total;Educación superior;2023;17
47 Valladolid;47091 Monasterio de Vega;;Total;Educación superior;2022;20
47 Valladolid;47091 Monasterio de Vega;;Total;Educación superior;2021;18
47 Valladolid;47091 Monasterio de Vega;;Hombres;Total;2023;41
47 Valladolid;47091 Monasterio de Vega;;Hombres;Total;2022;41
47 Valladolid;47091 Monasterio de Vega;;Hombres;Total;2021;42
47 Valladolid;47091 Monasterio de Vega;;Hombres;Educación primaria e inferior;2023;6
47 Valladolid;47091 Monasterio de Vega;;Hombres;Educación primaria e inferior;2022;6
47 Valladolid;47091 Monasterio de Vega;;Hombres;Educación primaria e inferior;2021;7
47 Valladolid;47091 Monasterio de Vega;;Hombres;Primera etapa de Educación Secundaria y similar;2023;12
47 Valladolid;47091 Monasterio de Vega;;Hombres;Primera etapa de Educación Secundaria y similar;2022;11
47 Valladolid;47091 Monasterio de Vega;;Hombres;Primera etapa de Educación Secundaria y similar;2021;12
47 Valladolid;47091 Monasterio de Vega;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;13
47 Valladolid;47091 Monasterio de Vega;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;13
47 Valladolid;47091 Monasterio de Vega;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;13
47 Valladolid;47091 Monasterio de Vega;;Hombres;Educación superior;2023;10
47 Valladolid;47091 Monasterio de Vega;;Hombres;Educación superior;2022;11
47 Valladolid;47091 Monasterio de Vega;;Hombres;Educación superior;2021;10
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Total;2023;33
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Total;2022;36
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Total;2021;35
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Educación primaria e inferior;2023;8
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Educación primaria e inferior;2022;9
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Educación primaria e inferior;2021;9
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;13
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;14
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;15
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;5
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;4
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;3
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Educación superior;2023;7
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Educación superior;2022;9
47 Valladolid;47091 Monasterio de Vega;;Mujeres;Educación superior;2021;8
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Total;2023;74
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Total;2022;77
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Total;2021;77
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Educación primaria e inferior;2023;14
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Educación primaria e inferior;2022;15
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Educación primaria e inferior;2021;16
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;25
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;25
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;27
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;18
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;17
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;16
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Educación superior;2023;17
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Educación superior;2022;20
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Total;Educación superior;2021;18
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Total;2023;41
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Total;2022;41
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Total;2021;42
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Educación primaria e inferior;2023;6
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Educación primaria e inferior;2022;6
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Educación primaria e inferior;2021;7
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;12
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;11
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;12
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;13
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;13
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;13
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Educación superior;2023;10
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Educación superior;2022;11
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Hombres;Educación superior;2021;10
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Total;2023;33
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Total;2022;36
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Total;2021;35
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Educación primaria e inferior;2023;8
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Educación primaria e inferior;2022;9
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Educación primaria e inferior;2021;9
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;13
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;14
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;15
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;5
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;4
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;3
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Educación superior;2023;7
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Educación superior;2022;9
47 Valladolid;47091 Monasterio de Vega;4709101001 Monasterio de Vega sección 01001;Mujeres;Educación superior;2021;8
47 Valladolid;47092 Montealegre de Campos;;Total;Total;2023;96
47 Valladolid;47092 Montealegre de Campos;;Total;Total;2022;101
47 Valladolid;47092 Montealegre de Campos;;Total;Total;2021;98
47 Valladolid;47092 Montealegre de Campos;;Total;Educación primaria e inferior;2023;15
47 Valladolid;47092 Montealegre de Campos;;Total;Educación primaria e inferior;2022;18
47 Valladolid;47092 Montealegre de Campos;;Total;Educación primaria e inferior;2021;18
47 Valladolid;47092 Montealegre de Campos;;Total;Primera etapa de Educación Secundaria y similar;2023;29
47 Valladolid;47092 Montealegre de Campos;;Total;Primera etapa de Educación Secundaria y similar;2022;28
47 Valladolid;47092 Montealegre de Campos;;Total;Primera etapa de Educación Secundaria y similar;2021;29
47 Valladolid;47092 Montealegre de Campos;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;15
47 Valladolid;47092 Montealegre de Campos;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;17
47 Valladolid;47092 Montealegre de Campos;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;19
47 Valladolid;47092 Montealegre de Campos;;Total;Educación superior;2023;37
47 Valladolid;47092 Montealegre de Campos;;Total;Educación superior;2022;38
47 Valladolid;47092 Montealegre de Campos;;Total;Educación superior;2021;32
47 Valladolid;47092 Montealegre de Campos;;Hombres;Total;2023;59
47 Valladolid;47092 Montealegre de Campos;;Hombres;Total;2022;60
47 Valladolid;47092 Montealegre de Campos;;Hombres;Total;2021;59
47 Valladolid;47092 Montealegre de Campos;;Hombres;Educación primaria e inferior;2023;10
47 Valladolid;47092 Montealegre de Campos;;Hombres;Educación primaria e inferior;2022;11
47 Valladolid;47092 Montealegre de Campos;;Hombres;Educación primaria e inferior;2021;11
47 Valladolid;47092 Montealegre de Campos;;Hombres;Primera etapa de Educación Secundaria y similar;2023;17
47 Valladolid;47092 Montealegre de Campos;;Hombres;Primera etapa de Educación Secundaria y similar;2022;17
47 Valladolid;47092 Montealegre de Campos;;Hombres;Primera etapa de Educación Secundaria y similar;2021;18
47 Valladolid;47092 Montealegre de Campos;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;10
47 Valladolid;47092 Montealegre de Campos;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;10
47 Valladolid;47092 Montealegre de Campos;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;11
47 Valladolid;47092 Montealegre de Campos;;Hombres;Educación superior;2023;22
47 Valladolid;47092 Montealegre de Campos;;Hombres;Educación superior;2022;22
47 Valladolid;47092 Montealegre de Campos;;Hombres;Educación superior;2021;19
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Total;2023;37
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Total;2022;41
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Total;2021;39
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Educación primaria e inferior;2023;5
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Educación primaria e inferior;2022;7
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Educación primaria e inferior;2021;7
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;12
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;11
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;11
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;5
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;7
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;8
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Educación superior;2023;15
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Educación superior;2022;16
47 Valladolid;47092 Montealegre de Campos;;Mujeres;Educación superior;2021;13
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Total;2023;96
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Total;2022;101
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Total;2021;98
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Educación primaria e inferior;2023;15
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Educación primaria e inferior;2022;18
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Educación primaria e inferior;2021;18
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;29
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;28
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;29
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;15
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;17
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;19
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Educación superior;2023;37
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Educación superior;2022;38
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Total;Educación superior;2021;32
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Total;2023;59
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Total;2022;60
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Total;2021;59
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Educación primaria e inferior;2023;10
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Educación primaria e inferior;2022;11
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Educación primaria e inferior;2021;11
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;17
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;17
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;18
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;10
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;10
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;11
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Educación superior;2023;22
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Educación superior;2022;22
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Hombres;Educación superior;2021;19
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Total;2023;37
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Total;2022;41
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Total;2021;39
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Educación primaria e inferior;2023;5
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Educación primaria e inferior;2022;7
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Educación primaria e inferior;2021;7
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;12
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;11
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;11
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;5
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;7
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;8
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Educación superior;2023;15
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Educación superior;2022;16
47 Valladolid;47092 Montealegre de Campos;4709201001 Montealegre de Campos sección 01001;Mujeres;Educación superior;2021;13
47 Valladolid;47093 Montemayor de Pililla;;Total;Total;2023;803
47 Valladolid;47093 Montemayor de Pililla;;Total;Total;2022;814
47 Valladolid;47093 Montemayor de Pililla;;Total;Total;2021;809
47 Valladolid;47093 Montemayor de Pililla;;Total;Educación primaria e inferior;2023;146
47 Valladolid;47093 Montemayor de Pililla;;Total;Educación primaria e inferior;2022;157
47 Valladolid;47093 Montemayor de Pililla;;Total;Educación primaria e inferior;2021;172
47 Valladolid;47093 Montemayor de Pililla;;Total;Primera etapa de Educación Secundaria y similar;2023;295
47 Valladolid;47093 Montemayor de Pililla;;Total;Primera etapa de Educación Secundaria y similar;2022;294
47 Valladolid;47093 Montemayor de Pililla;;Total;Primera etapa de Educación Secundaria y similar;2021;283
47 Valladolid;47093 Montemayor de Pililla;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;146
47 Valladolid;47093 Montemayor de Pililla;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;146
47 Valladolid;47093 Montemayor de Pililla;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;145
47 Valladolid;47093 Montemayor de Pililla;;Total;Educación superior;2023;216
47 Valladolid;47093 Montemayor de Pililla;;Total;Educación superior;2022;217
47 Valladolid;47093 Montemayor de Pililla;;Total;Educación superior;2021;209
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Total;2023;434
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Total;2022;443
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Total;2021;442
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Educación primaria e inferior;2023;68
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Educación primaria e inferior;2022;77
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Educación primaria e inferior;2021;84
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Primera etapa de Educación Secundaria y similar;2023;181
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Primera etapa de Educación Secundaria y similar;2022;178
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Primera etapa de Educación Secundaria y similar;2021;172
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;88
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;87
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;88
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Educación superior;2023;97
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Educación superior;2022;101
47 Valladolid;47093 Montemayor de Pililla;;Hombres;Educación superior;2021;98
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Total;2023;369
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Total;2022;371
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Total;2021;367
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Educación primaria e inferior;2023;78
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Educación primaria e inferior;2022;80
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Educación primaria e inferior;2021;88
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;114
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;116
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;111
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;58
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;59
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;57
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Educación superior;2023;119
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Educación superior;2022;116
47 Valladolid;47093 Montemayor de Pililla;;Mujeres;Educación superior;2021;111
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Total;2023;803
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Total;2022;814
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Total;2021;809
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Educación primaria e inferior;2023;146
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Educación primaria e inferior;2022;157
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Educación primaria e inferior;2021;172
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;295
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;294
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;283
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;146
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;146
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;145
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Educación superior;2023;216
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Educación superior;2022;217
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Total;Educación superior;2021;209
47 Valladolid;47093 Montemayor de Pililla;4709301001 Montemayor de Pililla sección 01001;Hombres;Total;2023;434
