Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otras prestaciones;2022;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otras prestaciones;2021;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otras prestaciones;2020;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otras prestaciones;2019;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otras prestaciones;2018;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otras prestaciones;2017;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otras prestaciones;2016;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otras prestaciones;2015;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otros ingresos;2023;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otros ingresos;2022;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otros ingresos;2021;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otros ingresos;2020;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otros ingresos;2019;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otros ingresos;2018;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otros ingresos;2017;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otros ingresos;2016;.
40002 Adrada de Pirón;4000201 Adrada de Pirón distrito 01;4000201001 Adrada de Pirón sección 01001;Fuente de ingreso: otros ingresos;2015;.
40003 Adrados;;;Fuente de ingreso: salario;2023;39,9
40003 Adrados;;;Fuente de ingreso: salario;2022;36,2
40003 Adrados;;;Fuente de ingreso: salario;2021;35,4
40003 Adrados;;;Fuente de ingreso: salario;2020;34,4
40003 Adrados;;;Fuente de ingreso: salario;2019;42,8
40003 Adrados;;;Fuente de ingreso: salario;2018;35,7
40003 Adrados;;;Fuente de ingreso: salario;2017;34,1
40003 Adrados;;;Fuente de ingreso: salario;2016;37,7
