Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: prestaciones por desempleo;2015;3,4
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otras prestaciones;2023;""
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otras prestaciones;2022;4,2
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otras prestaciones;2021;4,4
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otras prestaciones;2020;4,4
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otras prestaciones;2019;4,1
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otras prestaciones;2018;4,3
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otras prestaciones;2017;3,8
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otras prestaciones;2016;2,7
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otras prestaciones;2015;2,9
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otros ingresos;2023;""
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otros ingresos;2022;10,4
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otros ingresos;2021;11
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otros ingresos;2020;11,2
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otros ingresos;2019;11,1
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otros ingresos;2018;11,8
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otros ingresos;2017;10,9
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otros ingresos;2016;11,7
05047 Candeleda;0504703 Candeleda distrito 03;0504703003 Candeleda sección 03003;Fuente de ingreso: otros ingresos;2015;10,6
05048 Cantiveros;;;Fuente de ingreso: salario;2023;.
05048 Cantiveros;;;Fuente de ingreso: salario;2022;.
05048 Cantiveros;;;Fuente de ingreso: salario;2021;.
05048 Cantiveros;;;Fuente de ingreso: salario;2020;38,6
05048 Cantiveros;;;Fuente de ingreso: salario;2019;44,8
05048 Cantiveros;;;Fuente de ingreso: salario;2018;46
05048 Cantiveros;;;Fuente de ingreso: salario;2017;48,1
05048 Cantiveros;;;Fuente de ingreso: salario;2016;47,7
05048 Cantiveros;;;Fuente de ingreso: salario;2015;43,3
05048 Cantiveros;;;Fuente de ingreso: pensiones;2023;.
05048 Cantiveros;;;Fuente de ingreso: pensiones;2022;.
05048 Cantiveros;;;Fuente de ingreso: pensiones;2021;.
05048 Cantiveros;;;Fuente de ingreso: pensiones;2020;39
05048 Cantiveros;;;Fuente de ingreso: pensiones;2019;34,8
05048 Cantiveros;;;Fuente de ingreso: pensiones;2018;32
05048 Cantiveros;;;Fuente de ingreso: pensiones;2017;34,2
05048 Cantiveros;;;Fuente de ingreso: pensiones;2016;33,7
05048 Cantiveros;;;Fuente de ingreso: pensiones;2015;33,7
05048 Cantiveros;;;Fuente de ingreso: prestaciones por desempleo;2023;.
05048 Cantiveros;;;Fuente de ingreso: prestaciones por desempleo;2022;.
05048 Cantiveros;;;Fuente de ingreso: prestaciones por desempleo;2021;.
05048 Cantiveros;;;Fuente de ingreso: prestaciones por desempleo;2020;5
05048 Cantiveros;;;Fuente de ingreso: prestaciones por desempleo;2019;1,9
05048 Cantiveros;;;Fuente de ingreso: prestaciones por desempleo;2018;2,2
05048 Cantiveros;;;Fuente de ingreso: prestaciones por desempleo;2017;2,6
05048 Cantiveros;;;Fuente de ingreso: prestaciones por desempleo;2016;1,8
05048 Cantiveros;;;Fuente de ingreso: prestaciones por desempleo;2015;2,7
05048 Cantiveros;;;Fuente de ingreso: otras prestaciones;2023;.
05048 Cantiveros;;;Fuente de ingreso: otras prestaciones;2022;.
05048 Cantiveros;;;Fuente de ingreso: otras prestaciones;2021;.
05048 Cantiveros;;;Fuente de ingreso: otras prestaciones;2020;4,1
05048 Cantiveros;;;Fuente de ingreso: otras prestaciones;2019;5,9
05048 Cantiveros;;;Fuente de ingreso: otras prestaciones;2018;5,2
05048 Cantiveros;;;Fuente de ingreso: otras prestaciones;2017;4
05048 Cantiveros;;;Fuente de ingreso: otras prestaciones;2016;3,1
05048 Cantiveros;;;Fuente de ingreso: otras prestaciones;2015;2,8
05048 Cantiveros;;;Fuente de ingreso: otros ingresos;2023;.
05048 Cantiveros;;;Fuente de ingreso: otros ingresos;2022;.
05048 Cantiveros;;;Fuente de ingreso: otros ingresos;2021;.
05048 Cantiveros;;;Fuente de ingreso: otros ingresos;2020;13,4
05048 Cantiveros;;;Fuente de ingreso: otros ingresos;2019;12,6
05048 Cantiveros;;;Fuente de ingreso: otros ingresos;2018;14,6
05048 Cantiveros;;;Fuente de ingreso: otros ingresos;2017;11,2
05048 Cantiveros;;;Fuente de ingreso: otros ingresos;2016;13,8
05048 Cantiveros;;;Fuente de ingreso: otros ingresos;2015;17,6
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: salario;2023;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: salario;2022;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: salario;2021;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: salario;2020;38,6
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: salario;2019;44,8
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: salario;2018;46
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: salario;2017;48,1
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: salario;2016;47,7
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: salario;2015;43,3
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: pensiones;2023;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: pensiones;2022;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: pensiones;2021;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: pensiones;2020;39
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: pensiones;2019;34,8
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: pensiones;2018;32
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: pensiones;2017;34,2
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: pensiones;2016;33,7
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: pensiones;2015;33,7
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2023;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;5
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;1,9
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;2,2
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;2,6
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;1,8
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;2,7
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otras prestaciones;2023;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otras prestaciones;2022;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otras prestaciones;2021;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otras prestaciones;2020;4,1
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otras prestaciones;2019;5,9
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otras prestaciones;2018;5,2
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otras prestaciones;2017;4
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otras prestaciones;2016;3,1
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otras prestaciones;2015;2,8
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otros ingresos;2023;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otros ingresos;2022;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otros ingresos;2021;.
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otros ingresos;2020;13,4
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otros ingresos;2019;12,6
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otros ingresos;2018;14,6
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otros ingresos;2017;11,2
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otros ingresos;2016;13,8
05048 Cantiveros;0504801 Cantiveros distrito 01;;Fuente de ingreso: otros ingresos;2015;17,6
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: salario;2023;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: salario;2022;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: salario;2021;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: salario;2020;38,6
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: salario;2019;44,8
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: salario;2018;46
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: salario;2017;48,1
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: salario;2016;47,7
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: salario;2015;43,3
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: pensiones;2023;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: pensiones;2022;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: pensiones;2021;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: pensiones;2020;39
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: pensiones;2019;34,8
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: pensiones;2018;32
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: pensiones;2017;34,2
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: pensiones;2016;33,7
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: pensiones;2015;33,7
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2023;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;5
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;1,9
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;2,2
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;2,6
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;1,8
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;2,7
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otras prestaciones;2023;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otras prestaciones;2022;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otras prestaciones;2021;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otras prestaciones;2020;4,1
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otras prestaciones;2019;5,9
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otras prestaciones;2018;5,2
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otras prestaciones;2017;4
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otras prestaciones;2016;3,1
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otras prestaciones;2015;2,8
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otros ingresos;2023;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otros ingresos;2022;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otros ingresos;2021;.
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otros ingresos;2020;13,4
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otros ingresos;2019;12,6
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otros ingresos;2018;14,6
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otros ingresos;2017;11,2
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otros ingresos;2016;13,8
05048 Cantiveros;0504801 Cantiveros distrito 01;0504801001 Cantiveros sección 01001;Fuente de ingreso: otros ingresos;2015;17,6
05049 Cardeñosa;;;Fuente de ingreso: salario;2023;58,1
05049 Cardeñosa;;;Fuente de ingreso: salario;2022;57,9
05049 Cardeñosa;;;Fuente de ingreso: salario;2021;55,7
05049 Cardeñosa;;;Fuente de ingreso: salario;2020;54,2
05049 Cardeñosa;;;Fuente de ingreso: salario;2019;56,9
05049 Cardeñosa;;;Fuente de ingreso: salario;2018;57,2
05049 Cardeñosa;;;Fuente de ingreso: salario;2017;56,1
05049 Cardeñosa;;;Fuente de ingreso: salario;2016;55,4
05049 Cardeñosa;;;Fuente de ingreso: salario;2015;54,9
05049 Cardeñosa;;;Fuente de ingreso: pensiones;2023;25,7
05049 Cardeñosa;;;Fuente de ingreso: pensiones;2022;25,5
05049 Cardeñosa;;;Fuente de ingreso: pensiones;2021;24,8
05049 Cardeñosa;;;Fuente de ingreso: pensiones;2020;26
05049 Cardeñosa;;;Fuente de ingreso: pensiones;2019;26
05049 Cardeñosa;;;Fuente de ingreso: pensiones;2018;25
05049 Cardeñosa;;;Fuente de ingreso: pensiones;2017;25
05049 Cardeñosa;;;Fuente de ingreso: pensiones;2016;25,4
05049 Cardeñosa;;;Fuente de ingreso: pensiones;2015;25,5
05049 Cardeñosa;;;Fuente de ingreso: prestaciones por desempleo;2023;1,2
05049 Cardeñosa;;;Fuente de ingreso: prestaciones por desempleo;2022;1,4
05049 Cardeñosa;;;Fuente de ingreso: prestaciones por desempleo;2021;1,7
05049 Cardeñosa;;;Fuente de ingreso: prestaciones por desempleo;2020;3,5
05049 Cardeñosa;;;Fuente de ingreso: prestaciones por desempleo;2019;1,2
05049 Cardeñosa;;;Fuente de ingreso: prestaciones por desempleo;2018;1,2
05049 Cardeñosa;;;Fuente de ingreso: prestaciones por desempleo;2017;1,2
05049 Cardeñosa;;;Fuente de ingreso: prestaciones por desempleo;2016;1,9
05049 Cardeñosa;;;Fuente de ingreso: prestaciones por desempleo;2015;1,8
05049 Cardeñosa;;;Fuente de ingreso: otras prestaciones;2023;3,3
05049 Cardeñosa;;;Fuente de ingreso: otras prestaciones;2022;3,8
05049 Cardeñosa;;;Fuente de ingreso: otras prestaciones;2021;5,3
05049 Cardeñosa;;;Fuente de ingreso: otras prestaciones;2020;4,6
05049 Cardeñosa;;;Fuente de ingreso: otras prestaciones;2019;4,6
05049 Cardeñosa;;;Fuente de ingreso: otras prestaciones;2018;4,6
05049 Cardeñosa;;;Fuente de ingreso: otras prestaciones;2017;4,6
05049 Cardeñosa;;;Fuente de ingreso: otras prestaciones;2016;4,3
05049 Cardeñosa;;;Fuente de ingreso: otras prestaciones;2015;4,3
05049 Cardeñosa;;;Fuente de ingreso: otros ingresos;2023;11,7
05049 Cardeñosa;;;Fuente de ingreso: otros ingresos;2022;11,4
05049 Cardeñosa;;;Fuente de ingreso: otros ingresos;2021;12,6
05049 Cardeñosa;;;Fuente de ingreso: otros ingresos;2020;11,8
05049 Cardeñosa;;;Fuente de ingreso: otros ingresos;2019;11,2
05049 Cardeñosa;;;Fuente de ingreso: otros ingresos;2018;12,1
05049 Cardeñosa;;;Fuente de ingreso: otros ingresos;2017;13,2
05049 Cardeñosa;;;Fuente de ingreso: otros ingresos;2016;13,2
05049 Cardeñosa;;;Fuente de ingreso: otros ingresos;2015;13,5
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: salario;2023;58,1
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: salario;2022;57,9
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: salario;2021;55,7
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: salario;2020;54,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: salario;2019;56,9
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: salario;2018;57,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: salario;2017;56,1
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: salario;2016;55,4
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: salario;2015;54,9
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: pensiones;2023;25,7
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: pensiones;2022;25,5
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: pensiones;2021;24,8
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: pensiones;2020;26
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: pensiones;2019;26
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: pensiones;2018;25
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: pensiones;2017;25
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: pensiones;2016;25,4
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: pensiones;2015;25,5
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: prestaciones por desempleo;2023;1,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;1,4
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;1,7
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;3,5
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;1,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;1,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;1,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;1,9
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;1,8
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otras prestaciones;2023;3,3
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otras prestaciones;2022;3,8
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otras prestaciones;2021;5,3
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otras prestaciones;2020;4,6
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otras prestaciones;2019;4,6
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otras prestaciones;2018;4,6
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otras prestaciones;2017;4,6
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otras prestaciones;2016;4,3
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otras prestaciones;2015;4,3
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otros ingresos;2023;11,7
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otros ingresos;2022;11,4
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otros ingresos;2021;12,6
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otros ingresos;2020;11,8
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otros ingresos;2019;11,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otros ingresos;2018;12,1
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otros ingresos;2017;13,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otros ingresos;2016;13,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;;Fuente de ingreso: otros ingresos;2015;13,5
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: salario;2023;58,1
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: salario;2022;57,9
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: salario;2021;55,7
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: salario;2020;54,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: salario;2019;56,9
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: salario;2018;57,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: salario;2017;56,1
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: salario;2016;55,4
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: salario;2015;54,9
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: pensiones;2023;25,7
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: pensiones;2022;25,5
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: pensiones;2021;24,8
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: pensiones;2020;26
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: pensiones;2019;26
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: pensiones;2018;25
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: pensiones;2017;25
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: pensiones;2016;25,4
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: pensiones;2015;25,5
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: prestaciones por desempleo;2023;1,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;1,4
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;1,7
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;3,5
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;1,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;1,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;1,2
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;1,9
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;1,8
05049 Cardeñosa;0504901 Cardeñosa distrito 01;0504901001 Cardeñosa sección 01001;Fuente de ingreso: otras prestaciones;2023;3,3
