CUSEC_origen;ceas_id;CUSEC_servicio;distancia
4203801001;151;4217301001;23061,219
4203801001;155;4217301003;23157,139
4203901001;161;4200401002;19870,879
4203901001;160;4209601001;29942,132
4204101001;160;4209601001;6910,603
4204101001;150;4217301001;27016,924
4204101001;151;4217301001;27016,924
4204101001;155;4217301003;27293,660
4204201001;157;4201901001;11207,031
4204201001;150;4217301001;10252,556
4204201001;151;4217301001;10252,556
4204201001;155;4217301003;10371,085
4204301001;154;4204301001;0,000
4204301001;159;4203501001;23178,490
4204301001;153;4216401001;27338,995
4204301002;154;4204301001;780,669
4204301002;159;4203501001;23440,682
4204301002;153;4216401001;27623,169
4204301003;154;4204301001;1296,541
4204301003;159;4203501001;23394,498
4204301003;153;4216401001;26400,493
4204401001;160;4209601001;10887,154
4204401001;150;4217301001;17489,457
4204401001;151;4217301001;17489,457
4204401001;155;4217301003;17769,192
4204501001;43;0928901002;27874,683
4204501001;154;4204301001;26787,423
4204501001;152;4206901001;17990,818
4204501001;153;4216401001;18711,538
4204601001;154;4204301001;26000,694
4204601001;152;4206901001;25442,127
4204601001;153;4216401001;26516,126
4204601001;150;4217301001;28586,890
4204601001;151;4217301001;28586,890
4204601001;155;4217301003;28297,931
4204801001;159;4203501001;10823,499
4204801001;158;4202001001;20375,010
4204901001;160;4209601001;14645,186
4204901001;150;4217301001;14205,725
4204901001;151;4217301001;14205,725
4204901001;155;4217301003;14496,592
4204901001;157;4201901001;27283,741
4205001001;158;4202001001;26082,402
4205001001;160;4209601001;16902,213
4205101001;160;4209601001;20282,044
4205201001;159;4203501001;19221,077
4205201001;154;4204301001;22527,211
4205301001;159;4203501001;17219,197
4205301001;154;4204301001;18570,775
4205401001;157;4201901001;16367,049
4205401001;150;4217301001;22535,017
4205401001;151;4217301001;22535,017
4205401001;155;4217301003;22730,315
4205501001;153;4216401001;4277,743
4205501001;48;0917401001;23539,088
4205501001;43;0928901002;22606,911
4205501001;154;4204301001;24191,473
4205501001;152;4206901001;21400,577
4205601001;157;4201901001;13618,242
4205601001;150;4217301001;22914,527
4205601001;151;4217301001;22914,527
4205601001;155;4217301003;23072,705
4205701001;161;4200401002;10603,063
4205801001;52;0901801009;19549,606
4205801001;53;0901802004;19410,188
4205801001;40;0908501001;24641,043
4205901001;158;4202001001;15811,525
4205901001;159;4203501001;15041,848
4205901001;154;4204301001;29594,021
4206001001;161;4200401002;23114,187
4206001001;157;4201901001;25211,659
4206101001;157;4201901001;21555,734
4206101001;152;4206901001;20732,806
4206101001;150;4217301001;18713,150
4206101001;151;4217301001;18713,150
4206101001;155;4217301003;18426,204
4206201001;161;4200401002;15944,218
4206301001;160;4209601001;28340,998
4206401001;161;4200401002;24919,649
4206401001;160;4209601001;22392,293
4206501001;157;4201901001;13662,530
4206501001;150;4217301001;16412,380
4206501001;151;4217301001;16412,380
4206501001;155;4217301003;16603,568
4206801001;158;4202001001;7342,425
4206801001;160;4209601001;26897,179
4206901001;152;4206901001;0,000
4206901001;43;0928901002;14112,944
4206901001;153;4216401001;21645,793
4207001001;154;4204301001;19265,583
4207001001;152;4206901001;23797,950
4207001001;153;4216401001;15989,088
4207101001;158;4202001001;15574,206
4207101001;160;4209601001;19073,947
4207101001;150;4217301001;16513,195
4207101001;151;4217301001;16513,195
4207101001;155;4217301003;16553,149
4207301001;161;4200401002;10885,675
4207501001;161;4200401002;7291,932
4207601001;160;4209601001;21000,156
4207801001;43;0928901002;7788,192
4207801001;152;4206901001;6325,367
4207801001;32;0933001001;29587,163
4207801001;153;4216401001;19713,156
4207901001;158;4202001001;14075,195
4207901001;160;4209601001;16934,724
4208001001;48;0917401001;8479,731
4208001001;153;4216401001;13709,069
4208001001;32;0933001001;28971,187
4208001001;154;4204301001;26031,947
4208101001;48;0917401001;6696,495
4208101001;43;0928901002;27785,262
4208101001;32;0933001001;22163,516
4208101001;153;4216401001;15272,374
4208201001;157;4201901001;11336,836
4208201001;150;4217301001;22705,982
4208201001;151;4217301001;22705,982
4208201001;155;4217301003;22834,767
4208301001;158;4202001001;8375,831
4208301001;159;4203501001;29629,411
4208401001;154;4204301001;14507,193
4208401001;159;4203501001;19469,911
4208501001;48;0917401001;15223,895
4208501001;154;4204301001;17963,049
4208501001;153;4216401001;16158,230
4208601001;154;4204301001;25435,420
4208701001;157;4201901001;10583,442
4208701001;150;4217301001;9288,302
4208701001;151;4217301001;9288,302
4208701001;155;4217301003;9346,296
4208801001;160;4209601001;21510,681
4208801001;156;4202501001;29584,237
4208901001;157;4201901001;8313,005
4208901001;150;4217301001;12263,274
4208901001;151;4217301001;12263,274
4208901001;155;4217301003;12328,610
4209001001;158;4202001001;18970,382
4209001001;159;4203501001;17215,188
4209001001;154;4204301001;26749,977
4209201001;161;4200401002;25723,381
4209201001;157;4201901001;22313,789
4209201001;150;4217301001;29354,223
4209201001;151;4217301001;29354,223
4209201001;155;4217301003;29565,323
4209301001;161;4200401002;15676,188
4209401001;157;4201901001;10427,863
4209401001;150;4217301001;10069,663
4209401001;151;4217301001;10069,663
4209401001;155;4217301003;9947,054
4209501001;157;4201901001;29168,660
4209501001;158;4202001001;27477,395
4209501001;150;4217301001;16806,985
4209501001;151;4217301001;16806,985
4209501001;155;4217301003;16531,092
4209601001;160;4209601001;0,000
4209601001;158;4202001001;28669,091
4209601001;150;4217301001;26499,743
4209601001;151;4217301001;26499,743
4209601001;155;4217301003;26738,687
4209701001;159;4203501001;13838,849
4209701001;154;4204301001;9998,208
4209801001;153;4216401001;9181,120
4209801001;48;0917401001;25638,878
4209801001;43;0928901002;27331,099
4209801001;154;4204301001;19488,568
4209801001;152;4206901001;24197,567
4210001001;161;4200401002;19346,983
4210001001;160;4209601001;19901,676
4210301001;52;0901801009;26741,253
4210301001;53;0901802004;26387,686
4210301001;48;0917401001;22326,763
4210301001;154;4204301001;26308,887
4210501001;154;4204301001;26398,952
4210601001;157;4201901001;17403,240
4210601001;150;4217301001;20147,507
4210601001;151;4217301001;20147,507
4210601001;155;4217301003;20369,176
4210701001;161;4200401002;23438,644
4210701001;157;4201901001;23962,903
4210701001;150;4217301001;27806,012
4210701001;151;4217301001;27806,012
4210701001;155;4217301003;28045,596
4210801001;158;4202001001;20066,439
4210801001;160;4209601001;16101,201
4211001001;161;4200401002;13464,448
4211001001;160;4209601001;29108,225
4211101001;158;4202001001;9038,657
4211101001;159;4203501001;21117,227
4211301001;156;4202501001;20708,118
4211601001;48;0917401001;28938,297
4211601001;154;4204301001;24570,985
4211701001;152;4206901001;7614,151
4211701001;43;0928901002;20865,179
4211701001;153;4216401001;21845,261
4211801001;158;4202001001;17259,117
4211801001;160;4209601001;19633,380
4211901001;160;4209601001;26107,945
4211901001;156;4202501001;24672,505
4212001001;159;4203501001;28613,769
4212001001;154;4204301001;27119,549
4212101001;43;0928901002;22541,843
4212101001;157;4201901001;29361,893
4212101001;152;4206901001;17777,871
4212301001;158;4202001001;14571,157
4212301001;160;4209601001;26915,631
4212401001;154;4204301001;21927,998
4212401001;152;4206901001;24483,898
4212401001;153;4216401001;21625,789
4212501001;43;0928901002;26700,538
4212501001;154;4204301001;24452,384
4212501001;152;4206901001;18681,987
4212501001;153;4216401001;15222,843
4212701001;154;4204301001;14580,987
4212701001;153;4216401001;13337,180
4212701001;48;0917401001;21273,076
4212801001;157;4201901001;17521,742
4212801001;160;4209601001;27939,212
4212801001;150;4217301001;17702,142
4212801001;151;4217301001;17702,142
4212801001;155;4217301003;17937,426
4212901001;153;4216401001;6390,099
4212901001;48;0917401001;27140,085
4212901001;43;0928901002;17395,543
4212901001;154;4204301001;29524,724
4212901001;152;4206901001;15634,009
4213001001;158;4202001001;11666,162
4213001001;160;4209601001;17177,938
4213001001;150;4217301001;27294,568
4213001001;151;4217301001;27294,568
4213001001;155;4217301003;27376,831
4213101001;160;4209601001;12799,433
4213101001;158;4202001001;16882,720
4213101001;150;4217301001;28614,675
4213101001;151;4217301001;28614,675
4213101001;155;4217301003;28748,728
4213201001;161;4200401002;18667,518
4213201001;160;4209601001;21779,563
4213401001;161;4200401002;11698,438
4213401001;160;4209601001;28922,668
4213401002;161;4200401002;10284,920
4213401002;160;4209601001;29251,150
4213501001;157;4201901001;15185,250
4213501001;150;4217301001;27552,752
4213501001;151;4217301001;27552,752
4213501001;155;4217301003;27691,206
4213901001;161;4200401002;22744,434
4213901001;160;4209601001;16274,507
4214001001;160;4209601001;9879,119
4214101001;157;4201901001;10103,694
4214101001;152;4206901001;29462,163
4214101001;150;4217301001;28464,300
4214101001;151;4217301001;28464,300
4214101001;155;4217301003;28388,195
4214201001;161;4200401002;18999,104
4214201001;160;4209601001;21756,759
4214201001;150;4217301001;29934,021
4214201001;151;4217301001;29934,021
4214401001;158;4202001001;19433,270
4214401001;159;4203501001;28441,302
4214401001;150;4217301001;21630,540
4214401001;151;4217301001;21630,540
4214401001;155;4217301003;21423,674
4214501001;159;4203501001;11423,035
4214501001;154;4204301001;11761,345
4214801001;160;4209601001;15544,393
4214901001;150;4217301001;9024,202
4214901001;151;4217301001;9024,202
4214901001;155;4217301003;9055,487
4214901001;157;4201901001;28300,019
4214901001;158;4202001001;22397,414
4214901001;160;4209601001;21505,860
4215101001;157;4201901001;5522,025
4215101001;152;4206901001;29475,411
4215101001;150;4217301001;16304,725
4215101001;151;4217301001;16304,725
4215101001;155;4217301003;16205,739
4215201001;159;4203501001;10738,462
4215201001;154;4204301001;17791,598
4215301001;158;4202001001;24064,788
4215301001;159;4203501001;15157,242
4215401001;150;4217301001;9279,584
4215401001;151;4217301001;9279,584
4215401001;155;4217301003;9537,442
4215401001;157;4201901001;17329,939
4215401001;160;4209601001;24572,366
4215501001;159;4203501001;17470,400
4215501001;154;4204301001;28877,720
4215601001;160;4209601001;17602,052
4215701001;159;4203501001;11152,710
4215701001;158;4202001001;26432,465
4215801001;159;4203501001;22380,103
4215801001;154;4204301001;18343,366
4215801001;153;4216401001;29209,381
4215901001;157;4201901001;5801,478
4215901001;152;4206901001;27628,366
4215901001;150;4217301001;20410,735
4215901001;151;4217301001;20410,735
4215901001;155;4217301003;20304,359
4216001001;43;0928901002;29903,529
4216001001;157;4201901001;17187,426
4216001001;152;4206901001;16422,160
4216001001;150;4217301001;24746,499
4216001001;151;4217301001;24746,499
4216001001;155;4217301003;24523,255
4216101001;152;4206901001;6712,593
4216101001;43;0928901002;20675,139
4216101001;157;4201901001;29002,293
4216101001;153;4216401001;23816,678
4216201001;154;4204301001;11745,386
4216201001;48;0917401001;28688,448
4216201002;159;4203501001;29489,240
4216201002;154;4204301001;17687,152
4216201003;154;4204301001;13258,652
4216201003;48;0917401001;24294,330
4216201003;153;4216401001;27811,438
4216301001;161;4200401002;11692,797
4216401001;153;4216401001;0,000
4216401001;48;0917401001;20816,384
4216401001;43;0928901002;20144,705
4216401001;32;0933001001;28257,252
4216401001;154;4204301001;27338,995
4216401001;152;4206901001;21645,793
4216501001;157;4201901001;23779,526
4216601001;157;4201901001;14284,466
4216701001;156;4202501001;8914,208
4216801001;153;4216401001;8723,587
4216801001;48;0917401001;16364,067
4216801001;43;0928901002;28596,772
4216801001;154;4204301001;21077,822
4216801001;152;4206901001;29907,762
4217101001;160;4209601001;11324,721
4217101001;158;4202001001;28548,256
4217201001;158;4202001001;12599,345
4217201001;160;4209601001;20922,956
4217301001;150;4217301001;0,000
4217301001;151;4217301001;0,000
4217301001;155;4217301003;298,897
4217301001;157;4201901001;19275,910
4217301001;160;4209601001;26499,743
4217301002;150;4217301001;321,901
4217301002;151;4217301001;321,901
4217301002;155;4217301003;262,887
4217301002;157;4201901001;19505,597
4217301002;160;4209601001;26518,216
4217301003;150;4217301001;298,897
4217301003;151;4217301001;298,897
4217301003;155;4217301003;0,000
4217301003;157;4201901001;19253,465
4217301003;160;4209601001;26738,687
4217301004;150;4217301001;364,201
4217301004;151;4217301001;364,201
4217301004;155;4217301003;362,386
4217301004;157;4201901001;18933,770
4217301004;160;4209601001;26821,049
4217301005;150;4217301001;686,283
4217301005;151;4217301001;686,283
4217301005;155;4217301003;637,338
4217301005;157;4201901001;18621,854
4217301005;160;4209601001;27091,423
4217301006;150;4217301001;914,277
4217301006;151;4217301001;914,277
4217301006;155;4217301003;841,992
4217301006;157;4201901001;18411,497
4217301006;160;4209601001;27298,674
4217301007;150;4217301001;1721,586
4217301007;151;4217301001;1721,586
4217301007;155;4217301003;1599,850
4217301007;157;4201901001;17715,888
4217301007;160;4209601001;28078,723
4217301008;150;4217301001;1619,013
4217301008;151;4217301001;1619,013
4217301008;155;4217301003;1412,991
4217301008;157;4201901001;18121,179
4217301008;160;4209601001;28112,127
4217302001;150;4217301001;469,756
4217302001;151;4217301001;469,756
4217302001;155;4217301003;269,507
4217302001;157;4201901001;18996,609
4217302001;160;4209601001;26967,865
4217302002;150;4217301001;738,932
4217302002;151;4217301001;738,932
4217302002;155;4217301003;440,143
4217302002;157;4201901001;19244,084
4217302002;160;4209601001;27083,495
4217302003;150;4217301001;694,516
4217302003;151;4217301001;694,516
4217302003;155;4217301003;435,188
4217302003;157;4201901001;18963,004
4217302003;160;4209601001;27173,673
4217302004;150;4217301001;538,667
4217302004;151;4217301001;538,667
4217302004;155;4217301003;426,661
4217302004;157;4201901001;19675,976
4217302004;160;4209601001;26511,827
4217302005;150;4217301001;785,048
4217302005;151;4217301001;785,048
4217302005;155;4217301003;557,755
4217302005;157;4201901001;19657,093
4217302005;160;4209601001;26779,654
4217302006;150;4217301001;1289,263
4217302006;151;4217301001;1289,263
4217302006;155;4217301003;1045,589
4217302006;157;4201901001;19886,394
4217302006;160;4209601001;26999,817
4217302007;150;4217301001;1339,769
4217302007;151;4217301001;1339,769
4217302007;155;4217301003;1041,454
4217302007;157;4201901001;19137,785
4217302007;160;4209601001;27621,044
4217302008;155;4217301003;888,820
4217302008;150;4217301001;1173,959
4217302008;151;4217301001;1173,959
4217302008;157;4201901001;18909,337
4217302008;160;4209601001;27591,667
4217302009;155;4217301003;760,212
4217302009;150;4217301001;1026,621
4217302009;151;4217301001;1026,621
4217302009;157;4201901001;18821,587
4217302009;160;4209601001;27496,040
4217302010;150;4217301001;988,051
4217302010;151;4217301001;988,051
4217302010;155;4217301003;761,891
4217302010;157;4201901001;18662,547
4217302010;160;4209601001;27487,003
4217302011;150;4217301001;2300,762
4217302011;151;4217301001;2300,762
4217302011;155;4217301003;2016,053
4217302011;157;4201901001;18564,195
4217302011;160;4209601001;28665,283
4217302012;152;4206901001;12333,021
4217302012;43;0928901002;25717,609
4217302012;157;4201901001;28548,902
4217302012;153;4216401001;24604,986
4217302012;150;4217301001;28462,001
4217302012;151;4217301001;28462,001
4217302012;155;4217301003;28173,082
4217302013;150;4217301001;1326,085
4217302013;151;4217301001;1326,085
4217302013;155;4217301003;1063,580
4217302013;157;4201901001;18647,058
4217302013;160;4209601001;27799,080
4217302014;150;4217301001;3120,439
4217302014;151;4217301001;3120,439
4217302014;155;4217301003;2878,397
