CUSEC,dist_min_ceas_km,n_ceas_1km,n_ceas_5km,n_ceas_15km,n_ceas_30km,disp_ponderada_ceas
4703001001,12.274661720085799,0,0,4,4,1.2
4703101001,6.516278607135293,0,0,1,7,0.9000000000000001
4703201001,6.611641973692279,0,0,3,35,4.1
4703301001,6.882305548328811,0,0,1,5,0.7
4703401001,19.048368666639423,0,0,0,2,0.2
4703501001,14.817202874550755,0,0,1,3,0.5
4703601001,12.861697227923072,0,0,1,3,0.5
4703701001,14.87139633075417,0,0,1,4,0.6000000000000001
4703801001,8.490961496376357,0,0,2,5,0.9
4703901001,21.02929744663418,0,0,0,18,1.8
4704001001,22.303722275505685,0,0,0,2,0.2
4704101001,10.215631405027912,0,0,2,32,3.6
4704201001,17.868301251591276,0,0,0,2,0.2
4704301001,12.86365050729607,0,0,1,16,1.8
4704401001,8.40202218787525,0,0,26,32,8.4
4704501001,13.906477382871788,0,0,1,5,0.7
4704601001,11.89278211270822,0,0,1,3,0.5
4704701001,22.563318364751698,0,0,0,3,0.30000000000000004
4704801001,12.670434668694218,0,0,1,3,0.5
4704901001,12.551819324042263,0,0,2,5,0.9
4705001001,0.0,1,1,27,32,9.3
4705001002,5.70451267511882,0,0,16,32,6.4
4705001003,5.512349195780941,0,0,10,36,5.6
4705101001,5.217583686464234,0,0,26,33,8.5
4705201001,3.9171205954286252,0,1,28,34,9.299999999999999
4705201002,1.5001474112776472,0,2,29,35,9.899999999999999
4705201003,0.0,1,4,29,35,10.9
4705201004,2.525055476068615,0,14,30,35,13.7
4705201005,1.171685889605664,0,9,30,35,12.2
4705201006,2.7955198603058506,0,14,30,34,13.6
4705301001,3.8133908853295275,0,1,2,18,2.5
4705401001,15.092223795961987,0,0,0,8,0.8
4705501001,7.447603115520076,0,0,2,36,4.0
4705601001,10.996831148554444,0,0,2,3,0.7
4705701001,6.572010106845782,0,0,2,34,3.8000000000000003
4705801001,7.2904468644604785,0,0,2,3,0.7
4705901001,7.9396036443708695,0,0,1,3,0.5
4706001001,15.292301972637636,0,0,0,3,0.30000000000000004
4706101001,19.30198616794392,0,0,0,12,1.2000000000000002
4706201001,21.371921045868266,0,0,0,2,0.2
4706301001,6.8300393105948585,0,0,1,5,0.7
4706401001,6.429651796571831,0,0,1,3,0.5
4706501001,15.633569179876883,0,0,0,3,0.30000000000000004
4706601001,5.006011308129738,0,0,29,34,9.2
4706701001,12.860050116032012,0,0,1,5,0.7
4706801001,8.738787617111418,0,0,1,6,0.8
4706901001,14.547919017600961,0,0,1,15,1.7000000000000002
4707001001,5.083275949313783,0,0,2,4,0.8
4707101001,4.301310444996458,0,1,13,35,6.3999999999999995
4707301001,6.6749392001811785,0,0,2,5,0.9
4707401001,5.511064528530048,0,0,1,11,1.3
4707501001,0.0,1,1,3,10,2.3000000000000003
4707501002,4.663552012799605,0,1,3,8,1.7
4707502001,6.395726283500957,0,0,1,7,0.9000000000000001
4707502002,2.9456394650097812,0,1,2,8,1.5
4707601001,0.0,1,2,29,34,10.2
4707601002,0.6053258515307889,1,2,29,35,10.299999999999999
4707601003,0.5735423651784124,1,2,29,35,10.299999999999999
4707601004,0.4005780314295995,1,3,29,34,10.5
4707601005,0.5581684644946232,1,4,29,34,10.8
4707601006,2.841945494335561,0,1,30,35,9.799999999999999
4707601007,0.9727213888589132,1,4,29,34,10.8
4707601008,0.6257307486589616,1,3,29,34,10.5
4707601009,1.622231918605593,0,3,29,34,10.1
4707601010,2.5654397137543183,0,1,29,35,9.6
4707601011,0.537579386730523,1,3,29,34,10.5
4707601012,0.5243977308353478,1,3,29,34,10.5
4707601013,0.3723741756490757,1,2,29,34,10.2
4707601014,0.4143220800097303,1,3,29,34,10.5
4707601015,0.34498765265179576,1,2,29,34,10.2
4707601016,2.3555069663284636,0,1,29,35,9.6
4707601017,1.1707591014249876,0,1,29,35,9.6
4707601018,0.5811043561658363,1,4,29,34,10.8
4707701001,10.462895704165447,0,0,1,6,0.8
4707801001,14.357035146900484,0,0,1,5,0.7
4707901001,8.96696834120637,0,0,2,9,1.3
4708001001,7.938708241263571,0,0,1,5,0.7
4708101001,16.37646789039974,0,0,0,5,0.5
4708201001,8.540124007708345,0,0,2,36,4.0
4708301001,2.7735338278710673,0,1,3,32,4.1000000000000005
4708401001,20.184831206361462,0,0,0,3,0.30000000000000004
4708501001,3.463737334207814,0,1,1,7,1.2000000000000002
4708501002,3.505377908288203,0,1,1,7,1.2000000000000002
4708501003,3.505288261398284,0,1,1,7,1.2000000000000002
4708501004,3.500115013268915,0,1,1,7,1.2000000000000002
4708501005,7.316971119898997,0,0,1,7,0.9000000000000001
4708501006,4.710259091238393,0,1,1,7,1.2000000000000002
4708502001,0.0,1,1,2,6,1.7000000000000002
4708502002,3.02529429305841,0,1,1,7,1.2000000000000002
4708502003,2.7772848456521695,0,1,1,7,1.2000000000000002
4708502004,1.823429962559937,0,1,2,6,1.2999999999999998
4708503001,8.376047176818082,0,0,2,8,1.2000000000000002
4708503002,5.778588770998839,0,0,2,8,1.2000000000000002
4708503003,2.2454557315057553,0,1,2,6,1.2999999999999998
4708503004,7.66734705111907,0,0,2,9,1.3
4708601001,0.0,1,1,1,10,1.9
4708601002,7.211727999045969,0,0,1,4,0.6000000000000001
4708602001,6.589330230584168,0,0,1,3,0.5
4708602002,9.822754918701254,0,0,1,4,0.6000000000000001
4708701001,4.582034308485755,0,1,3,27,3.6000000000000005
4708801001,12.02879563993438,0,0,1,4,0.6000000000000001
4708901001,7.3589182865151,0,0,1,3,0.5
4709001001,10.329081575570783,0,0,4,35,4.3
4709001002,6.63419143052466,0,0,3,38,4.4
4709101001,15.820770679084408,0,0,0,3,0.30000000000000004
4709201001,6.788571243924083,0,0,1,9,1.1
4709301001,12.962228849235375,0,0,2,33,3.7
4709401001,14.493294079382773,0,0,1,3,0.5
4709501001,10.89837716857786,0,0,2,9,1.3
4709601001,17.048432783319633,0,0,0,2,0.2
4709701001,21.000147914527048,0,0,0,5,0.5
4709801001,7.668030590678069,0,0,24,32,7.999999999999999
4709901001,8.256811967260417,0,0,1,31,3.3
4710001001,11.118777612871707,0,0,1,4,0.6000000000000001
4710101001,4.0017712958691325,0,1,2,5,1.2
4710101002,0.0,1,1,2,5,1.6
4710201001,11.68414357659878,0,0,2,5,0.9
4710301001,19.367560088614628,0,0,0,21,2.1
4710401001,0.0,1,1,2,6,1.7000000000000002
4710401002,3.9690818145691553,0,1,2,11,1.7999999999999998
4710402001,9.338190271669701,0,0,1,6,0.8
4710402002,4.650412313923234,0,1,1,6,1.1
4710501001,12.572838933520723,0,0,3,32,3.8000000000000003
4710601001,6.0605826189886525,0,0,1,6,0.8
4710901001,16.06344791360499,0,0,0,4,0.4
4711001001,6.37243979747265,0,0,3,37,4.300000000000001
4711101001,9.852708392952735,0,0,3,36,4.2
4711201001,4.387984471666988,0,1,3,10,1.9
4711201002,5.734329720049296,0,0,3,8,1.4
4711301001,14.707187641478265,0,0,1,3,0.5
4711401001,6.215716113880353,0,0,1,5,0.7
4711401002,3.5911108847605107,0,1,1,6,1.1
4711402001,0.0,1,1,1,6,1.5
4711402002,6.08441261813494,0,0,1,5,0.7
4711501001,14.516897558599734,0,0,1,31,3.3
4711601001,13.106566597576563,0,0,1,2,0.4
4711701001,18.58459639457499,0,0,0,30,3.0
4711801001,13.940572650731125,0,0,1,2,0.4
4711901001,15.868205418991819,0,0,0,2,0.2
4712101001,7.91617647713094,0,0,1,6,0.8
4712201001,4.649699164206651,0,1,3,37,4.6000000000000005
4712202001,0.0,1,1,3,36,4.9
4712301001,10.412816728288183,0,0,2,8,1.2000000000000002
4712401001,10.02692662337841,0,0,3,14,2.0
4712501001,12.165629540829846,0,0,1,2,0.4
4712601001,12.414539697210008,0,0,2,4,0.8
4712701001,13.050905521402541,0,0,1,6,0.8
4712801001,18.419855915679705,0,0,0,2,0.2
4712901001,19.2568980913035,0,0,0,9,0.9
4713001001,8.9482105547509,0,0,2,34,3.8000000000000003
4713101001,6.71815786283945,0,0,1,6,0.8
4713201001,11.808478026478356,0,0,1,6,0.8
4713301001,4.844935668924842,0,2,29,33,9.7
4713301002,3.0041021198103803,0,2,29,33,9.7
4713401001,17.381903535940754,0,0,0,3,0.30000000000000004
4713501001,5.402617882436622,0,0,11,33,5.5
4713701001,11.070018856969464,0,0,1,3,0.5
4713801001,11.400272829683768,0,0,1,6,0.8
4713901001,9.751131218665146,0,0,4,6,1.4
4714001001,18.241094830301908,0,0,0,3,0.30000000000000004
4714101001,13.333774109388791,0,0,1,4,0.6000000000000001
4714201001,23.647502716874722,0,0,0,5,0.5
4714301001,12.422935260446282,0,0,2,3,0.7
4714401001,12.865518416217327,0,0,2,33,3.7
4714501001,9.121588852448918,0,0,5,14,2.4
4714601001,4.418045548266005,0,1,3,35,4.4
4714701001,9.289895435489465,0,0,1,4,0.6000000000000001
4714801001,10.649608148717416,0,0,1,2,0.4
4714901001,18.26699880510554,0,0,0,31,3.1
4715001001,9.796292507967477,0,0,1,3,0.5
4715101001,14.729264624182363,0,0,1,21,2.3
4715201001,13.194610477445373,0,0,1,2,0.4
4715301001,10.030938657366434,0,0,2,3,0.7
4715401001,13.50035554623092,0,0,1,34,3.6
4715501001,3.579891699243195,0,8,28,35,11.5
4715501002,4.600710985672642,0,1,29,32,9.3
4715601001,12.651442347022046,0,0,1,6,0.8
4715701001,13.561263113789783,0,0,1,35,3.7
4715801001,6.071287626615768,0,0,3,31,3.7
4715901001,0.0,1,1,2,36,4.7
4716001001,6.912609725999829,0,0,1,5,0.7
4716101001,0.0,1,1,28,33,9.6
4716101002,4.103418797914798,0,1,29,33,9.4
4716101003,3.4842643626478944,0,1,29,33,9.4
4716201001,11.653935494163438,0,0,3,3,0.8999999999999999
4716301001,18.532953821518095,0,0,0,3,0.30000000000000004
4716401001,16.62852227551186,0,0,0,2,0.2
4716501001,5.425399811965523,0,0,1,30,3.2
4716501002,6.787701820430881,0,0,3,13,1.9
4716501003,10.663230223705792,0,0,2,6,1.0
4716502001,0.0,1,1,3,32,4.5
4716502002,2.694302176086556,0,1,3,34,4.3
4716502003,2.670961313676411,0,1,3,32,4.1000000000000005
4716601001,12.291990261976911,0,0,2,6,1.0
4716701001,21.57089599797836,0,0,0,4,0.4
4716801001,18.977387518365404,0,0,0,29,2.9000000000000004
4716901001,25.54897298637942,0,0,0,4,0.4
4717001001,4.297662344830344,0,1,1,5,1.0
4717101001,15.380768136973652,0,0,0,32,3.2
4717201001,9.226272912272886,0,0,3,8,1.4
4717301001,8.316185033864782,0,0,1,34,3.6
4717401001,9.937353623662096,0,0,2,36,4.0
4717501001,0.0,1,1,22,36,8.7
4717501002,2.0413896356622154,0,1,11,36,6.1
4717501003,1.641179196453314,0,1,19,36,7.699999999999999
4717502001,0.30255143016969865,1,1,24,33,8.799999999999999
4717502002,3.0253223026077727,0,1,27,34,9.1
4717502003,2.0135570502906246,0,1,29,33,9.4
4717601001,25.789896030766354,0,0,0,4,0.4
4717701001,20.910126581220005,0,0,0,2,0.2
4717801001,21.224487130030933,0,0,0,4,0.4
4717901001,17.80625812703876,0,0,0,6,0.6000000000000001
4718001001,8.836075593131268,0,0,2,3,0.7
4718101001,1.0833311446023786,0,1,1,17,2.2
4718201001,5.321755835175942,0,0,3,37,4.300000000000001
4718301001,25.15159455381182,0,0,0,3,0.30000000000000004
4718401001,7.504939706335898,0,0,1,34,3.6
4718501001,6.157524549757879,0,0,1,3,0.5
4718601001,0.4644508578290135,2,25,30,34,17.699999999999996
4718601003,0.6067596422622531,2,25,30,34,17.699999999999996
4718601006,0.37546761988631866,2,25,30,34,17.699999999999996
4718601007,0.6919764348310805,2,25,30,34,17.699999999999996
4718602001,0.42612758744348905,4,25,30,34,18.5
4718602002,0.5753249119808115,3,25,30,34,18.099999999999998
4718602004,0.46804990295490234,3,25,30,34,18.099999999999998
4718602005,0.522804479832391,4,25,30,34,18.5
4718602006,0.3006931328998164,3,25,30,34,18.099999999999998
4718602007,0.1942823400592525,3,25,30,34,18.099999999999998
4718602008,0.8069086648604947,4,25,30,34,18.5
4718602009,0.8239208751275918,4,25,30,34,18.5
4718602010,0.8399362348202858,5,25,30,34,18.9
4718602012,0.55750265948209,5,25,30,34,18.9
4718602013,0.5499851768378892,4,25,30,34,18.5
4718602014,0.30326080583044324,4,25,30,34,18.5
4718602015,0.1817101790602549,4,24,30,34,18.2
4718602017,0.0,2,25,30,34,17.699999999999996
4718602019,0.5041611453111244,4,25,30,34,18.5
4718603001,0.1631270925671055,3,25,30,34,18.099999999999998
4718603002,0.24768057254437334,3,25,30,34,18.099999999999998
4718603003,0.0,6,25,30,34,19.299999999999997
4718603004,0.10503101141080055,6,25,30,34,19.299999999999997
4718603005,0.24528784948323912,6,25,30,34,19.299999999999997
4718603007,0.2094372906095942,6,25,30,34,19.299999999999997
4718603008,0.33470385516129986,3,25,30,34,18.099999999999998
4718603009,0.17702565128173017,4,25,30,34,18.5
4718604001,0.4605466230002161,5,25,30,34,18.9
4718604002,0.5320111546508025,5,25,30,34,18.9
4718604003,0.6000219217270014,7,25,30,34,19.699999999999996
4718604004,0.5467987062221433,7,25,30,34,19.699999999999996
4718604005,0.27740034275145814,7,24,30,34,19.4
4718604006,0.420150134293399,7,24,30,34,19.4
4718604007,0.6122383297886339,6,25,30,34,19.299999999999997
4718604008,0.5881419091203324,5,25,30,34,18.9
4718604009,0.6528050842398235,3,25,30,34,18.099999999999998
4718604010,0.6625741849260296,3,25,30,34,18.099999999999998
4718604011,0.7010808928474568,3,25,30,34,18.099999999999998
4718604012,0.4759197143020517,4,25,30,34,18.5
4718604013,0.5404817398073711,6,25,30,34,19.299999999999997
4718604014,0.40720424063690164,6,25,30,34,19.299999999999997
4718604015,0.3424847512851464,4,25,30,34,18.5
4718604016,0.4655731487376603,3,25,30,34,18.099999999999998
4718604017,0.21651056735594615,2,25,30,34,17.699999999999996
4718604018,0.33104267945340843,1,25,30,34,17.299999999999997
4718604020,0.5614463351858288,3,25,30,34,18.099999999999998
4718604021,0.685351634625243,3,25,30,34,18.099999999999998
4718604023,0.6581636923509394,1,25,30,34,17.299999999999997
4718604024,0.7519816604577462,1,25,30,34,17.299999999999997
4718604025,0.8044157567815277,3,25,30,34,18.099999999999998
4718604026,0.9053577304472169,1,25,30,34,17.299999999999997
4718604027,1.1105674134753125,0,26,30,34,17.2
4718604028,0.9166987989731397,3,25,30,34,18.099999999999998
4718604029,1.1761412470701749,0,26,30,34,17.2
4718604030,0.6308050436368676,3,25,30,34,18.099999999999998
4718604032,0.47696145957040553,6,24,30,34,18.999999999999996
4718604033,0.7897116428634331,1,25,30,34,17.299999999999997
4718604034,0.4148397505405451,8,24,30,34,19.8
4718604036,1.0625391854223778,0,25,30,34,16.9
4718604037,0.0,2,25,30,34,17.699999999999996
4718604038,0.0,4,25,30,34,18.5
4718604039,0.640950573957835,6,25,30,34,19.299999999999997
4718604040,2.6679539049788725,0,17,30,34,14.5
4718604041,2.2895158001325875,0,22,30,33,15.9
4718605001,0.5145936524655789,4,25,30,34,18.5
4718605002,0.4161118301793658,4,25,30,34,18.5
4718605004,0.28936810927962847,4,25,30,34,18.5
4718605006,0.5849651386576032,5,25,30,34,18.9
4718605007,0.6856155861797648,5,24,30,34,18.599999999999998
4718606001,0.251623562533922,5,25,30,34,18.9
4718606002,0.3551974123754896,6,25,30,34,19.299999999999997
4718606003,0.38057843048376927,6,25,30,34,19.299999999999997
4718606005,0.32740825600241613,5,24,30,34,18.599999999999998
4718606006,0.23047018843404896,5,24,30,34,18.599999999999998
4718606007,0.15979294263211632,5,24,30,34,18.599999999999998
4718606009,0.20710636286416148,5,24,30,34,18.599999999999998
4718606010,0.30106437605177855,5,24,30,34,18.599999999999998
4718606012,0.3355956454881651,5,24,30,34,18.599999999999998
4718606013,0.15381108565287513,6,24,30,34,18.999999999999996
4718606014,0.24264408283353386,4,24,30,34,18.2
4718606015,0.2009964426146742,7,24,30,34,19.4
4718606016,0.36564980332559316,7,24,30,34,19.4
4718606017,0.0,6,24,30,34,18.999999999999996
4718606018,0.16224435181044136,7,24,30,34,19.4
4718606019,0.2492997123393422,7,24,30,34,19.4
4718606020,0.695984025392317,5,24,30,34,18.599999999999998
4718606021,0.2383871543061008,6,25,30,34,19.299999999999997
4718606022,0.9980902591316142,1,23,30,34,16.7
4718606023,0.5476661572318813,6,23,30,34,18.7
4718606024,0.5568440922948938,5,23,30,34,18.299999999999997
4718606025,0.4774159718026942,5,23,30,34,18.299999999999997
4718606026,0.4945985008905739,5,23,30,34,18.299999999999997
4718606027,0.43030729235538595,6,24,30,34,18.999999999999996
4718606028,0.385381026370843,5,23,30,34,18.299999999999997
4718606029,0.2425976798801729,4,24,30,34,18.2
4718606030,0.0,7,24,30,34,19.4
4718606031,1.4065392499134077,0,14,30,34,13.6
4718606032,0.27809484740819046,6,24,30,34,18.999999999999996
4718606034,0.15276022247466148,5,24,30,34,18.599999999999998
4718606036,0.0,1,17,30,34,14.9
4718606037,0.230103876735508,5,24,30,34,18.599999999999998
4718606038,0.6737897949187759,1,24,30,34,16.999999999999996
4718606039,0.7471495911604925,2,24,30,34,17.4
4718607001,0.3557487056982191,4,24,30,34,18.2
4718607003,0.32716072043022676,5,24,30,34,18.599999999999998
4718607004,0.2121840382861421,5,24,30,34,18.599999999999998
4718607005,0.0,7,24,30,34,19.4
4718607006,0.22422976039185363,5,24,30,34,18.599999999999998
4718607007,0.3429345914904796,4,23,30,34,17.9
4718607008,0.2534152470439888,4,23,30,34,17.9
4718607010,0.4510500739113258,6,23,30,34,18.7
4718607011,0.0,3,22,30,34,17.2
4718607013,0.45292478011604026,6,23,30,34,18.7
4718607014,0.625409613389401,3,22,30,34,17.2
4718607015,0.33071823765654296,4,23,30,34,17.9
4718607016,0.36801067037407065,4,23,30,34,17.9
4718607018,0.16186452366784937,6,24,30,34,18.999999999999996
4718607019,0.4069684279732982,4,23,30,34,17.9
4718607020,0.3045323684457224,4,23,30,34,17.9
4718607021,0.3707935601619216,5,23,30,34,18.299999999999997
4718608001,0.5594169332442874,7,24,30,34,19.4
4718608002,0.3498061063164944,4,24,30,34,18.2
4718608004,0.0,6,22,30,34,18.4
4718608005,0.3380221246826323,5,24,30,34,18.599999999999998
4718608006,0.30016925205839823,4,22,30,34,17.599999999999998
4718608009,0.5061617971983513,4,24,30,34,18.2
4718608012,0.5864607208575447,6,24,30,34,18.999999999999996
4718608013,0.5145910199848689,5,24,30,34,18.599999999999998
4718608014,0.5263091076524484,5,24,30,34,18.599999999999998
4718608015,0.4274701245935693,5,24,30,35,18.7
4718608016,0.3573728364955724,5,24,30,35,18.7
4718608017,0.46677882034510426,4,23,30,35,18.0
4718608018,0.28404745868348963,5,24,30,35,18.7
4718608020,0.3488344758268768,3,24,30,35,17.9
4718608021,0.20860358226245249,5,24,30,35,18.7
4718608023,0.2853573708175591,4,23,30,35,18.0
4718608024,0.0,4,23,29,35,17.8
4718608025,0.4632805762178626,4,22,30,34,17.599999999999998
4718608026,0.36129285245811493,4,22,30,35,17.7
4718608027,0.3116238706500055,4,22,30,35,17.7
4718608028,0.3357139250877743,4,22,30,34,17.599999999999998
4718608030,0.33640990925371334,4,22,30,35,17.7
4718608031,0.0,4,22,30,35,17.7
4718608032,0.0,3,22,30,34,17.2
4718608033,0.2792912818899131,2,21,30,35,16.6
4718608034,0.4649589021924915,2,21,30,35,16.6
4718608035,0.36152702270470266,3,22,30,34,17.2
4718608037,0.3092104902834064,5,22,30,34,17.999999999999996
4718608038,0.44272847412023497,4,22,30,34,17.599999999999998
4718608039,0.2744059473552768,4,22,30,35,17.7
4718609001,0.32244183410601834,3,25,30,34,18.099999999999998
4718609002,0.0,2,25,30,35,17.799999999999997
4718609003,0.35841065266989114,2,25,30,34,17.699999999999996
4718609004,0.5008391413594407,5,25,30,34,18.9
4718609006,0.5525764478639209,5,24,30,34,18.599999999999998
4718609007,0.6984582981036322,5,24,30,34,18.599999999999998
4718609009,0.30300743461429513,2,25,29,35,17.6
4718609010,0.48026481396600695,3,25,29,35,18.0
4718609011,0.45853815632711376,2,24,30,35,17.5
4718610002,0.5585295446358866,3,24,29,35,17.700000000000003
4718610003,0.666260190857711,3,25,29,35,18.0
4718610004,0.7840156115464068,3,25,29,35,18.0
4718610005,0.49263518879500146,2,23,29,35,17.0
4718610007,0.9118981557156224,2,24,29,35,17.3
4718610008,1.0482106338174944,0,24,29,35,16.5
4718610009,0.49646831598643626,3,24,29,35,17.700000000000003
4718610010,0.32843357417778757,1,25,29,35,17.2
4718610011,0.7089194706052357,4,25,30,34,18.5
4718610013,0.5591220496676991,3,25,29,35,18.0
4718610014,0.7601148913316338,3,24,29,35,17.700000000000003
4718610015,0.6610427598848692,3,25,29,35,18.0
4718610016,0.3938187392931485,2,22,29,35,16.700000000000003
4718610017,0.4649224220290913,4,25,29,35,18.400000000000002
4718610018,0.2472811515319225,2,24,29,35,17.3
4718610019,0.43188333921881533,4,24,29,34,18.0
4718610020,0.5533338859308564,3,25,29,35,18.0
4718610021,0.2285125066209628,1,24,29,33,16.699999999999996
4718610022,0.0,2,24,29,33,17.099999999999998
4718610024,1.080329430737103,0,24,29,35,16.5
4718610025,0.5127540075798143,4,25,29,34,18.3
4718610026,0.4765367475159743,3,24,29,35,17.700000000000003
4718610027,0.8159678982286579,1,24,29,33,16.699999999999996
4718610028,0.633604296691495,2,24,29,33,17.099999999999998
4718610029,0.7777141933263805,2,24,29,33,17.099999999999998
4718610030,0.0,2,20,29,33,15.899999999999999
4718610031,0.3091079231844097,3,24,30,33,17.7
4718610032,0.7280054821003579,2,24,29,35,17.3
4718610033,0.6202429284951231,3,24,29,35,17.700000000000003
4718610034,0.0,2,24,29,35,17.3
4718610035,0.9582335234163191,1,24,29,35,16.9
4718610036,0.47092562334400656,3,24,29,35,17.700000000000003
4718610037,0.5407257292329898,2,24,29,33,17.099999999999998
4718610038,0.617481056222811,2,22,29,33,16.5
4718610039,0.9610547383772902,2,24,29,33,17.099999999999998
4718610040,0.6988643249638478,2,24,29,33,17.099999999999998
4718610041,0.573102560475948,2,24,29,33,17.099999999999998
4718610042,0.8820909707438158,1,24,29,34,16.799999999999997
4718610043,0.7668242076671156,1,24,29,33,16.699999999999996
4718610044,0.6770428414250313,1,22,29,34,16.2
4718610045,0.6588164079787022,1,22,29,34,16.2
4718610046,0.0,2,22,29,35,16.700000000000003
4718610047,0.40415616735959603,2,21,29,35,16.400000000000002
4718610048,1.0333472220992386,0,23,29,34,16.099999999999998
4718610049,0.4835743879663951,4,24,29,34,18.0
4718610050,0.7429146505686973,1,20,29,34,15.6
4718610051,0.5632854797629673,1,20,29,34,15.6
4718610052,0.31670006963304204,4,24,29,35,18.1
4718610053,1.0486668731616187,0,24,29,35,16.5
4718610054,0.5456038518772367,1,22,29,33,16.099999999999998
4718610055,0.677994715871081,4,24,29,34,18.0
4718610056,0.6524356177250796,2,24,29,35,17.3
4718611001,0.2228999378786822,3,25,30,34,18.099999999999998
4718611002,0.2512962501505942,3,25,30,34,18.099999999999998
4718611003,0.3878058368762388,4,25,30,34,18.5
4718611004,0.4266015643792597,4,25,30,34,18.5
4718611005,0.4821538025239178,4,25,30,34,18.5
4718611006,0.3989687487036213,3,25,30,34,18.099999999999998
4718611007,0.4624560613346844,4,24,30,34,18.2
4718611008,0.5429388114380015,3,25,30,34,18.099999999999998
4718611009,0.28206939413338283,4,24,30,34,18.2
4718611010,0.4867487857329588,4,24,30,34,18.2
4718611012,0.3697490810144516,3,24,30,33,17.7
4718611013,0.2994652420169657,3,24,30,33,17.7
4718611014,0.118797379072392,2,25,30,34,17.699999999999996
4718611015,0.0,2,24,30,34,17.4
4718611016,0.47095463724286896,3,25,30,34,18.099999999999998
4718611017,0.3681749450185712,4,25,30,34,18.5
4718611018,0.5213105837884142,2,22,30,33,16.7
4718611019,0.2943100848376916,3,25,30,33,18.0
4718611020,0.20197709164820393,3,24,30,33,17.7
4718611021,0.7505231089723347,1,19,29,33,15.2
4718611022,0.48785623557973296,3,25,30,33,18.0
4718611025,0.3870022922912075,3,25,30,33,18.0
4718611026,0.5072735464396094,3,24,30,33,17.7
4718611027,0.5565404635076115,3,22,30,33,17.1
4718611028,0.5568387233066566,3,25,30,34,18.099999999999998
4718611029,0.3798561725526926,3,25,30,34,18.099999999999998
4718611031,1.1946790544287915,0,16,30,33,14.100000000000001
4718611032,0.9394048751720839,1,17,30,33,14.8
4718611033,0.0,1,19,30,33,15.399999999999999
4718611034,0.44645376634157025,1,19,30,33,15.399999999999999
4718611035,0.4175616141980138,1,19,30,33,15.399999999999999
4718611036,0.5038476842496391,2,22,29,33,16.5
4718611037,1.4041541339554844,0,14,30,33,13.5
4718611038,0.5583787041823279,1,19,30,33,15.399999999999999
4718611039,1.2214433511455844,0,13,29,33,13.0
4718611040,0.0,2,24,30,33,17.3
4718611041,1.5904877042239793,0,13,29,33,13.0
4718611042,1.0286947595496132,0,22,30,33,15.9
4718611043,0.8521413061265682,1,18,29,33,14.9
4718612002,3.6480717176396844,0,5,28,34,10.499999999999998
4718612003,6.594431325103718,0,0,26,36,8.8
4718612004,3.131349414955134,0,7,29,35,11.4
4718701001,11.973631257339377,0,0,1,3,0.5
4718801001,15.013645624182626,0,0,0,7,0.7000000000000001
4718901001,9.440747211972582,0,0,1,6,0.8
4719001001,5.82285891164202,0,0,2,32,3.6
4719101001,7.157682411634238,0,0,2,33,3.7
4719201001,5.264225925379197,0,0,1,36,3.8
4719301001,8.35257096916193,0,0,19,36,7.4
4719401001,8.321737259288737,0,0,3,8,1.4
4719501001,7.132268244978176,0,0,3,33,3.9
4719601001,7.681844380827969,0,0,2,3,0.7
4719701001,11.318688499867317,0,0,1,3,0.5
4719801001,9.69518331834217,0,0,2,4,0.8
4719901001,8.278336549845688,0,0,1,4,0.6000000000000001
4720001001,22.61460892156211,0,0,0,3,0.30000000000000004
4720301001,4.917435015433054,0,1,2,5,1.2
4720401001,11.285260147262072,0,0,1,3,0.5
4720501001,17.94185232448748,0,0,0,3,0.30000000000000004
4720601001,24.54354181377265,0,0,0,3,0.30000000000000004
4720701001,18.659019088135864,0,0,0,2,0.2
4720801001,10.874456196078254,0,0,1,3,0.5
4720901001,18.105941110621874,0,0,0,4,0.4
4721001001,15.739532164778307,0,0,0,6,0.6000000000000001
4721101001,15.486542501373044,0,0,0,4,0.4
4721201001,9.137025156420796,0,0,1,31,3.3
4721301001,17.504694108957242,0,0,0,4,0.4
4721401001,0.0,1,1,2,4,1.5
4721501001,21.408720283877276,0,0,0,4,0.4
4721601001,6.907810500052893,0,0,4,34,4.2
4721701001,11.169796148108432,0,0,26,34,8.6
4721701002,7.958259806249285,0,0,28,33,8.9
4721801001,5.096347957287335,0,0,5,37,4.7
4721901001,7.1334319608372105,0,0,1,3,0.5
4722001001,11.662506520986451,0,0,1,3,0.5
4722101001,15.763869779023379,0,0,0,31,3.1
4722201001,8.693234097657077,0,0,1,3,0.5
4722301001,17.084203047024303,0,0,0,3,0.30000000000000004
4722401001,11.711513309684909,0,0,16,32,6.4
4722501001,15.135648090224164,0,0,0,31,3.1
4722601001,14.156127230371292,0,0,1,32,3.4
4722701001,17.7959871044597,0,0,0,2,0.2
4722801001,5.7276836607192125,0,0,2,6,1.0
4722901001,17.47484113717296,0,0,0,3,0.30000000000000004
4723001001,10.615012052003387,0,0,6,33,4.5
4723101001,5.251856550434558,0,0,29,33,9.1
4723101002,3.109932174321287,0,5,29,34,10.7
4723101003,4.322986097778629,0,5,29,35,10.799999999999999
4723101004,2.10372364718184,0,16,29,34,14.0
4723201001,7.833763624564661,0,0,1,7,0.9000000000000001
4900201001,13.223555363343282,0,0,1,4,0.6000000000000001
4900301001,0.0,1,1,1,1,1.0
