CUSEC,dist_min_infantil_y_primaria_km,n_infantil_y_primaria_1km,n_infantil_y_primaria_5km,n_infantil_y_primaria_15km,n_infantil_y_primaria_30km,disp_ponderada_infantil_y_primaria,dist_min_adultos_e_idiomas_km,n_adultos_e_idiomas_1km,n_adultos_e_idiomas_5km,n_adultos_e_idiomas_15km,n_adultos_e_idiomas_30km,disp_ponderada_adultos_e_idiomas,dist_min_secundaria_y_bachillerato_km,n_secundaria_y_bachillerato_1km,n_secundaria_y_bachillerato_5km,n_secundaria_y_bachillerato_15km,n_secundaria_y_bachillerato_30km,disp_ponderada_secundaria_y_bachillerato,dist_min_educación_especial_km,n_educación_especial_1km,n_educación_especial_5km,n_educación_especial_15km,n_educación_especial_30km,disp_ponderada_educación_especial,dist_min_formación_profesional_km,n_formación_profesional_1km,n_formación_profesional_5km,n_formación_profesional_15km,n_formación_profesional_30km,disp_ponderada_formación_profesional
0511901001,7.783462220567714,0,0,2,14,1.8000000000000003,26.225235592372506,0,0,0,1,0.1,26.457670039949136,0,0,0,3,0.30000000000000004,33.21113444411372,0,0,0,0,0.0,26.808910304513706,0,0,0,1,0.1
0512001001,6.661026901150769,0,0,22,28,7.199999999999999,12.574479627128463,0,0,2,2,0.6,12.266915594035058,0,0,5,6,1.6,14.421424318142032,0,0,1,1,0.3,9.494251696163158,0,0,2,2,0.6
0512101001,2.94075717008989,0,1,21,27,7.199999999999999,7.629368613468509,0,0,2,2,0.6,7.429526161250147,0,0,5,5,1.5,9.453415180776531,0,0,1,1,0.3,4.592505585621252,0,1,2,2,0.8999999999999999
0512201001,14.368015414547537,0,0,1,14,1.6,24.024202704091092,0,0,0,1,0.1,17.68563096506044,0,0,0,4,0.4,43.55249034090853,0,0,0,0,0.0,43.82763885748097,0,0,0,0,0.0
0512301001,11.6493706176255,0,0,17,29,6.3,12.175462610279444,0,0,2,3,0.7,12.65203471975401,0,0,6,9,2.0999999999999996,12.829538213839,0,0,1,1,0.3,12.829538213839,0,0,1,2,0.4
0512401001,4.491131675853969,0,1,9,23,4.4,13.235048112056754,0,0,2,2,0.6,11.8547701023611,0,0,2,5,0.9,54.86924965750227,0,0,0,0,0.0,15.51184034932829,0,0,0,1,0.1
0512501001,9.551021500431194,0,0,4,14,2.2,31.032799602255604,0,0,0,0,0.0,27.725906600990292,0,0,0,1,0.1,32.2950810390626,0,0,0,0,0.0,26.978927611451244,0,0,0,1,0.1
0512601001,5.628018911365214,0,0,2,10,1.4,24.65244294306165,0,0,0,1,0.1,5.628018911365214,0,0,1,2,0.4,54.914087838953726,0,0,0,0,0.0,39.005042505822026,0,0,0,0,0.0
0512701001,0.0,1,1,12,25,5.6,20.75365901566369,0,0,0,2,0.2,14.47793821485473,0,0,1,4,0.6000000000000001,41.639259759077596,0,0,0,0,0.0,23.193684301942724,0,0,0,1,0.1
0512801001,0.0,1,1,18,32,7.5,12.61786174726345,0,0,2,2,0.6,11.812361374634996,0,0,5,8,1.8,13.58327991738693,0,0,1,1,0.3,13.58327991738693,0,0,2,2,0.6
0512901001,5.626817360977538,0,0,4,17,2.5,24.156489398148672,0,0,0,2,0.2,10.959339436684624,0,0,1,3,0.5,48.41985320218693,0,0,0,0,0.0,36.21300320621631,0,0,0,0,0.0
0513001001,7.961401093206792,0,0,6,36,4.8,14.983299920213652,0,0,1,2,0.4,14.88706421553112,0,0,1,6,0.8,15.362884995754824,0,0,0,1,0.1,11.268195052331881,0,0,1,2,0.4
0513101001,9.120517696312657,0,0,1,14,1.6,19.14851738360109,0,0,0,1,0.1,21.059819655167747,0,0,0,3,0.30000000000000004,35.67739482503123,0,0,0,0,0.0,29.544872965106205,0,0,0,1,0.1
0513201001,6.255634384769606,0,0,9,18,3.5999999999999996,6.667896792334003,0,0,1,1,0.3,6.60297566380276,0,0,1,2,0.4,55.31868039615709,0,0,0,0,0.0,6.60297566380276,0,0,1,1,0.3
0513301001,6.049097827299039,0,0,10,30,5.0,15.04841466225767,0,0,0,2,0.2,14.419845181519975,0,0,1,7,0.9000000000000001,16.755960062036596,0,0,0,1,0.1,14.181341748244092,0,0,1,2,0.4
0513401001,8.592975750244292,0,0,3,23,2.9,20.24814019976998,0,0,0,3,0.30000000000000004,20.24814019976998,0,0,0,5,0.5,56.92696357224591,0,0,0,0,0.0,18.897999388264004,0,0,0,1,0.1
0513501001,0.0,1,1,4,26,4.1,27.917851424148576,0,0,0,2,0.2,28.205518970925453,0,0,0,5,0.5,29.180051693953352,0,0,0,1,0.1,22.91639016763763,0,0,0,2,0.2
0513601001,4.118149186491828,0,1,2,26,3.3000000000000003,23.935798898781567,0,0,0,2,0.2,24.932806959605355,0,0,0,8,0.8,30.848794551601063,0,0,0,0,0.0,24.614172943505817,0,0,0,1,0.1
0513801001,0.0,1,1,5,30,4.7,18.38861836009695,0,0,0,2,0.2,18.675590942874805,0,0,0,6,0.6000000000000001,19.507039556298814,0,0,0,1,0.1,13.46191759583075,0,0,1,2,0.4
0513901001,5.5530576639351885,0,0,4,32,4.0,22.647019690712785,0,0,0,3,0.30000000000000004,12.24930443634606,0,0,1,7,0.9000000000000001,29.072989429493482,0,0,0,1,0.1,24.505185072225775,0,0,0,2,0.2
0514001001,6.906870038099014,0,0,3,32,3.8000000000000003,25.34310452518041,0,0,0,4,0.4,8.536967199131801,0,0,1,9,1.1,30.619562289515105,0,0,0,0,0.0,27.278001083340893,0,0,0,1,0.1
0514101001,5.7899133852127,0,0,20,30,7.0,10.091927709948196,0,0,2,2,0.6,10.366682545957246,0,0,5,6,1.6,11.45465101034816,0,0,1,1,0.3,5.087128872389976,0,0,2,2,0.6
0514201001,6.184415022360276,0,0,5,15,2.5,13.854742399044278,0,0,1,1,0.3,6.184415022360276,0,0,1,3,0.5,42.90638378920843,0,0,0,0,0.0,38.64386267015355,0,0,0,0,0.0
0514301001,6.3215212291844445,0,0,3,14,2.0,30.774164609858076,0,0,0,0,0.0,27.1184557809299,0,0,0,1,0.1,31.755784234933767,0,0,0,0,0.0,25.921871122400635,0,0,0,1,0.1
0514401001,8.762984193220394,0,0,3,19,2.5,24.478927230560807,0,0,0,2,0.2,16.053370722353257,0,0,0,4,0.4,44.20497550649455,0,0,0,0,0.0,32.59583915161418,0,0,0,0,0.0
0514501001,3.79995288037581,0,1,3,27,3.6000000000000005,22.056562571990224,0,0,0,2,0.2,22.08713656331508,0,0,0,6,0.6000000000000001,23.687242937474167,0,0,0,1,0.1,17.33421813432474,0,0,0,2,0.2
0514701001,7.59463670638741,0,0,6,13,2.5,11.723420484401515,0,0,1,1,0.3,12.041362409085103,0,0,2,3,0.7,39.470881471724645,0,0,0,0,0.0,34.35946178914766,0,0,0,0,0.0
0514801001,6.814576472040916,0,0,3,27,3.3000000000000003,28.092777607324415,0,0,0,2,0.2,28.264104517180254,0,0,0,5,0.5,28.986493353756355,0,0,0,1,0.1,23.332643149164056,0,0,0,2,0.2
0514901001,8.78258258830023,0,0,3,31,3.7,23.52929773077048,0,0,0,4,0.4,8.817908683761523,0,0,1,8,1.0,30.92091143131258,0,0,0,0,0.0,27.981604513915176,0,0,0,1,0.1
0515101001,15.033006794171017,0,0,0,12,1.2000000000000002,29.92209405199427,0,0,0,1,0.1,15.033006794171017,0,0,0,1,0.1,44.21031202605552,0,0,0,0,0.0,31.747195993452987,0,0,0,0,0.0
0515201001,0.0,1,2,4,19,3.7,7.809839125016762,0,0,2,3,0.7,6.713186722686017,0,0,2,6,1.0,39.950133013694,0,0,0,0,0.0,29.516493775509225,0,0,0,1,0.1
0515301001,9.796421520522406,0,0,2,14,1.8000000000000003,10.358650051889759,0,0,1,2,0.4,10.358650051889759,0,0,1,4,0.6000000000000001,75.38281397734983,0,0,0,0,0.0,21.68286832831476,0,0,0,1,0.1
0515401001,12.82390451770249,0,0,3,19,2.5,21.707872184854324,0,0,0,1,0.1,21.842076688886024,0,0,0,2,0.2,42.4178781040583,0,0,0,0,0.0,23.59894261812216,0,0,0,1,0.1
0515501001,6.687530237980112,0,0,2,12,1.6,24.28732903640599,0,0,0,1,0.1,6.687530237980112,0,0,1,2,0.4,52.96338172465577,0,0,0,0,0.0,31.852780194580824,0,0,0,0,0.0
0515601001,6.392504380605057,0,0,9,21,3.9,7.750559008600393,0,0,2,2,0.6,7.750559008600393,0,0,3,6,1.2,37.434151100003305,0,0,0,0,0.0,37.434151100003305,0,0,0,0,0.0
0515701001,7.425653410811339,0,0,3,23,2.9,28.06118800308896,0,0,0,1,0.1,23.639998106375778,0,0,0,2,0.2,30.613493199144884,0,0,0,0,0.0,26.390770654304074,0,0,0,2,0.2
0515801001,0.0,1,1,8,44,6.7,21.482860335082876,0,0,0,4,0.4,9.006853051762954,0,0,1,10,1.2,20.77292604404294,0,0,0,1,0.1,20.186651534918948,0,0,0,2,0.2
0515901001,12.739681614034145,0,0,2,14,1.8000000000000003,12.51026185898009,0,0,1,2,0.4,12.51026185898009,0,0,1,5,0.7,78.93399776649471,0,0,0,0,0.0,27.00781704459475,0,0,0,1,0.1
0516001001,0.0,1,1,5,26,4.300000000000001,22.877678307154973,0,0,0,1,0.1,20.958354910144873,0,0,0,4,0.4,34.67457765200415,0,0,0,0,0.0,24.486842870175327,0,0,0,1,0.1
0516101001,0.0,1,1,4,37,5.2,20.820823032442817,0,0,0,4,0.4,9.637989884749413,0,0,2,12,1.6,20.834768654331125,0,0,0,1,0.1,20.834768654331125,0,0,0,2,0.2
0516201001,8.689286252327273,0,0,1,15,1.7000000000000002,19.8466369165832,0,0,0,2,0.2,16.90828295169723,0,0,0,4,0.4,61.604544686020354,0,0,0,0,0.0,20.877226577286912,0,0,0,1,0.1
0516301001,4.097191447268919,0,2,13,35,6.7,16.42638223821974,0,0,0,4,0.4,4.097191447268919,0,1,3,8,1.7,28.891586370249552,0,0,0,1,0.1,28.891586370249552,0,0,0,2,0.2
0516301002,0.0,2,2,12,41,7.9,15.518202512343272,0,0,0,4,0.4,0.0,1,1,3,11,2.4000000000000004,26.745395135767573,0,0,0,1,0.1,26.745395135767573,0,0,0,2,0.2
0516401001,3.7288697420529675,0,1,4,26,3.7,26.14934141152045,0,0,0,1,0.1,20.687603634897624,0,0,0,4,0.4,31.511991590698262,0,0,0,0,0.0,27.823327733725492,0,0,0,2,0.2
0516501001,5.601342000054742,0,0,3,19,2.5,14.078880155107761,0,0,1,1,0.3,15.919169506894352,0,0,0,3,0.30000000000000004,49.20759090554113,0,0,0,0,0.0,15.919169506894352,0,0,0,1,0.1
0516601001,7.550225800740245,0,0,6,42,5.4,26.279031510580403,0,0,0,4,0.4,14.14233333331116,0,0,1,9,1.1,26.03339055021177,0,0,0,1,0.1,23.623928822091653,0,0,0,2,0.2
0516701001,5.568102375178449,0,0,8,27,4.3,23.215775569852514,0,0,0,2,0.2,17.354386304110296,0,0,0,4,0.4,35.49907628909044,0,0,0,0,0.0,24.547481641932883,0,0,0,1,0.1
0516801001,2.1575963326012038,0,1,7,16,3.3,14.773207201400394,0,0,1,2,0.4,2.1575963326012038,0,1,3,6,1.5,31.942238595955256,0,0,0,0,0.0,31.942238595955256,0,0,0,0,0.0
0516801002,0.0,1,2,5,18,3.8,15.947141815492405,0,0,0,3,0.30000000000000004,0.0,1,1,3,6,1.9000000000000001,29.795930531072248,0,0,0,1,0.1,29.795930531072248,0,0,0,1,0.1
0516802001,0.0,1,2,5,32,5.2,17.940235544143224,0,0,0,4,0.4,3.3935151347060613,0,1,3,11,2.0,26.402959828587893,0,0,0,1,0.1,26.402959828587893,0,0,0,1,0.1
0516802002,4.893962214137908,0,1,6,20,3.5,20.6747269182603,0,0,0,3,0.30000000000000004,4.893962214137908,0,1,4,6,1.7,29.08016391274355,0,0,0,1,0.1,29.08016391274355,0,0,0,1,0.1
0516901001,6.126981946065626,0,0,8,33,4.9,27.213587060128646,0,0,0,3,0.30000000000000004,15.208420544772617,0,0,0,7,0.7000000000000001,29.74651681156923,0,0,0,1,0.1,27.287155773028758,0,0,0,3,0.30000000000000004
0517001001,3.770023185041975,0,2,3,17,2.9000000000000004,4.369934516225652,0,1,1,2,0.7,4.369934516225652,0,1,1,5,1.0,69.84837915580967,0,0,0,0,0.0,20.450706286391995,0,0,0,1,0.1
0517101001,8.423338358181645,0,0,13,25,5.1,10.158626036065021,0,0,2,2,0.6,10.67738183328975,0,0,4,6,1.4,57.11468930383466,0,0,0,0,0.0,10.67738183328975,0,0,1,1,0.3
0517201001,5.169052611864812,0,0,13,29,5.5,13.933691084227016,0,0,1,2,0.4,14.092627790701654,0,0,5,6,1.6,14.825394964625822,0,0,1,1,0.3,9.30563812113807,0,0,2,2,0.6
0517301001,8.612127482952253,0,0,3,32,3.8000000000000003,16.41686830379317,0,0,0,3,0.30000000000000004,8.612127482952253,0,0,1,9,1.1,17.062556899108458,0,0,0,1,0.1,17.062556899108458,0,0,0,2,0.2
0517401001,5.087838105217751,0,0,5,16,2.6,8.5537254916445,0,0,2,3,0.7,5.087838105217751,0,0,2,6,1.0,38.92434675669078,0,0,0,0,0.0,24.524096274476445,0,0,0,1,0.1
0517501001,10.345918573087614,0,0,3,29,3.5,22.806585111027807,0,0,0,4,0.4,17.78061898038678,0,0,0,8,0.8,24.280283456975866,0,0,0,1,0.1,22.92311013232912,0,0,0,2,0.2
0517601001,5.002946159459711,0,0,13,28,5.4,14.189834003399996,0,0,1,2,0.4,14.448575230751254,0,0,4,5,1.3,15.544838558624235,0,0,0,1,0.1,9.185966972339422,0,0,1,2,0.4
0517701001,5.828456087244642,0,0,4,25,3.3,16.346192920030692,0,0,0,4,0.4,12.849644009786898,0,0,1,8,1.0,30.823711735853337,0,0,0,0,0.0,30.823711735853337,0,0,0,0,0.0
0517801001,7.2980927008552845,0,0,7,21,3.5,7.2980927008552845,0,0,2,5,0.9,7.2980927008552845,0,0,2,9,1.3,52.49277965779294,0,0,0,0,0.0,22.071332235944524,0,0,0,2,0.2
0517901001,9.474928665591829,0,0,4,32,4.0,22.606682465384313,0,0,0,5,0.5,11.261473663973737,0,0,1,8,1.0,29.247694960901665,0,0,0,1,0.1,26.74882344811884,0,0,0,2,0.2
0518001001,7.488409870951037,0,0,4,29,3.7,19.965095803186166,0,0,0,2,0.2,14.882545900903187,0,0,1,8,1.0,30.97873155516069,0,0,0,0,0.0,25.71115923127534,0,0,0,1,0.1
0518101001,19.087747288224037,0,0,0,13,1.3,27.954922932138384,0,0,0,2,0.2,20.239901436450047,0,0,0,4,0.4,47.27008445776347,0,0,0,0,0.0,43.08884368618604,0,0,0,0,0.0
0518201001,6.226088867183636,0,0,6,24,3.5999999999999996,15.010324115363996,0,0,0,2,0.2,15.487548542981912,0,0,0,5,0.5,48.35147037848005,0,0,0,0,0.0,15.487548542981912,0,0,0,1,0.1
0518301001,6.808533797250956,0,0,5,16,2.6,14.424043532555928,0,0,2,2,0.6,12.472183399775801,0,0,3,3,0.8999999999999999,33.82268357365798,0,0,0,0,0.0,32.62059796597979,0,0,0,0,0.0
0518401001,7.495745741843429,0,0,7,16,3.0,8.88078919525077,0,0,1,1,0.3,8.3953945748953,0,0,2,5,0.9,35.84006752376981,0,0,0,0,0.0,33.07265173946464,0,0,0,0,0.0
0518501001,4.992930851622464,0,1,7,31,4.800000000000001,16.052676162824,0,0,0,4,0.4,15.273469687109172,0,0,0,9,0.9,17.357898635076957,0,0,0,1,0.1,17.13512374812309,0,0,0,2,0.2
0518601001,0.0,1,1,3,8,2.1,19.348336157409868,0,0,0,1,0.1,0.0,1,1,1,3,1.2,58.83447475356217,0,0,0,0,0.0,36.16923878705554,0,0,0,0,0.0
0518701001,0.0,2,2,13,25,6.5,13.086203759241162,0,0,1,2,0.4,7.714575067520809,0,0,3,5,1.0999999999999999,34.92498964504795,0,0,0,0,0.0,33.50003826786815,0,0,0,0,0.0
0518702001,3.6322319769161155,0,4,14,24,6.4,9.580340929826779,0,0,1,2,0.4,4.116083233526894,0,1,3,5,1.4,37.10345724203957,0,0,0,0,0.0,35.23619351855141,0,0,0,0,0.0
0518801001,6.1753479966339855,0,0,1,10,1.2,33.99942293637897,0,0,0,0,0.0,24.190375209687772,0,0,0,1,0.1,35.20877954530234,0,0,0,0,0.0,29.00835624472976,0,0,0,1,0.1
0518901001,0.0,2,2,7,12,4.0,8.978180991033156,0,0,1,1,0.3,6.119359859188391,0,0,2,2,0.6,66.35926337810767,0,0,0,0,0.0,7.751326923058223,0,0,1,1,0.3
0519001001,4.243806818414026,0,1,5,32,4.5,16.84844986782911,0,0,0,4,0.4,16.043278505365844,0,0,0,9,0.9,17.754571447309804,0,0,0,1,0.1,17.754571447309804,0,0,0,2,0.2
0519101001,7.741187003246043,0,0,2,12,1.6,34.192517601432655,0,0,0,0,0.0,23.595671594430566,0,0,0,1,0.1,35.24019030931946,0,0,0,0,0.0,29.283182140337253,0,0,0,1,0.1
0519201001,11.877290494054634,0,0,3,12,1.7999999999999998,13.922527993340886,0,0,1,2,0.4,13.922527993340886,0,0,1,3,0.5,74.59075620673961,0,0,0,0,0.0,16.7092682246561,0,0,0,1,0.1
0519301001,3.975852162193122,0,1,4,20,3.1,18.03744196337067,0,0,0,3,0.30000000000000004,14.094180444002692,0,0,1,4,0.6000000000000001,51.0949679838891,0,0,0,0,0.0,31.119436447469532,0,0,0,0,0.0
0519401001,7.528354889127168,0,0,4,30,3.8,22.26674263544547,0,0,0,4,0.4,16.4515589383633,0,0,0,8,0.8,23.864497205684646,0,0,0,1,0.1,21.777321383174037,0,0,0,2,0.2
0519501001,8.591650011108694,0,0,16,44,7.6,13.380383981471606,0,0,2,3,0.7,12.952910282578998,0,0,5,10,2.0,13.01872643495677,0,0,1,1,0.3,11.60264538656922,0,0,2,2,0.6
0519601001,4.337307338839245,0,1,4,13,2.4,15.045575789195341,0,0,0,1,0.1,6.406341587968577,0,0,1,3,0.5,38.68434150205011,0,0,0,0,0.0,34.22847119510587,0,0,0,0,0.0
0519701001,4.715883871056397,0,1,19,31,7.199999999999999,10.146125864714353,0,0,2,2,0.6,10.340417107823951,0,0,5,6,1.6,11.118122386603451,0,0,1,1,0.3,5.521669165966918,0,0,2,2,0.6
0519801001,6.643563911405346,0,0,7,13,2.7,9.318624761445724,0,0,1,1,0.3,11.012760881753106,0,0,2,3,0.7,43.27558165664339,0,0,0,0,0.0,38.397343547023105,0,0,0,0,0.0
0519901001,7.360041030212912,0,0,11,25,4.7,7.360041030212912,0,0,2,2,0.6,7.735395801924433,0,0,3,6,1.2,61.24967681171551,0,0,0,0,0.0,7.735395801924433,0,0,1,1,0.3
0520001001,3.8139791681453277,0,2,3,13,2.5,18.741029410789732,0,0,0,1,0.1,3.897552951032779,0,1,1,3,0.8,55.96652649971852,0,0,0,0,0.0,34.87012097588062,0,0,0,0,0.0
0520101001,4.279741863313541,0,1,7,35,5.2,14.41478100103166,0,0,1,3,0.5,10.394181828738285,0,0,3,13,1.9,20.388435007548324,0,0,0,1,0.1,20.388435007548324,0,0,0,2,0.2
0520401001,0.0,1,1,2,31,4.2,21.159794253483778,0,0,0,4,0.4,17.65364649735543,0,0,0,10,1.0,28.98316721839958,0,0,0,1,0.1,28.98316721839958,0,0,0,1,0.1
0520501001,9.255136352668032,0,0,7,27,4.1,15.645685099712603,0,0,0,2,0.2,15.619409354621464,0,0,0,6,0.6000000000000001,17.342355267901027,0,0,0,1,0.1,11.142718049662346,0,0,1,2,0.4
0520601001,4.887923576244306,0,1,18,29,6.799999999999999,10.762913353032486,0,0,2,2,0.6,10.571256004995979,0,0,5,8,1.8,11.621948085289917,0,0,1,1,0.3,11.621948085289917,0,0,1,2,0.4
0520701001,0.0,1,1,9,24,4.9,12.261148400819591,0,0,1,1,0.3,13.44773909273993,0,0,1,4,0.6000000000000001,46.38842916398306,0,0,0,0,0.0,13.44773909273993,0,0,1,1,0.3
0520801001,11.932310203276307,0,0,4,21,2.9000000000000004,15.762750593720062,0,0,0,3,0.30000000000000004,15.762750593720062,0,0,0,6,0.6000000000000001,53.677135194108736,0,0,0,0,0.0,21.12267654113667,0,0,0,1,0.1
0520901001,12.74526345109991,0,0,1,14,1.6,15.335657704223022,0,0,0,1,0.1,17.44663079755157,0,0,0,3,0.30000000000000004,38.924290926742266,0,0,0,0,0.0,32.91741658936328,0,0,0,0,0.0
0521001001,4.478232886392977,0,1,4,32,4.300000000000001,21.961642263648802,0,0,0,4,0.4,15.599984510596837,0,0,0,8,0.8,23.670409877101626,0,0,0,1,0.1,20.78395815870111,0,0,0,2,0.2
0521101001,6.049785375395801,0,0,6,41,5.3,16.76734082312618,0,0,0,4,0.4,7.3017592945628245,0,0,1,11,1.3,19.445764221825975,0,0,0,1,0.1,19.445764221825975,0,0,0,2,0.2
0521201001,8.307375953461243,0,0,4,38,4.6000000000000005,23.86303764408427,0,0,0,2,0.2,16.072925924941156,0,0,0,8,0.8,23.786052701020587,0,0,0,1,0.1,20.862085418370416,0,0,0,2,0.2
0521301001,5.774054394790985,0,0,3,11,1.7,29.86982591535905,0,0,0,1,0.1,29.63437018325322,0,0,0,2,0.2,32.23828415313579,0,0,0,0,0.0,25.821310300663256,0,0,0,1,0.1
0521401001,3.8217576782172933,0,2,3,21,3.3,2.5464518140279453,0,1,1,2,0.7,2.5464518140279453,0,1,1,5,1.0,64.58865527593426,0,0,0,0,0.0,22.677817180219314,0,0,0,1,0.1
0521501001,11.257243301239834,0,0,2,15,1.9,23.767839069397436,0,0,0,2,0.2,14.522631470710984,0,0,1,3,0.5,48.28211054490806,0,0,0,0,0.0,25.52784408732215,0,0,0,1,0.1
0521601001,6.098106776587984,0,0,5,23,3.3,15.357286250638397,0,0,0,1,0.1,17.231187254775516,0,0,0,3,0.30000000000000004,43.89478117916969,0,0,0,0,0.0,17.231187254775516,0,0,0,1,0.1
0521701001,5.575559656229285,0,0,2,10,1.4,24.76903940270749,0,0,0,1,0.1,5.575559656229285,0,0,1,2,0.4,53.296635675096404,0,0,0,0,0.0,35.52707873769856,0,0,0,0,0.0
