CUSEC,dist_min_especializada_km,n_especializada_1km,n_especializada_5km,n_especializada_15km,n_especializada_30km,disp_ponderada_especializada,dist_min_primaria_km,n_primaria_1km,n_primaria_5km,n_primaria_15km,n_primaria_30km,disp_ponderada_primaria
4711401002,33.38319512052613,0,0,0,0,0.0,5.525202673569307,0,0,4,10,1.8
4711402001,36.204215632695934,0,0,0,0,0.0,6.215716113880353,0,0,2,10,1.4
4711402002,40.09014561881385,0,0,0,0,0.0,2.948409674817426,0,2,2,12,2.2
4711501001,21.56568392647657,0,0,0,6,0.6000000000000001,14.516897558599734,0,0,2,40,4.4
4711601001,41.84686175238478,0,0,0,0,0.0,7.1847221649858,0,0,2,10,1.4
4711701001,24.03856877932865,0,0,0,7,0.7000000000000001,5.549632441018705,0,0,2,40,4.4
4711801001,39.39935318850169,0,0,0,0,0.0,7.779865793064071,0,0,2,12,1.6
4711901001,37.750008196968835,0,0,0,0,0.0,10.005402729769639,0,0,2,10,1.4
4712101001,24.779644626938225,0,0,0,1,0.1,15.25828032024767,0,0,0,13,1.3
4712201001,18.04447153171036,0,0,0,6,0.6000000000000001,4.649699164206651,0,2,6,44,6.2
4712202001,20.299810908334756,0,0,0,6,0.6000000000000001,0.0,2,2,6,46,7.2
4712301001,8.674771030154412,0,0,1,1,0.3,7.5759586255446605,0,0,5,18,2.8
4712401001,12.371494011351393,0,0,1,2,0.4,10.02692662337841,0,0,5,20,3.0
4712501001,40.716725849667256,0,0,0,0,0.0,10.307569227829743,0,0,4,8,1.6
4712601001,24.397779012171135,0,0,0,1,0.1,7.19800146556576,0,0,5,13,2.3
4712701001,37.64531615571867,0,0,0,0,0.0,9.75336066039996,0,0,2,14,1.8000000000000003
4712801001,18.283886743148148,0,0,0,2,0.2,10.537885536651917,0,0,2,13,1.7000000000000002
4712901001,29.969855156035123,0,0,0,1,0.1,16.95058566048152,0,0,0,14,1.4000000000000001
4713001001,13.334354128456205,0,0,1,8,1.0,14.029870524614296,0,0,4,50,5.800000000000001
4713101001,32.823514093482885,0,0,0,0,0.0,8.469250584972992,0,0,6,10,2.1999999999999997
4713201001,12.193301458692106,0,0,1,1,0.3,5.156833852693159,0,0,6,16,2.8
4713301001,7.394589383012244,0,0,6,6,1.7999999999999998,0.0,2,2,36,42,12.799999999999999
4713301002,5.571470174215736,0,0,6,6,1.7999999999999998,2.0939113655249533,0,2,36,44,12.2
4713401001,17.099976519619293,0,0,0,2,0.2,5.53610350924789,0,0,2,13,1.7000000000000002
4713501001,13.755603728440988,0,0,1,6,0.8,10.550453545087546,0,0,14,44,7.2
4713701001,34.95235650824394,0,0,0,0,0.0,5.928562895809001,0,0,2,10,1.4
4713801001,7.489857909297578,0,0,1,1,0.3,10.486743295097833,0,0,6,16,2.8
4713901001,15.421233985185244,0,0,0,1,0.1,12.389833041449172,0,0,7,11,2.5
4714001001,45.046696189569765,0,0,0,0,0.0,9.03951509218007,0,0,2,12,1.6
4714101001,16.232908336590196,0,0,0,1,0.1,9.023317331470388,0,0,3,14,2.0
4714201001,33.928461995738935,0,0,0,0,0.0,6.148347183964369,0,0,2,14,1.8000000000000003
4714301001,31.892618380421343,0,0,0,0,0.0,10.459429599971404,0,0,4,12,2.0
4714401001,18.196176159542745,0,0,0,8,0.8,12.675480236150317,0,0,6,48,6.0
4714501001,27.050570458546172,0,0,0,1,0.1,9.121588852448918,0,0,6,18,3.0
4714601001,19.250852817759803,0,0,0,7,0.7000000000000001,1.9525958301269368,0,2,4,45,5.9
4714701001,18.15889291370467,0,0,0,1,0.1,3.3464431129974566,0,1,3,14,2.3
4714801001,40.381426048315475,0,0,0,0,0.0,10.649608148717416,0,0,2,10,1.4
4714901001,24.239030830454205,0,0,0,6,0.6000000000000001,14.248508715766558,0,0,2,42,4.6
4715001001,36.863223702418175,0,0,0,0,0.0,10.657671973293086,0,0,2,8,1.2000000000000002
4715101001,27.792636902516495,0,0,0,3,0.30000000000000004,8.519774955936015,0,0,2,27,3.1
4715201001,35.25437899984452,0,0,0,0,0.0,5.431485645968864,0,0,4,8,1.6
4715301001,49.60081120377673,0,0,0,0,0.0,9.24664123531464,0,0,6,10,2.1999999999999997
4715401001,24.716622430291984,0,0,0,6,0.6000000000000001,15.512082058913608,0,0,0,42,4.2
4715501001,4.53904331435258,0,3,6,6,2.6999999999999997,1.9332803750974934,0,10,36,46,14.8
4715501002,6.2257089716677525,0,0,6,6,1.7999999999999998,3.9635095716516564,0,3,36,42,12.299999999999999
4715601001,7.98766474919232,0,0,1,1,0.3,8.952168416216244,0,0,6,16,2.8
4715701001,24.085379071334774,0,0,0,6,0.6000000000000001,15.421975312064076,0,0,0,42,4.2
4715801001,17.238828204272753,0,0,0,7,0.7000000000000001,6.071287626615768,0,0,7,39,5.300000000000001
4715901001,20.26590301865777,0,0,0,7,0.7000000000000001,0.0,2,2,4,47,6.9
4716001001,24.201648900036112,0,0,0,1,0.1,6.877480970529664,0,0,2,15,1.9
4716101001,9.162965393502274,0,0,6,6,1.7999999999999998,6.056657472688729,0,0,32,44,10.8
4716101002,7.220580384743338,0,0,6,6,1.7999999999999998,5.034758839377845,0,0,34,42,11.0
4716101003,10.138098481981125,0,0,6,6,1.7999999999999998,7.600385073561212,0,0,33,47,11.3
4716201001,36.43010109997827,0,0,0,0,0.0,11.653935494163438,0,0,6,10,2.1999999999999997
4716301001,42.195806314806966,0,0,0,0,0.0,6.541996506681753,0,0,2,8,1.2000000000000002
4716401001,39.40202777926305,0,0,0,0,0.0,10.921532966153963,0,0,2,8,1.2000000000000002
4716501001,26.137153856040786,0,0,0,7,0.7000000000000001,8.107215755570959,0,0,2,40,4.4
4716501002,23.5704826040106,0,0,0,2,0.2,8.376213780127177,0,0,4,22,3.0
4716501003,27.796498836402435,0,0,0,1,0.1,12.976031855427513,0,0,2,15,1.9
4716502001,22.327629814482407,0,0,0,7,0.7000000000000001,2.694302176086556,0,2,4,41,5.5
4716502002,20.978671693512915,0,0,0,7,0.7000000000000001,0.0,2,2,4,43,6.5
4716502003,23.88192994791753,0,0,0,7,0.7000000000000001,5.365251721516829,0,0,4,41,4.9
4716601001,28.342089737865464,0,0,0,1,0.1,17.16720484733914,0,0,0,13,1.3
4716701001,30.102618188272,0,0,0,0,0.0,11.93704307540689,0,0,4,10,1.8
4716801001,26.26236525879408,0,0,0,6,0.6000000000000001,11.402533118389114,0,0,2,40,4.4
4716901001,33.93857286244836,0,0,0,0,0.0,13.415449009649516,0,0,2,12,1.6
4717001001,39.70425782293843,0,0,0,0,0.0,9.112191918081571,0,0,4,10,1.8
4717101001,22.333126516546304,0,0,0,6,0.6000000000000001,14.25391285101927,0,0,2,40,4.4
4717201001,33.071960801193626,0,0,0,0,0.0,9.740921049559413,0,0,2,14,1.8000000000000003
4717301001,19.357112647751368,0,0,0,6,0.6000000000000001,10.286521895814648,0,0,4,46,5.4
4717401001,17.827734879797905,0,0,0,8,0.8,9.937353623662096,0,0,2,50,5.4
4717501001,11.257271392812774,0,0,5,6,1.6,2.0135570502906246,0,2,27,44,10.399999999999999
4717501002,12.962083415871499,0,0,3,6,1.2,3.8966514922018276,0,2,15,46,8.2
4717501003,11.201290453874353,0,0,4,6,1.4,2.3630640162802767,0,2,22,48,9.8
4717502001,10.957707920572933,0,0,6,6,1.7999999999999998,1.7187103248680673,0,2,29,44,10.799999999999999
4717502002,10.006014429687912,0,0,6,6,1.7999999999999998,2.747852618923469,0,2,30,44,11.0
4717502003,9.249698492823354,0,0,6,6,1.7999999999999998,0.0,2,2,32,46,12.4
4717601001,28.996672264762132,0,0,0,2,0.2,8.516429809366231,0,0,4,15,2.3
4717701001,34.268695880085104,0,0,0,0,0.0,7.4785118118525356,0,0,4,10,1.8
4717801001,38.06307562871586,0,0,0,0,0.0,10.984994038838172,0,0,2,10,1.4
4717901001,35.53921719421844,0,0,0,0,0.0,12.715787483924359,0,0,4,12,2.0
4718001001,30.295844356384073,0,0,0,0,0.0,7.411065975169381,0,0,4,10,1.8
4718101001,28.891987137469087,0,0,0,3,0.30000000000000004,1.0833311446023786,0,2,2,29,3.9000000000000004
4718201001,16.125826420808167,0,0,0,7,0.7000000000000001,5.321755835175942,0,0,7,49,6.300000000000001
4718301001,29.195155919778966,0,0,0,2,0.2,10.886936296795854,0,0,4,13,2.1
4718401001,19.203137928352916,0,0,0,8,0.8,13.36881249967487,0,0,2,48,5.2
4718501001,31.539087587404833,0,0,0,0,0.0,6.157524549757879,0,0,2,10,1.4
4718601001,0.7270399286919386,1,6,6,6,4.0,0.7270399286919386,3,24,36,42,19.8
4718601003,0.952054929700938,1,6,6,6,4.0,0.7686623994266744,3,24,36,42,19.8
4718601006,0.8018240652470783,1,6,6,6,4.0,0.8018240652470783,4,26,36,42,20.8
4718601007,1.067322943492217,0,6,6,6,3.5999999999999996,0.6378695301306985,2,26,36,42,20.0
4718602001,0.8130044620847342,1,6,6,6,4.0,0.6798236124798636,3,24,36,42,19.8
4718602002,0.838270636527776,1,6,6,6,4.0,0.42173957366279347,3,26,36,42,20.4
4718602004,0.8038345043009709,1,6,6,6,4.0,0.30688790557610696,4,26,36,42,20.8
4718602005,1.1104112713053496,0,6,6,6,3.5999999999999996,0.0,3,26,36,42,20.4
4718602006,1.1226574579375888,0,6,6,6,3.5999999999999996,0.22379924756982247,3,26,36,42,20.4
4718602007,0.9869815118650439,1,6,6,6,4.0,0.35077914657538317,5,26,36,42,21.200000000000003
4718602008,1.0989227546048177,0,6,6,6,3.5999999999999996,0.37451248704309764,2,26,36,42,20.0
4718602009,1.157881263944053,0,6,6,6,3.5999999999999996,0.41475821063082535,2,26,36,42,20.0
4718602010,1.2491196544088334,0,6,6,6,3.5999999999999996,0.5032765275473,2,26,36,42,20.0
4718602012,1.2441460082572056,0,6,6,6,3.5999999999999996,0.22549781370539634,3,26,36,42,20.4
4718602013,1.350289181920945,0,6,6,6,3.5999999999999996,0.327028928587025,3,26,36,42,20.4
4718602014,1.0884260556402856,0,6,6,6,3.5999999999999996,0.4072909255663041,3,26,36,42,20.4
4718602015,0.8022728430254974,1,6,6,6,4.0,0.6019006098767419,5,25,36,42,20.900000000000002
4718602017,0.8266377144422988,1,6,6,6,4.0,0.44598572782607304,5,26,36,42,21.200000000000003
4718602019,1.023877144746459,0,6,6,6,3.5999999999999996,0.22980567665659996,3,26,36,42,20.4
4718603001,0.6133851779909926,2,6,6,6,4.4,0.6133851779909926,3,24,36,42,19.8
4718603002,0.5831744156150169,1,6,6,6,4.0,0.5831744156150169,3,24,36,42,19.8
4718603003,0.4605466230002161,1,6,6,6,4.0,0.4605466230002161,6,24,36,42,21.0
4718603004,0.44424903483147904,1,6,6,6,4.0,0.44424903483147904,4,24,36,42,20.200000000000003
4718603005,0.22516114723542902,1,6,6,6,4.0,0.22516114723542902,6,24,36,42,21.0
4718603007,0.3282279743895007,1,6,6,6,4.0,0.3282279743895007,6,24,36,42,21.0
4718603008,0.4624702593492674,1,6,6,6,4.0,0.4624702593492674,3,24,36,42,19.8
4718603009,0.6164749185049717,1,6,6,6,4.0,0.6164749185049717,5,24,36,42,20.6
4718604001,0.0,1,6,6,6,4.0,0.0,5,24,36,42,20.6
4718604002,0.0762537758442412,1,6,6,6,4.0,0.0762537758442412,5,24,36,42,20.6
4718604003,0.24888231698807567,1,6,6,6,4.0,0.24888231698807567,6,24,36,42,21.0
4718604004,0.2011060203338359,1,6,6,6,4.0,0.2011060203338359,8,24,36,42,21.800000000000004
4718604005,0.4386195797176829,1,6,6,6,4.0,0.27740034275145814,8,24,36,42,21.800000000000004
4718604006,0.4307462833198874,1,6,6,6,4.0,0.420150134293399,8,24,36,42,21.800000000000004
4718604007,0.4022273860119449,1,6,6,6,4.0,0.4022273860119449,6,24,36,42,21.0
4718604008,0.6537557854713072,1,6,6,6,4.0,0.5881419091203324,5,24,36,42,20.6
4718604009,0.8184993602602478,1,6,6,6,4.0,0.6711691196825504,4,24,36,42,20.200000000000003
4718604010,0.9067576690070324,1,6,6,6,4.0,0.6625741849260296,4,24,36,42,20.200000000000003
4718604011,1.0836168455825244,0,6,6,6,3.5999999999999996,0.7010808928474568,3,23,36,42,19.5
4718604012,0.5700772855894237,1,6,6,6,4.0,0.5700772855894237,4,24,36,42,20.200000000000003
4718604013,0.5006030292808668,1,6,6,6,4.0,0.5006030292808668,5,24,36,42,20.6
4718604014,0.4631512394827495,1,6,6,6,4.0,0.4631512394827495,5,24,36,42,20.6
4718604015,0.5916841638428131,1,6,6,6,4.0,0.5916841638428131,4,24,36,42,20.200000000000003
4718604016,0.815901641685131,1,6,6,6,4.0,0.815901641685131,4,24,36,42,20.200000000000003
4718604017,0.6488978174608357,1,6,6,6,4.0,0.6488978174608357,3,24,36,42,19.8
4718604018,0.8305686290129565,1,6,6,6,4.0,0.8305686290129565,4,26,36,42,20.8
4718604020,1.0034214835669786,0,6,6,6,3.5999999999999996,0.9941582804292265,3,25,36,42,20.1
4718604021,1.0365940181647604,0,6,6,6,3.5999999999999996,0.8606344568720168,3,23,36,42,19.5
4718604023,1.116496711624061,0,6,6,6,3.5999999999999996,1.0340061626641217,0,25,36,42,18.900000000000002
4718604024,1.300543344046986,0,6,6,6,3.5999999999999996,0.9216724337222939,1,25,36,42,19.3
4718604025,1.2142657990638523,0,6,6,6,3.5999999999999996,0.9763005233801603,3,25,36,42,20.1
4718604026,1.359589851346576,0,6,6,6,3.5999999999999996,1.104977812701785,0,25,36,42,18.900000000000002
4718604027,1.816530685840995,0,6,6,6,3.5999999999999996,1.3728037345974182,0,27,36,42,19.5
4718604028,1.3254143473677291,0,6,6,6,3.5999999999999996,0.9166987989731397,3,23,36,42,19.5
4718604029,1.609642777877773,0,6,6,6,3.5999999999999996,1.194529869507834,0,27,36,42,19.5
4718604030,0.6931455786573555,1,6,6,6,4.0,0.6472675944503401,4,24,36,42,20.200000000000003
4718604032,0.2723814956952208,1,6,6,6,4.0,0.2723814956952208,5,24,36,42,20.6
4718604033,1.2481301359540362,0,6,6,6,3.5999999999999996,1.0698353404117484,0,25,36,42,18.900000000000002
4718604034,0.30561753337428244,1,6,6,6,4.0,0.30561753337428244,8,24,36,42,21.800000000000004
4718604036,1.541852900408004,0,6,6,6,3.5999999999999996,1.2040049255240046,0,25,36,42,18.900000000000002
4718604037,0.6686080503229911,1,6,6,6,4.0,0.6686080503229911,4,26,36,42,20.8
4718604038,1.114154989194847,0,6,6,6,3.5999999999999996,0.0,4,24,36,42,20.200000000000003
4718604039,0.5225716288835959,1,6,6,6,4.0,0.5225716288835959,5,24,36,42,20.6
4718604040,0.0,1,4,6,6,3.4,2.6679539049788725,0,17,36,44,16.7
4718604041,0.9873289926184414,1,6,6,6,4.0,2.3925757288321283,0,20,36,42,17.400000000000002
4718605001,0.6055630093573368,2,6,6,6,4.4,0.6055630093573368,1,23,36,42,18.7
4718605002,0.8716356224392322,3,6,6,6,4.8,0.8445484173842562,4,24,36,42,20.200000000000003
4718605004,0.7157590089550484,2,6,6,6,4.4,0.6590902491334313,3,24,36,42,19.8
4718605006,0.643145564178201,2,6,6,6,4.4,0.7288672692835868,3,23,36,42,19.5
4718605007,0.5582181937860023,2,6,6,6,4.4,0.5646255143150907,3,23,36,42,19.5
4718606001,0.43919556736372944,1,6,6,6,4.0,0.43919556736372944,5,24,36,42,20.6
4718606002,0.35285146029020587,1,6,6,6,4.0,0.35285146029020587,5,24,36,42,20.6
4718606003,0.24837112681075998,1,6,6,6,4.0,0.24837112681075998,5,24,36,42,20.6
4718606005,0.5261546689330848,2,6,6,6,4.4,0.32740825600241613,6,24,36,42,21.0
4718606006,0.5683822910074272,3,6,6,6,4.8,0.3921998825258802,6,24,36,42,21.0
4718606007,0.6018304112101137,3,6,6,6,4.8,0.3063150128283168,6,23,36,42,20.7
4718606009,0.6877454915124931,3,6,6,6,4.8,0.27058293127391836,6,23,36,42,20.7
4718606010,0.49693881436126314,2,6,6,6,4.4,0.4275860211795108,6,24,36,42,21.0
4718606012,0.724431637361145,2,6,6,6,4.4,0.3355956454881651,6,23,36,44,20.9
4718606013,0.6068398484080695,1,6,6,6,4.0,0.15381108565287513,8,24,36,42,21.800000000000004
4718606014,0.9360515392818963,1,6,6,6,4.0,0.0,5,23,36,44,20.5
4718606015,0.5716778370767307,3,6,6,6,4.8,0.1297247061247336,6,23,36,44,20.9
4718606016,0.41918262164617626,2,6,6,6,4.4,0.24531636304058638,5,23,36,44,20.5
4718606017,0.6955690868438571,3,6,6,6,4.8,0.16224435181044136,6,23,36,42,20.7
4718606018,0.5341289702070211,3,6,6,6,4.8,0.0,6,23,36,44,20.9
4718606019,0.3614859721976268,2,6,6,6,4.4,0.18420410951445212,5,23,36,44,20.5
4718606020,0.8229682929018296,1,6,6,6,4.0,0.4592314094765536,5,22,36,44,20.2
4718606021,0.3087614587290451,1,6,6,6,4.0,0.3087614587290451,5,24,36,42,20.6
4718606022,1.2386674518882095,0,6,6,6,3.5999999999999996,1.0200175050849676,0,22,36,44,18.2
4718606023,0.4680452139411859,2,6,6,6,4.4,0.4297107426429073,5,22,36,44,20.2
4718606024,0.5664066011619219,1,6,6,6,4.0,0.554779754516536,5,22,36,44,20.2
4718606025,0.7778761134008891,1,6,6,6,4.0,0.26898712262925584,5,22,36,44,20.2
4718606026,0.577399366646456,1,6,6,6,4.0,0.40951634329123204,5,22,36,44,20.2
4718606027,0.6785478718343428,2,6,6,6,4.4,0.38520894781532056,6,23,36,44,20.9
4718606028,0.7774046544013008,2,6,6,6,4.4,0.23059614326551317,6,22,36,44,20.6
4718606029,0.8513215990493064,2,6,6,6,4.4,0.16365938135650615,6,23,36,44,20.9
4718606030,0.7057430257263043,1,6,6,6,4.0,0.0,8,24,36,44,22.000000000000004
4718606031,3.4047543104414153,0,5,6,6,3.3,2.7547034295601813,0,14,36,44,15.8
4718606032,0.5856732589071094,3,6,6,6,4.8,0.21558670279923411,6,23,36,44,20.9
4718606034,0.6089175218160927,1,6,6,6,4.0,0.15276022247466148,5,24,36,42,20.6
4718606036,2.6790312533743132,0,5,6,6,3.3,2.3563149656001885,0,20,36,44,17.6
4718606037,0.5796703631258668,2,6,6,6,4.4,0.230103876735508,6,24,36,42,21.0
4718606038,0.8730317015994993,1,6,6,6,4.0,0.7870908179031789,2,22,36,44,19.0
4718606039,1.1182450359563159,0,6,6,6,3.5999999999999996,0.513695981574535,2,22,36,44,19.0
4718607001,0.48560847852588096,4,6,6,6,5.2,0.47871172485283875,5,23,36,42,20.3
4718607003,0.6410342157371293,3,6,6,6,4.8,0.48298685909507005,5,23,36,42,20.3
4718607004,0.3507018195527,3,6,6,6,4.8,0.37640286708632864,5,23,36,42,20.3
4718607005,0.5094526289744524,2,6,6,6,4.4,0.16979728061033494,6,23,36,44,20.9
4718607006,0.31855760878198175,2,6,6,6,4.4,0.3736619283784718,4,23,36,44,20.1
4718607007,0.32302907485907173,2,6,6,6,4.4,0.3288073137783828,4,22,36,44,19.8
4718607008,0.2579021533136144,2,6,6,6,4.4,0.2579021533136144,5,22,36,44,20.2
4718607010,0.20204938934643496,2,6,6,6,4.4,0.20204938934643496,5,22,36,44,20.2
4718607011,0.36801067037407065,2,6,6,6,4.4,0.36801067037407065,3,22,36,44,19.400000000000002
4718607013,0.32910978319780865,2,6,6,6,4.4,0.32910978319780865,5,22,36,44,20.2
4718607014,0.7569458682776248,2,5,6,6,4.1,0.6562164395910279,2,22,36,44,19.0
4718607015,0.23136474418408565,2,6,6,6,4.4,0.23136474418408565,4,22,36,44,19.8
4718607016,0.0,2,6,6,6,4.4,0.0,4,22,36,44,19.8
4718607018,0.6935832767905393,3,6,6,6,4.8,0.2834701155925904,6,23,36,42,20.7
4718607019,0.10682697344295769,2,6,6,6,4.4,0.10682697344295769,4,22,36,44,19.8
4718607020,0.07574143583541704,2,6,6,6,4.4,0.07574143583541704,5,22,36,44,20.2
4718607021,0.46805600275934167,1,6,6,6,4.0,0.46805600275934167,5,22,36,44,20.2
4718607022,3.327991353028634,0,4,6,6,3.0,2.7048599398844826,0,18,36,44,17.0
4718608001,0.30515040936496357,3,5,6,6,4.5,0.5599148230409436,8,23,36,42,21.5
4718608002,0.0,3,5,6,6,4.5,0.5323298702254445,5,23,36,44,20.5
4718608004,0.3498061063164944,2,5,6,6,4.1,0.30016925205839823,7,22,36,44,21.0
4718608005,0.2697990499172457,3,5,6,6,4.5,0.33776320106670327,8,23,36,44,21.7
4718608006,0.5323298702254445,2,5,6,6,4.1,0.0,5,22,36,44,20.2
4718608009,0.3293610661696319,2,5,6,6,4.1,0.3293610661696319,5,23,36,42,20.3
4718608012,0.4241606371694625,2,5,6,6,4.1,0.5288731579789108,5,23,36,42,20.3
4718608013,0.4629821631749446,2,5,6,6,4.1,0.3871507970794755,5,23,36,44,20.5
4718608014,0.4989501095407163,2,5,6,6,4.1,0.4989501095407163,5,23,36,42,20.3
4718608015,0.4715818434882237,2,5,6,6,4.1,0.4715818434882237,5,23,36,44,20.5
4718608016,0.45371308804750743,2,5,6,6,4.1,0.45371308804750743,5,23,36,44,20.5
4718608017,0.6130611765897552,2,5,6,6,4.1,0.47927874064745324,5,23,36,44,20.5
4718608018,0.44650926402310065,2,5,6,6,4.1,0.44650926402310065,5,23,36,44,20.5
4718608020,0.23024774513132884,2,5,6,6,4.1,0.23024774513132884,5,23,36,44,20.5
4718608021,0.45338001534961686,2,5,6,6,4.1,0.45338001534961686,6,23,36,44,20.9
4718608023,0.6067339427108065,2,5,6,6,4.1,0.4388681852202382,5,23,36,44,20.5
4718608024,0.5641598217046072,1,5,6,6,3.6999999999999997,0.5641598217046072,5,23,36,44,20.5
4718608025,0.5112138900664682,2,5,6,6,4.1,0.26849907011520496,5,22,36,44,20.2
4718608026,0.7105814231076083,2,5,6,6,4.1,0.36129285245811493,5,22,36,46,20.4
4718608027,0.7516207716020618,2,5,6,6,4.1,0.3116238706500055,5,22,36,46,20.4
4718608028,0.715833632896226,1,5,6,6,3.6999999999999997,0.26914794981919166,4,22,36,44,19.8
4718608030,0.6916458391379534,2,5,6,6,4.1,0.35327940035093686,5,22,36,44,20.2
4718608031,1.043092209125931,0,5,6,6,3.3,0.0,4,22,36,46,20.0
4718608032,1.0010079156098264,0,5,6,6,3.3,0.4728132106208306,4,22,36,44,19.8
4718608033,1.2785534366333773,0,5,6,6,3.3,0.6014353111021837,4,22,36,46,20.0
4718608034,1.459260521878694,0,5,6,6,3.3,0.6283558154342325,4,22,36,46,20.0
4718608035,1.078061589886603,0,5,6,6,3.3,0.5729842862277261,4,22,36,44,19.8
4718608036,2.6185455529748785,0,4,6,6,3.0,0.0,1,19,36,46,17.9
4718608037,0.3966370840384422,3,5,6,6,4.5,0.18859274284842412,6,22,36,44,20.6
4718608038,0.6264663759775392,2,5,6,6,4.1,0.3894567466758343,5,22,36,44,20.2
4718608039,0.7699832796909203,2,5,6,6,4.1,0.2744059473552768,5,22,36,44,20.2
4718609001,0.430294399260382,2,5,6,6,4.1,0.430294399260382,1,23,36,42,18.7
4718609002,0.45853815632711376,1,5,6,6,3.6999999999999997,0.45853815632711376,2,23,36,44,19.3
4718609003,0.23374929800676958,2,5,6,6,4.1,0.23374929800676958,1,23,36,42,18.7
4718609004,0.3715837581927111,2,5,6,6,4.1,0.3715837581927111,1,23,36,42,18.7
4718609006,0.3205862733759559,3,6,6,6,4.8,0.6453091350154668,5,23,36,42,20.3
4718609007,0.3740870765515628,2,5,6,6,4.1,0.3740870765515628,4,23,36,42,19.900000000000002
4718609009,0.3646162874999549,1,5,6,6,3.6999999999999997,0.3646162874999549,1,23,36,44,18.9
4718609010,0.3129212356430119,1,5,6,6,3.6999999999999997,0.3129212356430119,2,23,36,44,19.3
4718609011,0.0,2,5,6,6,4.1,0.0,1,23,36,44,18.9
4718610001,1.965605016872021,0,5,6,6,3.3,0.9974199415471547,3,22,36,46,19.6
4718610002,0.6812808383562975,1,5,6,6,3.6999999999999997,0.6737183032989937,2,25,36,44,19.9
4718610003,0.7175835702764324,1,5,6,6,3.6999999999999997,0.7175835702764324,2,25,36,44,19.9
4718610004,0.8202349869323398,1,5,6,6,3.6999999999999997,0.8173805409086442,2,25,36,44,19.9
4718610005,1.0139251767613155,0,5,6,6,3.3,0.49263518879500146,1,25,36,44,19.5
4718610006,2.055218775118922,0,5,6,6,3.3,1.0428291487925403,0,25,34,44,18.7
4718610007,1.4713118090030979,0,5,6,6,3.3,0.4951287846260643,1,27,36,44,20.1
4718610008,2.262837590438917,0,5,6,6,3.3,1.0370816238267573,0,27,36,44,19.7
4718610009,1.27753534472767,0,5,6,6,3.3,0.14931496973804623,1,28,36,44,20.4
4718610010,0.6687336990148227,1,5,6,6,3.6999999999999997,0.6687336990148227,2,25,36,44,19.9
4718610011,1.2597601338640716,0,6,6,6,3.5999999999999996,0.676177669554954,3,28,36,42,21.0
4718610013,1.1692314368868315,0,5,6,6,3.3,0.344038862904976,1,28,36,44,20.4
4718610014,1.0353201082983448,0,5,6,6,3.3,0.7601148913316338,1,25,36,44,19.5
4718610015,0.8575966635118714,1,5,6,6,3.6999999999999997,0.6610427598848692,2,25,36,44,19.9
4718610016,1.2013230866056486,0,5,6,6,3.3,0.3938187392931485,1,25,36,44,19.5
4718610017,1.420083883927079,0,6,6,6,3.5999999999999996,0.6076992114504114,3,28,36,44,21.2
4718610018,1.4831091411747668,0,5,6,6,3.3,0.2909091932872622,1,28,36,44,20.4
4718610019,0.9082668562859053,1,6,6,6,4.0,0.7808131562416238,5,28,36,42,21.799999999999997
4718610020,1.0104837156291318,0,5,6,6,3.3,0.5533953739604216,1,28,36,44,20.4
4718610021,0.7216574193174002,1,6,6,6,4.0,0.7216574193174002,2,25,36,42,19.7
4718610022,0.6497336147085782,1,6,6,6,4.0,0.6497336147085782,2,25,36,42,19.7
4718610024,0.8888825172030167,1,6,6,6,4.0,0.8888825172030167,2,27,36,44,20.5
4718610025,1.1795899195781578,0,6,6,6,3.5999999999999996,0.6239298386723693,4,28,36,42,21.4
4718610026,0.8321966900028526,1,5,6,6,3.6999999999999997,0.4765367475159743,2,25,36,44,19.9
4718610027,0.8037405111523427,1,6,6,6,4.0,0.8037405111523427,2,27,36,42,20.3
4718610028,0.796870600993462,1,6,6,6,4.0,0.796870600993462,3,27,36,42,20.7
4718610029,0.5592261957673089,1,6,6,6,4.0,0.5592261957673089,2,27,36,42,20.3
4718610030,1.7406523857389162,0,4,6,6,3.0,0.0,1,22,36,42,18.400000000000002
4718610031,0.5743673715851483,1,6,6,6,4.0,0.5743673715851483,2,25,36,42,19.7
4718610032,0.8859173912648579,1,5,6,6,3.6999999999999997,0.7979717859091058,2,25,36,44,19.9
4718610033,0.9589921425709662,1,5,6,6,3.6999999999999997,0.47114288147829786,2,27,36,44,20.5
4718610034,1.5405886207541077,0,5,6,6,3.3,0.47092562334400656,1,28,36,44,20.4
4718610035,1.211485973726051,0,5,6,6,3.3,0.570526714236582,1,27,36,44,20.1
4718610036,1.3914212820081344,0,5,6,6,3.3,0.0,1,28,36,44,20.4
4718610037,0.8903849289173859,1,6,6,6,4.0,0.879175281212011,3,27,36,42,20.7
4718610038,1.1231930989886674,0,6,6,6,3.5999999999999996,0.617481056222811,1,27,36,42,19.900000000000002
4718610039,0.9309656775135813,1,6,6,6,4.0,0.9309656775135813,3,27,36,42,20.7
4718610040,1.0827882686711365,0,6,6,6,3.5999999999999996,0.6988643249638478,1,27,36,42,19.900000000000002
4718610041,0.4130002860789453,1,6,6,6,4.0,0.4130002860789453,2,27,36,42,20.3
4718610042,1.2691832371736642,0,5,6,6,3.3,0.8820909707438158,1,27,36,44,20.1
4718610043,1.1926758264059165,0,5,6,6,3.3,0.7668242076671156,1,27,36,42,19.900000000000002
