CUSEC;dist_min_ceas_km;n_ceas_1km;n_ceas_5km;n_ceas_15km;n_ceas_30km;disp_ponderada_ceas;dist_min_especializada_km;n_especializada_1km;n_especializada_5km;n_especializada_15km;n_especializada_30km;disp_ponderada_especializada;dist_min_primaria_km;n_primaria_1km;n_primaria_5km;n_primaria_15km;n_primaria_30km;disp_ponderada_primaria;dist_min_infantil_y_primaria_km;n_infantil_y_primaria_1km;n_infantil_y_primaria_5km;n_infantil_y_primaria_15km;n_infantil_y_primaria_30km;disp_ponderada_infantil_y_primaria;dist_min_adultos_e_idiomas_km;n_adultos_e_idiomas_1km;n_adultos_e_idiomas_5km;n_adultos_e_idiomas_15km;n_adultos_e_idiomas_30km;disp_ponderada_adultos_e_idiomas;dist_min_secundaria_y_bachillerato_km;n_secundaria_y_bachillerato_1km;n_secundaria_y_bachillerato_5km;n_secundaria_y_bachillerato_15km;n_secundaria_y_bachillerato_30km;disp_ponderada_secundaria_y_bachillerato;dist_min_educación_especial_km;n_educación_especial_1km;n_educación_especial_5km;n_educación_especial_15km;n_educación_especial_30km;disp_ponderada_educación_especial;dist_min_formación_profesional_km;n_formación_profesional_1km;n_formación_profesional_5km;n_formación_profesional_15km;n_formación_profesional_30km;disp_ponderada_formación_profesional;dist_min_inclusión_social_km;n_inclusión_social_1km;n_inclusión_social_5km;n_inclusión_social_15km;n_inclusión_social_30km;disp_ponderada_inclusión_social;dist_min_población_general_km;n_población_general_1km;n_población_general_5km;n_población_general_15km;n_población_general_30km;disp_ponderada_población_general;dist_min_toxicomanías_y_adicciones_km;n_toxicomanías_y_adicciones_1km;n_toxicomanías_y_adicciones_5km;n_toxicomanías_y_adicciones_15km;n_toxicomanías_y_adicciones_30km;disp_ponderada_toxicomanías_y_adicciones;dist_min_personas_con_discapacidad_km;n_personas_con_discapacidad_1km;n_personas_con_discapacidad_5km;n_personas_con_discapacidad_15km;n_personas_con_discapacidad_30km;disp_ponderada_personas_con_discapacidad;dist_min_familia_km;n_familia_1km;n_familia_5km;n_familia_15km;n_familia_30km;disp_ponderada_familia;dist_min_mujer_km;n_mujer_1km;n_mujer_5km;n_mujer_15km;n_mujer_30km;disp_ponderada_mujer;dist_min_infancia_y_juventud_km;n_infancia_y_juventud_1km;n_infancia_y_juventud_5km;n_infancia_y_juventud_15km;n_infancia_y_juventud_30km;disp_ponderada_infancia_y_juventud;dist_min_voluntariado_km;n_voluntariado_1km;n_voluntariado_5km;n_voluntariado_15km;n_voluntariado_30km;disp_ponderada_voluntariado;dist_min_personas_mayores_km;n_personas_mayores_1km;n_personas_mayores_5km;n_personas_mayores_15km;n_personas_mayores_30km;disp_ponderada_personas_mayores;Seccion_id
4718602015;0,182;4;24;30;34;18,200;0,802;1;6;6;6;4,000;0,602;5;25;36;42;20,900;0,292;3;54;87;114;46,200;1,101;0;4;6;7;3,100;0,934;1;21;26;31;15,000;1,458;0;1;1;1;0,600;1,720;0;1;1;2;0,700;0,526;5;64;81;81;45,500;1,458;0;21;24;25;13,600;1,408;0;13;22;22;10,500;0,604;1;13;14;14;8,500;1,458;0;15;15;15;9,000;0,604;1;8;12;12;6,400;1,408;0;17;20;20;11,100;1,728;0;5;5;5;3,000;0,604;2;48;49;50;30,000;2867
4718602017;0,000;2;25;30;34;17,700;0,827;1;6;6;6;4,000;0,446;5;26;36;42;21,200;0,303;3;54;87;114;46,200;1,039;0;4;6;7;3,100;1,042;0;21;27;31;14,800;1,433;0;1;1;1;0,600;1,539;0;1;1;2;0,700;0,558;5;76;81;81;49,100;1,433;0;22;24;25;13,900;1,228;0;17;22;22;11,700;0,558;1;13;14;14;8,500;1,433;0;15;15;15;9,000;0,558;1;9;12;12;6,700;1,228;0;17;20;20;11,100;1,716;0;5;5;5;3,000;0,558;2;48;49;50;30,000;2868
4718602019;0,504;4;25;30;34;18,500;1,024;0;6;6;6;3,600;0,230;3;26;36;42;20,400;0,570;4;53;89;114;46,700;0,659;1;4;6;7;3,500;0,504;1;21;27;31;15,200;1,146;0;1;1;1;0,600;1,116;0;1;1;2;0,700;0,407;14;76;81;81;52,700;0,981;1;22;24;25;14,300;0,765;2;17;22;22;12,500;0,455;1;13;14;14;8,500;0,981;2;15;15;15;9,800;0,455;2;9;12;12;7,100;0,765;4;17;20;20;12,700;1,445;0;5;5;5;3,000;0,455;3;48;49;50;30,400;2869
4718603001;0,163;3;25;30;34;18,100;0,613;2;6;6;6;4,400;0,613;3;24;36;42;19,800;0,265;3;50;86;114;44,800;0,464;1;4;6;7;3,500;0,251;2;20;27;31;15,300;0,591;1;1;1;1;1,000;1,572;0;1;1;1;0,600;0,163;32;81;81;81;61,400;0,163;10;23;24;25;18,200;0,163;9;22;22;22;16,800;0,591;2;13;14;14;8,900;0,163;9;15;15;15;12,600;0,163;3;12;12;12;8,400;0,163;11;19;20;20;16,100;0,718;2;5;5;5;3,800;0,163;4;48;49;50;30,800;2870
4718603002;0,248;3;25;30;34;18,100;0,583;1;6;6;6;4,000;0,583;3;24;36;42;19,800;0,255;6;51;87;114;46,500;0,206;1;4;6;7;3,500;0,549;2;21;27;31;15,600;0,619;1;1;1;1;1,000;1,375;0;1;1;2;0,700;0,248;26;81;81;81;59,000;0,248;10;23;24;25;18,200;0,248;7;22;22;22;16,000;0,619;3;13;14;14;9,300;0,248;8;15;15;15;12,200;0,248;2;12;12;12;8,000;0,248;9;19;20;20;15,300;0,872;1;5;5;5;3,400;0,248;5;48;49;50;31,200;2871
4718603003;0,000;6;25;30;34;19,300;0,461;1;6;6;6;4,000;0,461;6;24;36;42;21,000;0,209;6;50;87;114;46,200;0,335;1;4;6;7;3,500;0,327;2;20;27;31;15,300;0,711;1;1;1;1;1,000;1,410;0;1;1;1;0,600;0,000;32;81;81;81;61,400;0,000;10;23;24;25;18,200;0,000;9;22;22;22;16,800;0,711;2;13;14;14;8,900;0,000;9;15;15;15;12,600;0,000;3;12;12;12;8,400;0,000;11;19;20;20;16,100;0,801;2;5;5;5;3,800;0,000;4;48;49;50;30,800;2872
4718603004;0,105;6;25;30;34;19,300;0,444;1;6;6;6;4,000;0,444;4;24;36;42;20,200;0,270;6;50;87;114;46,200;0,424;1;4;6;7;3,500;0,246;3;20;27;31;15,700;0,768;1;1;1;1;1,000;1,440;0;1;1;1;0,600;0,105;32;81;81;81;61,400;0,105;10;23;24;25;18,200;0,105;9;22;22;22;16,800;0,768;2;13;14;14;8,900;0,105;9;15;15;15;12,600;0,105;3;12;12;12;8,400;0,105;11;19;20;20;16,100;0,710;2;5;5;5;3,800;0,105;4;48;49;50;30,800;2873
4718603005;0,245;6;25;30;34;19,300;0,225;1;6;6;6;4,000;0,225;6;24;36;42;21,000;0,117;6;51;89;114;46,900;0,291;1;4;6;7;3,500;0,495;3;20;27;31;15,700;0,938;1;1;1;1;1,000;1,180;0;1;1;1;0,600;0,245;31;81;81;81;61,000;0,245;3;23;24;25;15,400;0,245;7;22;22;22;16,000;0,938;2;13;14;14;8,900;0,245;6;15;15;15;11,400;0,245;3;12;12;12;8,400;0,245;9;19;20;20;15,300;0,926;1;5;5;5;3,400;0,245;4;48;49;50;30,800;2874
4718603007;0,209;6;25;30;34;19,300;0,328;1;6;6;6;4,000;0,328;6;24;36;42;21,000;0,000;6;51;89;114;46,900;0,183;1;4;6;7;3,500;0,516;2;21;27;31;15,600;0,850;1;1;1;1;1,000;1,204;0;1;1;1;0,600;0,209;33;81;81;81;61,800;0,209;3;23;24;25;15,400;0,209;7;22;22;22;16,000;0,850;3;13;14;14;9,300;0,209;6;15;15;15;11,400;0,209;4;12;12;12;8,800;0,209;9;19;20;20;15,300;0,975;1;5;5;5;3,400;0,209;6;48;49;50;31,600;2875
4718603008;0,335;3;25;30;34;18,100;0,462;1;6;6;6;4,000;0,462;3;24;36;42;19,800;0,183;6;51;89;114;46,900;0,000;1;4;6;7;3,500;0,545;2;21;27;31;15,600;0,819;1;1;1;1;1,000;1,169;0;1;1;1;0,600;0,335;27;81;81;81;59,400;0,335;3;23;24;25;15,400;0,335;5;22;22;22;15,200;0,790;3;13;14;14;9,300;0,335;5;15;15;15;11,000;0,335;2;12;12;12;8,000;0,335;7;19;20;20;14,500;1,078;0;5;5;5;3,000;0,335;5;48;49;50;31,200;2876
4718603009;0,177;4;25;30;34;18,500;0,616;1;6;6;6;4,000;0,616;5;24;36;42;20,600;0,302;3;50;87;114;45,000;0,344;1;4;6;7;3,500;0,411;2;21;27;31;15,600;0,546;1;1;1;1;1,000;1,498;0;1;1;2;0,700;0,177;34;81;81;81;62,200;0,177;10;23;24;25;18,200;0,177;9;22;22;22;16,800;0,546;3;13;14;14;9,300;0,177;9;15;15;15;12,600;0,177;4;12;12;12;8,800;0,177;11;19;20;20;16,100;0,764;2;5;5;5;3,800;0,177;6;48;49;50;31,600;2877
4718604001;0,461;5;25;30;34;18,900;0,000;1;6;6;6;4,000;0,000;5;24;36;42;20,600;0,248;7;51;90;114;47,500;0,462;1;4;6;7;3,500;0,641;3;20;27;31;15,700;1,162;0;1;1;1;0,600;1,037;0;1;1;1;0,600;0,461;19;81;81;81;56,200;0,461;1;23;24;25;14,600;0,461;4;22;22;22;14,800;1,162;0;13;14;14;8,100;0,461;3;15;15;15;10,200;0,461;1;12;12;12;7,600;0,461;5;19;20;20;13,700;1,004;0;5;5;5;3,000;0,461;1;48;49;50;29,600;2878
4718604002;0,532;5;25;30;34;18,900;0,076;1;6;6;6;4,000;0,076;5;24;36;42;20,600;0,315;6;51;90;114;47,100;0,500;2;4;6;7;3,900;0,636;3;20;27;31;15,700;1,228;0;1;1;1;0,600;0,966;1;1;1;1;1,000;0,532;19;81;81;81;56,200;0,532;1;23;24;25;14,600;0,532;4;22;22;22;14,800;1,228;0;13;14;14;8,100;0,532;3;15;15;15;10,200;0,532;1;12;12;12;7,600;0,532;5;19;20;20;13,700;1,071;0;5;5;5;3,000;0,532;1;48;49;50;29,600;2879
4718604003;0,600;7;25;30;34;19,700;0,249;1;6;6;6;4,000;0,249;6;24;36;42;21,000;0,209;6;51;90;114;47,100;0,618;2;4;6;7;3,900;0,600;5;21;27;31;16,800;1,386;0;1;1;1;0,600;0,813;1;1;1;1;1,000;0,663;10;81;81;81;52,600;0,700;1;23;24;25;14,600;0,663;2;22;22;22;14,000;1,345;0;13;14;14;8,100;0,700;2;15;15;15;9,800;0,700;1;12;12;12;7,600;0,663;4;19;20;20;13,300;1,224;0;5;5;5;3,000;0,700;1;48;49;50;29,600;2880
4718604004;0,547;7;25;30;34;19,700;0,201;1;6;6;6;4,000;0,201;8;24;36;42;21,800;0,242;7;50;90;114;47,200;0,662;1;4;6;7;3,500;0,729;5;20;27;31;16,500;1,348;0;1;1;1;0,600;1,007;0;1;1;1;0,600;0,638;10;81;81;81;52,600;0,638;1;23;24;25;14,600;0,638;2;22;22;22;14,000;1,348;0;13;14;14;8,100;0,638;2;15;15;15;9,800;0,638;1;12;12;12;7,600;0,638;4;19;20;20;13,300;1,043;0;5;5;5;3,000;0,638;1;48;49;50;29,600;2881
4718604005;0,277;7;24;30;34;19,400;0,439;1;6;6;6;4,000;0,277;8;24;36;42;21,800;0,371;9;48;90;116;47,600;0,893;1;4;6;7;3,500;0,475;4;20;27;31;16,100;1,487;0;1;1;1;0,600;1,199;0;1;1;1;0,600;0,787;13;81;81;81;53,800;0,787;1;23;24;25;14,600;0,787;3;22;22;22;14,400;1,487;0;13;14;14;8,100;0,787;3;15;15;15;10,200;0,787;3;12;12;12;8,400;0,787;4;19;20;20;13,300;0,955;1;5;5;5;3,400;0,787;2;48;49;50;30,000;2882
4718604006;0,420;7;24;30;34;19,400;0,431;1;6;6;6;4,000;0,420;8;24;36;42;21,800;0,192;7;48;90;116;46,800;0,890;1;4;6;7;3,500;0,647;5;20;27;31;16,500;1,567;0;1;1;1;0,600;1,014;0;1;1;1;0,600;0,857;10;81;81;81;52,600;0,857;1;23;24;25;14,600;0,857;2;22;22;22;14,000;1,567;0;13;14;14;8,100;0,857;2;15;15;15;9,800;0,857;1;12;12;12;7,600;0,857;4;19;20;20;13,300;1,137;0;5;5;5;3,000;0,857;1;48;49;50;29,600;2883
4718604007;0,612;6;25;30;34;19,300;0,402;1;6;6;6;4,000;0,402;6;24;36;42;21,000;0,000;7;51;89;116;47,500;0,821;2;4;6;7;3,900;0,712;5;20;27;31;16,500;1,564;0;1;1;1;0,600;0,827;1;1;1;1;1,000;0,768;10;81;81;81;52,600;0,862;1;23;24;25;14,600;0,768;2;22;22;22;14,000;1,553;0;13;14;14;8,100;0,862;2;15;15;15;9,800;0,862;1;12;12;12;7,600;0,768;4;19;20;20;13,300;1,269;0;5;5;5;3,000;0,862;1;48;49;50;29,600;2884
4718604008;0,588;5;25;30;34;18,900;0,654;1;6;6;6;4,000;0,588;5;24;36;42;20,600;0,343;6;51;89;116;47,100;0,497;2;4;6;7;3,900;0,588;3;21;27;31;16,000;1,762;0;1;1;1;0,600;0,497;1;1;1;1;1,000;0,540;5;81;81;81;50,600;1,097;0;23;24;25;14,200;0,540;1;22;22;22;13,600;1,576;0;13;14;14;8,100;1,097;0;15;15;15;9,000;1,097;0;12;12;12;7,200;0,540;2;19;20;20;12,500;1,602;0;5;5;5;3,000;1,097;0;48;49;50;29,200;2885
4718604009;0,653;3;25;30;34;18,100;0,818;1;6;6;6;4,000;0,671;4;24;36;42;20,200;0,436;5;51;89;116;46,700;0,273;1;4;6;7;3,500;0,653;3;21;27;31;16,000;1,857;0;1;1;1;0,600;0,273;1;1;1;1;1,000;0,406;5;76;81;81;49,100;1,232;0;22;24;25;13,900;0,406;1;17;22;22;12,100;1,561;0;13;14;14;8,100;1,232;0;15;15;15;9,000;1,232;0;9;12;12;6,300;0,406;2;17;20;20;11,900;1,799;0;5;5;5;3,000;1,232;0;48;49;50;29,200;2886
4718604010;0,663;3;25;30;34;18,100;0,907;1;6;6;6;4,000;0,663;4;24;36;42;20,200;0,499;5;51;89;116;46,700;0,220;1;4;6;7;3,500;0,663;3;22;27;31;16,300;1,940;0;1;1;1;0,600;0,220;1;1;1;1;1,000;0,439;5;76;81;81;49,100;1,319;0;22;24;25;13,900;0,439;1;17;22;22;12,100;1,620;0;13;14;14;8,100;1,319;0;15;15;15;9,000;1,319;0;9;12;12;6,300;0,439;2;17;20;20;11,900;1,885;0;5;5;5;3,000;1,319;0;48;49;50;29,200;2887
4718604011;0,701;3;25;30;34;18,100;1,084;0;6;6;6;3,600;0,701;3;23;36;42;19,500;0,580;5;52;89;116;47,000;0,188;1;4;6;7;3,500;0,701;3;22;27;31;16,300;2,099;0;1;1;1;0,600;0,188;1;1;1;1;1,000;0,526;5;64;81;81;45,500;1,491;0;21;24;25;13,600;0,526;1;13;22;22;10,900;1,730;0;13;14;14;8,100;1,491;0;15;15;15;9,000;1,491;0;8;12;12;6,000;0,526;2;17;20;20;11,900;2,061;0;5;5;5;3,000;1,491;0;48;49;50;29,200;2888
4718604012;0,476;4;25;30;34;18,500;0,570;1;6;6;6;4,000;0,570;4;24;36;42;20,200;0,279;7;51;89;116;47,500;0,469;2;4;6;7;3,900;0,476;3;21;27;31;16,000;1,601;0;1;1;1;0,600;0,469;1;1;1;1;1,000;0,370;12;76;81;81;51,900;0,972;1;22;24;25;14,300;0,370;2;17;22;22;12,500;1,365;0;13;14;14;8,100;0,972;2;15;15;15;9,800;0,972;1;9;12;12;6,700;0,370;4;17;20;20;12,700;1,566;0;5;5;5;3,000;0,972;1;48;49;50;29,600;2889
4718604013;0,540;6;25;30;34;19,300;0,501;1;6;6;6;4,000;0,501;5;24;36;42;20,600;0,298;6;51;89;116;47,100;0,557;2;4;6;7;3,900;0,540;3;21;27;31;16,000;1,581;0;1;1;1;0,600;0,557;1;1;1;1;1,000;0,472;10;81;81;81;52,600;0,927;1;23;24;25;14,600;0,472;2;22;22;22;14,000;1,404;0;13;14;14;8,100;0,927;2;15;15;15;9,800;0,927;1;12;12;12;7,600;0,472;4;19;20;20;13,300;1,484;0;5;5;5;3,000;0,927;1;48;49;50;29,600;2890
4718604014;0,407;6;25;30;34;19,300;0,463;1;6;6;6;4,000;0,463;5;24;36;42;20,600;0,253;6;51;89;116;47,100;0,575;2;4;6;7;3,900;0,407;3;21;27;31;16,000;1,476;0;1;1;1;0,600;0,575;1;1;1;1;1,000;0,399;12;81;81;81;53,400;0,848;1;23;24;25;14,600;0,399;2;22;22;22;14,000;1,267;0;13;14;14;8,100;0,848;2;15;15;15;9,800;0,848;1;12;12;12;7,600;0,399;4;19;20;20;13,300;1,466;0;5;5;5;3,000;0,848;1;48;49;50;29,600;2891
4718604015;0,342;4;25;30;34;18,500;0,592;1;6;6;6;4,000;0,592;4;24;36;42;20,200;0,141;7;51;89;116;47,500;0,465;2;4;6;7;3,900;0,342;3;21;27;31;16,000;1,536;0;1;1;1;0,600;0,465;1;1;1;1;1,000;0,260;12;76;81;81;51,900;0,945;1;22;24;25;14,300;0,260;2;17;22;22;12,500;1,242;0;13;14;14;8,100;0,945;2;15;15;15;9,800;0,945;1;9;12;12;6,700;0,260;4;17;20;20;12,700;1,596;0;5;5;5;3,000;0,945;1;48;49;50;29,600;2892
4718604016;0,466;3;25;30;34;18,100;0,816;1;6;6;6;4,000;0,816;4;24;36;42;20,200;0,262;6;51;89;116;47,100;0,240;2;4;6;7;3,900;0,466;3;21;27;31;16,000;1,743;0;1;1;1;0,600;0,240;1;1;1;1;1,000;0,179;7;76;81;81;49,900;1,172;0;22;24;25;13,900;0,179;1;17;22;22;12,100;1,365;0;13;14;14;8,100;1,172;0;15;15;15;9,000;1,172;0;9;12;12;6,300;0,179;2;17;20;20;11,900;1,820;0;5;5;5;3,000;1,172;0;48;49;50;29,200;2893
4718604017;0,217;2;25;30;34;17,700;0,649;1;6;6;6;4,000;0,649;3;24;36;42;19,800;0,000;6;51;88;114;46,700;0,496;2;4;6;7;3,900;0,217;1;21;27;31;15,200;1,485;0;1;1;1;0,600;0,496;1;1;1;1;1,000;0,187;12;76;81;81;51,900;0,943;1;22;24;25;14,300;0,187;2;17;22;22;12,500;1,124;0;13;14;14;8,100;0,943;2;15;15;15;9,800;0,943;1;9;12;12;6,700;0,187;4;17;20;20;12,700;1,642;0;5;5;5;3,000;0,943;1;48;49;50;29,600;2894
4718604018;0,331;1;25;30;34;17,300;0,831;1;6;6;6;4,000;0,831;4;26;36;42;20,800;0,187;5;53;88;116;47,100;0,360;2;4;6;7;3,900;0,331;1;21;27;31;15,200;1,645;0;1;1;1;0,600;0,360;1;1;1;1;1,000;0,000;7;76;81;81;49,900;1,128;0;22;24;25;13,900;0,000;1;17;22;22;12,100;1,205;0;13;14;14;8,100;1,128;0;15;15;15;9,000;1,128;0;9;12;12;6,300;0,000;2;17;20;20;11,900;1,828;0;5;5;5;3,000;1,128;0;48;49;50;29,200;2895
4718604020;0,561;3;25;30;34;18,100;1,003;0;6;6;6;3,600;0,994;3;25;36;42;20,100;0,399;5;53;89;116;47,300;0,158;1;4;6;7;3,500;0,561;3;22;27;31;16,300;1,875;0;1;1;1;0,600;0,158;1;1;1;1;1,000;0,231;7;64;81;81;46,300;1,339;0;21;24;25;13,600;0,231;1;13;22;22;10,900;1,415;0;13;14;14;8,100;1,339;0;15;15;15;9,000;1,339;0;8;12;12;6,000;0,231;2;17;20;20;11,900;2,008;0;5;5;5;3,000;1,339;0;48;49;50;29,200;2896
4718604021;0,685;3;25;30;34;18,100;1,037;0;6;6;6;3,600;0,861;3;23;36;42;19,500;0,496;5;52;89;116;47,000;0,000;1;4;6;7;3,500;0,685;3;22;27;31;16,300;1,981;0;1;1;1;0,600;0,000;1;1;1;1;1,000;0,360;7;64;81;81;46,300;1,410;0;21;24;25;13,600;0,360;1;13;22;22;10,900;1,562;0;13;14;14;8,100;1,410;0;15;15;15;9,000;1,410;0;8;12;12;6,000;0,360;2;17;20;20;11,900;2,035;0;5;5;5;3,000;1,410;0;48;49;50;29,200;2897
4718604023;0,658;1;25;30;34;17,300;1,116;0;6;6;6;3,600;1,034;0;25;36;42;18,900;0,429;4;54;89;116;47,200;0,174;1;4;6;7;3,500;0,658;1;22;27;31;15,500;1,976;0;1;1;1;0,600;0,174;1;1;1;1;1,000;0,332;7;64;81;81;46,300;1,451;0;21;24;25;13,600;0,332;1;13;22;22;10,900;1,484;0;13;14;14;8,100;1,451;0;15;15;15;9,000;1,451;0;8;12;12;6,000;0,332;2;17;20;20;11,900;2,121;0;5;5;5;3,000;1,451;0;48;49;50;29,200;2898
4718604024;0,752;1;25;30;34;17,300;1,301;0;6;6;6;3,600;0,922;1;25;36;42;19,300;0,335;3;54;88;116;46,600;0,408;1;4;6;7;3,500;0,752;1;22;27;31;15,500;2,056;0;1;1;1;0,600;0,408;1;1;1;1;1,000;0,473;7;64;81;81;46,300;1,592;0;21;24;25;13,600;0,473;1;13;22;22;10,900;1,470;0;13;14;14;8,100;1,592;0;15;15;15;9,000;1,470;0;8;12;12;6,000;0,473;2;17;20;20;11,900;2,301;0;5;5;5;3,000;1,470;0;48;49;50;29,200;2899
4718604025;0,804;3;25;30;34;18,100;1,214;0;6;6;6;3,600;0,976;3;25;36;42;20,100;0,339;4;54;89;116;47,200;0,184;1;4;6;7;3,500;0,804;3;22;27;31;16,300;2,118;0;1;1;1;0,600;0,184;1;1;1;1;1,000;0,474;7;64;81;81;46,300;1,573;0;21;24;25;13,600;0,474;1;13;22;22;10,900;1,638;0;13;14;14;8,100;1,573;0;15;15;15;9,000;1,573;0;8;12;12;6,000;0,474;2;17;20;20;11,900;2,215;0;5;5;5;3,000;1,573;0;48;49;50;29,200;2900
4718604026;0,905;1;25;30;34;17,300;1,360;0;6;6;6;3,600;1,105;0;25;36;42;18,900;0,184;3;54;89;116;46,800;0,339;1;4;6;7;3,500;0,905;1;22;27;31;15,500;2,224;0;1;1;1;0,600;0,339;1;1;1;1;1,000;0,584;7;64;81;81;46,300;1,682;0;21;24;25;13,600;0,584;1;13;22;22;10,900;1,682;0;13;14;14;8,100;1,682;0;15;15;15;9,000;1,694;0;8;12;12;6,000;0,584;2;17;20;20;11,900;2,363;0;5;5;5;3,000;1,694;0;48;49;50;29,200;2901
4718604027;1,111;0;26;30;34;17,200;1,817;0;6;6;6;3,600;1,373;0;27;36;42;19,500;0,278;1;59;89;116;47,500;0,787;1;3;6;7;3,200;1,111;0;23;27;31;15,400;2,648;0;1;1;1;0,600;0,787;1;1;1;1;1,000;1,029;0;59;81;81;42,000;1,244;0;21;24;25;13,600;1,029;0;13;22;22;10,500;1,244;0;5;14;14;5,700;1,244;0;15;15;15;9,000;2,044;0;7;12;12;5,700;1,029;0;17;20;20;11,100;2,310;0;4;5;5;2,700;2,044;0;6;49;50;16,600;2902
4718604028;0,917;3;25;30;34;18,100;1,325;0;6;6;6;3,600;0,917;3;23;36;42;19,500;0,328;4;52;89;116;46,600;0,300;1;4;6;7;3,500;0,917;3;22;27;31;16,300;2,277;0;1;1;1;0,600;0,300;1;1;1;1;1,000;0,639;5;64;81;81;45,500;1,709;0;21;24;25;13,600;0,639;1;13;22;22;10,900;1,785;0;13;14;14;8,100;1,709;0;15;15;15;9,000;1,709;0;8;12;12;6,000;0,639;2;17;20;20;11,900;2,316;0;5;5;5;3,000;1,709;0;48;49;50;29,200;2903
4718604029;1,176;0;26;30;34;17,200;1,610;0;6;6;6;3,600;1,195;0;27;36;42;19,500;0,155;1;56;89;117;46,700;0,573;1;3;6;7;3,200;1,176;0;23;27;31;15,400;2,495;0;1;1;1;0,600;0,573;1;1;1;1;1,000;0,854;5;59;81;81;44,000;1,475;0;21;24;25;13,600;0,854;1;13;22;22;10,900;1,475;0;5;14;14;5,700;1,475;0;15;15;15;9,000;1,948;0;7;12;12;5,700;0,854;2;17;20;20;11,900;2,362;0;4;5;5;2,700;1,948;0;6;49;50;16,600;2904
4718604030;0,631;3;25;30;34;18,100;0,693;1;6;6;6;4,000;0,647;4;24;36;42;20,200;0,420;7;51;89;116;47,500;0,405;2;4;6;7;3,900;0,631;3;21;27;31;16,000;1,766;0;1;1;1;0,600;0,405;1;1;1;1;1,000;0,450;5;76;81;81;49,100;1,120;0;22;24;25;13,900;0,450;1;17;22;22;12,100;1,530;0;13;14;14;8,100;1,120;0;15;15;15;9,000;1,120;0;9;12;12;6,300;0,450;2;17;20;20;11,900;1,665;0;5;5;5;3,000;1,120;0;48;49;50;29,200;2905
4718604032;0,477;6;24;30;34;19,000;0,272;1;6;6;6;4,000;0,272;5;24;36;42;20,600;0,147;7;49;90;114;46,900;0,672;1;4;6;7;3,500;0,553;3;20;27;31;15,700;1,225;0;1;1;1;0,600;1,243;0;1;1;1;0,600;0,527;22;81;81;81;57,400;0,527;1;23;24;25;14,600;0,527;5;22;22;22;15,200;1,225;0;13;14;14;8,100;0,527;4;15;15;15;10,600;0,527;3;12;12;12;8,400;0,527;5;19;20;20;13,700;0,803;1;5;5;5;3,400;0,527;2;48;49;50;30,000;2906
4718604033;0,790;1;25;30;34;17,300;1,248;0;6;6;6;3,600;1,070;0;25;36;42;18,900;0,294;3;54;89;116;46,800;0,248;1;4;6;7;3,500;0,790;1;22;27;31;15,500;2,108;0;1;1;1;0,600;0,248;1;1;1;1;1,000;0,467;7;64;81;81;46,300;1,587;0;21;24;25;13,600;0,467;1;13;22;22;10,900;1,593;0;13;14;14;8,100;1,587;0;15;15;15;9,000;1,587;0;8;12;12;6,000;0,467;2;17;20;20;11,900;2,252;0;5;5;5;3,000;1,587;0;48;49;50;29,200;2907
4718604034;0,415;8;24;30;34;19,800;0,306;1;6;6;6;4,000;0,306;8;24;36;42;21,800;0,292;7;49;90;116;47,100;0,766;1;4;6;7;3,500;0,599;5;20;27;31;16,500;1,400;0;1;1;1;0,600;1,106;0;1;1;1;0,600;0,692;18;81;81;81;55,800;0,692;1;23;24;25;14,600;0,692;4;22;22;22;14,800;1,400;0;13;14;14;8,100;0,692;3;15;15;15;10,200;0,692;3;12;12;12;8,400;0,692;6;19;20;20;14,100;0,980;1;5;5;5;3,400;0,692;2;48;49;50;30,000;2908
4718604036;1,063;0;25;30;34;16,900;1,542;0;6;6;6;3,600;1,204;0;25;36;42;18,900;0,000;3;55;89;117;47,200;0,522;1;4;6;7;3,500;1,063;0;22;27;31;15,100;2,378;0;1;1;1;0,600;0,522;1;1;1;1;1,000;0,752;5;64;81;81;45,500;1,499;0;21;24;25;13,600;0,752;1;13;22;22;10,900;1,499;0;13;14;14;8,100;1,499;0;15;15;15;9,000;1,805;0;8;12;12;6,000;0,752;2;17;20;20;11,900;2,511;0;5;5;5;3,000;1,805;0;48;49;50;29,200;2909
4718604037;0,000;2;25;30;34;17,700;0,669;1;6;6;6;4,000;0,669;4;26;36;42;20,800;0,217;5;53;88;114;46,900;0,545;2;4;6;7;3,900;0,000;1;21;27;31;15,200;1,318;0;1;1;1;0,600;0,685;1;1;1;1;1,000;0,331;14;76;81;81;52,700;0,854;1;22;24;25;14,300;0,331;2;17;22;22;12,500;0,908;1;13;14;14;8,500;0,854;2;15;15;15;9,800;0,854;2;9;12;12;7,100;0,331;4;17;20;20;12,700;1,598;0;5;5;5;3,000;0,854;3;48;49;50;30,400;2910
4718604038;0,000;4;25;30;34;18,500;1,114;0;6;6;6;3,600;0,000;4;24;36;42;20,200;0,000;2;50;89;116;45,200;0,861;1;4;6;7;3,500;0,000;2;20;27;31;15,300;2,275;0;1;1;1;0,600;0,861;1;1;1;1;1,000;1,076;0;81;81;81;48,600;1,574;0;23;24;25;14,200;1,076;0;22;22;22;13,200;2,163;0;13;14;14;8,100;1,574;0;15;15;15;9,000;1,574;0;12;12;12;7,200;1,076;0;19;20;20;11,700;1,876;0;5;5;5;3,000;1,574;0;48;49;50;29,200;2911
