CUSEC,dist_min_BUS_km,disp_ponderada_BUS,dist_min_RAIL_km,disp_ponderada_RAIL,n_lineas_bus,n_lineas_rail,n_lineas_total
0505101001,14.085534151556057,1.7000000000000002,66.51050258403883,0.0,0,0,0
0505201001,35.51914654887979,0.0,37.34713971444226,0.0,0,0,0
0505301001,6.723497913381417,12.1,10.947967595571017,1.2999999999999998,0,0,0
0505401001,33.5920197740671,0.0,37.46784180759748,0.0,0,0,0
0505501001,31.794632122970903,0.0,28.460648192644133,0.1,0,0,0
0505601001,25.056638344218648,0.5,18.568949671198403,0.8,0,0,0
0505701001,23.917769545779684,3.6,15.869652282770469,0.5,0,0,0
0505702001,23.835306881562737,3.4000000000000004,15.689332918056403,0.5,0,0,0
0505702002,24.856659129021377,0.8,14.892436133327905,0.6000000000000001,0,0,0
0505801001,31.411423884391358,0.0,38.30545821124012,0.0,0,0,0
0505901001,13.377682540844418,5.0,14.499218742719858,0.8,0,0,0
0506001001,10.380577820293409,1.7,12.82118081388071,1.3,0,0,0
0506101001,4.796045926255644,12.299999999999999,6.4215021906978595,1.2999999999999998,0,0,0
0506201001,4.609606008811413,2.4,4.609606008811413,1.5,0,0,0
0506301001,20.861719304121493,1.1,39.77850713214507,0.0,0,0,0
0506401001,10.599851992728702,1.6,10.599851992728702,1.0,0,0,0
0506501001,0.0,3.0,0.0,2.0,2,2,4
0506601001,42.0976465063601,0.0,49.48937514266307,0.0,0,0,0
0506701001,9.61842844320274,5.300000000000001,10.540221891782183,0.9000000000000001,0,0,0
0506901001,15.401997617526028,0.8,14.931316017870309,0.7,0,0,0
0507001001,28.85827862966558,0.1,10.850068686352055,0.7,0,0,0
0507201001,29.32103226057367,0.1,2.8311124175158056,0.6,0,0,0
0507301001,5.99213508130225,1.9,10.398330023150498,1.5,0,0,0
0507401001,7.3986325498038905,1.5,7.3986325498038905,1.2000000000000002,0,0,0
0507501001,40.5388848627369,0.0,40.162033830561484,0.0,0,0,0
0507601001,2.583241931917218,12.5,6.999056199465205,1.2,0,0,0
0507701001,14.220042788044596,1.1,14.220042788044596,0.8,0,0,0
0507801001,19.056942545775282,0.8,18.063299354640908,0.9,0,0,0
0507901001,7.242930303025327,5.4,10.793071028316445,0.8,0,0,0
0508001001,18.616364393083202,0.9,17.605063364246575,0.4,0,0,0
0508101001,36.26031706610437,0.0,42.95516257085532,0.0,0,0,0
0508201001,38.18845192334877,0.0,44.65062463794736,0.0,0,0,0
0508301001,4.0588467925879455,11.7,11.088114895360535,1.0,0,0,0
0508401001,7.376578211686643,3.6,61.59652399570826,0.0,0,0,0
0508501001,18.55518506458842,1.3,75.12388119871764,0.0,0,0,0
0508601001,0.0,3.4000000000000004,6.062305302168667,1.2999999999999998,2,0,2
0508701001,9.979146409998148,5.8,10.117153925746637,1.1,0,0,0
0508801001,6.4328892677369085,5.4,9.065313730871535,1.2,0,0,0
0508901001,48.975776330761626,0.0,62.27866017255578,0.0,0,0,0
0509001001,25.37812718934319,0.7000000000000001,7.659623793697635,0.6000000000000001,0,0,0
0509201001,12.414954908156872,5.2,13.193756216609316,1.1,0,0,0
0509301001,8.535967350119108,9.6,0.0,2.1,0,17,17
0509401001,8.636865568616326,2.1,5.346998721960042,1.2,0,0,0
0509501001,41.978857309952225,0.0,40.09498619543634,0.0,0,0,0
0509601001,21.889033234517722,3.4000000000000004,28.576672446231747,0.1,0,0,0
0509701001,12.42981783860556,1.8,55.34895956377871,0.0,0,0,0
0509901001,18.02129378463791,0.9,9.397353610486439,1.7,0,0,0
0510001001,47.136979503807716,0.0,57.75829077457758,0.0,0,0,0
0510101001,30.591348350385495,0.0,37.91489782000026,0.0,0,0,0
0510201001,22.99183004583476,1.2000000000000002,8.027832047319281,0.8,0,0,0
0510201002,17.876538882533577,4.2,8.50280315815553,1.0999999999999999,0,0,0
0510301001,16.1739142454973,1.3,50.648244274508876,0.0,0,0,0
0510401001,35.93300865834363,0.0,54.32290241698474,0.0,0,0,0
0510501001,40.16497006594523,0.0,55.45727353681196,0.0,0,0,0
0510601001,36.56444748670102,0.0,43.756386846470534,0.0,0,0,0
0510701001,20.507104006054067,0.9,19.15933205265589,0.4,0,0,0
0510801001,9.214483439982356,2.8,61.07687257506639,0.0,0,0,0
0510901001,18.86372646145554,0.8,13.44617576454464,0.6000000000000001,0,0,0
0511001001,48.59218766619099,0.0,55.33478717368185,0.0,0,0,0
0511201001,11.682101404929819,2.0,61.26588936891598,0.0,0,0,0
0511301001,20.04331751817266,1.3,65.37980113557786,0.0,0,0,0
0511401001,25.054021546769523,0.7000000000000001,11.525076701736957,1.7,0,0,0
0511402001,21.188777790166473,0.7000000000000001,14.217977097814636,1.4,0,0,0
0511501001,10.640643009557097,6.2,17.21515207123486,0.8,0,0,0
0511601001,20.932484724456778,0.9,43.04829504131236,0.0,0,0,0
0511701001,14.248174349396027,1.1,17.146694374659837,1.0,0,0,0
0511801001,8.636876151530137,1.9,9.532373594118198,0.9,0,0,0
0511901001,19.60878217881843,1.1,19.90306587864128,0.5,0,0,0
0512001001,2.5722734099801956,11.7,8.412746482482644,1.2999999999999998,0,0,0
0512101001,2.94075717008989,12.7,7.430430602314769,1.4,0,0,0
0512201001,22.577546686704373,1.2000000000000002,31.59905736150173,0.0,0,0,0
0512301001,0.0,14.0,9.795347220084462,1.2999999999999998,2,0,2
0512401001,4.491131675853969,4.1,57.58293829179242,0.0,0,0,0
0512501001,26.20997860655886,0.4,32.881570682035395,0.0,0,0,0
0512601001,24.50025514957401,0.2,42.41127463802093,0.0,0,0,0
0512701001,35.96568859133752,0.0,41.574223999866064,0.0,0,0,0
0512801001,7.729711066147057,12.4,5.467633153975364,1.4,0,0,0
0512901001,18.024348185543897,1.5,40.41439867797203,0.0,0,0,0
0513001001,9.02296310528844,5.800000000000001,16.161264197767693,0.5,0,0,0
0513101001,15.101245668951039,1.0,12.74697328018925,0.7,0,0,0
0513201001,49.09534016201367,0.0,56.43127760877863,0.0,0,0,0
0513301001,4.059884573073812,8.2,6.049097827299039,1.2000000000000002,0,0,0
0513401001,27.693716984995852,0.30000000000000004,16.536826254111872,0.8,0,0,0
0513501001,21.742086429674718,3.6,25.320030487525234,0.5,0,0,0
0513601001,14.417672136675483,3.3,15.84457509020089,0.5,0,0,0
0513801001,14.41521085103898,4.4,19.78998588421033,0.5,0,0,0
0513901001,0.0,5.9,5.5530576639351885,1.2,2,0,2
0514001001,6.906870038099014,4.5,6.906870038099014,1.2999999999999998,0,0,0
0514101001,8.016641461790774,11.7,11.508380099711017,1.2,0,0,0
0514201001,5.573121639346155,2.0,8.462344220681839,1.0,0,0,0
0514301001,26.100178707783773,0.5,31.272914331444657,0.0,0,0,0
0514401001,14.042707853761405,2.1,41.45864396082298,0.0,0,0,0
0514501001,12.214014782073827,4.5,15.244261430762707,0.6000000000000001,0,0,0
0514701001,4.520211781169459,2.5,0.0,1.8,0,2,2
0514801001,23.179508401489763,3.1,29.454537108352262,0.1,0,0,0
0514901001,8.78258258830023,4.2,8.78258258830023,1.1,0,0,0
0515101001,36.71627534394494,0.0,41.086498916111665,0.0,0,0,0
0515201001,23.18075428525384,0.6000000000000001,6.713186722686017,0.7,0,0,0
0515301001,21.37449008075861,1.2000000000000002,74.92585533704728,0.0,0,0,0
0515401001,36.12479185056552,0.0,43.12240667264222,0.0,0,0,0
0515501001,28.63551790315413,0.1,46.24581141619826,0.0,0,0,0
0515601001,34.114766242776845,0.0,27.797174090819002,0.30000000000000004,0,0,0
0515701001,24.20006516377572,0.6000000000000001,31.463395707740144,0.0,0,0,0
0515801001,15.408353322991177,3.8000000000000003,22.042510162051013,0.4,0,0,0
0515901001,26.547283577767324,0.7000000000000001,76.04909496328384,0.0,0,0,0
0516001001,28.313154027465355,0.2,35.703768566047145,0.0,0,0,0
0516101001,10.731875349550876,5.3,0.0,1.9000000000000001,0,17,17
0516201001,32.74231301972587,0.0,61.068848605822474,0.0,0,0,0
0516301001,23.860126265232168,1.9000000000000001,27.12206093903884,0.2,0,0,0
0516301002,22.065259654207342,3.3000000000000003,23.553775759844964,0.4,0,0,0
0516401001,25.103755293341074,0.30000000000000004,32.48936731982262,0.0,0,0,0
0516501001,42.80693170158854,0.0,50.02348612723485,0.0,0,0,0
0516601001,19.8420278236583,3.4000000000000004,27.15064236395053,0.30000000000000004,0,0,0
0516701001,29.39125219651388,0.1,36.64988977507376,0.0,0,0,0
0516801001,12.742874216239041,2.1,5.961610466178878,1.2000000000000002,0,0,0
0516801002,12.268549255009061,2.5,4.893962214137908,1.5,0,0,0
0516802001,11.974964333816096,5.5,5.234023788956732,1.5,0,0,0
0516802002,16.776997720400995,2.6,0.0,1.9000000000000001,0,17,17
0516901001,23.559514130879304,1.1,30.86757936491314,0.0,0,0,0
0517001001,18.146409565203363,1.3,68.90076138015479,0.0,0,0,0
0517101001,2.779706114722552,4.6,59.89357862735235,0.0,0,0,0
0517201001,9.328238176815548,9.1,15.286507672891432,0.5,0,0,0
0517301001,0.0,8.5,13.953429148624007,0.9000000000000001,2,0,2
0517401001,27.405023895443453,0.2,5.087838105217751,0.5,0,0,0
0517501001,8.912786119233079,5.4,10.345918573087614,1.1,0,0,0
0517601001,11.541929825713291,8.4,15.606127462346747,0.7000000000000001,0,0,0
0517701001,21.70326830809351,3.5,12.849644009786898,0.7,0,0,0
0517801001,33.057364626755266,0.0,10.802142613003765,0.6000000000000001,0,0,0
0517901001,9.474928665591829,4.7,9.474928665591829,1.0,0,0,0
0518001001,4.9268533341166565,4.800000000000001,7.488409870951037,1.0999999999999999,0,0,0
0518101001,27.707372156514722,0.4,27.707372156514722,0.2,0,0,0
0518201001,42.37564416801682,0.0,49.30872096727496,0.0,0,0,0
0518301001,17.439377648818432,1.0,12.472183399775801,0.7,0,0,0
0518401001,8.078065908195699,2.4,12.791063909768402,1.5,0,0,0
0518501001,9.460054230485248,6.4,6.642262673699388,1.2000000000000002,0,0,0
0518601001,21.9495684273294,0.5,47.86197687439275,0.0,0,0,0
0518701001,29.89086141521224,0.1,32.50953411210245,0.0,0,0,0
0518702001,32.265893226115864,0.0,33.44071296028839,0.0,0,0,0
0518801001,27.615262313224157,0.2,30.542715564457094,0.0,0,0,0
0518901001,51.183485787648365,0.0,67.35517785923683,0.0,0,0,0
0519001001,11.673808492786357,6.4,9.083246459441332,1.0,0,0,0
0519101001,29.4150138110162,0.2,33.02215561461918,0.0,0,0,0
0519201001,16.7092682246561,1.2000000000000002,77.35438634384063,0.0,0,0,0
0519301001,14.255444482438435,1.1,15.775295796286212,0.9,0,0,0
0519401001,6.438571641976751,5.7,7.528354889127168,1.2999999999999998,0,0,0
0519501001,7.023812700703393,10.3,14.166398347689304,0.8,0,0,0
0519601001,4.337307338839245,2.3,4.337307338839245,1.2999999999999998,0,0,0
0519701001,6.21058950583512,11.6,11.512692203867962,0.9,0,0,0
0519801001,0.0,3.1999999999999997,4.520211781169459,1.5,2,0,2
0519901001,4.913130453377858,4.3,64.04976555536595,0.0,0,0,0
0520001001,18.598520924549554,1.1,46.60823300313369,0.0,0,0,0
0520101001,14.50704932363294,4.5,7.188904359269437,1.0999999999999999,0,0,0
0520401001,19.567397430895262,4.6000000000000005,17.65364649735543,0.5,0,0,0
0520501001,7.127240131926546,5.4,12.795290496639527,1.0,0,0,0
0520601001,4.96455472640461,12.799999999999999,8.51072091705976,1.2,0,0,0
0520701001,40.14776235483899,0.0,47.49199516243283,0.0,0,0,0
0520801001,27.310782487227556,0.2,18.381098874974764,0.7000000000000001,0,0,0
0520901001,11.96789834390244,1.4,10.490035792898698,0.7,0,0,0
0521001001,4.203711848703203,6.3,4.478232886392977,1.6,0,0,0
0521101001,14.86444358825056,4.1000000000000005,17.53712283903118,0.5,0,0,0
0521201001,17.44577230143758,3.6,24.829521199913017,0.30000000000000004,0,0,0
0521301001,21.82135313445222,0.9,23.469984577265734,0.30000000000000004,0,0,0
0521401001,15.334203565409425,1.5,62.02842230081243,0.0,0,0,0
0521501001,36.25752500699714,0.0,47.928969829497404,0.0,0,0,0
0521601001,37.46703081401157,0.0,44.78797145746129,0.0,0,0,0
0521701001,26.84396995220144,0.1,43.818137584239764,0.0,0,0,0
0521801001,22.507812865364425,0.9,22.507812865364425,0.30000000000000004,0,0,0
0521901001,14.157000115246579,4.3,15.274124675122488,0.7000000000000001,0,0,0
0522001001,0.0,6.8,0.0,2.0,2,2,4
0522101001,48.42415798035811,0.0,55.74945074915476,0.0,0,0,0
0522201001,11.261627745849113,6.300000000000001,7.970890031433724,1.0,0,0,0
0522401001,17.08747146876805,4.1000000000000005,22.240491817025383,0.6000000000000001,0,0,0
0522501001,15.391189892277094,1.5,45.947660124859965,0.0,0,0,0
0522601001,16.70278061499674,1.3,59.6474040608001,0.0,0,0,0
0522701001,35.36343662700404,0.0,31.260018873188734,0.0,0,0,0
0522801001,22.93734476914153,0.4,52.4505677112424,0.0,0,0,0
0522901001,11.029272571330447,6.4,10.224748171062528,1.0,0,0,0
0523001001,2.742810622840809,6.2,2.742810622840809,1.4,0,0,0
0523101001,18.396561469428008,0.8,11.418799819787937,0.7,0,0,0
0523201001,5.47634289820783,12.0,9.15363883147071,1.2999999999999998,0,0,0
0523301001,33.71536620465335,0.0,41.01947275200041,0.0,0,0,0
0523401001,2.4472605455554235,5.8,5.6851861496475165,1.2999999999999998,0,0,0
0523501001,26.552122120820187,0.2,13.432849066216425,0.9000000000000001,0,0,0
0523601001,11.31698587606521,2.4,70.82521432062524,0.0,0,0,0
0523701001,9.912347971432704,4.8,12.620670815414794,1.2,0,0,0
0523801001,16.67911930359274,3.9000000000000004,23.35214777348202,0.4,0,0,0
0523901001,14.785587390426699,3.9,22.061673221243954,0.4,0,0,0
0524001001,32.90532702708098,0.0,30.745611877492074,0.0,0,0,0
0524002001,37.40934181619252,0.0,34.80318269905565,0.0,0,0,0
0524101001,29.226721593023942,0.30000000000000004,22.34421177438159,0.30000000000000004,0,0,0
0524101002,27.445434498103324,0.7000000000000001,20.10065588646222,0.4,0,0,0
0524201001,20.91578392132528,1.1,8.84546286833334,0.6000000000000001,0,0,0
0524301001,5.801936932963766,11.4,12.657369715344272,1.2999999999999998,0,0,0
0524401001,21.121624523621993,1.3,69.3828764629656,0.0,0,0,0
0524501001,5.308608920618609,12.200000000000001,5.458369746680431,1.4,0,0,0
0524601001,28.7350777286332,0.1,35.66925616085811,0.0,0,0,0
0524701001,17.702669101141613,4.1000000000000005,22.185081561998242,0.6000000000000001,0,0,0
0524901001,16.782836749469574,1.3,71.0268738281153,0.0,0,0,0
0525101001,27.585156850691764,0.4,26.860466625016997,0.2,0,0,0
0525201001,16.6879442452631,4.2,18.571968340678584,0.6000000000000001,0,0,0
0525301001,15.554948131933465,5.0,12.888520484554377,0.9000000000000001,0,0,0
0525401001,15.497420621594033,5.1000000000000005,16.364300176719464,0.6000000000000001,0,0,0
0525601001,4.158390363568551,6.4,4.901267940199245,1.5,0,0,0
0525701001,36.33966071661687,0.0,41.17068707167192,0.0,0,0,0
0525801001,16.017632973213274,4.5,15.665315260890026,0.6000000000000001,0,0,0
0525901001,22.212739016693224,0.7000000000000001,14.260784587964485,1.0,0,0,0
0526001001,32.36262172782585,0.0,31.504971018570803,0.0,0,0,0
0526101001,13.142812619115698,1.9000000000000001,49.863909868693945,0.0,0,0,0
0526201001,37.11655704767811,0.0,44.50834834267817,0.0,0,0,0
0526301001,31.675677001568292,0.0,35.142523724332364,0.0,0,0,0
0526401001,4.015070391574688,4.8,4.015070391574688,1.6,0,0,0
0526501001,4.997999259110528,2.6,4.997999259110528,1.5,0,0,0
0526601001,26.310943876180325,0.6000000000000001,32.97651940230858,0.0,0,0,0
0526701001,31.34960115057951,0.0,63.81046381435116,0.0,0,0,0
0590101001,33.59336742060663,0.0,56.874163429426524,0.0,0,0,0
0590201001,0.0,8.0,13.550827185282746,1.2,2,0,2
0590301001,21.890406633757944,1.4000000000000001,26.792925918121558,0.1,0,0,0
0590401001,24.798043883383745,0.4,61.88280739378392,0.0,0,0,0
0590501001,26.658953924615513,0.30000000000000004,33.72042049166588,0.0,0,0,0
0900101001,9.90056847644722,3.0,23.982164770846587,0.2,0,0,0
0900301001,12.869939434667309,0.6000000000000001,63.47421475729497,0.0,0,0,0
0900601001,10.768303622875223,1.1,27.22160989977273,0.1,0,0,0
0900701001,7.384575310197878,0.4,7.384575310197878,0.4,0,0,0
0900901001,3.172654479559993,36.4,13.207639604596523,0.4,0,0,0
0901001001,6.396203948704242,5.4,6.396203948704242,0.5,0,0,0
0901101001,21.355496581591577,0.5,28.71235278745754,0.1,0,0,0
0901201001,29.371330294785103,0.1,25.68022275947189,0.2,0,0,0
0901301001,15.144094099891172,0.2,6.695458242289171,0.6000000000000001,0,0,0
0901401001,0.0,1.7000000000000002,39.16635779549072,0.0,2,0,2
0901601001,10.484653280129123,0.4,5.586388449839726,0.8,0,0,0
0901701001,21.443906912633178,0.30000000000000004,44.269945300480956,0.0,0,0,0
0901801001,0.7125127028039178,1.5,63.98947320316528,0.0,0,0,0
0901801002,0.0,1.5,63.27845608495428,0.0,5,0,5
0901801003,0.6592423089804821,1.5,63.78408886378716,0.0,0,0,0
0901801004,0.9910135474694355,1.5,64.06669761281475,0.0,0,0,0
0901801005,1.1145573669144155,1.4,64.39017724264467,0.0,0,0,0
0901801006,1.4398988928756473,1.4,64.6780034271334,0.0,0,0,0
0901801007,0.5608173173183773,1.5,63.677512416348215,0.0,0,0,0
0901801008,0.4384014854332855,1.5,63.69257277675401,0.0,0,0,0
0901801009,0.4669801449043771,1.5,63.65371801292367,0.0,0,0,0
0901802001,0.6434321676948511,1.5,63.038353006241685,0.0,0,0,0
0901802002,0.8915818026637906,1.5,63.18597427425775,0.0,0,0,0
0901802003,0.6867609027633866,1.5,63.575745511667584,0.0,0,0,0
0901802004,0.9681191457804086,1.5,63.66779347412494,0.0,0,0,0
0901802005,4.546899974298485,0.9999999999999999,58.747099757974176,0.0,0,0,0
0901803001,1.1946261644034672,1.0999999999999999,63.90707684290107,0.0,0,0,0
0901803002,1.3357401343281472,1.0999999999999999,63.810935692338205,0.0,0,0,0
0901803003,1.775257065182334,1.0999999999999999,64.04763659337391,0.0,0,0,0
0901803004,1.555512039423765,1.0999999999999999,63.611260443853375,0.0,0,0,0
0901803005,5.0173414060476835,0.9999999999999999,65.0146363837505,0.0,0,0,0
0901803006,1.505807221718434,1.4,64.12065876049961,0.0,0,0,0
0901803007,1.5827753727156544,1.0999999999999999,64.0103171831701,0.0,0,0,0
0901803008,1.134122021320043,1.0999999999999999,63.32645489401461,0.0,0,0,0
0901901001,13.336831643829916,1.4,64.72047213171591,0.0,0,0,0
0902001001,8.800135819331235,1.9,61.16886004859713,0.0,0,0,0
0902101001,13.590341563344708,2.0,65.66453981802685,0.0,0,0,0
0902201001,17.476073170671125,1.3,66.64303418482598,0.0,0,0,0
0902301001,8.147468728238039,34.300000000000004,15.65485644662413,0.2,0,0,0
0902401001,9.490371029377785,2.6,13.345068684025993,1.0,0,0,0
0902501001,31.18943513397438,0.0,29.300098068829808,0.1,0,0,0
0902601001,9.099028281549055,12.8,21.154041171446963,0.2,0,0,0
0902701001,14.786020723083244,12.3,14.786020723083244,0.4,0,0,0
0902901001,9.587488155201312,23.3,14.828856451883572,0.4,0,0,0
0903001001,10.375265884468394,13.5,21.272105851614295,0.1,0,0,0
0903201001,26.02428757333205,0.30000000000000004,29.950906592354197,0.1,0,0,0
0903301001,22.07315414397301,0.2,46.974312332130026,0.0,0,0,0
0903401001,0.0,3.8000000000000003,4.842291570622802,0.8,2,0,2
0903501001,15.950219931979563,0.6000000000000001,63.850724921594825,0.0,0,0,0
0903601001,4.792949783122276,0.6,4.792949783122276,0.7,0,0,0
0903701001,19.270214751586746,1.1,39.061910218185474,0.0,0,0,0
0903801001,0.0,3.8000000000000003,45.8720038910642,0.0,2,0,2
0903901001,9.187490412109804,2.2,45.47987776420553,0.0,0,0,0
0904101001,2.4085612337724243,4.4,5.978197681543239,0.4,0,0,0
0904301001,13.47999104570175,0.6000000000000001,13.47999104570175,0.4,0,0,0
0904401001,13.61131002029904,12.8,18.3596788695911,0.2,0,0,0
0904501001,26.805961181876544,0.4,20.73218855464711,0.4,0,0,0
0904601001,22.46159562667593,0.1,22.46159562667593,0.2,0,0,0
0904701001,3.8918140974491826,2.5999999999999996,8.179028817274176,0.4,0,0,0
0904801001,16.06480029560817,0.2,16.06480029560817,0.2,0,0,0
0904801002,15.739998901226771,0.1,15.739998901226771,0.2,0,0,0
0905001001,26.502546166327253,0.1,24.81258896094282,0.30000000000000004,0,0,0
0905101001,13.833203631057993,0.5,53.574577858239635,0.0,0,0,0
0905201001,11.818903938708555,0.4,11.818903938708555,0.7,0,0,0
0905401001,14.005112860747175,0.3,10.242984536765867,0.7,0,0,0
0905501001,9.721309460958969,1.5,61.33531082753056,0.0,0,0,0
0905601001,0.0,1.1,0.0,1.1,2,12,14
0905601002,3.444850700245444,0.6,3.444850700245444,0.7,0,0,0
0905601003,3.3256631890389086,0.7,3.3256631890389086,0.7,0,0,0
0905601004,5.514187508338629,0.3,5.514187508338629,0.4,0,0,0
0905701001,7.923456940067279,0.4,7.923456940067279,0.8,0,0,0
0905801001,0.0,37.699999999999996,12.231326777571079,0.4,2,0,2
0905901001,0.15906949886633134,81.39999999999999,4.1738491729020275,0.7,0,0,0
0905901002,0.0,80.99999999999999,4.128734137198726,0.7,1,0,1
0905902001,0.0,83.8,4.024185698006896,0.7,17,0,17
0905902002,0.0,83.39999999999999,3.8104323914777747,0.7,14,0,14
0905902003,0.0,82.99999999999999,3.623410119526929,0.7,6,0,6
0905902004,0.0,82.2,3.8937963007386682,0.7,1,0,1
0905902005,0.22924766915453854,81.8,3.671726802938369,0.7,0,0,0
0905903001,0.0,78.80000000000001,4.423282964073145,0.7,1,0,1
0905903002,0.0,77.7,4.562935828131748,0.7,4,0,4
0905903003,0.0,75.4,4.360884439687579,0.7,2,0,2
0905903004,0.0,72.39999999999999,4.650079925933254,0.7,4,0,4
0905903005,0.0,53.49999999999999,5.19956316657955,0.4,3,0,3
0905903006,0.0,74.6,3.4876118125799525,0.7,4,0,4
0905903007,0.0,74.6,4.636622928693255,0.7,3,0,3
0905903008,0.21074549203329063,73.19999999999999,4.519393274959199,0.7,0,0,0
0905903009,0.0,68.1,4.675157334679974,0.7,4,0,4
0905903010,0.0,70.79999999999998,4.299188325247024,0.7,1,0,1
0905903011,0.0,71.8,3.8440413268340583,0.7,2,0,2
0905904001,0.0,79.8,3.6254749752150004,0.7,1,0,1
0905904002,0.0,79.39999999999999,3.1222075962318367,0.7,1,0,1
0905904003,0.0,79.39999999999999,3.9967941146526145,0.7,1,0,1
0905904004,0.0,78.29999999999998,4.195678290994171,0.7,1,0,1
0905905001,0.0,81.39999999999999,3.439981927350203,0.7,3,0,3
0905905002,0.0,80.99999999999999,3.3405078328703284,0.7,3,0,3
0905905003,0.0,76.6,2.5097045222546557,0.7,5,0,5
0905905004,0.11926845137276681,80.99999999999999,3.2120278972247256,0.7,0,0,0
0905905005,0.1674905918948311,81.8,3.413246157175747,0.7,0,0,0
0905905006,0.14945135314570832,83.39999999999999,3.6388218813893034,0.7,0,0,0
0905905007,0.16404987470567547,82.99999999999999,3.4295191651425894,0.7,0,0,0
0905905008,0.0,81.5,3.480575684893562,0.7,4,0,4
0905905009,0.0,79.89999999999999,3.702526495604168,0.7,4,0,4
0905905010,0.0,78.19999999999999,3.481797727599749,0.6,3,0,3
0905905011,0.0,78.19999999999999,3.5774935642326793,0.6,4,0,4
0905905012,0.0,75.6,2.1444342709540543,0.6,5,0,5
0905905013,0.24490264959564698,80.6,2.8979163488324806,0.6,0,0,0
0905905014,0.0,64.89999999999999,3.234288508232044,0.6,2,0,2
0905905015,0.0,82.6,3.593289405765569,0.7,4,0,4
0905905016,0.0,81.39999999999999,3.2562696635481947,0.7,4,0,4
0905905017,0.0,79.7,2.7182315251531524,0.6,5,0,5
0905905018,0.0,82.6,3.44723528518463,0.7,4,0,4
0905905019,0.0,81.8,3.171835121810348,0.7,4,0,4
0905905020,0.0,79.8,2.949217704164212,0.7,2,0,2
0905905021,0.0,79.8,3.1139761298304047,0.7,4,0,4
0905905022,0.0,81.8,3.0728328266180247,0.7,4,0,4
0905905023,0.14532651131186322,81.39999999999999,2.991896912002662,0.7,0,0,0
0905905024,0.0,79.4,3.0395659382577933,0.6,7,0,7
0905905025,0.18872619873251156,82.2,3.2801426352311673,0.7,0,0,0
0905905026,0.13437524232797235,82.6,3.7681204935093513,0.7,0,0,0
0905905027,0.0,83.8,3.863710798041341,0.7,3,0,3
0905905028,0.0,82.2,3.902341183948831,0.7,5,0,5
0905905029,0.0,82.2,3.3065631360555603,0.7,6,0,6
0905905030,0.0,78.6,2.461469671163136,0.6,1,0,1
0905905031,0.0,76.5,2.218789408118068,0.6,7,0,7
0905905032,0.0,78.99999999999999,2.7297299842312714,0.7,6,0,6
0905905033,0.0,76.19999999999999,2.0534093526925914,0.6,5,0,5
0905905034,0.10005335112281419,81.1,3.571167430008869,0.7,0,0,0
0905905035,0.0,66.6,2.5885274603051927,0.6,3,0,3
0905905036,0.0,83.39999999999999,3.5495957525063933,0.7,3,0,3
0905905037,0.0,81.1,3.745616975616585,0.7,8,0,8
0905905038,0.0,67.5,0.0,1.0,16,45,61
0905905039,0.0,81.8,2.8444754098882674,0.6,3,0,3
0905905040,0.0,80.6,3.277859914171864,0.6,3,0,3
0905905041,0.0,78.19999999999999,2.187245650993716,0.6,8,0,8
0905905042,0.0,74.39999999999999,1.746512023540074,0.6,4,0,4
0905905043,0.0,73.9,1.7736141345286265,0.6,5,0,5
0905905044,0.24561657053388533,80.6,2.648204181239747,0.6,0,0,0
0905905045,0.0,80.5,2.594522938864688,0.6,7,0,7
0905905046,0.0,67.2,3.0319989444966384,0.6,2,0,2
0905905047,0.0,70.6,2.045733406439156,0.6,3,0,3
0905905048,0.0,51.4,4.329434919047477,0.6,3,0,3
0905905049,0.0,78.5,3.557272710387697,0.6,3,0,3
0905905050,0.0,75.0,1.9035625682405057,0.6,5,0,5
0905905051,0.0,74.5,1.9300902995984106,0.6,3,0,3
0905905052,0.0,68.5,2.3385985849059003,0.6,3,0,3
0905906001,0.0,80.2,4.361537186817147,0.7,24,0,24
0905906002,0.18321560543274634,78.6,4.516272847137618,0.7,0,0,0
0905906003,0.0,79.5,4.5060057629325705,0.7,6,0,6
0905906004,0.0,78.0,4.670798139852085,0.7,8,0,8
0905906005,0.0,77.5,4.715606815259601,0.7,7,0,7
0905906006,0.8193457785955622,67.6,6.418102329545407,0.4,0,0,0
0905906007,0.0,75.7,4.915278977588241,0.7,3,0,3
0905906008,0.5412644096382861,67.3,6.289337785123843,0.4,0,0,0
0905906009,0.19656805840594113,73.99999999999999,5.098670182930909,0.4,0,0,0
0905906010,0.2649411958751013,73.59999999999998,5.068129133649456,0.4,0,0,0
0905906011,0.2769449198369544,74.99999999999999,4.919425123028653,0.7,0,0,0
0905906012,0.0,69.1,5.752105245788335,0.4,1,0,1
0905907001,0.0,80.6,4.3113447035658785,0.7,4,0,4
0905907002,0.2512460703701553,81.8,4.206937751356577,0.7,0,0,0
0905907003,0.0,78.69999999999999,4.022669561062495,0.7,2,0,2
0905907004,0.0,78.99999999999999,4.531117151023801,0.7,4,0,4
0905907005,0.1486348421199946,76.79999999999998,4.6040381673795165,0.7,0,0,0
0905907006,0.0,76.39999999999998,4.354454121944142,0.7,3,0,3
0905907007,0.0,67.8,5.75995240237345,0.3,6,0,6
0905907008,0.0,75.6,4.135959650091195,0.7,5,0,5
0905907009,0.0,78.6,4.588692876660634,0.7,1,0,1
0905907010,0.0,67.89999999999999,6.30705685463191,0.4,1,0,1
