CUSEC_origen;centro_id;CUSEC_servicio;distancia
4927502005;331;4912201001;6486,284
4927502005;92;4912501001;10116,534
4927502005;1121;4912501001;10116,534
4927502005;1111;4912701001;7074,080
4927502005;1258;4912701002;7795,972
4927502005;416;4926101001;5683,666
4927502005;954;4926101001;5683,666
4927502005;355;4903601001;26571,083
4927502005;1463;4905401001;20874,066
4927502005;1367;4905801001;28473,398
4927502005;475;4913501001;22016,162
4927502005;353;4921901002;28969,335
4927502005;391;4921901002;28969,335
4927502005;157;4921902003;20505,105
4927502005;740;4921902003;20505,105
4927502006;262;4927501005;658,221
4927502006;443;4927501010;986,333
4927502006;379;4927501015;513,936
4927502006;1147;4927502005;344,269
4927502006;670;4927502007;200,633
4927502006;1476;4927502010;418,629
4927502006;415;4927502015;681,931
4927502006;137;4927502002;1252,977
4927502006;1271;4927502002;1252,977
4927502006;257;4927503002;2200,002
4927502006;995;4927503002;2200,002
4927502006;1436;4927504001;1529,609
4927502006;662;4927504003;1716,182
4927502006;422;4927505001;1716,453
4927502006;668;4927505005;1232,904
4927502006;717;4927505005;1232,904
4927502006;378;4927505006;2166,137
4927502006;1509;4927505009;1945,956
4927502006;1109;4900701001;14963,479
4927502006;1372;4909001001;14713,033
4927502006;331;4912201001;6143,153
4927502006;92;4912501001;10172,175
4927502006;1121;4912501001;10172,175
4927502006;1111;4912701001;7328,484
4927502006;1258;4912701002;8097,167
4927502006;416;4926101001;5588,917
4927502006;954;4926101001;5588,917
4927502006;355;4903601001;26535,653
4927502006;1463;4905401001;21163,893
4927502006;1367;4905801001;28757,636
4927502006;475;4913501001;22129,845
4927502006;353;4921901002;28778,857
4927502006;391;4921901002;28778,857
4927502006;157;4921902003;20344,580
4927502006;740;4921902003;20344,580
4927502007;262;4927501005;851,891
4927502007;379;4927501015;543,061
4927502007;1147;4927502005;536,440
4927502007;670;4927502007;0,000
4927502007;1476;4927502010;336,221
4927502007;415;4927502015;704,224
4927502007;443;4927501010;1158,288
4927502007;137;4927502002;1449,610
4927502007;1271;4927502002;1449,610
4927502007;257;4927503002;2387,276
4927502007;995;4927503002;2387,276
4927502007;1436;4927504001;1729,400
4927502007;662;4927504003;1916,500
4927502007;422;4927505001;1901,306
4927502007;668;4927505005;1399,500
4927502007;717;4927505005;1399,500
4927502007;378;4927505006;2003,042
4927502007;1509;4927505009;2001,512
4927502007;1372;4909001001;14719,835
4927502007;331;4912201001;5963,093
4927502007;92;4912501001;10136,798
4927502007;1121;4912501001;10136,798
4927502007;1111;4912701001;7423,526
4927502007;1258;4912701002;8229,287
4927502007;416;4926101001;5475,554
4927502007;954;4926101001;5475,554
4927502007;1109;4900701001;15142,230
4927502007;355;4903601001;26589,752
4927502007;1463;4905401001;21284,175
4927502007;1367;4905801001;28872,825
4927502007;475;4913501001;22261,131
4927502007;353;4921901002;28616,209
4927502007;391;4921901002;28616,209
4927502007;157;4921902003;20195,134
4927502007;740;4921902003;20195,134
4927502008;379;4927501015;624,145
4927502008;1147;4927502005;695,591
4927502008;670;4927502007;164,360
4927502008;1476;4927502010;340,514
4927502008;415;4927502015;753,988
4927502008;262;4927501005;1014,144
4927502008;443;4927501010;1308,967
4927502008;137;4927502002;1609,654
4927502008;1271;4927502002;1609,654
4927502008;257;4927503002;2538,978
4927502008;995;4927503002;2538,978
4927502008;1436;4927504001;1893,694
4927502008;662;4927504003;2079,953
4927502008;422;4927505001;2057,888
4927502008;668;4927505005;1546,220
4927502008;717;4927505005;1546,220
4927502008;378;4927505006;1881,080
4927502008;1509;4927505009;2068,936
4927502008;1372;4909001001;14718,164
4927502008;331;4912201001;5821,088
4927502008;92;4912501001;10101,562
4927502008;1121;4912501001;10101,562
4927502008;1111;4912701001;7496,326
4927502008;1258;4912701002;8332,550
4927502008;416;4926101001;5378,761
4927502008;954;4926101001;5378,761
4927502008;1109;4900701001;15292,985
4927502008;355;4903601001;26643,949
4927502008;1463;4905401001;21376,082
4927502008;1367;4905801001;28960,175
4927502008;475;4913501001;22376,235
4927502008;353;4921901002;28478,068
4927502008;391;4921901002;28478,068
4927502008;157;4921902003;20067,318
4927502008;740;4921902003;20067,318
4927502009;262;4927501005;397,128
4927502009;443;4927501010;787,663
4927502009;379;4927501015;926,133
4927502009;137;4927502002;657,653
4927502009;1271;4927502002;657,653
4927502009;1147;4927502005;259,513
4927502009;670;4927502007;795,659
4927502009;1476;4927502010;836,364
4927502009;415;4927502015;765,913
4927502009;257;4927503002;1597,678
4927502009;995;4927503002;1597,678
4927502009;1436;4927504001;1013,172
4927502009;662;4927504003;1147,011
4927502009;422;4927505001;1342,130
4927502009;668;4927505005;1020,236
4927502009;717;4927505005;1020,236
4927502009;378;4927505006;2753,469
4927502009;1509;4927505009;2095,141
4927502009;1109;4900701001;14552,986
4927502009;1372;4909001001;14511,283
4927502009;331;4912201001;6742,791
4927502009;92;4912501001;10101,883
4927502009;1121;4912501001;10101,883
4927502009;1111;4912701001;6901,948
4927502009;1258;4912701002;7582,074
4927502009;416;4926101001;5785,970
4927502009;954;4926101001;5785,970
4927502009;355;4903601001;26580,982
4927502009;1463;4905401001;20668,191
4927502009;1367;4905801001;28271,938
4927502009;475;4913501001;21915,104
4927502009;353;4921901002;29130,697
4927502009;391;4921901002;29130,697
4927502009;157;4921902003;20646,040
4927502009;740;4921902003;20646,040
4927502010;379;4927501015;876,331
4927502010;1147;4927502005;613,339
4927502010;670;4927502007;336,221
4927502010;1476;4927502010;0,000
4927502010;415;4927502015;419,754
4927502010;262;4927501005;1029,156
4927502010;443;4927501010;1389,660
4927502010;137;4927502002;1480,758
4927502010;1271;4927502002;1480,758
4927502010;257;4927503002;2347,734
4927502010;995;4927503002;2347,734
4927502010;1436;4927504001;1841,502
4927502010;662;4927504003;1981,911
4927502010;422;4927505001;2094,556
4927502010;668;4927505005;1639,332
4927502010;717;4927505005;1639,332
4927502010;378;4927505006;2180,680
4927502010;1509;4927505009;2333,789
4927502010;1372;4909001001;14390,758
4927502010;331;4912201001;6071,197
4927502010;92;4912501001;9800,581
4927502010;1121;4912501001;9800,581
4927502010;1111;4912701001;7162,788
4927502010;1258;4912701002;8022,322
4927502010;416;4926101001;5170,662
4927502010;954;4926101001;5170,662
4927502010;1109;4900701001;15343,203
4927502010;355;4903601001;26923,847
4927502010;1463;4905401001;21053,786
4927502010;1367;4905801001;28634,257
4927502010;475;4913501001;22547,876
4927502010;353;4921901002;28378,127
4927502010;391;4921901002;28378,127
4927502010;157;4921902003;19933,453
4927502010;740;4921902003;19933,453
4927502011;262;4927501005;769,032
4927502011;137;4927502002;853,060
4927502011;1271;4927502002;853,060
4927502011;1147;4927502005;431,364
4927502011;670;4927502007;822,903
4927502011;1476;4927502010;704,926
4927502011;415;4927502015;461,230
4927502011;443;4927501010;1165,403
4927502011;379;4927501015;1145,377
4927502011;257;4927503002;1647,368
4927502011;995;4927503002;1647,368
4927502011;1436;4927504001;1304,556
4927502011;662;4927504003;1369,627
4927502011;422;4927505001;1695,163
4927502011;668;4927505005;1399,123
4927502011;717;4927505005;1399,123
4927502011;378;4927505006;2824,442
4927502011;1509;4927505009;2438,173
4927502011;1109;4900701001;14856,392
4927502011;1372;4909001001;14163,755
4927502011;331;4912201001;6762,044
4927502011;92;4912501001;9728,674
4927502011;1121;4912501001;9728,674
4927502011;1111;4912701001;6654,405
4927502011;1258;4912701002;7413,030
4927502011;416;4926101001;5425,060
4927502011;954;4926101001;5425,060
4927502011;355;4903601001;26954,519
4927502011;1463;4905401001;20478,679
4927502011;1367;4905801001;28073,065
4927502011;475;4913501001;22280,715
4927502011;353;4921901002;28807,930
4927502011;391;4921901002;28807,930
4927502011;157;4921902003;20305,987
4927502011;740;4921902003;20305,987
4927502012;262;4927501005;614,247
4927502012;379;4927501015;998,675
4927502012;137;4927502002;813,208
4927502012;1271;4927502002;813,208
4927502012;1147;4927502005;276,427
4927502012;670;4927502007;727,771
4927502012;1476;4927502010;676,083
4927502012;415;4927502015;534,138
4927502012;443;4927501010;1014,113
4927502012;257;4927503002;1680,418
4927502012;995;4927503002;1680,418
4927502012;1436;4927504001;1224,471
4927502012;662;4927504003;1324,286
4927502012;422;4927505001;1578,490
4927502012;668;4927505005;1252,358
4927502012;717;4927505005;1252,358
4927502012;378;4927505006;2728,259
4927502012;1509;4927505009;2276,181
4927502012;1109;4900701001;14774,878
4927502012;1372;4909001001;14325,737
4927502012;331;4912201001;6688,340
4927502012;92;4912501001;9886,567
4927502012;1121;4912501001;9886,567
4927502012;1111;4912701001;6798,795
4927502012;1258;4912701002;7534,847
4927502012;416;4926101001;5547,448
4927502012;954;4926101001;5547,448
4927502012;355;4903601001;26797,079
4927502012;1463;4905401001;20607,794
4927502012;1367;4905801001;28205,086
4927502012;475;4913501001;22153,730
4927502012;353;4921901002;28901,281
4927502012;391;4921901002;28901,281
4927502012;157;4921902003;20411,421
4927502012;740;4921902003;20411,421
4927502013;670;4927502007;614,717
4927502013;1476;4927502010;441,429
4927502013;415;4927502015;743,195
4927502013;416;4926101001;4902,738
4927502013;954;4926101001;4902,738
4927502013;262;4927501005;1437,654
4927502013;443;4927501010;1769,065
4927502013;379;4927501015;1105,625
4927502013;137;4927502002;1922,020
4927502013;1271;4927502002;1922,020
4927502013;1147;4927502005;1045,264
4927502013;257;4927503002;2774,136
4927502013;995;4927503002;2774,136
4927502013;1436;4927504001;2276,549
4927502013;662;4927504003;2423,024
4927502013;422;4927505001;2500,754
4927502013;668;4927505005;2012,671
4927502013;717;4927505005;2012,671
4927502013;378;4927505006;1922,586
4927502013;1509;4927505009;2530,892
4927502013;1372;4909001001;14384,693
4927502013;331;4912201001;5710,113
4927502013;92;4912501001;9704,178
4927502013;1121;4912501001;9704,178
4927502013;1111;4912701001;7369,387
4927502013;1258;4912701002;8309,012
4927502013;1109;4900701001;15748,769
4927502013;355;4903601001;27078,295
4927502013;1463;4905401001;21300,250
4927502013;1367;4905801001;28866,724
4927502013;475;4913501001;22861,543
4927502013;353;4921901002;28001,509
4927502013;391;4921901002;28001,509
4927502013;157;4921902003;19583,510
4927502013;740;4921902003;19583,510
4927502014;262;4927501005;732,058
4927502014;379;4927501015;683,619
4927502014;1147;4927502005;330,575
4927502014;670;4927502007;258,580
4927502014;1476;4927502010;297,388
4927502014;415;4927502015;511,839
4927502014;443;4927501010;1094,654
4927502014;137;4927502002;1233,699
4927502014;1271;4927502002;1233,699
4927502014;257;4927503002;2147,794
4927502014;995;4927503002;2147,794
4927502014;1436;4927504001;1561,040
4927502014;662;4927504003;1720,312
4927502014;422;4927505001;1797,768
4927502014;668;4927505005;1345,029
4927502014;717;4927505005;1345,029
4927502014;378;4927505006;2261,107
4927502014;1509;4927505009;2113,010
4927502014;1372;4909001001;14543,262
4927502014;331;4912201001;6213,768
4927502014;92;4912501001;10004,103
4927502014;1121;4912501001;10004,103
4927502014;1111;4912701001;7180,986
4927502014;1258;4912701002;7972,802
4927502014;416;4926101001;5447,567
4927502014;954;4926101001;5447,567
4927502014;1109;4900701001;15047,016
4927502014;355;4903601001;26701,085
4927502014;1463;4905401001;21031,169
4927502014;1367;4905801001;28621,662
4927502014;475;4913501001;22262,796
4927502014;353;4921901002;28675,228
4927502014;391;4921901002;28675,228
4927502014;157;4921902003;20227,630
4927502014;740;4921902003;20227,630
4927502015;1147;4927502005;656,190
4927502015;670;4927502007;704,224
4927502015;1476;4927502010;419,754
4927502015;415;4927502015;0,000
4927502015;262;4927501005;1092,702
4927502015;443;4927501010;1491,914
4927502015;379;4927501015;1194,926
4927502015;137;4927502002;1314,184
4927502015;1271;4927502002;1314,184
4927502015;257;4927503002;2068,692
4927502015;995;4927503002;2068,692
4927502015;1436;4927504001;1754,581
4927502015;662;4927504003;1830,743
4927502015;422;4927505001;2107,431
4927502015;668;4927505005;1740,165
4927502015;717;4927505005;1740,165
4927502015;378;4927505006;2593,539
4927502015;1509;4927505009;2618,085
4927502015;1372;4909001001;14032,444
4927502015;331;4912201001;6448,600
4927502015;92;4912501001;9498,754
4927502015;1121;4912501001;9498,754
4927502015;1111;4912701001;6743,617
4927502015;1258;4912701002;7609,327
4927502015;416;4926101001;5032,886
4927502015;954;4926101001;5032,886
4927502015;1109;4900701001;15307,148
4927502015;355;4903601001;27199,275
4927502015;1463;4905401001;20635,158
4927502015;1367;4905801001;28214,793
4927502015;475;4913501001;22665,939
4927502015;353;4921901002;28367,164
4927502015;391;4921901002;28367,164
4927502015;157;4921902003;19880,247
4927502015;740;4921902003;19880,247
4927502016;262;4927501005;879,012
4927502016;137;4927502002;737,083
4927502016;1271;4927502002;737,083
4927502016;1147;4927502005;632,659
4927502016;1476;4927502010;939,065
4927502016;415;4927502015;638,680
4927502016;443;4927501010;1250,166
4927502016;379;4927501015;1356,740
4927502016;670;4927502007;1064,416
4927502016;257;4927503002;1431,963
4927502016;995;4927503002;1431,963
4927502016;1436;4927504001;1230,984
4927502016;662;4927504003;1242,447
4927502016;422;4927505001;1680,488
4927502016;668;4927505005;1464,198
4927502016;717;4927505005;1464,198
4927502016;378;4927505006;3066,692
4927502016;1509;4927505009;2583,115
4927502016;1109;4900701001;14755,111
4927502016;1372;4909001001;14025,844
4927502016;331;4912201001;7003,053
4927502016;92;4912501001;9642,808
4927502016;1121;4912501001;9642,808
4927502016;1111;4912701001;6441,820
4927502016;1258;4912701002;7177,778
4927502016;416;4926101001;5460,224
4927502016;954;4926101001;5460,224
4927502016;355;4903601001;27041,808
4927502016;1463;4905401001;20248,455
4927502016;1367;4905801001;27845,296
4927502016;475;4913501001;22265,815
4927502016;353;4921901002;28893,889
4927502016;391;4921901002;28893,889
4927502016;157;4921902003;20370,735
4927502016;740;4921902003;20370,735
4927502017;331;4912201001;4143,806
4927502017;416;4926101001;3449,881
4927502017;954;4926101001;3449,881
4927502017;379;4927501015;4683,909
4927502017;1147;4927502005;4809,959
4927502017;670;4927502007;4340,887
4927502017;1476;4927502010;4200,120
4927502017;415;4927502015;4363,127
4927502017;378;4927505006;3577,834
4927502017;1372;4909001001;14221,696
4927502017;92;4912501001;9034,445
4927502017;1121;4912501001;9034,445
4927502017;1111;4912701001;9319,109
4927502017;1258;4912701002;10768,481
4927502017;262;4927501005;5190,906
4927502017;443;4927501010;5482,554
4927502017;137;4927502002;5661,294
4927502017;1271;4927502002;5661,294
4927502017;257;4927503002;6400,874
4927502017;995;4927503002;6400,874
4927502017;1436;4927504001;6040,985
4927502017;662;4927504003;6172,954
4927502017;422;4927505001;6238,553
4927502017;668;4927505005;5708,483
4927502017;717;4927505005;5708,483
4927502017;1509;4927505009;5755,886
4927502017;1109;4900701001;19437,598
4927502017;355;4903601001;29197,542
4927502017;1463;4905401001;23107,243
4927502017;475;4913501001;26060,730
4927502017;353;4921901002;24539,361
4927502017;391;4921901002;24539,361
4927502017;157;4921902003;16349,312
4927502017;740;4921902003;16349,312
4927503001;137;4927502002;502,190
4927503001;1271;4927502002;502,190
4927503001;257;4927503002;680,181
4927503001;995;4927503002;680,181
4927503001;1436;4927504001;912,589
4927503001;662;4927504003;736,243
4927503001;262;4927501005;1197,959
4927503001;443;4927501010;1409,849
4927503001;379;4927501015;1876,759
4927503001;1147;4927502005;1216,651
4927503001;670;4927502007;1735,322
4927503001;1476;4927502010;1672,728
4927503001;415;4927502015;1389,255
4927503001;422;4927505001;1466,054
4927503001;668;4927505005;1527,190
4927503001;717;4927505005;1527,190
4927503001;378;4927505006;3719,152
4927503001;1509;4927505009;2798,918
4927503001;1109;4900701001;14151,453
4927503001;1372;4909001001;13991,031
4927503001;331;4912201001;7698,214
4927503001;92;4912501001;9801,236
4927503001;1121;4912501001;9801,236
4927503001;1111;4912701001;6093,265
4927503001;1258;4912701002;6661,835
4927503001;416;4926101001;5967,998
4927503001;954;4926101001;5967,998
4927503001;355;4903601001;26938,114
4927503001;1463;4905401001;19758,815
4927503001;1367;4905801001;27371,008
4927503001;475;4913501001;21862,605
4927503001;353;4921901002;29482,115
4927503001;391;4921901002;29482,115
4927503001;157;4921902003;20916,746
4927503001;740;4921902003;20916,746
4927503002;137;4927502002;986,995
4927503002;1271;4927502002;986,995
4927503002;257;4927503002;0,000
4927503002;995;4927503002;0,000
4927503002;662;4927504003;791,431
4927503002;262;4927501005;1740,540
4927503002;443;4927501010;1837,390
4927503002;379;4927501015;2458,583
4927503002;1147;4927502005;1855,791
4927503002;670;4927502007;2387,276
4927503002;1476;4927502010;2347,734
4927503002;415;4927502015;2068,692
4927503002;1436;4927504001;1100,643
4927503002;422;4927505001;1596,362
4927503002;668;4927505005;1873,930
4927503002;717;4927505005;1873,930
4927503002;378;4927505006;4341,827
4927503002;1509;4927505009;3149,641
4927503002;1109;4900701001;13625,780
4927503002;1372;4909001001;13982,210
4927503002;331;4912201001;8339,566
4927503002;92;4912501001;9979,723
4927503002;1121;4912501001;9979,723
4927503002;1111;4912701001;5832,289
4927503002;1258;4912701002;6226,840
4927503002;416;4926101001;6460,515
4927503002;954;4926101001;6460,515
4927503002;355;4903601001;26874,143
4927503002;1463;4905401001;19320,927
4927503002;1367;4905801001;26943,258
4927503002;475;4913501001;21524,483
4927503002;157;4921902003;21413,371
4927503002;740;4921902003;21413,371
4927503003;262;4927501005;4705,022
4927503003;443;4927501010;4556,312
4927503003;137;4927502002;4098,429
4927503003;1271;4927502002;4098,429
4927503003;1147;4927502005;4999,408
4927503003;257;4927503002;3348,192
4927503003;995;4927503002;3348,192
4927503003;1436;4927504001;3810,246
4927503003;662;4927504003;3607,962
4927503003;422;4927505001;3850,169
4927503003;668;4927505005;4417,183
4927503003;717;4927505005;4417,183
4927503003;1109;4900701001;10613,811
4927503003;331;4912201001;11214,017
4927503003;92;4912501001;12202,984
4927503003;1121;4912501001;12202,984
4927503003;1111;4912701001;6630,684
4927503003;1258;4912701002;5992,248
4927503003;416;4926101001;9618,963
4927503003;954;4926101001;9618,963
4927503003;379;4927501015;5385,510
4927503003;670;4927502007;5523,489
4927503003;1476;4927502010;5579,069
4927503003;415;4927502015;5370,390
4927503003;378;4927505006;7245,136
4927503003;1509;4927505009;5286,148
4927503003;99;4902301001;27730,303
4927503003;414;4902301001;27730,303
4927503003;355;4903601001;25788,364
4927503003;1463;4905401001;18351,643
4927503003;1367;4905801001;25946,808
4927503003;1372;4909001001;15366,471
4927503003;475;4913501001;19225,981
4927503003;157;4921902003;24492,734
4927503003;740;4921902003;24492,734
4927503004;1111;4912701001;4800,606
4927503004;416;4926101001;4838,034
4927503004;954;4926101001;4838,034
4927503004;262;4927501005;2535,666
4927503004;443;4927501010;2864,175
4927503004;379;4927501015;3016,296
4927503004;137;4927502002;2044,104
4927503004;1271;4927502002;2044,104
4927503004;1147;4927502005;2300,468
4927503004;670;4927502007;2623,036
4927503004;1476;4927502010;2366,719
4927503004;415;4927502015;1946,965
4927503004;257;4927503002;1781,827
4927503004;995;4927503002;1781,827
4927503004;1436;4927504001;2498,106
4927503004;662;4927504003;2300,031
4927503004;422;4927505001;3050,369
4927503004;668;4927505005;3036,493
4927503004;717;4927505005;3036,493
4927503004;378;4927505006;4525,037
4927503004;1509;4927505009;4242,189
4927503004;1372;4909001001;12420,228
4927503004;331;4912201001;8252,424
4927503004;92;4912501001;8234,125
4927503004;1121;4912501001;8234,125
4927503004;1258;4912701002;5706,903
4927503004;1109;4900701001;15291,327
4927503004;355;4903601001;28523,633
4927503004;1463;4905401001;18694,169
4927503004;1367;4905801001;26269,341
4927503004;303;4909301001;29906,618
4927503004;475;4913501001;23305,804
4927503004;353;4921901002;28396,399
4927503004;391;4921901002;28396,399
4927503004;157;4921902003;19747,475
4927503004;740;4921902003;19747,475
4927504001;262;4927501005;895,033
4927504001;443;4927501010;809,994
4927504001;137;4927502002;512,375
4927504001;1271;4927502002;512,375
4927504001;1436;4927504001;0,000
4927504001;662;4927504003;314,878
4927504001;422;4927505001;555,018
4927504001;668;4927505005;787,356
4927504001;717;4927505005;787,356
4927504001;379;4927501015;1588,353
4927504001;1147;4927502005;1231,315
4927504001;670;4927502007;1729,400
4927504001;1476;4927502010;1841,502
4927504001;415;4927502015;1754,581
4927504001;257;4927503002;1100,643
4927504001;995;4927503002;1100,643
4927504001;378;4927505006;3483,646
4927504001;1509;4927505009;2050,387
4927504001;1109;4900701001;13552,978
4927504001;1372;4909001001;14898,897
4927504001;331;4912201001;7491,919
4927504001;92;4912501001;10702,559
4927504001;1121;4912501001;10702,559
4927504001;1111;4912701001;6902,663
4927504001;1258;4912701002;7326,017
4927504001;416;4926101001;6690,054
4927504001;954;4926101001;6690,054
4927504001;355;4903601001;26026,244
4927504001;1463;4905401001;20417,409
4927504001;1367;4905801001;28041,029
4927504001;475;4913501001;21051,341
4927504001;157;4921902003;21599,597
4927504001;740;4921902003;21599,597
4927504002;137;4927502002;900,150
4927504002;1271;4927502002;900,150
4927504002;1436;4927504001;451,572
4927504002;662;4927504003;428,065
4927504002;422;4927505001;605,032
4927504002;262;4927501005;1335,832
4927504002;443;4927501010;1184,491
4927504002;379;4927501015;2004,976
4927504002;1147;4927502005;1682,880
4927504002;670;4927502007;2177,953
4927504002;1476;4927502010;2292,657
4927504002;415;4927502015;2192,431
4927504002;257;4927503002;1070,603
4927504002;995;4927503002;1070,603
4927504002;668;4927505005;1085,530
4927504002;717;4927505005;1085,530
4927504002;378;4927505006;3880,718
4927504002;1509;4927505009;2240,391
4927504002;1109;4900701001;13122,239
4927504002;331;4912201001;7878,336
4927504002;92;4912501001;10941,839
4927504002;1121;4912501001;10941,839
4927504002;1111;4912701001;6891,040
4927504002;1258;4912701002;7195,983
4927504002;416;4926101001;7075,462
4927504002;954;4926101001;7075,462
4927504002;355;4903601001;25841,018
4927504002;1463;4905401001;20263,260
4927504002;1367;4905801001;27891,547
4927504002;1372;4909001001;15034,933
4927504002;475;4913501001;20706,546
4927504002;157;4921902003;22003,283
4927504002;740;4921902003;22003,283
4927504003;137;4927502002;516,568
4927504003;1271;4927502002;516,568
4927504003;257;4927503002;791,431
4927504003;995;4927503002;791,431
4927504003;1436;4927504001;314,878
4927504003;662;4927504003;0,000
4927504003;422;4927505001;817,059
4927504003;262;4927501005;1124,590
4927504003;443;4927501010;1106,691
4927504003;379;4927501015;1842,452
4927504003;1147;4927502005;1391,872
4927504003;670;4927502007;1916,500
4927504003;1476;4927502010;1981,911
4927504003;415;4927502015;1830,743
4927504003;668;4927505005;1101,383
4927504003;717;4927505005;1101,383
4927504003;378;4927505006;3746,177
4927504003;1509;4927505009;2363,942
4927504003;1109;4900701001;13514,186
4927504003;1372;4909001001;14665,022
4927504003;331;4912201001;7757,790
4927504003;92;4912501001;10529,247
4927504003;1121;4912501001;10529,247
4927504003;1111;4912701001;6610,851
4927504003;1258;4912701002;7013,244
4927504003;416;4926101001;6656,382
4927504003;954;4926101001;6656,382
4927504003;355;4903601001;26231,458
4927504003;1463;4905401001;20103,458
4927504003;1367;4905801001;27727,437
4927504003;475;4913501001;21134,517
4927504003;157;4921902003;21591,055
4927504003;740;4921902003;21591,055
4927504004;1109;4900701001;6412,707
4927504004;331;4912201001;13653,838
4927504004;1111;4912701001;14992,791
4927504004;1258;4912701002;14302,705
4927504004;475;4913501001;11450,009
4927504004;262;4927501005;10125,989
4927504004;443;4927501010;9731,155
4927504004;379;4927501015;10314,771
4927504004;137;4927502002;10137,976
4927504004;1271;4927502002;10137,976
4927504004;1147;4927502005;10567,016
4927504004;670;4927502007;10813,129
4927504004;1476;4927502010;11098,183
4927504004;415;4927502015;11217,768
4927504004;257;4927503002;10174,609
4927504004;995;4927503002;10174,609
4927504004;1436;4927504001;9625,650
4927504004;662;4927504003;9727,077
4927504004;422;4927505001;9150,489
4927504004;668;4927505005;9480,697
4927504004;717;4927505005;9480,697
4927504004;378;4927505006;11153,915
4927504004;1509;4927505009;9004,799
4927504004;99;4902301001;25667,939
4927504004;414;4902301001;25667,939
4927504004;355;4903601001;17525,125
4927504004;1463;4905401001;25660,909
4927504004;1372;4909001001;23703,357
4927504004;92;4912501001;20126,088
4927504004;1121;4912501001;20126,088
4927504004;416;4926101001;16250,421
4927504004;954;4926101001;16250,421
4927504005;262;4927501005;961,739
4927504005;443;4927501010;776,661
4927504005;137;4927502002;727,763
4927504005;1271;4927502002;727,763
4927504005;1436;4927504001;227,378
4927504005;662;4927504003;491,867
4927504005;422;4927505001;331,999
4927504005;668;4927505005;684,646
4927504005;717;4927505005;684,646
4927504005;379;4927501015;1604,263
4927504005;1147;4927502005;1346,463
4927504005;670;4927502007;1813,093
4927504005;1476;4927502010;1959,634
4927504005;415;4927502015;1912,687
4927504005;257;4927503002;1280,317
4927504005;995;4927503002;1280,317
4927504005;378;4927505006;3472,879
4927504005;1509;4927505009;1895,997
4927504005;1109;4900701001;13399,641
4927504005;331;4912201001;7469,734
4927504005;92;4912501001;10928,949
4927504005;1121;4912501001;10928,949
4927504005;1111;4912701001;7102,522
4927504005;1258;4912701002;7491,209
4927504005;416;4926101001;6883,895
4927504005;954;4926101001;6883,895
4927504005;355;4903601001;25798,895
4927504005;1463;4905401001;20575,627
4927504005;1367;4905801001;28201,301
4927504005;1372;4909001001;15123,596
4927504005;475;4913501001;20844,812
4927504005;157;4921902003;21780,357
4927504005;740;4921902003;21780,357
4927505001;443;4927501010;762,881
4927505001;1436;4927504001;555,018
4927505001;662;4927504003;817,059
4927505001;422;4927505001;0,000
4927505001;668;4927505005;574,440
4927505001;717;4927505005;574,440
4927505001;262;4927501005;1065,872
4927505001;379;4927501015;1601,047
4927505001;137;4927502002;1028,470
4927505001;1271;4927502002;1028,470
4927505001;1147;4927502005;1493,566
4927505001;670;4927502007;1901,306
4927505001;1476;4927502010;2094,556
4927505001;415;4927502015;2107,431
4927505001;257;4927503002;1596,362
4927505001;995;4927503002;1596,362
4927505001;378;4927505006;3399,729
4927505001;1509;4927505009;1635,683
4927505001;1109;4900701001;13249,750
4927505001;331;4912201001;7366,640
4927505001;92;4912501001;11241,766
4927505001;1121;4912501001;11241,766
4927505001;1111;4912701001;7425,795
4927505001;1258;4912701002;7785,300
4927505001;416;4926101001;7120,173
4927505001;954;4926101001;7120,173
4927505001;355;4903601001;25476,404
4927505001;1463;4905401001;20860,597
4927505001;1367;4905801001;28488,024
4927505001;1372;4909001001;15453,911
4927505001;475;4913501001;20589,460
4927505001;157;4921902003;21987,493
4927505001;740;4921902003;21987,493
4927505003;262;4927501005;901,186
4927505003;443;4927501010;527,458
4927505003;1436;4927504001;736,455
4927505003;422;4927505001;333,866
4927505003;668;4927505005;288,650
4927505003;717;4927505005;288,650
4927505003;379;4927501015;1324,870
4927505003;137;4927502002;1105,737
4927505003;1271;4927502002;1105,737
4927505003;1147;4927502005;1343,706
4927505003;670;4927502007;1684,550
4927505003;1476;4927502010;1914,747
4927505003;415;4927502015;1989,130
4927505003;257;4927503002;1833,509
4927505003;995;4927503002;1833,509
4927505003;662;4927504003;1042,189
4927505003;378;4927505006;3078,895
4927505003;1509;4927505009;1334,418
4927505003;1109;4900701001;13460,228
4927505003;331;4912201001;7036,532
4927505003;92;4912501001;11281,497
4927505003;1121;4912501001;11281,497
4927505003;1111;4912701001;7636,533
4927505003;1258;4912701002;8052,230
4927505003;416;4926101001;7021,911
4927505003;954;4926101001;7021,911
4927505003;355;4903601001;25412,276
4927505003;1463;4905401001;21137,920
4927505003;1367;4905801001;28763,406
4927505003;1372;4909001001;15568,905
4927505003;475;4913501001;20676,937
4927505003;157;4921902003;21844,344
4927505003;740;4921902003;21844,344
4927505004;1509;4927505009;911,202
4927505004;262;4927501005;2301,534
4927505004;443;4927501010;1914,079
4927505004;379;4927501015;2264,403
4927505004;137;4927502002;2697,019
4927505004;1271;4927502002;2697,019
4927505004;1147;4927502005;2693,971
4927505004;670;4927502007;2795,868
4927505004;1476;4927502010;3113,355
