CUSEC,dist_min_inclusión_social_km,n_inclusión_social_1km,n_inclusión_social_5km,n_inclusión_social_15km,n_inclusión_social_30km,disp_ponderada_inclusión_social,dist_min_población_general_km,n_población_general_1km,n_población_general_5km,n_población_general_15km,n_población_general_30km,disp_ponderada_población_general,dist_min_toxicomanías_y_adicciones_km,n_toxicomanías_y_adicciones_1km,n_toxicomanías_y_adicciones_5km,n_toxicomanías_y_adicciones_15km,n_toxicomanías_y_adicciones_30km,disp_ponderada_toxicomanías_y_adicciones,dist_min_personas_con_discapacidad_km,n_personas_con_discapacidad_1km,n_personas_con_discapacidad_5km,n_personas_con_discapacidad_15km,n_personas_con_discapacidad_30km,disp_ponderada_personas_con_discapacidad,dist_min_familia_km,n_familia_1km,n_familia_5km,n_familia_15km,n_familia_30km,disp_ponderada_familia,dist_min_mujer_km,n_mujer_1km,n_mujer_5km,n_mujer_15km,n_mujer_30km,disp_ponderada_mujer,dist_min_infancia_y_juventud_km,n_infancia_y_juventud_1km,n_infancia_y_juventud_5km,n_infancia_y_juventud_15km,n_infancia_y_juventud_30km,disp_ponderada_infancia_y_juventud,dist_min_voluntariado_km,n_voluntariado_1km,n_voluntariado_5km,n_voluntariado_15km,n_voluntariado_30km,disp_ponderada_voluntariado,dist_min_personas_mayores_km,n_personas_mayores_1km,n_personas_mayores_5km,n_personas_mayores_15km,n_personas_mayores_30km,disp_ponderada_personas_mayores
0502601001,42.92619941167118,0,0,0,0,0.0,27.214145092594197,0,0,0,4,0.4,42.92619941167118,0,0,0,0,0.0,48.236312525586776,0,0,0,0,0.0,27.214145092594197,0,0,0,1,0.1,24.295901135140877,0,0,0,1,0.1,42.92619941167118,0,0,0,0,0.0,48.236312525586776,0,0,0,0,0.0,9.163254048811009,0,0,2,4,0.8
0502701001,11.983443828902821,0,0,11,40,6.2,11.983443828902821,0,0,5,10,2.0,11.983443828902821,0,0,3,4,0.9999999999999999,16.422863851307937,0,0,0,10,1.0,16.422863851307937,0,0,0,1,0.1,11.983443828902821,0,0,1,4,0.6000000000000001,11.983443828902821,0,0,1,2,0.4,16.422863851307937,0,0,0,1,0.1,16.422863851307937,0,0,0,5,0.5
0502901001,34.66270278360336,0,0,0,0,0.0,34.5083883720152,0,0,0,0,0.0,34.66270278360336,0,0,0,0,0.0,40.0643975785395,0,0,0,0,0.0,34.5083883720152,0,0,0,0,0.0,19.094131443454252,0,0,0,1,0.1,34.66270278360336,0,0,0,0,0.0,40.0643975785395,0,0,0,0,0.0,5.530335283921281,0,0,2,4,0.8
0503001001,3.332790915534982,0,1,40,40,12.299999999999999,6.260598839589616,0,0,10,10,3.0,8.94123106488511,0,0,4,4,1.2,8.128110922917406,0,0,10,10,3.0,8.128110922917406,0,0,1,1,0.3,8.128110922917406,0,0,3,4,0.9999999999999999,8.94123106488511,0,0,2,2,0.6,8.128110922917406,0,0,1,1,0.3,8.128110922917406,0,0,2,3,0.7
0503301001,33.80135021037982,0,0,0,0,0.0,33.80135021037982,0,0,0,0,0.0,33.80135021037982,0,0,0,0,0.0,40.330404623781675,0,0,0,0,0.0,40.330404623781675,0,0,0,0,0.0,33.80135021037982,0,0,0,0,0.0,33.80135021037982,0,0,0,0,0.0,40.330404623781675,0,0,0,0,0.0,17.57510893313512,0,0,0,2,0.2
0503401001,48.365778452130705,0,0,0,0,0.0,16.653104793021527,0,0,0,4,0.4,53.566502652434,0,0,0,0,0.0,54.266365307105374,0,0,0,0,0.0,16.653104793021527,0,0,0,1,0.1,31.45745522331268,0,0,0,0,0.0,53.566502652434,0,0,0,0,0.0,57.08339562554386,0,0,0,0,0.0,15.05276491389781,0,0,0,4,0.4
0503501001,20.023794922878462,0,0,0,32,3.2,21.97459314748606,0,0,0,10,1.0,21.97459314748606,0,0,0,4,0.4,23.131564661382697,0,0,0,10,1.0,23.131564661382697,0,0,0,1,0.1,10.067289864655304,0,0,1,4,0.6000000000000001,21.97459314748606,0,0,0,2,0.2,23.131564661382697,0,0,0,1,0.1,21.030591390387634,0,0,0,5,0.5
0503601001,24.640122053099052,0,0,0,32,3.2,24.640122053099052,0,0,0,9,0.9,24.640122053099052,0,0,0,4,0.4,27.904529766250544,0,0,0,10,1.0,27.904529766250544,0,0,0,1,0.1,4.332982533936016,0,1,1,4,0.9,24.640122053099052,0,0,0,2,0.2,27.904529766250544,0,0,0,1,0.1,14.88278621661466,0,0,1,5,0.7
0503701001,12.800965038801934,0,0,3,3,0.8999999999999999,71.694848070324,0,0,0,0,0.0,63.51281212495669,0,0,0,0,0.0,12.800965038801934,0,0,5,5,1.5,74.73522509541723,0,0,0,0,0.0,12.800965038801934,0,0,1,1,0.3,71.694848070324,0,0,0,0,0.0,74.73522509541723,0,0,0,0,0.0,13.352911403663073,0,0,1,2,0.4
0503801001,32.159947498365646,0,0,0,0,0.0,45.22828202141878,0,0,0,0,0.0,45.22828202141878,0,0,0,0,0.0,32.159947498365646,0,0,0,0,0.0,49.93253331548758,0,0,0,0,0.0,32.159947498365646,0,0,0,0,0.0,45.22828202141878,0,0,0,0,0.0,49.93253331548758,0,0,0,0,0.0,12.97398704784653,0,0,1,2,0.4
0503901001,16.53014060749515,0,0,0,39,3.9000000000000004,16.53014060749515,0,0,0,9,0.9,16.53014060749515,0,0,0,4,0.4,23.06047631680427,0,0,0,10,1.0,23.06047631680427,0,0,0,1,0.1,16.53014060749515,0,0,0,4,0.4,16.53014060749515,0,0,0,2,0.2,23.06047631680427,0,0,0,1,0.1,18.747446338924114,0,0,0,4,0.4
0504001001,8.492838363083525,0,0,11,40,6.2,8.492838363083525,0,0,5,10,2.0,8.492838363083525,0,0,3,4,0.9999999999999999,15.008206438977343,0,0,0,10,1.0,15.008206438977343,0,0,0,1,0.1,8.492838363083525,0,0,1,4,0.6000000000000001,8.492838363083525,0,0,1,2,0.4,15.008206438977343,0,0,0,1,0.1,15.008206438977343,0,0,0,4,0.4
0504101001,21.481069053933457,0,0,0,9,0.9,30.277352888713555,0,0,0,0,0.0,8.727069924482398,0,0,1,1,0.3,30.277352888713555,0,0,0,0,0.0,32.158031850380276,0,0,0,0,0.0,30.277352888713555,0,0,0,0,0.0,30.277352888713555,0,0,0,0,0.0,32.158031850380276,0,0,0,0,0.0,9.828299463232405,0,0,2,4,0.8
0504201001,27.704752979692422,0,0,0,11,1.1,27.704752979692422,0,0,0,5,0.5,27.704752979692422,0,0,0,3,0.30000000000000004,32.34852318748892,0,0,0,0,0.0,32.34852318748892,0,0,0,0,0.0,10.418442180583783,0,0,1,2,0.4,27.704752979692422,0,0,0,1,0.1,32.34852318748892,0,0,0,0,0.0,10.490603146064391,0,0,2,3,0.7
0504301001,38.654956932907474,0,0,0,0,0.0,31.4668535683091,0,0,0,0,0.0,38.654956932907474,0,0,0,0,0.0,44.095490837894694,0,0,0,0,0.0,31.4668535683091,0,0,0,0,0.0,22.078871310605454,0,0,0,1,0.1,38.654956932907474,0,0,0,0,0.0,44.095490837894694,0,0,0,0,0.0,8.50946381505327,0,0,2,4,0.8
0504401001,38.27193998470287,0,0,0,0,0.0,38.27193998470287,0,0,0,0,0.0,38.27193998470287,0,0,0,0,0.0,44.23994942103503,0,0,0,0,0.0,44.23994942103503,0,0,0,0,0.0,38.27193998470287,0,0,0,0,0.0,38.27193998470287,0,0,0,0,0.0,44.23994942103503,0,0,0,0,0.0,20.235949499900705,0,0,0,1,0.1
0504501001,23.59359886858021,0,0,0,19,1.9000000000000001,23.59359886858021,0,0,0,5,0.5,23.59359886858021,0,0,0,3,0.30000000000000004,28.065581414029477,0,0,0,1,0.1,28.065581414029477,0,0,0,1,0.1,9.581295111996585,0,0,1,3,0.5,23.59359886858021,0,0,0,1,0.1,28.065581414029477,0,0,0,1,0.1,12.972420101003507,0,0,1,5,0.7
0504601001,36.028934545903425,0,0,0,0,0.0,31.782141905495088,0,0,0,0,0.0,36.028934545903425,0,0,0,0,0.0,41.054052567331475,0,0,0,0,0.0,31.782141905495088,0,0,0,0,0.0,17.051288338613514,0,0,0,1,0.1,36.028934545903425,0,0,0,0,0.0,41.054052567331475,0,0,0,0,0.0,6.072203255181008,0,0,2,4,0.8
0504701001,37.600979077354765,0,0,0,0,0.0,73.28124920731274,0,0,0,0,0.0,54.35054699425016,0,0,0,0,0.0,37.600979077354765,0,0,0,0,0.0,74.74977380101508,0,0,0,0,0.0,37.600979077354765,0,0,0,0,0.0,73.28124920731274,0,0,0,0,0.0,74.74977380101508,0,0,0,0,0.0,11.614341840370717,0,0,1,2,0.4
0504703001,33.07041242046708,0,0,0,0,0.0,77.27267376021321,0,0,0,0,0.0,59.719299483571426,0,0,0,0,0.0,33.07041242046708,0,0,0,0,0.0,78.65764318756597,0,0,0,0,0.0,33.07041242046708,0,0,0,0,0.0,77.27267376021321,0,0,0,0,0.0,78.65764318756597,0,0,0,0,0.0,8.1699682168851,0,0,1,2,0.4
0504703002,25.990876670927896,0,0,0,3,0.30000000000000004,72.23717210763337,0,0,0,0,0.0,57.90326247750811,0,0,0,0,0.0,25.990876670927896,0,0,0,5,0.5,74.17707275384498,0,0,0,0,0.0,25.990876670927896,0,0,0,1,0.1,72.23717210763337,0,0,0,0,0.0,74.17707275384498,0,0,0,0,0.0,0.0,1,1,1,2,1.1
0504703003,31.857575779462486,0,0,0,0,0.0,68.59841316369526,0,0,0,0,0.0,51.98990677252985,0,0,0,0,0.0,31.857575779462486,0,0,0,0,0.0,70.03394923077461,0,0,0,0,0.0,31.857575779462486,0,0,0,0,0.0,68.59841316369526,0,0,0,0,0.0,70.03394923077461,0,0,0,0,0.0,6.899465001247902,0,0,1,2,0.4
0504801001,34.01573048463205,0,0,0,0,0.0,34.01573048463205,0,0,0,0,0.0,34.01573048463205,0,0,0,0,0.0,39.66011952210235,0,0,0,0,0.0,36.452346971423154,0,0,0,0,0.0,20.853032205279913,0,0,0,1,0.1,34.01573048463205,0,0,0,0,0.0,39.66011952210235,0,0,0,0,0.0,3.4215926246631585,0,1,2,4,1.0999999999999999
0504901001,4.997467583791992,0,11,31,40,13.5,4.997467583791992,0,5,9,10,4.3,4.997467583791992,0,3,4,4,2.0999999999999996,8.717582815584736,0,0,10,10,3.0,8.717582815584736,0,0,1,1,0.3,4.997467583791992,0,1,3,4,1.3,4.997467583791992,0,1,2,2,0.8999999999999999,8.717582815584736,0,0,1,1,0.3,8.717582815584736,0,0,2,3,0.7
0505101001,2.360137622952772,0,3,3,6,2.0999999999999996,67.81615225481772,0,0,0,0,0.0,64.75380158399541,0,0,0,0,0.0,2.360137622952772,0,5,5,5,3.0,67.81615225481772,0,0,0,0,0.0,2.360137622952772,0,1,1,1,0.6,66.53120825268995,0,0,0,0,0.0,67.81615225481772,0,0,0,0,0.0,25.84721307151959,0,0,0,2,0.2
0505201001,35.46196686810069,0,0,0,0,0.0,40.78169416588462,0,0,0,0,0.0,40.78169416588462,0,0,0,0,0.0,35.46196686810069,0,0,0,0,0.0,45.005742603709535,0,0,0,0,0.0,35.46196686810069,0,0,0,0,0.0,40.78169416588462,0,0,0,0,0.0,45.005742603709535,0,0,0,0,0.0,6.804057993313764,0,0,1,3,0.5
0505301001,6.723497913381417,0,0,39,40,11.799999999999999,6.723497913381417,0,0,9,10,2.8,6.723497913381417,0,0,4,4,1.2,11.754730525439536,0,0,10,10,3.0,11.754730525439536,0,0,1,1,0.3,6.723497913381417,0,0,3,3,0.8999999999999999,6.723497913381417,0,0,2,2,0.6,11.754730525439536,0,0,1,1,0.3,11.754730525439536,0,0,2,4,0.8
0505401001,18.986321635889137,0,0,0,1,0.1,39.71442254368596,0,0,0,0,0.0,13.968663351458693,0,0,1,1,0.3,39.71442254368596,0,0,0,0,0.0,41.6454556968157,0,0,0,0,0.0,39.71442254368596,0,0,0,0,0.0,39.71442254368596,0,0,0,0,0.0,41.6454556968157,0,0,0,0,0.0,0.0,1,1,2,4,1.5
0505501001,3.6991486422846864,0,1,1,1,0.6,36.41618690569493,0,0,0,0,0.0,11.578002466395098,0,0,1,1,0.3,36.41618690569493,0,0,0,0,0.0,38.422078350467366,0,0,0,0,0.0,36.41618690569493,0,0,0,0,0.0,36.41618690569493,0,0,0,0,0.0,38.422078350467366,0,0,0,0,0.0,3.089202771180677,0,1,1,4,0.9
0505601001,44.780426626768616,0,0,0,0,0.0,22.576090447992314,0,0,0,4,0.4,44.780426626768616,0,0,0,0,0.0,49.46640886975455,0,0,0,0,0.0,22.576090447992314,0,0,0,1,0.1,21.839564319658823,0,0,0,1,0.1,44.780426626768616,0,0,0,0,0.0,49.46640886975455,0,0,0,0,0.0,5.419199436722565,0,0,2,4,0.8
0505701001,17.980992020439224,0,0,0,30,3.0,23.917769545779684,0,0,0,5,0.5,18.74765599745726,0,0,0,2,0.2,28.21766983156527,0,0,0,10,1.0,29.926978366816424,0,0,0,1,0.1,28.21766983156527,0,0,0,2,0.2,28.21766983156527,0,0,0,1,0.1,29.926978366816424,0,0,0,1,0.1,9.92603659345231,0,0,1,4,0.6000000000000001
0505702001,18.222647963411816,0,0,0,30,3.0,23.835306881562737,0,0,0,5,0.5,19.042070540092226,0,0,0,2,0.2,28.268508597304866,0,0,0,10,1.0,29.966653048777832,0,0,0,1,0.1,28.268508597304866,0,0,0,2,0.2,28.268508597304866,0,0,0,1,0.1,29.966653048777832,0,0,0,1,0.1,9.625138500545784,0,0,1,4,0.6000000000000001
0505702002,19.184638516089922,0,0,0,9,0.9,24.856659129021377,0,0,0,1,0.1,21.44970673411796,0,0,0,1,0.1,30.1911936138713,0,0,0,0,0.0,31.820625004346393,0,0,0,0,0.0,30.1911936138713,0,0,0,0,0.0,30.1911936138713,0,0,0,0,0.0,31.820625004346393,0,0,0,0,0.0,7.704660582815531,0,0,1,2,0.4
0505801001,34.65988999833942,0,0,0,0,0.0,36.75749228618499,0,0,0,0,0.0,32.46269021807323,0,0,0,0,0.0,38.3041987817168,0,0,0,0,0.0,39.29253837229465,0,0,0,0,0.0,36.75749228618499,0,0,0,0,0.0,36.75749228618499,0,0,0,0,0.0,39.29253837229465,0,0,0,0,0.0,9.058158142033117,0,0,2,4,0.8
0505901001,20.1275116587853,0,0,0,39,3.9000000000000004,20.1275116587853,0,0,0,9,0.9,20.1275116587853,0,0,0,4,0.4,26.22596244286964,0,0,0,10,1.0,26.22596244286964,0,0,0,1,0.1,20.1275116587853,0,0,0,3,0.30000000000000004,20.1275116587853,0,0,0,2,0.2,26.22596244286964,0,0,0,1,0.1,21.045263318855863,0,0,0,5,0.5
0506001001,38.01017469489114,0,0,0,0,0.0,35.819161071797865,0,0,0,0,0.0,38.01017469489114,0,0,0,0,0.0,43.900006970857156,0,0,0,0,0.0,35.819161071797865,0,0,0,0,0.0,25.879999098520422,0,0,0,1,0.1,38.01017469489114,0,0,0,0,0.0,43.900006970857156,0,0,0,0,0.0,7.0447846264277585,0,0,1,4,0.6000000000000001
0506101001,5.572479097629891,0,0,39,40,11.799999999999999,5.572479097629891,0,0,9,10,2.8,5.572479097629891,0,0,4,5,1.3,6.698706457693452,0,0,10,10,3.0,6.982941537665768,0,0,1,1,0.3,5.572479097629891,0,0,3,3,0.8999999999999999,5.572479097629891,0,0,2,2,0.6,6.982941537665768,0,0,1,1,0.3,6.982941537665768,0,0,2,3,0.7
0506201001,25.992244698942198,0,0,0,11,1.1,25.992244698942198,0,0,0,5,0.5,25.992244698942198,0,0,0,3,0.30000000000000004,31.875030714134905,0,0,0,0,0.0,31.875030714134905,0,0,0,0,0.0,19.607081396624096,0,0,0,2,0.2,25.992244698942198,0,0,0,1,0.1,31.875030714134905,0,0,0,0,0.0,5.115327661353095,0,0,1,4,0.6000000000000001
0506301001,26.075617566092216,0,0,0,6,0.6000000000000001,52.525117116239976,0,0,0,0,0.0,49.00901303664094,0,0,0,0,0.0,26.075617566092216,0,0,0,5,0.5,52.57669541816694,0,0,0,0,0.0,26.075617566092216,0,0,0,1,0.1,50.39998389291052,0,0,0,0,0.0,51.740793790586174,0,0,0,0,0.0,22.42813577691147,0,0,0,1,0.1
0506401001,27.980025747796777,0,0,0,11,1.1,27.980025747796777,0,0,0,5,0.5,27.980025747796777,0,0,0,3,0.30000000000000004,33.19710653676555,0,0,0,0,0.0,33.19710653676555,0,0,0,0,0.0,14.49413935283169,0,0,1,2,0.4,27.980025747796777,0,0,0,1,0.1,33.19710653676555,0,0,0,0,0.0,6.479822969950389,0,0,2,4,0.8
0506501001,26.198616324908137,0,0,0,11,1.1,26.198616324908137,0,0,0,5,0.5,26.198616324908137,0,0,0,3,0.30000000000000004,32.45558898769608,0,0,0,0,0.0,32.45558898769608,0,0,0,0,0.0,24.062716103143472,0,0,0,2,0.2,26.198616324908137,0,0,0,1,0.1,32.45558898769608,0,0,0,0,0.0,7.3986325498038905,0,0,1,4,0.6000000000000001
0506601001,40.774832844056284,0,0,0,0,0.0,49.288634078810084,0,0,0,0,0.0,32.1595963772994,0,0,0,0,0.0,43.32418119080382,0,0,0,0,0.0,50.77877097578931,0,0,0,0,0.0,43.32418119080382,0,0,0,0,0.0,49.288634078810084,0,0,0,0,0.0,50.77877097578931,0,0,0,0,0.0,9.525926231409978,0,0,1,5,0.7
0506701001,17.048709309096793,0,0,0,39,3.9000000000000004,17.048709309096793,0,0,0,9,0.9,17.048709309096793,0,0,0,4,0.4,23.398876405575308,0,0,0,10,1.0,23.398876405575308,0,0,0,1,0.1,17.048709309096793,0,0,0,3,0.30000000000000004,17.048709309096793,0,0,0,2,0.2,23.398876405575308,0,0,0,1,0.1,22.701335383273474,0,0,0,5,0.5
0506901001,31.27454863911804,0,0,0,0,0.0,31.27454863911804,0,0,0,0,0.0,31.27454863911804,0,0,0,0,0.0,35.97266273256253,0,0,0,0,0.0,35.714966587546876,0,0,0,0,0.0,11.987769441954972,0,0,1,1,0.3,31.27454863911804,0,0,0,0,0.0,35.97266273256253,0,0,0,0,0.0,8.66793764313605,0,0,3,4,0.9999999999999999
0507001001,43.60914092069593,0,0,0,0,0.0,24.012421895153892,0,0,0,4,0.4,43.60914092069593,0,0,0,0,0.0,47.360111885377094,0,0,0,0,0.0,24.012421895153892,0,0,0,1,0.1,16.829065775995048,0,0,0,1,0.1,43.60914092069593,0,0,0,0,0.0,47.360111885377094,0,0,0,0,0.0,6.513564196703936,0,0,2,3,0.7
0507201001,35.585709604724094,0,0,0,0,0.0,36.273819277699424,0,0,0,0,0.0,36.51468677264924,0,0,0,0,0.0,38.701804678770195,0,0,0,0,0.0,36.273819277699424,0,0,0,0,0.0,8.408520567379473,0,0,1,1,0.3,36.51468677264924,0,0,0,0,0.0,38.701804678770195,0,0,0,0,0.0,7.157843873474285,0,0,1,3,0.5
0507301001,39.32525452927893,0,0,0,0,0.0,39.32525452927893,0,0,0,0,0.0,39.32525452927893,0,0,0,0,0.0,45.562859067382306,0,0,0,0,0.0,40.31560395891414,0,0,0,0,0.0,31.264517635047532,0,0,0,0,0.0,39.32525452927893,0,0,0,0,0.0,45.562859067382306,0,0,0,0,0.0,10.692330493854369,0,0,2,3,0.7
0507401001,31.080680295198402,0,0,0,0,0.0,31.080680295198402,0,0,0,0,0.0,31.080680295198402,0,0,0,0,0.0,36.89268935802774,0,0,0,0,0.0,36.89268935802774,0,0,0,0,0.0,20.903877488128224,0,0,0,1,0.1,31.080680295198402,0,0,0,0,0.0,36.89268935802774,0,0,0,0,0.0,0.0,1,1,1,4,1.3
0507501001,11.92831241708244,0,0,1,1,0.3,46.01200962030717,0,0,0,0,0.0,18.48181098715934,0,0,0,1,0.1,46.01200962030717,0,0,0,0,0.0,48.030826749388694,0,0,0,0,0.0,46.01200962030717,0,0,0,0,0.0,46.01200962030717,0,0,0,0,0.0,48.030826749388694,0,0,0,0,0.0,9.760938774985313,0,0,2,2,0.6
0507601001,5.293776846293732,0,0,39,40,11.799999999999999,7.035706888545586,0,0,9,10,2.8,7.035706888545586,0,0,4,5,1.3,7.035706888545586,0,0,10,10,3.0,8.027026167402239,0,0,1,1,0.3,7.035706888545586,0,0,3,3,0.8999999999999999,7.035706888545586,0,0,2,2,0.6,8.027026167402239,0,0,1,1,0.3,8.027026167402239,0,0,2,3,0.7
0507701001,33.392727514525674,0,0,0,0,0.0,33.392727514525674,0,0,0,0,0.0,33.392727514525674,0,0,0,0,0.0,38.46061416642389,0,0,0,0,0.0,34.351731651240975,0,0,0,0,0.0,15.717594775541993,0,0,0,1,0.1,33.392727514525674,0,0,0,0,0.0,38.46061416642389,0,0,0,0,0.0,7.520849397943486,0,0,2,4,0.8
0507801001,39.135489719011666,0,0,0,0,0.0,28.651593674924943,0,0,0,4,0.4,39.135489719011666,0,0,0,0,0.0,44.07992218030812,0,0,0,0,0.0,28.651593674924943,0,0,0,1,0.1,18.732290652733926,0,0,0,1,0.1,39.135489719011666,0,0,0,0,0.0,44.07992218030812,0,0,0,0,0.0,4.34533982534764,0,1,3,4,1.3
0507901001,13.648673995306545,0,0,11,39,6.1,13.648673995306545,0,0,5,9,1.9,13.648673995306545,0,0,3,4,0.9999999999999999,19.850739746194506,0,0,0,10,1.0,19.850739746194506,0,0,0,1,0.1,13.648673995306545,0,0,1,3,0.5,13.648673995306545,0,0,1,2,0.4,19.850739746194506,0,0,0,1,0.1,19.850739746194506,0,0,0,5,0.5
0508001001,33.243755669302345,0,0,0,0,0.0,33.243755669302345,0,0,0,0,0.0,33.243755669302345,0,0,0,0,0.0,39.304060205321335,0,0,0,0,0.0,39.304060205321335,0,0,0,0,0.0,33.243755669302345,0,0,0,0,0.0,33.243755669302345,0,0,0,0,0.0,39.304060205321335,0,0,0,0,0.0,19.731921913584408,0,0,0,2,0.2
0508101001,37.01409419758849,0,0,0,0,0.0,40.85873069799718,0,0,0,0,0.0,37.72306029009232,0,0,0,0,0.0,37.01409419758849,0,0,0,0,0.0,43.86308954010382,0,0,0,0,0.0,37.01409419758849,0,0,0,0,0.0,40.85873069799718,0,0,0,0,0.0,43.86308954010382,0,0,0,0,0.0,8.574660703713192,0,0,2,3,0.7
0508201001,27.413510765834953,0,0,0,1,0.1,44.90796914285335,0,0,0,0,0.0,21.746002740712868,0,0,0,1,0.1,44.90796914285335,0,0,0,0,0.0,46.714741309931036,0,0,0,0,0.0,44.90796914285335,0,0,0,0,0.0,44.90796914285335,0,0,0,0,0.0,46.714741309931036,0,0,0,0,0.0,8.727095973910277,0,0,1,4,0.6000000000000001
0508301001,7.5034257369156485,0,0,39,40,11.799999999999999,11.00745487199131,0,0,9,10,2.8,11.00745487199131,0,0,4,5,1.3,11.00745487199131,0,0,10,10,3.0,12.256129186858551,0,0,1,1,0.3,11.00745487199131,0,0,3,3,0.8999999999999999,11.00745487199131,0,0,2,2,0.6,12.256129186858551,0,0,1,1,0.3,12.256129186858551,0,0,3,4,0.9999999999999999
0508401001,8.462885073030057,0,0,3,7,1.2999999999999998,60.66938212441969,0,0,0,0,0.0,57.67143060879294,0,0,0,0,0.0,8.462885073030057,0,0,5,5,1.5,60.66938212441969,0,0,0,0,0.0,8.462885073030057,0,0,1,1,0.3,59.47042456559723,0,0,0,0,0.0,60.66938212441969,0,0,0,0,0.0,24.356538246398358,0,0,0,1,0.1
0508501001,9.835931461936784,0,0,3,6,1.2,75.67336800497016,0,0,0,0,0.0,72.71403381805645,0,0,0,0,0.0,9.835931461936784,0,0,5,5,1.5,75.67336800497016,0,0,0,0,0.0,9.835931461936784,0,0,1,1,0.3,74.5212202156967,0,0,0,0,0.0,75.67336800497016,0,0,0,0,0.0,24.08683804246633,0,0,0,2,0.2
0508601001,37.40642020046944,0,0,0,0,0.0,37.40642020046944,0,0,0,0,0.0,37.40642020046944,0,0,0,0,0.0,43.90712637158813,0,0,0,0,0.0,43.90712637158813,0,0,0,0,0.0,36.02294145938878,0,0,0,0,0.0,37.40642020046944,0,0,0,0,0.0,43.90712637158813,0,0,0,0,0.0,15.432326951815922,0,0,0,3,0.30000000000000004
0508701001,14.962788082889825,0,0,11,40,6.2,14.962788082889825,0,0,5,10,2.0,14.962788082889825,0,0,3,4,0.9999999999999999,18.16677943368774,0,0,0,10,1.0,18.16677943368774,0,0,0,1,0.1,13.56478500688209,0,0,2,4,0.8,14.962788082889825,0,0,1,2,0.4,18.16677943368774,0,0,0,1,0.1,18.16677943368774,0,0,0,5,0.5
0508801001,19.89424326761075,0,0,0,39,3.9000000000000004,19.89424326761075,0,0,0,9,0.9,19.89424326761075,0,0,0,4,0.4,26.41514804015153,0,0,0,10,1.0,26.41514804015153,0,0,0,1,0.1,19.89424326761075,0,0,0,4,0.4,19.89424326761075,0,0,0,2,0.2,26.41514804015153,0,0,0,1,0.1,18.127849968519573,0,0,0,4,0.4
0508901001,36.49065012907312,0,0,0,0,0.0,62.10321364447694,0,0,0,0,0.0,44.60464814789687,0,0,0,0,0.0,36.49065012907312,0,0,0,0,0.0,63.53239984561212,0,0,0,0,0.0,36.49065012907312,0,0,0,0,0.0,62.10321364447694,0,0,0,0,0.0,63.53239984561212,0,0,0,0,0.0,13.889480246691356,0,0,2,2,0.6
0509001001,30.037079561847683,0,0,0,0,0.0,31.495566052196576,0,0,0,0,0.0,31.495566052196576,0,0,0,0,0.0,33.339141438565065,0,0,0,0,0.0,33.339141438565065,0,0,0,0,0.0,5.427911351792361,0,0,1,1,0.3,31.495566052196576,0,0,0,0,0.0,33.339141438565065,0,0,0,0,0.0,11.688808859601693,0,0,1,3,0.5
0509201001,18.087268279816165,0,0,0,40,4.0,18.087268279816165,0,0,0,10,1.0,18.087268279816165,0,0,0,4,0.4,20.98156926796879,0,0,0,10,1.0,20.98156926796879,0,0,0,1,0.1,10.472858004024104,0,0,1,4,0.6000000000000001,18.087268279816165,0,0,0,2,0.2,20.98156926796879,0,0,0,1,0.1,20.98156926796879,0,0,0,5,0.5
0509301001,13.053541651766839,0,0,29,40,9.799999999999999,8.535967350119108,0,0,5,10,2.0,13.684536346884295,0,0,1,5,0.7,13.684536346884295,0,0,10,10,3.0,14.993983175310149,0,0,1,1,0.3,13.684536346884295,0,0,2,3,0.7,13.684536346884295,0,0,1,2,0.4,14.993983175310149,0,0,1,1,0.3,14.993983175310149,0,0,2,4,0.8
0509401001,27.5722292130202,0,0,0,11,1.1,27.5722292130202,0,0,0,5,0.5,27.5722292130202,0,0,0,3,0.30000000000000004,34.10264165167035,0,0,0,0,0.0,34.10264165167035,0,0,0,0,0.0,27.5722292130202,0,0,0,1,0.1,27.5722292130202,0,0,0,1,0.1,34.10264165167035,0,0,0,0,0.0,15.282422111587223,0,0,0,2,0.2
0509501001,9.763833764799404,0,0,1,1,0.3,47.13476700324728,0,0,0,0,0.0,20.060889480307953,0,0,0,1,0.1,47.13476700324728,0,0,0,0,0.0,49.15756814118459,0,0,0,0,0.0,47.13476700324728,0,0,0,0,0.0,47.13476700324728,0,0,0,0,0.0,49.15756814118459,0,0,0,0,0.0,9.424897280719607,0,0,1,2,0.4
0509601001,25.259632248274887,0,0,0,39,3.9000000000000004,26.910755994863504,0,0,0,9,0.9,26.910755994863504,0,0,0,5,0.5,28.60759430170118,0,0,0,10,1.0,29.51420559204519,0,0,0,1,0.1,26.910755994863504,0,0,0,3,0.30000000000000004,26.910755994863504,0,0,0,2,0.2,29.51420559204519,0,0,0,1,0.1,11.164226808252009,0,0,2,6,1.0
0509701001,10.074414735033432,0,0,3,6,1.2,60.94030355919208,0,0,0,0,0.0,57.6278306804585,0,0,0,0,0.0,10.074414735033432,0,0,5,5,1.5,60.94030355919208,0,0,0,0,0.0,10.074414735033432,0,0,1,1,0.3,59.29159888635877,0,0,0,0,0.0,60.66206749434143,0,0,0,0,0.0,29.463492618941903,0,0,0,1,0.1
