CUSEC;numero_bienes;superficie_media;antiguedad_media;dispersion_antiguedad;dispersion_superficie;pct_reformado_2000;Seccion_id
0905909018;328;78,814;1969;0;0,07;0;505
0905909019;444;96,115;1977;0;0,18;0;506
0905909020;264;111,86;1978;0;0,1;0;507
0905909021;603;96,076;1973;0;0,14;0;508
0905909022;689;86,335;1972;0,01;0,22;0;509
0905909023;712;107,277;1988;0;0,18;0;510
0905909024;508;105,132;1983;0;0,13;0;511
0905909025;518;89,857;1978;0;0,18;0;512
0905909026;689;83,965;1970;0;0,21;0;513
0905909027;570;95,863;1974;0;0,19;0;514
0905909028;453;105,051;1976;0;0,21;0;515
0905909029;384;88,065;1972;0;0,22;0;516
0905909030;641;82,083;1971;0;0,12;0;517
0905909031;393;79,888;1974;0;0,33;0;518
0905909032;393;77,975;1971;0;0,12;0;519
0905909033;360;86,764;1969;0;0,31;0;520
0905909034;441;96,887;1974;0;0,25;0;521
0905909035;693;118,652;1990;0;0,17;0;522
0905909036;406;90,436;1975;0;0,33;0;523
0905909037;424;102,328;1980;0;0,18;0;524
0905909038;441;110,54;1987;0,01;0,36;0;525
0905909039;491;89,927;1982;0,01;0,25;0;526
0905909040;557;108,925;1994;0,01;0,23;0;527
0905909041;1140;125,402;2005;0;0,24;0;528
0905909042;441;135,54;2004;0;0,21;;529
0905909043;1522;115,698;2010;0;0,23;;530
0905909044;762;107,988;1988;0,01;0,46;4,58;531
0906001001;245;221,322;1961;0,02;0,61;10,27;532
0906101001;199;158,915;1951;0,02;0,52;13,17;533
0906201001;82;185,915;1945;0,03;0,5;12,16;534
0906301001;191;215,644;1987;0,02;0,57;10,22;535
0906401001;517;184,234;1966;0,02;0,49;34,29;536
0906501001;189;205,693;1942;0,03;0,67;11,64;537
0906601001;121;179,851;1960;0,02;0,35;18,02;538
0906701001;443;244,266;1966;0,02;0,48;13,75;539
0906801001;132;172,492;1966;0,02;0,48;17,36;540
0907001001;108;171,509;1981;0,02;0,44;14,89;541
0907101001;100;178,49;1951;0,02;0,43;6,33;542
0907201001;336;203,229;1990;0,02;0,47;5,65;543
0907301001;884;164,062;1991;0,02;0,55;4,22;544
0907401001;592;211,476;1991;0,01;0,43;5,97;545
0907501001;99;206,889;1979;0,02;0,64;27,54;546
0907601001;36;250,944;1934;0,01;0,34;40;547
0907701001;68;224,971;1970;0,02;0,53;21,31;548
0907801001;84;158,833;1958;0,02;0,49;10,29;549
0907901001;33;246,788;1920;0,03;0,41;15,15;550
0908201001;42;282;1952;0,01;0,51;21,43;551
0908301001;103;242,262;1944;0,02;0,47;27,96;552
0908401001;330;158,524;1975;0,02;0,41;11,38;553
0908501001;527;196,328;1958;0,02;0,53;13,04;554
0908601001;470;255,406;1988;0,01;0,52;7,23;555
0908801001;84;280,405;1965;0,02;0,56;24,32;556
0909001001;41;270,122;1952;0,01;0,45;23,68;557
0909101001;1151;204,593;1958;0,02;0,81;15,13;558
0909301001;158;202,994;1990;0,02;0,62;5,94;559
0909401001;75;170,28;1947;0,02;0,45;25,42;560
0909501001;118;238,263;1962;0,02;0,57;27,47;561
0909801001;715;163,483;1967;0,02;0,59;8,48;562
0910001001;53;254,925;1979;0,02;0,44;21,28;563
0910101001;105;207,362;1968;0,02;0,62;15,22;564
0910201001;91;185,429;1975;0,02;0,57;17,07;565
0910301001;294;162,98;1959;0,02;0,47;11,11;566
0910401001;100;149,12;1939;0,01;0,44;11,46;567
0910501001;158;182,589;1935;0,04;0,56;25;568
0910801001;480;162,852;1990;0,02;0,57;4,02;569
0910901001;2237;228,041;1977;0,02;0,76;10,88;570
0911001001;169;163,882;1973;0,02;0,41;4,2;571
0911201001;174;200,517;1950;0,02;0,5;6,45;572
0911301001;851;153,591;1958;0,02;0,72;7,14;573
0911401001;137;165,263;1973;0,02;0,53;9,01;574
0911501001;178;202,904;1920;0,03;0,52;8,97;575
0911701001;86;226,616;1969;0,02;0,57;14,81;576
0911901001;137;159,993;1956;0,02;0,55;22,5;577
0912001001;32;286,344;1956;0,02;0,51;21,74;578
0912201001;97;176,351;1977;0,02;0,4;22,78;579
0912301001;32;233,875;1979;0,02;0,5;28,57;580
0912401001;1954;157,319;1968;0,01;0,81;6,64;581
0912501001;977;191,114;1977;0,02;0,75;11,48;582
0912701001;107;151,439;1940;0,01;0,46;19;583
0912801001;152;192,395;1968;0,02;0,66;14,05;584
0912901001;118;240,534;1954;0,02;0,57;14,15;585
0913001001;79;266,544;1927;0,02;0,54;35,21;586
0913101001;359;199,916;1992;0,02;0,61;17,57;587
0913201001;179;225,777;1962;0,02;0,58;19,63;588
0913301001;66;222,758;1963;0,02;0,41;5,36;589
0913401001;608;165,178;1955;0,02;0,57;23,73;590
0913501001;109;222,972;1937;0,02;0,53;13,86;591
0913601001;381;195,294;1971;0,02;0,6;12,83;592
0913701001;362;216,729;1950;0,02;0,63;15,44;593
0913801001;163;212,037;1975;0,02;0,56;15,04;594
0913901001;137;241,679;1968;0,02;0,57;31,97;595
0914001001;213;184,901;1934;0,03;0,62;11,05;596
0914101001;441;212,079;1978;0,02;0,54;8,51;597
0914301001;57;156,386;1906;0,02;0,47;7,14;598
0914401001;69;203,594;1977;0,02;0,43;22,22;599
0914801001;100;261,65;1963;0,02;0,56;29,21;600
0914901001;79;214,658;1913;0,03;0,5;11,59;601
0915101001;740;201,818;1967;0,02;0,53;5,55;602
0915201001;366;216,306;1935;0,03;0,59;19,74;603
0915401001;256;172,879;1973;0,02;0,57;6,6;604
0915501001;45;166,356;1970;0,02;0,56;17,95;605
0915901001;47;232;1941;0,03;0,5;17,65;606
0916001001;179;212,235;1976;0,02;0,58;9,87;607
0916201001;171;181,93;1978;0,02;0,5;28,87;608
0916301001;742;204,342;1970;0,02;0,55;13,78;609
0916401001;270;211,715;1947;0,02;0,57;7,76;610
0916601001;100;289,27;1974;0,02;0,51;10,23;611
0916701001;69;268,029;1979;0,02;0,48;18,64;612
0916801001;316;205,741;1977;0,02;0,49;29;613
0916901001;277;149,552;1980;0,01;0,51;4,22;614
0917001001;284;205,165;1971;0,02;0,58;12,64;615
0917201001;163;301,589;1889;0,04;0,55;20,95;616
0917301001;197;180,208;1957;0,02;0,44;14,63;617
0917401001;1065;188,586;1970;0,02;0,59;18,85;618
0917501001;245;268,518;1952;0,01;0,5;18,39;619
0917601001;70;209,314;1969;0,02;0,65;11,86;620
0917701001;1252;183,529;1978;0,02;0,5;14,49;621
0917801001;57;242,526;1954;0,02;0,39;34,62;622
0917901001;94;201,511;1943;0,02;0,59;15;623
0918001001;166;229,301;1923;0,03;0,51;14,48;624
0918101001;425;264,774;1964;0,02;0,58;13,11;625
0918201001;125;216,192;1964;0,02;0,72;23,36;626
0918301001;102;154,255;1969;0,02;0,46;61,9;627
0918401001;66;187,758;1966;0,02;0,44;19,67;628
0918901001;273;365,421;1935;0,02;0,55;20,75;629
0919001001;129;330,953;1958;0,02;0,67;18,18;630
0919101001;119;167,79;1980;0,02;0,43;16,82;631
0919201001;162;246,265;1961;0,02;0,68;21,54;632
0919401001;1003;155,8;1978;0,02;0,65;1,61;633
0919401002;1694;126,41;1964;0,02;0,78;2,38;634
0919501001;73;212,836;1930;0,03;0,48;19,05;635
0919601001;287;135,547;1946;0,02;0,62;9,35;636
0919701001;285;162,365;1963;0,02;0,67;13,62;637
0919801001;199;215,327;1944;0,02;0,63;20;638
0919901001;157;225,471;1978;0,02;0,61;37,78;639
0920001001;176;150,767;1978;0,02;0,38;30,88;640
0920101001;122;140,656;1982;0,02;0,4;4,17;641
0920201001;32;286,75;1906;0,03;0,54;46,43;642
0920601001;74;199,743;1912;0,03;0,49;29,69;643
0920801001;317;184,508;1957;0,02;0,52;10,65;644
0920901001;1240;137,933;1991;0,01;0,72;1,01;645
0920901002;892;153,317;1972;0,01;0,81;5,1;646
0920901003;1452;233,097;1969;0,02;0,63;19,56;647
0920901004;3719;119,806;1988;0,01;0,56;0,58;648
0920901005;1674;111,176;1984;0,01;0,6;0,16;649
0921101001;1274;213,109;1970;0,01;0,73;23,63;650
0921301001;703;236,307;1960;0,02;0,58;30,87;651
0921401001;1272;270,597;1965;0,02;0,65;15,46;652
0921501001;956;315,048;1950;0,02;0,55;28,52;653
0921601001;1121;225,955;1964;0,02;0,65;15,16;654
0921701001;912;230,259;1950;0,02;0,61;20,41;655
0921801001;526;161,907;1958;0,02;0,68;8,97;656
0921901001;318;109,814;1944;0,01;0,99;4,01;657
0921901002;529;118,359;1962;0,01;1,01;5,25;658
0921902001;575;102,129;1973;0,01;0,65;10,11;659
0921902002;676;108,617;1971;0,01;0,38;4,46;660
0921902003;514;88,514;1959;0,01;0,22;14,29;661
0921902004;463;90,97;1965;0,01;0,28;9,73;662
0921902005;628;103,936;1972;0,01;0,3;13,65;663
0921902006;785;114,279;1979;0,01;0,63;0,38;664
0921902007;847;118,257;1991;0,01;0,25;2,58;665
0921903001;545;102,894;1973;0,01;0,37;2,2;666
0921903002;720;111,692;1973;0,01;0,35;11,32;667
0921903003;465;108,996;1976;0,01;0,53;0;668
0921903004;507;111,933;1981;0;0,37;18,77;669
0921903005;599;107,609;1972;0,01;0,32;5,1;670
0921903006;643;102,603;1965;0,01;0,25;12,78;671
0921903007;875;102,282;1982;0,01;0,25;2,22;672
0921903008;826;103,609;1982;0,01;0,3;5,99;673
0921903009;773;95,973;1967;0,01;0,49;6,01;674
0921903010;832;108,659;1984;0,01;0,23;2,81;675
0921903011;867;102,304;1986;0,01;0,2;2,41;676
0921903012;838;99,932;1979;0,01;0,27;1,49;677
0921903013;1110;100,058;1981;0,01;0,27;11,82;678
0921903014;656;114,364;2003;0,01;0,27;0;679
0921903015;482;107,45;1975;0,01;0,31;4,4;680
0921903016;971;108,405;1985;0,01;0,3;4,4;681
0921903017;716;106,487;1981;0,01;0,25;0;682
0921903018;482;108,757;1999;0;0,18;0;683
0921904001;358;264,665;1959;0,02;0,64;17,45;684
0921904002;858;182,852;1971;0,02;0,6;15,74;685
0921904003;1010;171,855;1994;0,01;0,54;19,63;686
0922001001;220;220,327;1952;0,02;0,6;8,25;687
0922101001;421;185,986;1995;0,01;0,5;11,05;688
0922301001;90;152,167;1914;0,02;0,43;19,75;689
0922401001;196;214,439;1899;0,02;0,58;24,32;690
0922501001;120;223,183;1980;0,02;0,44;5,56;691
0922601001;84;163,452;1939;0,02;0,44;15,28;692
0922701001;161;241,081;1987;0,02;0,5;28,83;693
0922801001;187;233,519;1976;0,02;0,55;12,34;694
0922901001;246;225,126;1971;0,02;0,53;13,36;695
0923001001;29;319,069;1959;0,01;0,4;10,71;696
0923101001;109;196,229;1948;0,02;0,49;10,53;697
0923201001;227;152,599;1983;0,02;0,49;19,25;698
0923501001;267;183,506;1980;0,02;0,64;19,83;699
0923601001;43;175,512;1950;0,03;0,75;25,81;700
0923801001;1409;168,663;1963;0,02;0,67;15,25;701
0923901001;67;187,627;1957;0,02;0,53;25,42;702
0924101001;169;186,698;1992;0,01;0,58;33,33;703
0924201001;89;290,056;1973;0,01;0,69;34,29;704
0924301001;94;280,319;1974;0,01;0,54;32,93;705
0924401001;111;171,009;1948;0,03;0,52;15,15;706
0924601001;704;226,744;1966;0,02;0,49;8,31;707
0924701001;38;320,553;1948;0,01;0,45;13,16;708
0924801001;122;176,713;1961;0,01;0,43;11,11;709
0924901001;74;253,122;1968;0,01;0,65;21,21;710
0925001001;346;221,066;1973;0,01;0,63;3,54;711
0925101001;401;214,766;1967;0,01;0,66;19,11;712
0925301001;88;221,08;1953;0,03;0,56;25,81;713
0925501001;144;184,056;1929;0,03;0,53;27,34;714
0925601001;627;198,587;1973;0,02;0,59;20,75;715
0925701001;74;292,986;1925;0,03;0,58;8,62;716
0925801001;237;232,186;1955;0,02;0,71;11,82;717
0925901001;244;275,459;1980;0,02;0,54;6,63;718
0926101001;554;193,473;1964;0,02;0,53;16,3;719
0926201001;174;175,213;1945;0,02;0,58;16,98;720
0926501001;72;177,042;1962;0,02;0,59;25,93;721
0926601001;166;183,012;1973;0,02;0,62;28,36;722
0926701001;180;139,694;1955;0,02;0,61;7,5;723
0926801001;180;211,033;1946;0,02;0,49;19,11;724
0926901001;92;172,12;1962;0,02;0,41;21,79;725
0927001001;165;180,139;1951;0,02;0,52;17,33;726
0927201001;850;158,448;1924;0,03;0,69;23,83;727
0927301001;80;254,538;1937;0,02;0,44;8,11;728
0927401001;1143;163,937;1974;0,02;0,73;5,03;729
0927501001;277;209,917;1980;0,02;0,64;8,74;730
0927601001;480;178,392;1986;0,02;0,76;8,52;731
0927701001;219;157,598;1962;0,02;0,59;10,93;732
0927901001;328;215,317;1948;0,02;0,71;18,21;733
0928001001;84;164,667;1946;0,02;0,61;21,43;734
0928101001;160;222,988;1958;0,02;0,52;25,66;735
0928301001;125;231,024;1947;0,02;0,4;22,02;736
0928701001;207;214,952;1983;0,01;0,41;3,28;737
0928801001;105;236,59;1962;0,02;0,52;13,79;738
0928901001;613;170,865;1972;0,02;0,7;11,02;739
0928901002;847;172,817;1973;0,02;0,62;11,85;740
0929201001;145;199,924;1968;0,02;0,43;12,41;741
0929401001;131;177,275;1956;0,02;0,61;14,91;742
0929501001;88;183;1936;0,02;0,49;16,88;743
0929701001;256;281,352;1986;0,02;0,55;8,54;744
0929801001;133;230,271;1896;0,02;0,53;6,92;745
0930101001;549;189,23;1990;0,01;0,54;9,91;746
0930201001;177;266,056;1972;0,01;0,38;10,49;747
0930301001;131;123,321;1934;0,02;0,63;6,35;748
0930401001;146;268,39;1982;0,02;0,49;10,87;749
0930601001;172;256,116;1948;0,02;0,66;28,93;750
0930701001;116;244,698;1962;0,02;0,7;20,83;751
0930801001;114;244,93;1956;0,02;0,49;40,21;752
0930901001;321;226,997;1962;0,01;0,45;16,38;753
0931001001;33;242,364;1935;0,02;0,44;14,29;754
0931101001;108;224,361;1943;0,03;0,58;19,32;755
0931201001;224;154,594;1963;0,02;0,51;8,77;756
0931401001;299;155,194;1959;0,02;0,67;11,76;757
0931501001;476;195,414;1993;0,01;0,56;21,56;758
0931601001;158;217,627;1963;0,01;0,69;14,39;759
0931701001;32;284,375;1973;0,02;0,5;26,92;760
0931801001;131;142,885;1969;0,02;0,4;13,21;761
0932101001;897;145,613;1984;0,02;0,63;7,85;762
0932101002;683;165,245;1976;0,02;0,77;10,7;763
0932301001;112;211,304;1949;0,02;0,49;10,78;764
0932501001;744;115,833;1943;0,02;0,87;2,14;765
0932601001;133;200,564;1977;0,01;0,35;27,71;766
0932701001;98;172,255;1938;0,02;0,45;9,88;767
0932801001;205;185,434;1946;0,02;0,51;28,65;768
0932901001;229;183,288;1960;0,02;0,69;18,27;769
0933001001;1727;141,794;1979;0,01;0,64;7,09;770
0933201001;147;204,565;1988;0,01;0,63;6,58;771
0933401001;75;204,813;1956;0,02;0,63;16,67;772
0933501001;159;231,987;1979;0,02;0,49;20,51;773
0933701001;232;200,953;1958;0,02;0,5;18,37;774
0933801001;236;174,593;1987;0,02;0,66;3,33;775
0933901001;252;235,333;1967;0,02;0,65;23,77;776
0934001001;111;161,613;1963;0,02;0,43;13,19;777
0934301001;118;160,042;1954;0,02;0,54;9,18;778
0934501001;196;205,719;1957;0,02;0,51;20,89;779
0934601001;144;197,479;1946;0,02;0,48;19,53;780
0934701001;195;222,195;1947;0,02;0,56;13,11;781
0934801001;261;165,153;1992;0,02;0,44;13,88;782
0935001001;495;240,453;1978;0,02;0,6;18,11;783
0935101001;109;222,092;1948;0,02;0,5;26,32;784
0935201001;81;174,938;1953;0,03;0,49;21,54;785
0935301001;271;183,893;1962;0,01;0,66;10,36;786
0935401001;66;216,455;1928;0,02;0,52;13,33;787
0935501001;135;166,904;1957;0,02;0,57;20,34;788
0935601001;113;142,796;1952;0,02;0,51;14,74;789
0935801001;516;151,839;1971;0,02;0,59;7,64;790
0936001001;69;192,362;1956;0,03;0,42;7,89;791
0936101001;234;227,966;1976;0,02;0,54;11,9;792
0936201001;147;217,102;1989;0,01;0,46;6,06;793
0936301001;1036;266,806;1931;0,03;0,58;19,63;794
0936501001;60;263,15;1975;0,02;0,5;24,07;795
0936601001;116;226,371;1958;0,02;0,52;13,86;796
0936801001;25;310,48;1956;0,01;0,61;25;797
0936901001;724;175,417;1947;0,03;0,64;7,38;798
0937201001;178;208,803;1992;0,01;0,5;12,2;799
0937301001;533;292,236;1957;0,02;0,58;32,06;800
0937401001;82;239,829;1987;0,02;0,52;22,95;801
0937501001;77;216,831;1940;0,03;0,56;17,24;802
0937701001;424;243,519;1978;0,02;0,55;6,27;803
0937801001;124;154,548;1972;0,03;0,42;33,33;804
0938001001;97;179,649;1979;0,02;0,48;24,1;805
0938101001;87;144,31;1951;0,02;0,4;13,92;806
0938201001;52;242,192;1943;0,03;0,54;19,15;807
0938401001;370;165,341;1982;0,02;0,59;6,04;808
0938601001;147;153,755;1968;0,02;0,55;16,83;809
0938701001;167;204,323;1962;0,02;0,67;18,94;810
0938801001;58;172,552;1949;0,02;0,46;24,53;811
0938901001;152;149,079;1967;0,02;0,59;16,79;812
0939001001;419;209,274;1967;0,02;0,58;16,12;813
0939101001;526;179,291;1963;0,02;0,6;9,82;814
0939201001;83;269,024;1951;0,02;0,47;36,62;815
0939401001;1423;149,866;1964;0,02;0,68;6,93;816
0939501001;368;191,932;1974;0,02;0,52;10,22;817
0939601001;201;197,338;1956;0,03;0,52;26,35;818
0939801001;138;203,71;1952;0,02;0,45;36,67;819
0940001001;343;212,478;1954;0,03;0,52;10,58;820
0940301001;219;184,968;1963;0,02;0,48;17,3;821
0940501001;190;201,189;1981;0,02;0,58;27,5;822
0940601001;294;167,418;1988;0,02;0,4;11,54;823
0940701001;144;137,333;1939;0,02;0,53;10,29;824
0940801001;70;231,057;1912;0,03;0,38;9,09;825
0940901001;412;246,447;1942;0,02;0,53;58,15;826
0941001001;2204;196,493;1976;0,03;0,73;9,29;827
0941002001;928;274,87;1921;0,04;0,6;15,7;828
0941003001;652;278,041;1947;0,04;0,62;14,85;829
0941101001;224;204,259;1941;0,02;0,5;22,55;830
0941201001;1743;201,474;1954;0,03;0,61;25,62;831
0941301001;1194;305,213;1942;0,02;0,55;40,78;832
0941401001;318;169,346;1954;0,02;0,46;21,72;833
0941501001;288;287,021;1960;0,02;0,5;18,7;834
0941601001;172;260,064;1972;0,02;0,5;13,61;835
0941701001;46;234,065;1949;0,01;0,61;18,18;836
0941801001;57;259,07;1971;0,01;0,57;13,04;837
0941901001;206;131,709;1956;0,02;0,77;7,65;838
0942101001;281;220,751;1956;0,01;0,38;24;839
0942201001;66;167,955;1962;0,02;0,46;25,42;840
0942301001;56;175,786;1945;0,02;0,44;12,24;841
0942401001;47;245,043;1957;0,02;0,45;30,23;842
0942501001;521;216,539;1972;0,01;0,53;5,65;843
0942701001;703;199,805;1963;0,02;0,77;9,03;844
0942701002;1018;280,995;1927;0,03;0,55;32,59;845
0942801001;118;241,271;1965;0,02;0,53;31,53;846
0942901001;76;236,776;1922;0,02;0,4;12,68;847
0943001001;128;151,633;1941;0,03;0,45;26;848
0943101001;193;217,249;1959;0,02;0,46;36,25;849
0943201001;251;202,116;1980;0,02;0,53;20,78;850
0943301001;106;190,774;1929;0,02;0,47;18,81;851
0943401001;799;214,342;1995;0,01;0,42;3,02;852
0943701001;337;201,231;1964;0,02;0,61;12,77;853
0943801001;352;245,108;1978;0,02;0,53;7,95;854
0943901001;772;172,302;1997;0,01;0,55;1,04;855
0944001001;148;147,149;1949;0,03;0,39;15,25;856
0944101001;60;264,1;1959;0,01;0,56;29,63;857
0944201001;461;178,44;1984;0,02;0,59;12,5;858
0944301001;233;190,721;1966;0,02;0,54;23,4;859
0944401001;93;278,968;1969;0,02;0,66;4,6;860
0944501001;105;215,048;1953;0,02;0,48;29,76;861
0944601001;27;276,111;1942;0,01;0,42;14,81;862
0944701001;59;137,847;1959;0,02;0,38;38,46;863
0944801001;232;211,892;1974;0,02;0,53;17,44;864
0944901001;94;264,915;1955;0,03;0,6;22,08;865
0945001001;34;147,588;1934;0,03;0,4;7,41;866
0945101001;275;180,32;1968;0,02;0,47;7,88;867
0945401001;130;197,7;1942;0,01;0,73;13,11;868
0945501001;50;219,08;1920;0,03;0,54;37,5;869
0945601001;125;222,128;1968;0,01;0,68;11,54;870
0945801001;376;189,875;1998;0,01;0,44;5,26;871
0946001001;221;285,805;1959;0,02;0,53;18,93;872
0946301001;332;151,566;1963;0,02;0,47;25,72;873
0946401001;95;185,884;1972;0,02;0,48;32,93;874
0946601001;171;196,357;1955;0,02;0,6;26,21;875
0946701001;128;178,852;1975;0,01;0,63;13,79;876
0947101001;114;226,386;1980;0,02;0,38;7,94;877
0947201001;65;232,615;1977;0,01;0,55;9,8;878
0947301001;107;293,009;1935;0,03;0,67;16,13;879
0947601001;144;154,549;1965;0,03;0,4;24,07;880
0947801001;63;155,492;1966;0,02;0,46;25;881
0948001001;135;165,874;1960;0,02;0,44;17,24;882
0948201001;56;296,304;1959;0,02;0,6;35,29;883
0948301001;292;213,856;1972;0,02;0,52;9,95;884
0948501001;59;239,678;1946;0,02;0,46;3,51;885
0990101001;551;177,443;1974;0,02;0,52;17,74;886
0990201001;652;259,929;1985;0,02;0,49;36,94;887
0990301001;1573;114,527;1975;0,01;0,7;1,28;888
0990301002;2437;110,407;1983;0,01;0,57;0,97;889
0990301003;1905;238,473;1971;0,02;0,63;19,95;890
0990401001;645;205,198;1975;0,02;0,54;9,13;891
0990501001;1016;189,476;1953;0,02;0,57;17,09;892
0990601001;1125;242,252;1954;0,03;0,52;7,16;893
0990701001;1051;190,529;1998;0,02;0,57;5,5;894
0990801001;1337;284,528;1971;0,02;0,75;16,22;895
2400101001;318;223,239;1955;0,02;0,6;14,93;896
2400201001;216;281,38;1962;0,02;0,55;19,6;897
2400301001;727;243,908;1962;0,02;0,58;13,5;898
2400401001;629;238,558;1956;0,02;0,62;20,58;899
2400501001;379;237,879;1952;0,02;0,57;14,08;900
2400601001;614;226,935;1954;0,02;0,57;21,55;901
2400701001;798;213,434;1958;0,02;0,58;31,04;902
2400801001;973;151,74;1979;0,02;0,73;2,8;903
2400801002;793;142,367;1977;0,01;0,67;0,92;904
2400802001;957;148,931;1989;0,01;0,48;0,29;905
2400802002;1254;167,827;1980;0,02;0,72;14,22;906
2400802003;945;154,512;1983;0,01;0,66;0,13;907
2400803001;1255;151,225;1983;0,01;0,63;0,8;908
2400803002;988;185,112;1985;0,02;0,62;1,34;909
2400901001;340;188,776;1935;0,02;0,59;6,15;910
2401001001;1511;147,516;1987;0,01;0,73;0,45;911
2401001002;1059;158,583;1983;0,01;0,75;0,82;912
2401001003;1484;146,511;1984;0,01;0,72;1,14;913
2401001004;1224;150,603;1989;0,01;0,67;1,85;914
2401001005;675;178,233;1977;0,01;0,63;8,35;915
2401001006;834;139,723;1975;0,01;0,7;1,06;916
2401101001;246;264,134;1935;0,02;0,53;20,08;3521
2401201001;366;197,877;1940;0,02;0,68;16,72;917
2401401001;597;150,278;1961;0,01;0,68;10,71;918
2401401002;1099;155,921;1981;0,01;0,64;4,78;3481
2401401003;1021;149,581;1986;0,01;0,59;4,9;919
2401401004;568;128,857;1984;0,01;0,47;1,2;920
2401401005;463;182,581;1969;0,01;0,72;10,03;3480
2401401006;930;173,018;1960;0,02;0,61;15,18;3483
2401401007;789;144,924;1990;0,01;0,48;5,28;921
2401501001;1213;208,103;1979;0,02;0,64;19,08;922
2401501002;757;348,333;1958;0,02;0,51;32,65;923
2401601001;564;178,245;1918;0,02;0,57;15,4;924
2401701001;463;286,911;1974;0,02;0,55;15,75;925
2401801001;172;241,267;1948;0,02;0,49;17,69;926
2401901001;452;167,48;1961;0,02;0,77;10,11;3476
2402001001;764;190,102;1957;0,02;0,54;15,83;927
2402101001;2191;176,035;1963;0,02;0,75;11,65;928
2402201001;339;220,083;1920;0,02;0,53;21,2;929
2402301001;485;216,633;1931;0,02;0,5;18,89;930
2402401001;778;274,09;1950;0,02;0,52;23,59;931
2402501001;473;217,302;1959;0,02;0,58;17,28;932
2402601001;1002;334,89;1961;0,01;0,52;14,52;3479
2402701001;795;259,63;1976;0,02;0,53;5,94;933
2402801001;302;301,457;1966;0,02;0,53;19,46;934
2402901001;721;284,865;1939;0,02;0,66;13,08;935
2403001001;1096;205,286;1981;0,01;0,6;8,75;936
2403001002;1018;221,041;1984;0,01;0,59;7,97;3486
2403001003;619;242,926;1969;0,02;0,55;17,67;937
2403001004;501;211,772;1987;0,01;0,64;12,01;3485
2403101001;263;228,16;1935;0,02;0,56;11,02;938
2403201001;108;279,944;1951;0,02;0,54;28,16;939
2403301001;190;284,632;1954;0,01;0,52;43,35;940
2403401001;1028;204,079;1985;0,01;0,55;2,51;3495
2403401002;521;243,831;1973;0,02;0,5;2,23;3487
2403401003;782;186,336;1986;0,02;0,58;3,67;3494
2403601001;805;154,636;1981;0,02;0,71;21,22;941
2403701001;523;224,79;1939;0,02;0,6;20,78;942
2403801001;1245;254,812;1976;0,01;0,54;12,37;3523
2403801002;1031;232,519;1970;0,02;0,53;13,71;943
2403901001;959;221,564;1979;0,01;0,74;6;944
2403901002;839;261,567;1973;0,01;0,6;18,3;945
2404001001;571;191,413;1962;0,02;0,63;12,94;946
2404101001;561;204,832;1935;0,02;0,55;25,97;947
2404201001;61;292,197;1943;0,02;0,42;29,82;948
2404301001;293;134,024;1915;0,02;0,59;10,87;949
2404401001;295;277,064;1944;0,01;0,55;19,52;950
2404601001;806;286,615;1960;0,02;0,49;11,13;951
2404701001;1242;232,446;1956;0,02;0,55;21,35;952
2404901001;1379;187,898;1960;0,02;0,55;42,64;3484
2405001001;107;270,869;1961;0,02;0,5;9;953
2405101001;513;258,086;1961;0,02;0,55;40,83;954
2405201001;244;273,725;1949;0,02;0,62;5,06;955
2405301001;418;274,313;1960;0,02;0,52;19,44;956
2405401001;324;320,201;1964;0,02;0,54;29,18;957
2405501001;815;283,733;1967;0,01;0,58;3,8;958
2405601001;1242;146,871;1968;0,01;0,66;12,81;959
2405601002;1274;190,611;1956;0,01;0,76;17,76;960
2405701001;1154;207,514;1974;0,02;0,62;17,69;3498
2405801001;195;270,703;1954;0,02;0,47;25,27;961
2405901001;842;197,947;1936;0,02;0,59;7,04;3518
2406001001;759;203,494;1959;0,02;0,59;22,83;962
2406101001;1414;235,689;1970;0,01;0,56;25,89;3488
2406201001;166;212,542;1972;0,02;0,53;17,76;963
2406301001;450;278,409;1948;0,02;0,6;17,33;964
2406401001;988;219,17;1981;0,02;0,53;8;965
2406501001;1359;234,592;1981;0,02;0,56;28,92;966
2406501002;490;274,614;1968;0,02;0,49;26,3;967
2406601001;732;298,101;1951;0,02;0,61;14,48;968
2406701001;974;174,798;1931;0,03;0,67;6,44;969
2406801001;738;236,846;1952;0,01;0,64;27,02;970
2406901001;43;304,186;1971;0,01;0,64;16,67;971
2407001001;1286;158,007;1973;0,02;0,77;17,23;972
2407001002;607;180,168;1976;0,01;0,64;21,51;973
2407001003;937;175,45;1968;0,02;0,77;18,71;974
2407001004;365;152,674;1967;0,01;0,88;52,02;975
2407101001;1311;180,201;1943;0,02;0,67;16,9;976
2407301001;374;304,07;1961;0,01;0,56;18,07;977
2407401001;113;304,177;1938;0,02;0,49;27,1;978
2407601001;1270;240,224;1971;0,02;0,57;24,5;3489
2407701001;273;237,894;1958;0,02;0,49;18,29;979
2407801001;393;229,639;1961;0,02;0,52;9,69;980
2407901001;1197;242,12;1937;0,02;0,61;24,79;981
2408001001;249;237,438;1943;0,03;0,65;34,78;982
2408101001;150;303,953;1944;0,02;0,49;20,57;983
2408201001;765;235,902;1966;0,01;0,64;1,9;3478
2408301001;2512;111,258;1956;0,02;0,7;16,54;984
2408401001;277;294,487;1921;0,02;0,51;19,7;985
