Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;14
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;15
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;15
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Otra situación de inactividad;2023;23
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Otra situación de inactividad;2022;26
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Otra situación de inactividad;2021;23
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Estudiante;2023;2
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Estudiante;2022;1
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Estudiante;2021;3
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Total;2023;91
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Total;2022;97
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Total;2021;109
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Ocupado/a;2023;31
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Ocupado/a;2022;34
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Ocupado/a;2021;34
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Parado/a;2023;4
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Parado/a;2022;6
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Parado/a;2021;6
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;36
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;36
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;40
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Otra situación de inactividad;2023;18
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Otra situación de inactividad;2022;17
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Otra situación de inactividad;2021;24
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Estudiante;2023;2
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Estudiante;2022;4
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Estudiante;2021;5
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Total;2023;51
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Total;2022;54
