Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Hombres;Estudiante;2021;11
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Total;2023;379
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Total;2022;373
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Total;2021;362
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Ocupado/a;2023;189
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Ocupado/a;2022;187
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Ocupado/a;2021;184
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Parado/a;2023;11
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Parado/a;2022;15
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Parado/a;2021;15
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;36
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;37
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;36
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Otra situación de inactividad;2023;113
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Otra situación de inactividad;2022;106
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Otra situación de inactividad;2021;101
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Estudiante;2023;30
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Estudiante;2022;28
40 Segovia;40001 Abades;4000101001 Abades sección 01001;Mujeres;Estudiante;2021;26
40 Segovia;40002 Adrada de Pirón;;Total;Total;2023;""
40 Segovia;40002 Adrada de Pirón;;Total;Total;2022;""
40 Segovia;40002 Adrada de Pirón;;Total;Total;2021;""
40 Segovia;40002 Adrada de Pirón;;Total;Ocupado/a;2023;""
40 Segovia;40002 Adrada de Pirón;;Total;Ocupado/a;2022;""
40 Segovia;40002 Adrada de Pirón;;Total;Ocupado/a;2021;""
40 Segovia;40002 Adrada de Pirón;;Total;Parado/a;2023;""
40 Segovia;40002 Adrada de Pirón;;Total;Parado/a;2022;""
40 Segovia;40002 Adrada de Pirón;;Total;Parado/a;2021;""
40 Segovia;40002 Adrada de Pirón;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
40 Segovia;40002 Adrada de Pirón;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
40 Segovia;40002 Adrada de Pirón;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
40 Segovia;40002 Adrada de Pirón;;Total;Otra situación de inactividad;2023;.
40 Segovia;40002 Adrada de Pirón;;Total;Otra situación de inactividad;2022;.
40 Segovia;40002 Adrada de Pirón;;Total;Otra situación de inactividad;2021;.
40 Segovia;40002 Adrada de Pirón;;Total;Estudiante;2023;.
40 Segovia;40002 Adrada de Pirón;;Total;Estudiante;2022;.
40 Segovia;40002 Adrada de Pirón;;Total;Estudiante;2021;.
40 Segovia;40002 Adrada de Pirón;;Hombres;Total;2023;""
40 Segovia;40002 Adrada de Pirón;;Hombres;Total;2022;""
40 Segovia;40002 Adrada de Pirón;;Hombres;Total;2021;""
40 Segovia;40002 Adrada de Pirón;;Hombres;Ocupado/a;2023;""
40 Segovia;40002 Adrada de Pirón;;Hombres;Ocupado/a;2022;""
40 Segovia;40002 Adrada de Pirón;;Hombres;Ocupado/a;2021;""
40 Segovia;40002 Adrada de Pirón;;Hombres;Parado/a;2023;""
40 Segovia;40002 Adrada de Pirón;;Hombres;Parado/a;2022;""
40 Segovia;40002 Adrada de Pirón;;Hombres;Parado/a;2021;""
40 Segovia;40002 Adrada de Pirón;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
40 Segovia;40002 Adrada de Pirón;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
40 Segovia;40002 Adrada de Pirón;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
40 Segovia;40002 Adrada de Pirón;;Hombres;Otra situación de inactividad;2023;.
40 Segovia;40002 Adrada de Pirón;;Hombres;Otra situación de inactividad;2022;.
40 Segovia;40002 Adrada de Pirón;;Hombres;Otra situación de inactividad;2021;.
40 Segovia;40002 Adrada de Pirón;;Hombres;Estudiante;2023;.
40 Segovia;40002 Adrada de Pirón;;Hombres;Estudiante;2022;.
40 Segovia;40002 Adrada de Pirón;;Hombres;Estudiante;2021;.
40 Segovia;40002 Adrada de Pirón;;Mujeres;Total;2023;""
40 Segovia;40002 Adrada de Pirón;;Mujeres;Total;2022;""
40 Segovia;40002 Adrada de Pirón;;Mujeres;Total;2021;""
40 Segovia;40002 Adrada de Pirón;;Mujeres;Ocupado/a;2023;""
40 Segovia;40002 Adrada de Pirón;;Mujeres;Ocupado/a;2022;""
40 Segovia;40002 Adrada de Pirón;;Mujeres;Ocupado/a;2021;""
40 Segovia;40002 Adrada de Pirón;;Mujeres;Parado/a;2023;""
40 Segovia;40002 Adrada de Pirón;;Mujeres;Parado/a;2022;""
40 Segovia;40002 Adrada de Pirón;;Mujeres;Parado/a;2021;""
40 Segovia;40002 Adrada de Pirón;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;.
40 Segovia;40002 Adrada de Pirón;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;.
40 Segovia;40002 Adrada de Pirón;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;.
40 Segovia;40002 Adrada de Pirón;;Mujeres;Otra situación de inactividad;2023;.
40 Segovia;40002 Adrada de Pirón;;Mujeres;Otra situación de inactividad;2022;.
40 Segovia;40002 Adrada de Pirón;;Mujeres;Otra situación de inactividad;2021;.
40 Segovia;40002 Adrada de Pirón;;Mujeres;Estudiante;2023;.
40 Segovia;40002 Adrada de Pirón;;Mujeres;Estudiante;2022;.
40 Segovia;40002 Adrada de Pirón;;Mujeres;Estudiante;2021;.
40 Segovia;40002 Adrada de Pirón;4000201001 Adrada de Pirón sección 01001;Total;Total;2023;.
