servicio_id;distancia;Seccion_id
504;4588,714;3030
5702;4588,714;3030
4136;2159,624;3030
6826;2159,624;3030
5210;2478,621;3030
1846;4666,530;3030
4157;3670,386;3030
1478;5986,366;3030
3200;5986,366;3030
7656;5986,366;3030
6843;2099,793;3031
5180;2085,975;3031
4136;2005,788;3031
6826;2005,788;3031
5210;4160,919;3031
1478;4948,638;3031
3200;4948,638;3031
7656;4948,638;3031
1846;2904,315;3031
4157;1688,025;3031
504;6187,647;3031
5702;6187,647;3031
5210;981,689;3032
6843;1985,293;3032
5180;2975,230;3032
504;4727,619;3032
5702;4727,619;3032
4136;3743,053;3032
6826;3743,053;3032
1478;7580,051;3032
3200;7580,051;3032
7656;7580,051;3032
1846;6288,576;3032
4157;5226,992;3032
6843;2086,216;3033
5180;3050,846;3033
504;4573,712;3033
5702;4573,712;3033
4136;3831,776;3033
6826;3831,776;3033
5210;1036,181;3033
1478;7662,851;3033
3200;7662,851;3033
7656;7662,851;3033
1846;6439,740;3033
4157;5400,728;3033
6843;1704,593;3034
5180;2691,553;3034
504;4581,915;3034
5702;4581,915;3034
4136;3460,847;3034
6826;3460,847;3034
5210;1249,375;3034
4157;4990,912;3034
1478;7297,395;3034
3200;7297,395;3034
7656;7297,395;3034
1846;6032,569;3034
5210;563,285;3035
6843;3006,924;3035
5180;3989,206;3035
4136;4762,839;3035
6826;4762,839;3035
504;5195,305;3035
5702;5195,305;3035
1478;8598,494;3035
3200;8598,494;3035
7656;8598,494;3035
1846;7282,811;3035
4157;6184,865;3035
6843;1835,364;3036
5180;2625,673;3036
504;3694,143;3036
5702;3694,143;3036
4136;3426,817;3036
6826;3426,817;3036
5210;1914,309;3036
1478;7182,073;3036
3200;7182,073;3036
7656;7182,073;3036
1846;6256,780;3036
4157;5351,916;3036
6843;1644,398;3037
5180;1887,835;3037
4136;2042,244;3037
6826;2042,244;3037
5210;3570,556;3037
1846;3462,000;3037
4157;2276,381;3037
504;5875,797;3037
5702;5875,797;3037
1478;5357,363;3037
3200;5357,363;3037
7656;5357,363;3037
6843;1300,373;3038
5180;1690,837;3038
4136;1987,837;3038
6826;1987,837;3038
5210;3257,821;3038
1846;3741,836;3038
4157;2602,035;3038
504;5573,907;3038
5702;5573,907;3038
1478;5499,174;3038
3200;5499,174;3038
7656;5499,174;3038
6843;993,601;3039
5180;1873,120;3039
4136;2453,148;3039
6826;2453,148;3039
5210;2378,454;3039
1846;4618,181;3039
4157;3506,662;3039
504;5190,746;3039
5702;5190,746;3039
1478;6195,880;3039
3200;6195,880;3039
7656;6195,880;3039
6843;1634,464;3040
5180;2063,884;3040
4136;2320,348;3040
6826;2320,348;3040
5210;3264,877;3040
1846;3804,241;3040
4157;2593,486;3040
504;5928,651;3040
5702;5928,651;3040
1478;5711,874;3040
3200;5711,874;3040
7656;5711,874;3040
6843;1184,955;3041
5180;1851,353;3041
4136;2296,543;3041
6826;2296,543;3041
5210;2787,896;3041
1846;4212,946;3041
4157;3065,197;3041
504;5482,922;3041
5702;5482,922;3041
1478;5923,086;3041
3200;5923,086;3041
7656;5923,086;3041
6843;2234,809;3042
5180;3175,029;3042
504;4470,913;3042
5702;4470,913;3042
4136;3964,150;3042
6826;3964,150;3042
5210;1090,363;3042
1478;7785,837;3042
3200;7785,837;3042
7656;7785,837;3042
1846;6617,023;3042
4157;5594,219;3042
5210;797,901;3043
6843;2410,630;3043
5180;3380,367;3043
504;4758,297;3043
5702;4758,297;3043
4136;4159,752;3043
6826;4159,752;3043
1478;7992,064;3043
3200;7992,064;3043
7656;7992,064;3043
1846;6741,870;3043
4157;5682,630;3043
5210;866,977;3044
6843;2048,835;3044
5180;3050,693;3044
504;4876,187;3044
5702;4876,187;3044
4136;3809,062;3044
6826;3809,062;3044
1478;7646,644;3044
3200;7646,644;3044
7656;7646,644;3044
1846;6306,619;3044
4157;5225,161;3044
5210;731,535;3045
6843;2308,394;3045
5180;3295,238;3045
504;4855,516;3045
5702;4855,516;3045
4136;4065,433;3045
6826;4065,433;3045
1478;7902,005;3045
3200;7902,005;3045
7656;7902,005;3045
1846;6602,672;3045
4157;5528,243;3045
6843;1700,531;3046
5180;2655,966;3046
504;4373,149;3046
5702;4373,149;3046
4136;3439,198;3046
6826;3439,198;3046
5210;1374,131;3046
1478;7268,238;3046
3200;7268,238;3046
7656;7268,238;3046
1846;6082,070;3046
4157;5071,442;3046
5210;587,332;3047
6843;2290,960;3047
5180;3306,696;3047
4136;4045,371;3047
6826;4045,371;3047
504;5215,089;3047
5702;5215,089;3047
1478;7877,700;3047
3200;7877,700;3047
7656;7877,700;3047
1846;6440,902;3047
4157;5318,555;3047
5210;597,515;3048
6843;2306,511;3048
5180;3313,303;3048
4136;4066,300;3048
6826;4066,300;3048
504;5075,130;3048
5702;5075,130;3048
1478;7903,099;3048
3200;7903,099;3048
7656;7903,099;3048
1846;6521,752;3048
4157;5418,064;3048
5210;282,065;3049
6843;2596,190;3049
5180;3611,388;3049
4136;4350,700;3049
6826;4350,700;3049
504;5391,007;3049
5702;5391,007;3049
1478;8182,675;3049
3200;8182,675;3049
7656;8182,675;3049
1846;6726,021;3049
4157;5589,436;3049
5210;483,145;3050
6843;2430,147;3050
5180;3436,604;3050
4136;4189,949;3050
6826;4189,949;3050
504;5140,925;3050
5702;5140,925;3050
1478;8026,738;3050
3200;8026,738;3050
7656;8026,738;3050
1846;6638,532;3050
4157;5529,162;3050
6843;2576,133;3051
5180;2509,807;3051
4136;2326,615;3051
6826;2326,615;3051
5210;4546,393;3051
1478;4900,451;3051
3200;4900,451;3051
7656;4900,451;3051
1846;2655,530;3051
4157;1366,134;3051
504;6627,726;3051
5702;6627,726;3051
6843;2936,091;3052
5180;2776,253;3052
4136;2489,485;3052
6826;2489,485;3052
5210;4948,039;3052
1478;4707,733;3052
3200;4707,733;3052
7656;4707,733;3052
1846;2337,286;3052
4157;1022,470;3052
504;6898,118;3052
5702;6898,118;3052
5210;526,095;3053
6843;2534,753;3053
5180;3555,751;3053
4136;4263,571;3053
6826;4263,571;3053
504;5626,298;3053
5702;5626,298;3053
1478;8076,126;3053
3200;8076,126;3053
7656;8076,126;3053
1846;6517,917;3053
4157;5350,236;3053
6843;1380,858;3054
5180;2288,047;3054
504;4074,583;3054
5702;4074,583;3054
4136;3081,139;3054
6826;3081,139;3054
5210;1784,872;3054
4157;4846,362;3054
1478;6896,734;3054
3200;6896,734;3054
7656;6896,734;3054
1846;5804,151;3054
5210;181,120;3055
6843;2885,324;3055
5180;3904,545;3055
4136;4631,388;3055
6826;4631,388;3055
504;5696,200;3055
5702;5696,200;3055
1478;8455,783;3055
3200;8455,783;3055
7656;8455,783;3055
1846;6933,122;3055
4157;5769,159;3055
5210;0,000;3056
6843;2877,733;3056
5180;3892,150;3056
4136;4632,702;3056
6826;4632,702;3056
504;5555,359;3056
5702;5555,359;3056
1478;8464,716;3056
3200;8464,716;3056
7656;8464,716;3056
1846;6994,195;3056
4157;5846,931;3056
6843;814,609;3057
5180;1787,378;3057
504;4901,587;3057
5702;4901,587;3057
4136;2442,597;3057
6826;2442,597;3057
5210;2250,414;3057
1846;4787,075;3057
4157;3720,918;3057
1478;6241,737;3057
3200;6241,737;3057
7656;6241,737;3057
6843;1864,402;3058
5180;2851,453;3058
4136;3487,135;3058
6826;3487,135;3058
5210;1454,863;3058
4157;4408,204;3058
504;5596,164;3058
5702;5596,164;3058
1478;7244,402;3058
3200;7244,402;3058
7656;7244,402;3058
1846;5587,911;3058
5210;400,179;3059
6843;2544,512;3059
5180;3548,789;3059
4136;4304,619;3059
6826;4304,619;3059
504;5177,434;3059
5702;5177,434;3059
1478;8141,784;3059
3200;8141,784;3059
7656;8141,784;3059
1846;6757,231;3059
4157;5646,216;3059
6843;1001,587;3060
5180;2022,249;3060
504;4731,902;3060
5702;4731,902;3060
4136;2738,288;3060
6826;2738,288;3060
5210;1899,083;3060
4157;4140,813;3060
1478;6566,156;3060
3200;6566,156;3060
7656;6566,156;3060
1846;5192,459;3060
6843;1283,538;3061
5180;2289,491;3061
4136;2964,923;3061
6826;2964,923;3061
5210;1739,200;3061
4157;4158,091;3061
504;5073,918;3061
5702;5073,918;3061
1478;6766,941;3061
3200;6766,941;3061
7656;6766,941;3061
1846;5266,772;3061
6843;539,732;3062
5180;1347,844;3062
504;3927,257;3062
5702;3927,257;3062
4136;2142,768;3062
6826;2142,768;3062
5210;2617,972;3062
1846;4934,351;3062
4157;4062,262;3062
1478;5957,155;3062
3200;5957,155;3062
7656;5957,155;3062
6843;680,579;3063
5180;1475,323;3063
504;3861,964;3063
5702;3861,964;3063
4136;2273,388;3063
6826;2273,388;3063
5210;2532,950;3063
4157;4205,381;3063
1478;6079,109;3063
3200;6079,109;3063
7656;6079,109;3063
1846;5077,727;3063
6843;791,872;3064
5180;1512,405;3064
504;3727,674;3064
5702;3727,674;3064
4136;2313,582;3064
6826;2313,582;3064
5210;2573,789;3064
4157;4305,960;3064
1478;6098,989;3064
3200;6098,989;3064
7656;6098,989;3064
1846;5155,829;3064
6843;872,974;3065
5180;1583,610;3065
504;3681,941;3065
5702;3681,941;3065
4136;2384,918;3065
6826;2384,918;3065
5210;2543,041;3065
4157;4387,819;3065
1478;6162,366;3065
3200;6162,366;3065
7656;6162,366;3065
1846;5235,510;3065
6843;1012,695;3066
5180;1691,745;3066
504;3583,023;3066
5702;3583,023;3066
4136;2492,143;3066
6826;2492,143;3066
5210;2525,015;3066
4157;4524,291;3066
1478;6250,970;3066
3200;6250,970;3066
7656;6250,970;3066
1846;5362,402;3066
6843;1077,082;3067
5180;1817,776;3067
504;3657,325;3067
5702;3657,325;3067
4136;2619,054;3067
6826;2619,054;3067
5210;2377,548;3067
4157;4602,231;3067
1478;6390,660;3067
3200;6390,660;3067
7656;6390,660;3067
1846;5464,765;3067
6843;1333,416;3068
5180;2042,932;3068
504;3528,854;3068
5702;3528,854;3068
4136;2842,649;3068
6826;2842,649;3068
5210;2323,101;3068
4157;4857,929;3068
1478;6587,490;3068
3200;6587,490;3068
7656;6587,490;3068
1846;5711,956;3068
6843;1234,413;3069
5180;1907,350;3069
504;3489,879;3069
5702;3489,879;3069
4136;2705,944;3069
6826;2705,944;3069
5210;2441,101;3069
4157;4750,732;3069
1478;6444,877;3069
3200;6444,877;3069
7656;6444,877;3069
1846;5588,365;3069
6843;1149,978;3070
5180;1995,465;3070
504;3870,802;3070
5702;3870,802;3070
4136;2794,113;3070
6826;2794,113;3070
5210;2109,686;3070
4157;4664,920;3070
1478;6594,360;3070
3200;6594,360;3070
7656;6594,360;3070
1846;5576,842;3070
6843;1314,739;3071
5180;2098,525;3071
504;3699,000;3071
5702;3699,000;3071
4136;2899,821;3071
6826;2899,821;3071
5210;2156,989;3071
4157;4839,974;3071
1478;6673,340;3071
3200;6673,340;3071
7656;6673,340;3071
1846;5727,438;3071
6843;1571,449;3072
5180;2318,639;3072
504;3573,653;3072
5702;3573,653;3072
4136;3118,994;3072
6826;3118,994;3072
5210;2137,177;3072
1478;6865,307;3072
3200;6865,307;3072
7656;6865,307;3072
1846;5973,903;3072
4157;5098,077;3072
6843;1790,708;3073
5180;2514,960;3073
504;3487,656;3073
5702;3487,656;3073
4136;3313,317;3073
6826;3313,317;3073
5210;2136,425;3073
1478;7036,755;3073
3200;7036,755;3073
7656;7036,755;3073
1846;6185,862;3073
4157;5317,671;3073
6843;663,842;3074
5180;1559,187;3074
504;4029,110;3074
5702;4029,110;3074
4136;2347,891;3074
6826;2347,891;3074
5210;2390,030;3074
4157;4181,654;3074
1478;6171,335;3074
3200;6171,335;3074
7656;6171,335;3074
1846;5092,285;3074
6843;901,203;3075
5180;1812,446;3075
504;4054,515;3075
5702;4054,515;3075
4136;2601,585;3075
6826;2601,585;3075
5210;2159,977;3075
4157;4396,534;3075
1478;6424,324;3075
3200;6424,324;3075
7656;6424,324;3075
1846;5329,662;3075
6843;570,745;3076
5180;1169,933;3076
504;3762,722;3076
5702;3762,722;3076
4136;1971,166;3076
6826;1971,166;3076
5210;2858,397;3076
1846;4830,888;3076
4157;4013,338;3076
1478;5760,265;3076
3200;5760,265;3076
7656;5760,265;3076
6843;1419,055;3077
5180;2034,084;3077
504;3322,753;3077
5702;3322,753;3077
4136;2826,475;3077
6826;2826,475;3077
5210;2504,016;3077
4157;4923,829;3077
1478;6527,413;3077
3200;6527,413;3077
7656;6527,413;3077
1846;5738,814;3077
6843;2583,849;3078
5180;3144,006;3078
504;2912,906;3078
5702;2912,906;3078
4136;3912,881;3078
6826;3912,881;3078
5210;2666,317;3078
1478;7470,602;3078
3200;7470,602;3078
7656;7470,602;3078
1846;6874,734;3078
4157;6089,532;3078
6843;2061,351;3079
5180;2687,171;3079
504;3174,740;3079
5702;3174,740;3079
4136;3473,232;3079
6826;3473,232;3079
5210;2396,544;3079
1478;7122,419;3079
3200;7122,419;3079
7656;7122,419;3079
1846;6400,064;3079
4157;5579,608;3079
6843;1937,197;3080
5180;2588,411;3080
504;3264,527;3080
5702;3264,527;3080
4136;3378,953;3080
6826;3378,953;3080
5210;2327,680;3080
1478;7052,989;3080
3200;7052,989;3080
7656;7052,989;3080
1846;6291,907;3080
4157;5459,175;3080
6843;3066,628;3081
5180;3873,904;3081
504;4032,749;3081
5702;4032,749;3081
4136;4674,521;3081
6826;4674,521;3081
5210;1828,270;3081
1478;8403,157;3081
3200;8403,157;3081
7656;8403,157;3081
1846;7495,800;3081
4157;6552,770;3081
6843;2260,763;3082
5180;2870,214;3082
504;3099,884;3082
5702;3099,884;3082
4136;3651,748;3082
6826;3651,748;3082
5210;2455,625;3082
1478;7273,931;3082
3200;7273,931;3082
7656;7273,931;3082
1846;6589,525;3082
4157;5777,246;3082
6843;2163,615;3083
5180;2746,004;3083
504;3036,263;3083
5702;3036,263;3083
4136;3524,180;3083
6826;3524,180;3083
5210;2526,378;3083
1478;7136,857;3083
3200;7136,857;3083
7656;7136,857;3083
1846;6470,170;3083
4157;5671,624;3083
6843;2411,306;3084
5180;3073,685;3084
504;3265,289;3084
5702;3265,289;3084
4136;3861,966;3084
6826;3861,966;3084
5210;2300,926;3084
1478;7509,816;3084
3200;7509,816;3084
7656;7509,816;3084
1846;6778,852;3084
4157;5937,297;3084
6843;2457,959;3085
5180;3045,414;3085
504;3011,726;3085
5702;3011,726;3085
4136;3821,040;3085
6826;3821,040;3085
5210;2552,734;3085
1478;7410,889;3085
3200;7410,889;3085
7656;7410,889;3085
1846;6771,085;3085
4157;5970,668;3085
6843;818,108;3086
5180;1300,878;3086
504;3527,198;3086
5702;3527,198;3086
4136;2096,439;3086
6826;2096,439;3086
5210;2895,023;3086
4157;4226,019;3086
1478;5837,387;3086
3200;5837,387;3086
7656;5837,387;3086
1846;5008,525;3086
6843;665,691;3087
5180;1351,921;3087
504;3753,901;3087
5702;3753,901;3087
4136;2152,991;3087
6826;2152,991;3087
5210;2697,702;3087
1846;4999,110;3087
4157;4160,926;3087
1478;5942,431;3087
3200;5942,431;3087
7656;5942,431;3087
6843;4095,635;3088
5180;4681,859;3088
504;3315,224;3088
5702;3315,224;3088
5210;3297,043;3088
4136;5444,063;3088
6826;5444,063;3088
1478;8913,359;3088
3200;8913,359;3088
7656;8913,359;3088
1846;8414,167;3088
4157;7616,682;3088
6843;3837,400;3089
5180;4511,706;3089
504;3648,003;3089
5702;3648,003;3089
5210;2796,149;3089
4136;5294,567;3089
6826;5294,567;3089
1478;8874,766;3089
3200;8874,766;3089
7656;8874,766;3089
1846;8221,323;3089
4157;7363,435;3089
6843;2916,980;3090
5180;3572,352;3090
504;3282,633;3090
5702;3282,633;3090
4136;4356,282;3090
6826;4356,282;3090
5210;2438,671;3090
1478;7966,990;3090
3200;7966,990;3090
7656;7966,990;3090
1846;7283,973;3090
4157;6443,594;3090
6843;3321,018;3091
5180;4008,542;3091
504;3522,323;3091
5702;3522,323;3091
4136;4795,768;3091
6826;4795,768;3091
5210;2469,516;3091
1478;8413,178;3091
3200;8413,178;3091
7656;8413,178;3091
1846;7710,370;3091
4157;6846,827;3091
6843;3331,463;3092
5180;3964,114;3092
504;3271,430;3092
5702;3271,430;3092
4136;4741,367;3092
6826;4741,367;3092
5210;2689,905;3092
1478;8306,544;3092
3200;8306,544;3092
7656;8306,544;3092
1846;7684,911;3092
4157;6857,177;3092
6843;2491,526;3093
5180;3293,390;3093
504;3829,903;3093
5702;3829,903;3093
4136;4094,260;3093
6826;4094,260;3093
5210;1760,220;3093
1478;7834,539;3093
3200;7834,539;3093
7656;7834,539;3093
1846;6918,988;3093
4157;5991,489;3093
6843;4300,821;3094
5180;4975,853;3094
504;3872,631;3094
5702;3872,631;3094
5210;3091,676;3094
4136;5757,200;3094
6826;5757,200;3094
1478;9317,948;3094
3200;9317,948;3094
7656;9317,948;3094
1846;8686,879;3094
4157;7825,977;3094
6843;3386,696;3095
5180;3957,704;3095
504;3012,177;3095
5702;3012,177;3095
4136;4721,100;3095
6826;4721,100;3095
5210;2940,736;3095
1478;8221,979;3095
3200;8221,979;3095
7656;8221,979;3095
1846;7690,137;3095
4157;6901,465;3095
6843;3988,597;3096
5180;4856,098;3096
504;4853,070;3096
5702;4853,070;3096
5210;1975,113;3096
4136;5657,092;3096
6826;5657,092;3096
1478;9418,737;3096
3200;9418,737;3096
7656;9418,737;3096
1846;8404,301;3096
4157;7395,530;3096
6843;1777,330;3097
5180;2394,470;3097
504;3211,987;3097
5702;3211,987;3097
4136;3182,514;3097
6826;3182,514;3097
5210;2435,390;3097
1478;6851,012;3097
3200;6851,012;3097
7656;6851,012;3097
1846;6105,754;3097
4157;5289,903;3097
6843;4279,057;3098
504;4484,246;3098
5702;4484,246;3098
5210;2602,761;3098
5180;5063,051;3098
4136;5860,886;3098
6826;5860,886;3098
1478;9539,715;3098
3200;9539,715;3098
7656;9539,715;3098
1846;8707,351;3098
4157;7763,559;3098
6843;2940,071;3099
5180;3312,748;3099
504;2263,814;3099
5702;2263,814;3099
4136;4027,503;3099
6826;4027,503;3099
5210;3337,188;3099
1478;7380,462;3099
3200;7380,462;3099
7656;7380,462;3099
1846;7033,084;3099
4157;6354,039;3099
6843;3502,096;3100
5180;4272,159;3100
504;4008,516;3100
5702;4008,516;3100
5210;2191,784;3100
4136;5069,667;3100
6826;5069,667;3100
1478;8755,389;3100
3200;8755,389;3100
7656;8755,389;3100
1846;7926,462;3100
4157;7003,451;3100
6843;6824,491;3101
5180;7454,864;3101
504;5367,752;3101
5702;5367,752;3101
4136;8218,769;3101
6826;8218,769;3101
5210;5324,234;3101
1478;11626,969;3101
3200;11626,969;3101
7656;11626,969;3101
1846;11184,128;3101
4157;10351,250;3101
6843;12660,199;3102
5180;13366,956;3102
504;11089,502;3102
5702;11089,502;3102
4136;14144,627;3102
6826;14144,627;3102
5210;10626,723;3102
1478;17577,684;3102
3200;17577,684;3102
7656;17577,684;3102
1846;17073,241;3102
4157;16158,856;3102
6843;4871,794;3103
4157;3979,265;3103
5180;5305,025;3103
504;9173,831;3103
5702;9173,831;3103
4136;5364,855;3103
6826;5364,855;3103
5210;5109,863;3103
1478;7798,040;3103
3200;7798,040;3103
7656;7798,040;3103
1846;5192,816;3103
5210;29218,846;3105
7344;28236,611;3105
6843;23473,004;3107
5180;24480,903;3107
504;24419,190;3107
5702;24419,190;3107
4136;25229,574;3107
6826;25229,574;3107
5210;20596,877;3107
1478;29057,949;3107
3200;29057,949;3107
7656;29057,949;3107
1846;27306,207;3107
4157;26020,726;3107
6843;19218,390;3108
5180;20228,804;3108
504;20307,701;3108
5702;20307,701;3108
4136;20973,102;3108
6826;20973,102;3108
5210;16341,061;3108
1478;24798,135;3108
3200;24798,135;3108
7656;24798,135;3108
1846;23038,970;3108
4157;21754,722;3108
6843;26554,248;3109
5180;27079,816;3109
504;23831,528;3109
5702;23831,528;3109
4136;27790,812;3109
6826;27790,812;3109
5210;24900,535;3109
6843;14522,929;3110
5180;14926,663;3110
504;11470,397;3110
5702;11470,397;3110
5210;13363,405;3110
4136;15592,440;3110
6826;15592,440;3110
1478;18328,967;3110
3200;18328,967;3110
7656;18328,967;3110
1846;18593,740;3110
4157;17982,781;3110
1098;11101,824;3111
1478;13793,347;3112
3200;13793,347;3112
7656;13793,347;3112
6843;18195,731;3112
5180;17230,930;3112
504;16075,089;3112
5702;16075,089;3112
4136;16725,982;3112
6826;16725,982;3112
5210;20816,665;3112
1846;16484,885;3112
4157;17593,564;3112
2460;29197,475;3117
7344;6785,206;3119
7344;22021,831;3125
6843;24298,014;3127
5180;24559,659;3127
504;28596,457;3127
5702;28596,457;3127
4136;24374,991;3127
6826;24374,991;3127
5210;24163,897;3127
1478;24929,755;3127
3200;24929,755;3127
7656;24929,755;3127
1846;22530,073;3127
4157;22074,959;3127
7344;23039,932;3128
5210;14009,398;3131
6843;16884,991;3131
5180;17901,461;3131
504;18232,442;3131
5702;18232,442;3131
4136;18631,059;3131
6826;18631,059;3131
1478;22440,513;3131
3200;22440,513;3131
7656;22440,513;3131
1846;20615,219;3131
4157;19322,792;3131
6843;12434,396;3132
5180;13115,073;3132
4136;13321,655;3132
6826;13321,655;3132
5210;11157,436;3132
1846;13052,024;3132
4157;11953,791;3132
504;16481,845;3132
5702;16481,845;3132
1478;15739,053;3132
3200;15739,053;3132
7656;15739,053;3132
6843;9139,321;3133
5180;9918,870;3133
504;13026,994;3133
5702;13026,994;3133
4136;10239,438;3133
6826;10239,438;3133
5210;7609,820;3133
1478;13118,369;3133
3200;13118,369;3133
7656;13118,369;3133
1846;10541,278;3133
4157;9307,894;3133
6843;18205,695;3134
5180;18951,063;3134
504;16685,248;3134
5702;16685,248;3134
4136;19736,086;3134
6826;19736,086;3134
5210;15987,149;3134
1478;23204,852;3134
3200;23204,852;3134
7656;23204,852;3134
1846;22632,836;3134
4157;21669,532;3134
6843;22077,334;3137
5180;21060,430;3137
504;21599,222;3137
5702;21599,222;3137
4136;20336,590;3137
6826;20336,590;3137
5210;24952,530;3137
1478;16565,090;3137
3200;16565,090;3137
7656;16565,090;3137
1846;18732,249;3137
4157;20046,207;3137
5180;14906,449;3140
4136;14183,437;3140
6826;14183,437;3140
1478;10424,617;3140
3200;10424,617;3140
7656;10424,617;3140
1846;12673,426;3140
4157;13977,327;3140
6843;15923,333;3140
504;15606,807;3140
5702;15606,807;3140
5210;18798,568;3140
6843;27482,526;3141
5180;28489,287;3141
504;29673,883;3141
5702;29673,883;3141
4136;29110,580;3141
6826;29110,580;3141
5210;24751,461;3141
4157;29104,152;3141
6843;24281,959;3142
5180;23272,596;3142
504;22760,432;3142
5702;22760,432;3142
4136;22656,491;3142
6826;22656,491;3142
5210;27058,307;3142
1478;19217,736;3142
3200;19217,736;3142
7656;19217,736;3142
1846;21741,432;3142
4157;22989,132;3142
7344;28979,550;3143
5210;13113,911;3146
6843;15378,879;3146
5180;16295,050;3146
504;18630,841;3146
5702;18630,841;3146
4136;16760,441;3146
6826;16760,441;3146
1478;19956,266;3146
3200;19956,266;3146
7656;19956,266;3146
1846;17455,183;3146
4157;16186,262;3146
6843;7029,104;3147
5180;7935,354;3147
504;10569,101;3147
5702;10569,101;3147
4136;8410,586;3147
6826;8410,586;3147
5210;5034,214;3147
1478;11758,818;3147
3200;11758,818;3147
7656;11758,818;3147
1846;9428,839;3147
4157;8115,411;3147
5210;3125,670;3148
6843;5641,503;3148
5180;6639,504;3148
504;8651,613;3148
5702;8651,613;3148
4136;7259,331;3148
6826;7259,331;3148
1478;10928,950;3148
3200;10928,950;3148
7656;10928,950;3148
1846;8936,589;3148
4157;7636,694;3148
5210;3921,339;3149
6843;5312,742;3149
5180;6143,183;3149
504;9194,543;3149
5702;9194,543;3149
4136;6546,666;3149
6826;6546,666;3149
1478;9790,157;3149
3200;9790,157;3149
7656;9790,157;3149
1846;7443,119;3149
4157;6129,565;3149
6843;3424,633;3150
5180;4401,905;3150
5210;1553,624;3150
504;6904,255;3150
5702;6904,255;3150
4136;5000,424;3150
6826;5000,424;3150
1478;8674,973;3150
3200;8674,973;3150
7656;8674,973;3150
1846;6777,719;3150
4157;5506,978;3150
7344;20669,239;3152
4210;25535,445;3152
4393;25535,445;3152
1181;29203,852;3152
4399;29203,852;3152
6994;29203,852;3152
5304;29168,977;3152
4210;10428,001;3156
4393;10428,001;3156
646;14207,813;3156
7355;14207,813;3156
1181;13258,898;3156
4399;13258,898;3156
6994;13258,898;3156
5304;13235,600;3156
7344;22008,566;3156
646;14051,942;3157
7355;14051,942;3157
1181;14963,479;3157
4399;14963,479;3157
6994;14963,479;3157
4210;20085,342;3157
4393;20085,342;3157
5304;15047,016;3157
646;13661,398;3159
7355;13661,398;3159
1181;13873,141;3159
4399;13873,141;3159
6994;13873,141;3159
5304;14043,145;3159
4210;18867,566;3159
4393;18867,566;3159
4210;4296,062;3160
4393;4296,062;3160
646;6539,857;3160
7355;6539,857;3160
1181;6389,874;3160
4399;6389,874;3160
6994;6389,874;3160
5304;6221,505;3160
7344;25102,399;3160
7344;22941,927;3163
4210;22801,697;3163
4393;22801,697;3163
646;26437,688;3163
7355;26437,688;3163
1181;26401,541;3163
4399;26401,541;3163
6994;26401,541;3163
5304;26235,054;3163
4210;24122,753;3164
4393;24122,753;3164
646;24645,274;3164
7355;24645,274;3164
1181;23925,022;3164
4399;23925,022;3164
6994;23925,022;3164
5304;24007,028;3164
7344;29442,340;3166
4210;20360,261;3166
4393;20360,261;3166
646;22175,018;3166
7355;22175,018;3166
1181;21335,261;3166
4399;21335,261;3166
6994;21335,261;3166
5304;21382,097;3166
7344;29899,003;3170
7344;27344,099;3186
4210;15055,104;3186
4393;15055,104;3186
646;16831,852;3186
7355;16831,852;3186
1181;15975,778;3186
4399;15975,778;3186
6994;15975,778;3186
5304;16017,034;3186
7344;13076,517;3188
4210;29440,485;3188
4393;29440,485;3188
7344;25311,959;3194
4210;26802,944;3194
4393;26802,944;3194
1181;29691,430;3194
4399;29691,430;3194
6994;29691,430;3194
5304;29684,344;3194
4210;23472,663;3195
4393;23472,663;3195
646;22065,050;3195
7355;22065,050;3195
1181;22722,300;3195
4399;22722,300;3195
6994;22722,300;3195
5304;22631,277;3195
646;26126,201;3200
7355;26126,201;3200
1181;26535,653;3200
4399;26535,653;3200
6994;26535,653;3200
5304;26701,085;3200
646;14643,545;3202
7355;14643,545;3202
4210;15244,698;3202
4393;15244,698;3202
1181;15155,612;3202
4399;15155,612;3202
6994;15155,612;3202
5304;15040,119;3202
4210;7399,151;3203
4393;7399,151;3203
646;10411,264;3203
7355;10411,264;3203
1181;10329,167;3203
4399;10329,167;3203
6994;10329,167;3203
5304;10162,026;3203
7344;23480,924;3203
7344;24969,205;3204
4210;27709,703;3206
4393;27709,703;3206
646;29440,953;3206
7355;29440,953;3206
1181;28623,061;3206
4399;28623,061;3206
6994;28623,061;3206
5304;28677,008;3206
4210;9926,315;3208
4393;9926,315;3208
646;11210,361;3208
7355;11210,361;3208
1181;11406,684;3208
4399;11406,684;3208
6994;11406,684;3208
5304;11255,637;3208
7344;26275,348;3208
4210;20522,774;3210
4393;20522,774;3210
646;20745,385;3210
7355;20745,385;3210
1181;20041,615;3210
4399;20041,615;3210
6994;20041,615;3210
5304;20127,991;3210
4210;6066,908;3214
4393;6066,908;3214
646;11012,115;3214
7355;11012,115;3214
1181;10080,006;3214
4399;10080,006;3214
6994;10080,006;3214
5304;10008,879;3214
7344;20917,151;3214
4210;20138,324;3215
4393;20138,324;3215
646;20769,676;3215
7355;20769,676;3215
1181;21163,893;3215
4399;21163,893;3215
6994;21163,893;3215
5304;21031,169;3215
4210;12531,478;3217
4393;12531,478;3217
646;9107,766;3217
7355;9107,766;3217
1181;8820,561;3217
4399;8820,561;3217
6994;8820,561;3217
5304;8971,698;3217
3424;29945,208;3219
