Provincias;Municipios;Secciones;Sexo;Edad;Periodo;Total
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 0 a 4 años;2022;25
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 0 a 4 años;2021;20
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 5 a 9 años;2024;22
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 5 a 9 años;2023;21
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 5 a 9 años;2022;17
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 5 a 9 años;2021;17
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 10 a 14 años;2024;20
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 10 a 14 años;2023;16
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 10 a 14 años;2022;15
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 10 a 14 años;2021;23
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 15 a 19 años;2024;26
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 15 a 19 años;2023;26
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 15 a 19 años;2022;36
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 15 a 19 años;2021;38
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 20 a 24 años;2024;39
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 20 a 24 años;2023;41
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 20 a 24 años;2022;33
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 20 a 24 años;2021;32
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 25 a 29 años;2024;24
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 25 a 29 años;2023;23
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 25 a 29 años;2022;20
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 25 a 29 años;2021;14
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 30 a 34 años;2024;7
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 30 a 34 años;2023;12
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 30 a 34 años;2022;11
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 30 a 34 años;2021;16
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 35 a 39 años;2024;9
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 35 a 39 años;2023;10
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 35 a 39 años;2022;20
