CUSEC;Código postal;Entidad;Calle;Seccion_id
4202001003;42200;ALMAZAN;NUESTRA SEÑORA DEL DUERO;2393
4202001003;42200;ALMAZAN;NUESTRA SEÑORA DEL DUERO;2393
4202001001;42200;ALMAZAN;OLMOS (LOS);2391
4202001001;42200;ALMAZAN;OLMOS (LOS);2391
4202001001;42200;ALMAZAN;PALACIO;2391
4202001001;42200;ALMAZAN;PALACIO;2391
4202001002;42200;ALMAZAN;PEÑON DE SAN SALVADOR;2392
4202001002;42200;ALMAZAN;PEÑON DE SAN SALVADOR;2392
4202001001;42200;ALMAZAN;PICOS DE URBION;2391
4202001001;42200;ALMAZAN;PICOS DE URBION;2391
4202001003;42200;ALMAZAN;PINAR;2393
4202001003;42200;ALMAZAN;PINAR;2393
4202001001;42200;ALMAZAN;POSTIGO SANTA MARIA;2391
4202001002;42200;ALMAZAN;MERCED (DE LA);2392
4202001002;42200;ALMAZAN;MERCED (DE LA);2392
4202001002;42200;ALMAZAN;PUERTA DE HERREROS;2392
4202001001;42200;ALMAZAN;RAMON Y CAJAL;2391
4202001001;42200;ALMAZAN;RAMON Y CAJAL;2391
4202001001;42200;ALMAZAN;RASTRO;2391
4202001001;42200;ALMAZAN;RASTRO;2391
4202001003;42200;ALMAZAN;REYES CATOLICOS;2393
4202001003;42200;ALMAZAN;REYES CATOLICOS;2393
4202001001;42200;ALMAZAN;RIOSALIDO;2391
4202001001;42200;ALMAZAN;RIOSALIDO;2391
4202001003;42200;ALMAZAN;SAN FRANCISCO;2393
4202001002;42200;ALMAZAN;SAN FRANCISCO;2392
4202001002;42200;ALMAZAN;SALAZAR Y TORRES;2392
4202001001;42200;ALMAZAN;SALAZAR Y TORRES;2391
4202001001;42200;ALMAZAN;SANTANDER;2391
4202001001;42200;ALMAZAN;SANTANDER;2391
4202001001;42200;ALMAZAN;SEGOVIA;2391
4202001003;42200;ALMAZAN;SEVERO OCHOA;2393
4202001003;42200;ALMAZAN;SEVERO OCHOA;2393
4202001001;42200;ALMAZAN;SORIA;2391
4202001003;42200;ALMAZAN;SORIA;2393
4202001001;42200;ALMAZAN;TERMANCIA;2391
4202001002;42200;ALMAZAN;BUEN MAESTRO;2392
4202001001;42200;ALMAZAN;VALLADOLID;2391
4202001001;42200;ALMAZAN;VIRGEN DE VELACHA;2391
4202001001;42200;ALMAZAN;VIRGEN DE VELACHA;2391
4202001001;42200;ALMAZAN;ZAMORA;2391
4202001001;42200;ALMAZAN;ZAMORA;2391
4202001001;42200;ALMAZAN;ZARAGOZA;2391
4202001003;42200;ALMAZAN;SAN JOSE;2393
4202001003;42200;ALMAZAN;SAN JOSE;2393
4202001002;42200;ALMAZAN;SAN SALVADOR;2392
4202001002;42200;ALMAZAN;SAN SALVADOR;2392
4202001001;42200;ALMAZAN;SAN LAZARO;2391
4202001001;42200;ALMAZAN;SAN LAZARO;2391
4202001001;42200;ALMAZAN;SANTA MARIA;2391
4202001001;42200;ALMAZAN;SANTA MARIA;2391
4202001001;42200;ALMAZAN;SAN RAMON;2391
4202001001;42200;ALMAZAN;SAN RAMON;2391
4202001003;42200;ALMAZAN;SAN ISIDRO;2393
4202001003;42200;ALMAZAN;SAN ISIDRO;2393
4202001002;42200;ALMAZAN;SAN PEDRO EL CAIDO;2392
4202001002;42200;ALMAZAN;SAN PEDRO EL CAIDO;2392
4202001001;42200;ALMAZAN;SANTA ISABEL;2391
4202001001;42200;ALMAZAN;SANTA ISABEL;2391
4202001001;42200;ALMAZAN;NUESTRA SÑRA DEL PORTILLO;2391
4202001001;42200;ALMAZAN;NUESTRA SÑRA DEL PORTILLO;2391
4202001002;42200;ALMAZAN;SAN PASCUAL;2392
4202001002;42200;ALMAZAN;SAN PASCUAL;2392
4202001001;42200;ALMAZAN;CAVA;2391
4202001001;42200;ALMAZAN;CAVA;2391
4202001001;42200;ALMAZAN;POSTIGO DE SAN VICENTE;2391
4202001001;42200;ALMAZAN;SANTO DOMINGO;2391
4202001001;42200;ALMAZAN;SANTO DOMINGO;2391
4202001001;42200;ALMAZAN;SAN ROMAN;2391
4202001001;42200;ALMAZAN;SAN ROMAN;2391
4202001003;42200;ALMAZAN;SANTA MARIA DE LA CABEZA;2393
4202001003;42200;ALMAZAN;SANTA MARIA DE LA CABEZA;2393
4202001001;42200;ALMAZAN;SAN ANDRES;2391
4202001001;42200;ALMAZAN;SAN ANDRES;2391
4202001001;42200;ALMAZAN;PLANTAS (LAS);2391
4202001001;42200;ALMAZAN;PLANTAS (LAS);2391
4202001001;42200;ALMAZAN;ARCO DE LA VILLA;2391
4202001003;42200;ALMAZAN;CAMPO DE SAN FRANCISCO;2393
4202001001;42200;ALMAZAN;MONCAYO;2391
4202001003;42200;ALMAZAN;CONCORDIA (LA);2393
4202001003;42200;ALMAZAN;CONCORDIA (LA);2393
4202001002;42200;ALMAZAN;SANTA AGUEDA;2392
4202001001;42200;ALMAZAN;BERLIN;2391
4202001001;42200;ALMAZAN;BERLIN;2391
4202001001;42200;ALMAZAN;BRUSELAS;2391
4202001001;42200;ALMAZAN;BRUSELAS;2391
4202001001;42200;ALMAZAN;DUBLIN;2391
4202001001;42200;ALMAZAN;LISBOA;2391
4202001001;42200;ALMAZAN;LISBOA;2391
4202001001;42200;ALMAZAN;PARIS;2391
4202001001;42200;ALMAZAN;PARIS;2391
4202001001;42200;ALMAZAN;ROMA;2391
4202001001;42200;ALMAZAN;ROMA;2391
4202001001;42200;ALMAZAN;SAN PEDRO;2391
4202001002;42200;ALMAZAN;HEROES LA INDEPENDENCIA;2392
4202001002;42200;ALMAZAN;HEROES LA INDEPENDENCIA;2392
4202001003;42200;ALMAZAN;INFANTE DON JUAN;2393
4202001003;42200;ALMAZAN;INFANTE DON JUAN;2393
4202001003;42200;ALMAZAN;TRES CRUCES;2393
4202001003;42200;ALMAZAN;GERARDO DIEGO;2393
4202001003;42200;ALMAZAN;GERARDO DIEGO;2393
4202001002;42200;ALMAZAN;MOZART;2392
4202001002;42200;ALMAZAN;TIRSO DE MOLINA;2392
4202001002;42200;ALMAZAN;TIRSO DE MOLINA;2392
4202001002;42200;ALMAZAN;MIGUEL DELIBES;2392
4202001002;42200;ALMAZAN;MIGUEL DELIBES;2392
4202001001;42200;ALMAZAN;SECADERO DE BACALAO;2391
4202001001;42200;ALMAZAN;SECADERO DE BACALAO;2391
4202001003;42200;ALMAZAN;SAN JOSE;2393
4202001001;42200;ALMAZAN;ATENAS;2391
4202001001;42200;ALMAZAN;DIEGO VELAZQUEZ;2391
4202001001;42200;ALMAZAN;DIEGO VELAZQUEZ;2391
4202001003;42200;ALMAZAN;DULCINEA;2393
4202001003;42200;ALMAZAN;DULCINEA;2393
4202001001;42200;ALMAZAN;ESTOCOLMO;2391
4202001001;42200;ALMAZAN;ESTOCOLMO;2391
4202001001;42200;ALMAZAN;ISAAC ALBENIZ;2391
4202001001;42200;ALMAZAN;ISAAC ALBENIZ;2391
4202001001;42200;ALMAZAN;JOAQUIN TURINA;2391
4202001001;42200;ALMAZAN;JOAQUIN TURINA;2391
4202001001;42200;ALMAZAN;JOAN MIRO;2391
4202001001;42200;ALMAZAN;JOAN MIRO;2391
4202001001;42200;ALMAZAN;TEJERAS (LAS);2391
4202001001;42200;ALMAZAN;TEJERAS (LAS);2391
4202001001;42200;ALMAZAN;LUXEMBURGO;2391
4202001001;42200;ALMAZAN;LUXEMBURGO;2391
4202001001;42200;ALMAZAN;MAXIMINO PEÑA;2391
4202001001;42200;ALMAZAN;EUROPA (DE);2391
4202001001;42200;ALMAZAN;EUROPA (DE);2391
4202001001;42200;ALMAZAN;PUERTO DE ONCALA;2391
4202001001;42200;ALMAZAN;PUERTO DE ONCALA;2391
4202001001;42200;ALMAZAN;PUERTO DE PIQUERAS;2391
4202001001;42200;ALMAZAN;SALVADOR DALI;2391
4202001003;42200;ALMAZAN;SANTA ANA;2393
4202001003;42200;ALMAZAN;SANTA CECILIA;2393
4202001003;42200;ALMAZAN;SANTA CECILIA;2393
4202001003;42200;ALMAZAN;VIENA;2393
4202001001;42200;ALMAZAN;PABLO PICASSO;2391
4202001001;42200;ALMAZAN;GALICIA;2391
4202001001;42200;ALMAZAN;GALICIA;2391
4202001002;42200;ALMAZAN;CAMPOS DE CASTILLA;2392
4202001001;42200;ALMAZAN;FRANCISCO DE GOYA;2391
4202001003;42200;ALMAZAN;INFANTA ISABEL;2393
4202001003;42200;ALMAZAN;LAS TEJERAS;2393
4202001001;42200;ALMAZAN;GRECO (EL);2391
4202001003;42200;BALLUNCAR;BALLUNCAR;2393
4202001003;42200;BALLUNCAR;BALLUNCAR;2393
4202001003;42212;COBERTELADA;COBERTELADA;2393
4202001003;42212;COBERTELADA;COBERTELADA;2393
4202001003;42200;COVARRUBIAS;COVARRUBIAS;2393
4202001003;42200;COVARRUBIAS;COVARRUBIAS;2393
4202001003;42200;FUENTELCARRO;FUENTELCARRO;2393
4202001003;42200;FUENTELCARRO;FUENTELCARRO;2393
4202001003;42200;LODARES DEL MONTE;LODARES DEL MONTE;2393
4202001003;42200;LODARES DEL MONTE;LODARES DEL MONTE;2393
4202001003;42200;TEJERIZAS;TEJERIZAS;2393
4202001003;42200;TEJERIZAS;TEJERIZAS;2393
4202101001;42126;ALMAZUL;SAN PEDRO;2394
4202101001;42126;ALMAZUL;SAN PEDRO;2394
4202101001;42126;ALMAZUL;CASTILLO;2394
4202101001;42126;ALMAZUL;CASTILLO;2394
4202101001;42126;ALMAZUL;REAL;2394
4202101001;42126;ALMAZUL;REAL;2394
4202101001;42126;ALMAZUL;CARRALGARBE;2394
4202101001;42126;ALMAZUL;CARRALGARBE;2394
4202101001;42126;ALMAZUL;MAYOR;2394
4202101001;42126;ALMAZUL;HOSPITAL;2394
4202101001;42126;ALMAZUL;HOSPITAL;2394
4202101001;42126;ALMAZUL;COLMENAS;2394
4202101001;42126;ALMAZUL;COLMENAS;2394
4202101001;42126;ALMAZUL;CARRETERA;2394
4202101001;42126;ALMAZUL;CARRETERA;2394
4202101001;42126;ALMAZUL;SOLEDAD;2394
4202101001;42126;MAZATERON;MAZATERON;2394
4202101001;42126;MAZATERON;MAZATERON;2394
4202101001;42127;ZARABES;ZARABES;2394
4202101001;42127;ZARABES;ZARABES;2394
4202201001;42130;ALMENAR DE SORIA;SAN PEDRO;2395
4202201001;42130;ALMENAR DE SORIA;SAN PEDRO;2395
4202201001;42130;ALMENAR DE SORIA;CARMEN;2395
4202201001;42130;ALMENAR DE SORIA;LAVADERO;2395
4202201001;42130;ALMENAR DE SORIA;LAVADERO;2395
4202201001;42130;ALMENAR DE SORIA;CASTILLEJOS;2395
4202201001;42130;ALMENAR DE SORIA;CARRAPERONIEL;2395
4202201001;42130;ALMENAR DE SORIA;CASTILLO;2395
4202201001;42130;ALMENAR DE SORIA;CASTILLO;2395
4202201001;42130;ALMENAR DE SORIA;CUATRO CALLES;2395
4202201001;42130;ALMENAR DE SORIA;CUATRO CALLES;2395
4202201001;42130;ALMENAR DE SORIA;ERMITA;2395
4202201001;42130;ALMENAR DE SORIA;ERMITA;2395
4202201001;42130;ALMENAR DE SORIA;FUENTE (LA);2395
4202201001;42130;ALMENAR DE SORIA;FUENTE (LA);2395
4202201001;42130;ALMENAR DE SORIA;MESON;2395
4202201001;42130;ALMENAR DE SORIA;MESON;2395
4202201001;42130;ALMENAR DE SORIA;MOLINO BAJERO;2395
4202201001;42130;ALMENAR DE SORIA;MOLINO BAJERO;2395
4202201001;42130;ALMENAR DE SORIA;REAL;2395
4202201001;42130;ALMENAR DE SORIA;REAL;2395
4202201001;42130;ALMENAR DE SORIA;CANOVAS;2395
4202201001;42130;ALMENAR DE SORIA;CANOVAS;2395
4202201001;42130;ALMENAR DE SORIA;TOROS (LOS);2395
4202201001;42130;ALMENAR DE SORIA;TOROS (LOS);2395
4202201001;42130;ALMENAR DE SORIA;MESON;2395
4202201001;42130;ALMENAR DE SORIA;ABREVADERO;2395
4202201001;42130;ALMENAR DE SORIA;ABREVADERO;2395
4202201001;42130;ALMENAR DE SORIA;PRIMO DE RIVERA;2395
4202201001;42130;ALMENAR DE SORIA;PRIMO DE RIVERA;2395
4202201001;42130;ALMENAR DE SORIA;LEONOR;2395
4202201001;42130;ALMENAR DE SORIA;LEONOR;2395
4202201001;42138;CARDEJON;CARDEJON;2395
4202201001;42138;CARDEJON;CARDEJON;2395
4202201001;42131;CASTEJON DEL CAMPO;CASTEJON DEL CAMPO;2395
4202201001;42131;CASTEJON DEL CAMPO;CASTEJON DEL CAMPO;2395
4202201001;42131;ESTERAS DE LUBIA;ESTERAS DE LUBIA;2395
4202201001;42131;ESTERAS DE LUBIA;ESTERAS DE LUBIA;2395
4202201001;42131;JARAY;JARAY;2395
4202201001;42131;JARAY;JARAY;2395
4202201001;42131;PERONIEL DEL CAMPO;PERONIEL DEL CAMPO;2395
4202201001;42131;PERONIEL DEL CAMPO;PERONIEL DEL CAMPO;2395
4202301001;42213;ALPANSEQUE;FRAGUA (LA);2396
4202301001;42213;ALPANSEQUE;CAÑO (EL);2396
4202301001;42213;ALPANSEQUE;CAÑO (EL);2396
4202301001;42213;ALPANSEQUE;IGLESIA (LA);2396
4202301001;42213;ALPANSEQUE;IGLESIA (LA);2396
4202301001;42213;ALPANSEQUE;NUEVA;2396
4202301001;42213;ALPANSEQUE;NUEVA;2396
4202301001;42213;ALPANSEQUE;REAL;2396
4202301001;42213;ALPANSEQUE;REAL;2396
4202301001;42213;ALPANSEQUE;REAL;2396
4202301001;42213;ALPANSEQUE;ROMANILLOS;2396
4202301001;42213;MARAZOVEL;MARAZOVEL;2396
4202301001;42213;MARAZOVEL;MARAZOVEL;2396
4202401001;42182;ARANCON;BAJERA;2397
4202401001;42182;ARANCON;BAJERA;2397
4202401001;42182;ARANCON;ALTOZANO;2397
4202401001;42182;ARANCON;COLLADO;2397
4202401001;42182;ARANCON;CONCEJO;2397
4202401001;42182;ARANCON;PLAZA;2397
4202401001;42182;ARANCON;ZAMARRILLA;2397
4202401001;42182;CORTOS;CORTOS;2397
4202401001;42182;CORTOS;CORTOS;2397
4202401001;42111;NIEVA DE CALDERUELA;NIEVA DE CALDERUELA;2397
4202401001;42111;NIEVA DE CALDERUELA;NIEVA DE CALDERUELA;2397
4202401001;42111;OMEÑACA;OMEÑACA;2397
4202401001;42111;OMEÑACA;OMEÑACA;2397
4202401001;42111;TOZALMORO;TOZALMORO;2397
4202401001;42111;TOZALMORO;TOZALMORO;2397
4202401001;42111;CALDERUELA;CALDERUELA;2397
4202401001;42111;CALDERUELA;CALDERUELA;2397
4202501001;42259;AGUILAR DE MONTUENGA;AGUILAR DE MONTUENGA;3512
4202501001;42259;AGUILAR DE MONTUENGA;AGUILAR DE MONTUENGA;3512
4202501001;42250;AGUILAR DE MONTUENGA;ERAS (AG);3512
4202501001;42250;AGUILAR DE MONTUENGA;ERAS (AG);3512
4202501001;42250;AGUILAR DE MONTUENGA;HORNO (AG);3512
4202501001;42250;AGUILAR DE MONTUENGA;HORNO (AG);3512
4202501001;42250;AGUILAR DE MONTUENGA;LAS PEÑAS (AG);3512
4202501001;42250;AGUILAR DE MONTUENGA;REOYO (AG);3512
4202501001;42250;AGUILAR DE MONTUENGA;SOL (AG);3512
4202501001;42250;AGUILAR DE MONTUENGA;SOLEDAD (AG);3512
4202501001;42250;AGUILAR DE MONTUENGA;CAMPANARIO (AG);3512
4202501001;42250;ARCOS DE JALON;ALMENDRO (EL);3512
4202501001;42250;ARCOS DE JALON;ALMENDRO (EL);3512
4202501002;42250;ARCOS DE JALON;BRUNETE;3513
4202501002;42250;ARCOS DE JALON;BRUNETE;3513
4202501001;42250;ARCOS DE JALON;MARANCHON (DE);3512
4202501001;42250;ARCOS DE JALON;MARANCHON (DE);3512
4202501001;42250;ARCOS DE JALON;CASTILLO (EL);3512
4202501001;42250;ARCOS DE JALON;CASTILLO (EL);3512
4202501002;42250;ARCOS DE JALON;MADRID (DE);3513
4202501002;42250;ARCOS DE JALON;MADRID (DE);3513
4202501001;42250;ARCOS DE JALON;COSTANILLA;3512
4202501001;42250;ARCOS DE JALON;COSTANILLA;3512
4202501001;42250;ARCOS DE JALON;DELFIN (EL);3512
4202501002;42250;ARCOS DE JALON;EBRO (EL);3513
4202501002;42250;ARCOS DE JALON;EBRO (EL);3513
4202501001;42250;ARCOS DE JALON;ESCALON (EL);3512
4202501001;42250;ARCOS DE JALON;ESCUADRA (LA);3512
4202501001;42250;ARCOS DE JALON;ESCUADRA (LA);3512
4202501001;42250;ARCOS DE JALON;FELIX CID;3512
4202501001;42250;ARCOS DE JALON;FELIX CID;3512
4202501001;42250;ARCOS DE JALON;JALON (DEL);3512
4202501001;42250;ARCOS DE JALON;JALON (DEL);3512
4202501002;42250;ARCOS DE JALON;ZARAGOZA (DE);3513
4202501002;42250;ARCOS DE JALON;ZARAGOZA (DE);3513
4202501001;42250;ARCOS DE JALON;HIRUELA (LA);3512
4202501001;42250;ARCOS DE JALON;HIRUELA (LA);3512
4202501002;42250;ARCOS DE JALON;JARAMA (EL);3513
4202501001;42250;ARCOS DE JALON;CONSTITUCION (DE LA);3512
4202501001;42250;ARCOS DE JALON;CONSTITUCION (DE LA);3512
4202501001;42250;ARCOS DE JALON;CONSTITUCION (DE LA);3512
4202501002;42250;ARCOS DE JALON;JUAN DE AUSTRIA;3513
4202501001;42250;ARCOS DE JALON;MAYOR;3512
4202501001;42250;ARCOS DE JALON;MAYOR;3512
4202501001;42250;ARCOS DE JALON;MERCADO (EL);3512
4202501001;42250;ARCOS DE JALON;MERCADO (EL);3512
4202501001;42250;ARCOS DE JALON;MONTERA (LA);3512
4202501001;42250;ARCOS DE JALON;MONTERA (LA);3512
4202501002;42250;ARCOS DE JALON;NUMANCIA;3513
4202501002;42250;ARCOS DE JALON;NUMANCIA;3513
4202501002;42250;ARCOS DE JALON;NUMANCIA;3513
4202501002;42250;ARCOS DE JALON;NUMANCIA;3513
4202501001;42250;ARCOS DE JALON;OLMO (EL);3512
4202501001;42250;ARCOS DE JALON;OLMO (EL);3512
4202501002;42250;ARCOS DE JALON;MORALES (LOS);3513
4202501001;42250;ARCOS DE JALON;POSTAS;3512
4202501001;42250;ARCOS DE JALON;POSTAS;3512
4202501001;42250;ARCOS DE JALON;GERARDO DIEGO;3512
4202501001;42250;ARCOS DE JALON;GERARDO DIEGO;3512
4202501001;42250;ARCOS DE JALON;SINTEX OBRADOR;3512
4202501001;42250;ARCOS DE JALON;SINTEX OBRADOR;3512
4202501001;42250;ARCOS DE JALON;SORDO (EL);3512
4202501001;42250;ARCOS DE JALON;TETUAN;3512
4202501002;42250;ARCOS DE JALON;VIRGEN DE LA CABEZA;3513
4202501002;42250;ARCOS DE JALON;VIRGEN DE LA CABEZA;3513
4202501002;42250;ARCOS DE JALON;PILAR (EL);3513
4202501002;42250;ARCOS DE JALON;PILAR (EL);3513
4202501001;42250;ARCOS DE JALON;HUERTAS (LAS);3512
4202501001;42250;ARCOS DE JALON;HUERTAS (LAS);3512
4202501001;42250;ARCOS DE JALON;AGRAMADERO;3512
4202501001;42250;ARCOS DE JALON;AGRAMADERO;3512
4202501002;42250;ARCOS DE JALON;ALMALUEZ;3513
4202501002;42250;ARCOS DE JALON;ALMALUEZ;3513
4202501001;42250;ARCOS DE JALON;CASERIO DE LA ESTACION;3512
4202501001;42250;ARCOS DE JALON;CASERIO DE LA ESTACION;3512
4202501001;42250;ARCOS DE JALON;FRAGUA (LA);3512
4202501001;42250;ARCOS DE JALON;ISABEL LA CATOLICA;3512
4202501001;42250;ARCOS DE JALON;ISABEL LA CATOLICA;3512
4202501002;42250;ARCOS DE JALON;JUAN RAMA;3513
4202501001;42250;ARCOS DE JALON;LAGAR (EL);3512
4202501001;42250;ARCOS DE JALON;LAGAR (EL);3512
4202501001;42250;ARCOS DE JALON;MARQUES DE CASABLANCA;3512
4202501001;42250;ARCOS DE JALON;MARQUES DE CASABLANCA;3512
4202501001;42250;ARCOS DE JALON;ZARZA (LA);3512
4202501001;42250;ARCOS DE JALON;HUERTAS (LAS);3512
4202501001;42250;ARCOS DE JALON;ARCOBRIGA;3512
4202501001;42250;ARCOS DE JALON;ARCOBRIGA;3512
4202501001;42250;ARCOS DE JALON;SAN ANTON;3512
4202501001;42250;ARCOS DE JALON;SAN ANTON;3512
4202501002;42250;ARCOS DE JALON;SAN ISIDRO;3513
4202501002;42250;ARCOS DE JALON;SAN ISIDRO;3513
4202501001;42250;ARCOS DE JALON;ANTONIO MACHADO;3512
4202501001;42250;ARCOS DE JALON;ANTONIO MACHADO;3512
4202501001;42250;ARCOS DE JALON;MAYOR;3512
4202501001;42250;ARCOS DE JALON;MAYOR;3512
4202501001;42250;ARCOS DE JALON;MESON (EL);3512
4202501002;42250;ARCOS DE JALON;SANTA QUITERIA;3513
4202501002;42250;ARCOS DE JALON;NACIONAL II;3513
4202501002;42250;ARCOS DE JALON;NACIONAL II;3513
4202501002;42250;ARCOS DE JALON;NACIONAL II;3513
4202501002;42250;ARCOS DE JALON;SANTA AGUEDA;3513
4202501002;42250;ARCOS DE JALON;SANTA AGUEDA;3513
4202501002;42250;ARCOS DE JALON;SANTA TERESA;3513
4202501002;42250;ARCOS DE JALON;SANTA TERESA;3513
4202501001;42250;ARCOS DE JALON;ESPERANZA (DE LA);3512
4202501002;42250;ARCOS DE JALON;SANTA TERESA (DE);3513
4202501002;42250;ARCOS DE JALON;SANTA TERESA (DE);3513
4202501002;42250;ARCOS DE JALON;SOLANA;3513
4202501001;42250;ARCOS DE JALON;CERRO MORALES (DEL);3512
4202501002;42250;ARCOS DE JALON;AVENIDA DE MADRID (DE LA);3513
4202501001;42250;ARCOS DE JALON;PASEO ISABEL CATOLICA (DE;3512
4202501001;42250;ARCOS DE JALON;IGLESIA (LA);3512
4202501001;42250;ARCOS DE JALON;EL PALOMAR;3512
4202501001;42250;ARCOS DE JALON;EL PALOMAR;3512
4202501002;42250;ARCOS DE JALON;PASO A NIVEL (DEL);3513
4202501001;42250;ARCOS DE JALON;ANTONIO MACHADO;3512
4202501001;42250;ARCOS DE JALON;ANTONIO MACHADO;3512
4202501001;42250;ARCOS DE JALON;MERCADO (DEL);3512
4202501001;42250;ARCOS DE JALON;MERCADO (DEL);3512
4202501002;42250;ARCOS DE JALON;FERROCARRIL;3513
4202501002;42250;ARCOS DE JALON;FERROCARRIL;3513
4202501002;42250;ARCOS DE JALON;MIKADO;3513
4202501002;42250;ARCOS DE JALON;MIKADO;3513
4202501001;42250;ARCOS DE JALON;NUEVA;3512
4202501001;42250;ARCOS DE JALON;NUEVA;3512
4202501001;42250;ARCOS DE JALON;PUENTE DE LOS LOBOS;3512
4202501001;42250;ARCOS DE JALON;DE LA ESTACION;3512
4202501001;42250;ARCOS DE JALON;DE LA ESTACION;3512
4202501001;42259;CHAORNA;CHAORNA;3512
4202501001;42259;CHAORNA;CHAORNA;3512
4202501001;42250;CHAORNA;BARRIO ALTO (CH);3512
4202501001;42250;CHAORNA;BARRIO ALTO (CH);3512
4202501001;42250;CHAORNA;MAYOR (CH);3512
4202501001;42250;CHAORNA;MOLINO (CH);3512
4202501001;42269;IRUECHA;IRUECHA;3512
4202501001;42269;IRUECHA;IRUECHA;3512
4202501001;42250;IRUECHA;CERVANTES (IR);3512
4202501001;42250;IRUECHA;PILAR (IR);3512
4202501001;42250;IRUECHA;PRINCIPE (IR);3512
4202501001;42250;IRUECHA;PRINCIPE (IR);3512
4202501002;42257;JUBERA;JUBERA;3513
4202501002;42257;JUBERA;JUBERA;3513
4202501002;42250;JUBERA;REAL (JB);3513
4202501002;42250;JUBERA;NACIONAL II (JB);3513
4202501001;42259;JUDES;JUDES;3512
4202501001;42259;JUDES;JUDES;3512
4202501001;42250;JUDES;CAMPOSANTO (JU);3512
4202501001;42250;JUDES;COSTANILLA (JU);3512
4202501001;42250;JUDES;CRUCES (JU);3512
4202501001;42250;JUDES;ERAS (JU);3512
4202501001;42250;JUDES;IGLESIA (JU);3512
4202501001;42250;JUDES;IGLESIA (JU);3512
4202501001;42250;JUDES;PEÑAS (JU);3512
4202501001;42250;JUDES;PLAZA (JU);3512
4202501001;42250;JUDES;PLAZA (JU);3512
4202501001;42250;JUDES;SOLANO (JU);3512
4202501001;42250;JUDES;VISO (JU);3512
4202501001;42250;JUDES;TRAS ARENAL (JU);3512
4202501001;42250;JUDES;TRAS ARENAL (JU);3512
4202501002;42249;LAYNA;LAYNA;3513
4202501002;42249;LAYNA;LAYNA;3513
4202501002;42250;LAYNA;AYUNTAMIENTO (LA);3513
4202501002;42250;LAYNA;BARRIO ALTO (LA);3513
4202501002;42250;LAYNA;CENTRO (LA);3513
4202501002;42250;LAYNA;CORRAL FUENTE (LA);3513
4202501002;42250;LAYNA;ERAS ABAJO (LA);3513
4202501002;42250;LAYNA;ERMITA (LA);3513
4202501002;42250;LAYNA;ESCUELAS (LA);3513
4202501002;42250;LAYNA;HORNO (LA);3513
4202501002;42250;LAYNA;MARANCHON (LA);3513
4202501002;42250;LAYNA;PLAZA (LA);3513
4202501002;42250;LAYNA;VAL (LA);3513
4202501002;42250;LAYNA;VISO (LA);3513
4202501002;42250;LAYNA;LA IGLESIA (LA);3513
4202501002;42250;LAYNA;LA IGLESIA (LA);3513
4202501002;42259;MONTUENGA DE SORIA;MONTUENGA DE SORIA;3513
4202501002;42259;MONTUENGA DE SORIA;MONTUENGA DE SORIA;3513
4202501002;42250;MONTUENGA DE SORIA;FUENTE (MO);3513
4202501002;42250;MONTUENGA DE SORIA;FUENTE (MO);3513
4202501002;42250;MONTUENGA DE SORIA;MAYOR (MO);3513
4202501002;42250;MONTUENGA DE SORIA;NORTE (MO);3513
4202501002;42250;MONTUENGA DE SORIA;NORTE (MO);3513
4202501002;42250;MONTUENGA DE SORIA;REAL (MO);3513
4202501002;42250;MONTUENGA DE SORIA;REAL (MO);3513
4202501002;42250;MONTUENGA DE SORIA;TEJAR (MO);3513
4202501002;42250;MONTUENGA DE SORIA;TEJAR (MO);3513
4202501002;42250;MONTUENGA DE SORIA;CASTILLO (MO);3513
4202501002;42250;MONTUENGA DE SORIA;CASTILLO (MO);3513
4202501002;42259;SAGIDES;SAGIDES;3513
4202501002;42259;SAGIDES;SAGIDES;3513
4202501002;42250;SAGIDES;EGIO (SA);3513
4202501002;42250;SAGIDES;HUERTOS (SA);3513
4202501002;42250;SAGIDES;IGLESIA (SA);3513
4202501002;42257;SOMAEN;SOMAEN;3513
4202501002;42257;SOMAEN;SOMAEN;3513
4202501002;42250;SOMAEN;ERAS (SO);3513
4202501002;42250;SOMAEN;ERAS (SO);3513
4202501002;42250;SOMAEN;EXTRAMUROS (SO);3513
4202501002;42250;SOMAEN;HORNO (SO);3513
4202501002;42250;SOMAEN;MAYOR (SO);3513
4202501002;42250;SOMAEN;NACIONAL II (SO);3513
4202501002;42250;SOMAEN;NACIONAL II (SO);3513
4202501002;42250;SOMAEN;NACIONAL II (SO);3513
4202501002;42250;SOMAEN;POSADA (SO);3513
4202501002;42250;SOMAEN;POSADA (SO);3513
4202501002;42250;SOMAEN;SOLEDAD (SO);3513
4202501002;42250;SOMAEN;SOLEDAD (SO);3513
4202501002;42258;UTRILLA;UTRILLA;3513
4202501002;42258;UTRILLA;UTRILLA;3513
4202501002;42250;UTRILLA;ANIMAS (UT);3513
4202501002;42250;UTRILLA;ANIMAS (UT);3513
4202501002;42250;UTRILLA;HORNO (UT);3513
4202501002;42250;UTRILLA;IGLESIA (UT);3513
4202501002;42250;UTRILLA;POSITO (UT);3513
4202501002;42250;UTRILLA;PUERTA HONDON (UT);3513
4202501002;42250;UTRILLA;PUERTA HONDON (UT);3513
4202501002;42250;UTRILLA;SOLANO (UT);3513
