Provincia;CMuni;CUSEC;area_km2
Zamora;49119;4911901001;23,690
Zamora;49120;4912001001;34,593
Zamora;49121;4912101001;39,154
Zamora;49122;4912201001;22,028
Zamora;49123;4912301001;56,846
Zamora;49124;4912401001;67,097
Zamora;49125;4912501001;19,497
Zamora;49126;4912601001;33,725
Zamora;49127;4912701001;13,497
Zamora;49127;4912701002;10,195
Zamora;49128;4912801001;20,145
Zamora;49129;4912901001;53,456
Zamora;49130;4913001001;18,019
Zamora;49131;4913101001;20,917
Zamora;49132;4913201001;31,275
Zamora;49133;4913301001;68,191
Zamora;49134;4913401001;71,659
Zamora;49135;4913501001;72,662
Zamora;49136;4913601001;36,459
Zamora;49137;4913701001;14,124
Zamora;49138;4913801001;71,441
Zamora;49139;4913901001;49,989
Zamora;49141;4914101001;28,005
Zamora;49142;4914201001;31,771
Zamora;49143;4914301001;37,060
Zamora;49145;4914501001;105,266
Zamora;49146;4914601001;26,818
Zamora;49147;4914701001;13,289
Zamora;49148;4914801001;12,014
Zamora;49149;4914901001;95,083
Zamora;49150;4915001001;38,923
Zamora;49151;4915101001;51,247
Zamora;49152;4915201001;160,792
Zamora;49153;4915301001;33,046
Zamora;49154;4915401001;43,995
Zamora;49155;4915501001;20,978
Zamora;49156;4915601001;24,361
Zamora;49157;4915701001;29,599
Zamora;49158;4915801001;19,714
Zamora;49159;4915901001;14,161
Zamora;49160;4916001001;12,558
Zamora;49162;4916201001;201,159
Zamora;49163;4916301001;37,324
Zamora;49164;4916401001;25,409
Zamora;49165;4916501001;10,902
Zamora;49166;4916601001;81,510
Zamora;49167;4916701001;25,760
Zamora;49168;4916801001;21,725
Zamora;49169;4916901001;12,710
Zamora;49170;4917001001;10,110
Zamora;49171;4917101001;28,011
Zamora;49172;4917201001;80,120
Zamora;49173;4917301001;56,224
Zamora;49174;4917401001;46,172
Zamora;49175;4917501001;27,645
Zamora;49176;4917601001;111,799
Zamora;49177;4917701001;53,496
Zamora;49178;4917801001;10,789
Zamora;49179;4917901001;32,518
Zamora;49180;4918001001;55,044
Zamora;49181;4918101001;154,985
Zamora;49183;4918301001;34,900
Zamora;49184;4918401001;36,612
Zamora;49185;4918501001;14,474
Zamora;49186;4918601001;66,185
Zamora;49187;4918701001;42,543
Zamora;49188;4918801001;25,036
Zamora;49189;4918901001;75,229
Zamora;49190;4919001001;23,944
Zamora;49191;4919101001;26,259
Zamora;49192;4919201001;10,726
Zamora;49193;4919301001;49,045
Zamora;49194;4919401001;22,722
Zamora;49197;4919701001;16,820
Zamora;49199;4919901001;6,795
Zamora;49200;4920001001;38,955
Zamora;49201;4920101001;21,177
Zamora;49202;4920201001;51,873
Zamora;49203;4920301001;17,891
Zamora;49204;4920401001;9,754
Zamora;49205;4920501001;18,988
Zamora;49206;4920601001;75,934
Zamora;49207;4920701001;32,877
Zamora;49208;4920801001;53,078
Zamora;49209;4920901001;64,300
Zamora;49210;4921001001;25,665
Zamora;49214;4921401001;112,765
Zamora;49216;4921601001;27,650
Zamora;49219;4921901001;0,287
Zamora;49219;4921901002;0,143
Zamora;49219;4921901003;0,354
Zamora;49219;4921902001;0,119
Zamora;49219;4921902002;0,206
Zamora;49219;4921902003;143,739
Zamora;49219;4921902004;0,560
Zamora;49219;4921903001;179,564
Zamora;49220;4922001001;16,482
Zamora;49221;4922101001;37,103
Zamora;49222;4922201001;30,361
Zamora;49223;4922301001;93,267
Zamora;49224;4922401001;25,522
Zamora;49225;4922501001;29,804
Zamora;49226;4922601001;44,168
Zamora;49227;4922701001;10,114
Zamora;49228;4922801001;16,305
Zamora;49229;4922901001;27,848
Zamora;49230;4923001001;28,017
Zamora;49231;4923101001;44,187
Zamora;49232;4923201001;10,181
Zamora;49233;4923301001;18,563
Zamora;49234;4923401001;42,064
Zamora;49235;4923501001;47,896
Zamora;49236;4923601001;12,496
Zamora;49237;4923701001;25,888
Zamora;49238;4923801001;23,284
Zamora;49239;4923901001;26,070
Zamora;49240;4924001001;30,134
Zamora;49241;4924101001;43,104
Zamora;49242;4924201001;74,021
Zamora;49243;4924301001;20,625
Zamora;49244;4924401001;7,182
Zamora;49245;4924501001;15,049
Zamora;49246;4924601001;28,233
Zamora;49247;4924701001;64,822
Zamora;49248;4924801001;43,193
Zamora;49249;4924901001;14,900
Zamora;49250;4925001001;126,946
Zamora;49251;4925101001;39,856
Zamora;49252;4925201001;26,328
Zamora;49255;4925501001;55,793
Zamora;49256;4925601001;18,302
Zamora;49257;4925701001;19,193
Zamora;49258;4925801001;12,046
Zamora;49259;4925901001;16,981
Zamora;49260;4926001001;40,097
Zamora;49261;4926101001;22,056
Zamora;49262;4926201001;85,637
Zamora;49263;4926301001;20,924
Zamora;49264;4926401001;134,372
Zamora;49265;4926501001;28,881
Zamora;49266;4926601001;16,927
Zamora;49267;4926701001;24,351
Zamora;49268;4926801001;50,114
Zamora;49269;4926901001;34,581
Zamora;49270;4927001001;15,624
Zamora;49271;4927101001;26,331
Zamora;49272;4927201001;12,374
Zamora;49273;4927301001;40,005
Zamora;49275;4927501001;0,064
Zamora;49275;4927501002;0,091
Zamora;49275;4927501003;0,091
Zamora;49275;4927501004;0,048
Zamora;49275;4927501005;0,045
Zamora;49275;4927501006;0,805
Zamora;49275;4927501007;0,040
Zamora;49275;4927501008;0,036
Zamora;49275;4927501009;0,074
Zamora;49275;4927501010;0,098
Zamora;49275;4927501011;0,043
Zamora;49275;4927501012;0,176
Zamora;49275;4927501013;0,028
Zamora;49275;4927501014;0,315
Zamora;49275;4927501015;0,099
Zamora;49275;4927502001;0,070
Zamora;49275;4927502002;0,167
Zamora;49275;4927502003;0,153
Zamora;49275;4927502004;0,058
Zamora;49275;4927502005;0,185
Zamora;49275;4927502006;0,049
Zamora;49275;4927502007;0,047
Zamora;49275;4927502008;0,045
Zamora;49275;4927502009;0,047
Zamora;49275;4927502010;0,158
Zamora;49275;4927502011;0,044
Zamora;49275;4927502012;0,056
Zamora;49275;4927502013;0,269
Zamora;49275;4927502014;0,039
Zamora;49275;4927502015;0,349
Zamora;49275;4927502016;0,251
Zamora;49275;4927502017;17,453
Zamora;49275;4927503001;0,193
Zamora;49275;4927503002;0,884
Zamora;49275;4927503003;21,295
Zamora;49275;4927503004;12,485
Zamora;49275;4927504001;0,081
Zamora;49275;4927504002;0,220
Zamora;49275;4927504003;0,216
Zamora;49275;4927504004;83,438
Zamora;49275;4927504005;0,072
Zamora;49275;4927505001;0,177
Zamora;49275;4927505003;0,090
Zamora;49275;4927505004;2,913
Zamora;49275;4927505005;0,205
Zamora;49275;4927505006;4,504
Zamora;49275;4927505007;0,041
Zamora;49275;4927505008;0,159
Zamora;49275;4927505009;0,902
Leon;24089;2408907009;0,042
Leon;24163;2416301001;17,462
Leon;24163;2416301004;5,121
Leon;24179;2417901001;56,728
Leon;24193;2419301001;44,388
Leon;24019;2401901001;27,977
Leon;24169;2416901003;8,621
Leon;24082;2408201001;4,628
Leon;24026;2402601001;71,798
Leon;24014;2401401005;1,169
Leon;24014;2401401002;2,607
Leon;24170;2417001002;55,559
Leon;24014;2401401006;52,135
Leon;24049;2404901001;59,860
Leon;24030;2403001004;7,753
Leon;24030;2403001002;1,402
Leon;24034;2403401002;12,054
Leon;24061;2406101001;109,667
Leon;24076;2407601001;125,375
Leon;24109;2410901001;181,285
Leon;24110;2411001001;190,876
Leon;24100;2410001001;79,597
Leon;24115;2411504001;18,209
Leon;24034;2403401003;6,345
Leon;24034;2403401001;10,634
Leon;24115;2411505007;5,747
Avila;05019;0501906006;0,088
Leon;24057;2405701001;36,837
Leon;24115;2411501006;8,823
Leon;24089;2408906005;0,025
Leon;24089;2408906004;0,043
Leon;24089;2408906006;0,062
Leon;24089;2408906010;0,039
Leon;24089;2408906003;0,140
Leon;24089;2408906007;1,049
Leon;24089;2408906011;0,095
Leon;24201;2420101001;122,954
Leon;24089;2408908002;4,501
Leon;24175;2417501001;102,262
Valladolid;47186;4718607022;14,459
Valladolid;47186;4718608036;2,767
Soria;42025;4202501001;197,939
Soria;42025;4202501002;243,291
Valladolid;47186;4718610001;2,786
Leon;24165;2416501001;40,950
Leon;24209;2420901001;0,837
Leon;24209;2420901002;176,633
Leon;24059;2405901001;78,233
Valladolid;47186;4718612001;62,456
Valladolid;47186;4718610006;4,534
Leon;24011;2401101001;57,829
Leon;24171;2417101001;69,553
Leon;24038;2403801001;20,199
Leon;24206;2420601001;24,169
Leon;24162;2416201001;30,385
Leon;24189;2418901004;8,687
Avila;05014;0501401001;0,383
Avila;05014;0501401002;3,589
Palencia;34080;3408001002;11,203
Palencia;34199;3419901001;198,892
Salamanca;37046;3704601001;0,496
Salamanca;37274;3727405005;0,070
Salamanca;37294;3729401010;0,465
Leon;24089;2408906009;0,022
Leon;24089;2408906017;0,773
