Provincia;CMuni;Periodo;Edad_media_de_la_población;Porcentaje_de_hogares_unipersonales;Porcentaje_de_población_española;Porcentaje_de_población_extranjera;Tamaño_medio_del_hogar
Avila;05169;2022;59,300;46,400;99,200;0,800;1,900
Avila;05169;2023;58,600;44,400;99,600;0,400;1,900
Avila;05170;2021;59,100;62,200;94,800;5,200;1,600
Avila;05170;2022;62,800;71,100;96,400;3,600;1,400
Avila;05170;2023;64,100;77,800;96,000;4,000;1,400
Avila;05171;2021;62,800;65,700;100,000;0,000;1,800
Avila;05171;2022;61,100;63,600;100,000;0,000;1,900
Avila;05171;2023;60,900;59,400;100,000;0,000;1,900
Avila;05172;2021;49,700;36,500;67,700;32,300;2,300
Avila;05172;2022;47,500;42,200;59,400;40,600;2,300
Avila;05172;2023;47,800;45,900;63,700;36,300;2,200
Avila;05173;2021;57,700;55,800;94,000;6,000;1,700
Avila;05173;2022;56,900;47,800;91,800;8,200;1,900
Avila;05173;2023;57,700;44,700;88,500;11,500;1,900
Avila;05174;2021;53,100;39,400;87,300;12,700;2,400
Avila;05174;2022;56,400;37,500;94,400;5,600;2,200
Avila;05174;2023;54,700;36,700;94,400;5,600;2,400
Avila;05175;2021;55,600;40,900;91,000;9,000;2,000
Avila;05175;2022;58,400;45,100;97,700;2,300;1,900
Avila;05175;2023;58,600;47,900;94,600;5,400;1,800
Avila;05176;2021;50,500;47,900;94,100;5,900;2,000
Avila;05176;2022;50,100;45,900;94,200;5,800;2,100
Avila;05176;2023;49,400;47,400;92,400;7,600;2,100
Avila;05177;2021;54,100;41,300;98,400;1,600;2,100
Avila;05177;2022;53,700;37,300;89,500;10,500;2,100
Avila;05177;2023;55,700;37,900;90,500;9,500;2,100
Avila;05178;2021;51,600;31,900;97,700;2,300;2,300
Avila;05178;2022;50,900;35,000;96,400;3,600;2,300
Avila;05178;2023;50,900;36,500;96,300;3,700;2,200
Avila;05179;2021;53,400;45,300;96,100;3,900;2,000
Avila;05179;2022;52,900;44,600;96,400;3,600;2,000
Avila;05179;2023;53,700;49,100;96,800;3,200;1,900
Avila;05180;2021;62,200;36,400;100,000;0,000;2,000
Avila;05180;2022;61,800;42,900;98,400;1,600;1,800
Avila;05180;2023;61,600;44,400;98,500;1,500;1,800
Avila;05181;2021;61,500;66,700;100,000;0,000;1,400
Avila;05181;2022;61,600;61,500;100,000;0,000;1,500
Avila;05181;2023;61,200;64,300;100,000;0,000;1,400
Avila;05182;2021;54,900;50,200;95,200;4,800;1,800
Avila;05182;2022;54,600;50,500;93,200;6,800;1,800
Avila;05182;2023;54,600;50,000;92,800;7,200;1,800
Avila;05183;2021;58,100;42,700;89,900;10,100;2,000
Avila;05183;2022;57,700;43,300;87,500;12,500;2,000
Avila;05183;2023;59,300;43,900;96,100;3,900;1,900
Avila;05184;2021;54,000;62,400;89,400;10,600;1,700
Avila;05184;2022;52,000;60,300;84,600;15,400;1,800
Avila;05184;2023;51,400;60,100;81,600;18,400;1,700
Avila;05185;2021;53,800;44,200;97,300;2,700;2,100
Avila;05185;2022;53,800;43,400;98,100;1,900;2,000
Avila;05185;2023;51,800;49,100;97,200;2,800;1,900
Avila;05186;2021;52,300;35,700;97,700;2,300;2,300
Avila;05186;2022;52,500;34,000;96,400;3,600;2,300
Avila;05186;2023;52,400;35,500;95,300;4,700;2,200
Avila;05187;2021;47,500;46,888;94,304;5,696;2,000
Avila;05187;2022;47,800;47,387;93,204;6,796;2,000
Avila;05187;2023;48,312;42,405;93,453;6,547;2,053
Avila;05188;2021;56,500;42,100;88,400;11,600;2,300
Avila;05188;2022;60,900;43,800;100,000;0,000;2,100
Avila;05188;2023;61,200;40,000;100,000;0,000;2,200
Avila;05189;2021;55,300;54,800;91,600;8,400;1,800
Avila;05189;2022;53,800;52,200;86,900;13,100;1,800
Avila;05189;2023;53,300;52,400;88,200;11,800;1,800
Avila;05190;2021;58,900;45,800;100,000;0,000;2,000
Avila;05190;2022;58,200;34,600;94,900;5,100;2,300
Avila;05190;2023;58,600;38,500;94,900;5,100;2,300
Avila;05191;2021;55,600;50,000;95,900;4,100;2,000
Avila;05191;2022;57,300;47,600;99,200;0,800;1,900
Avila;05191;2023;57,400;50,800;97,500;2,500;1,900
Avila;05192;2021;50,600;61,900;100,000;0,000;1,800
Avila;05192;2022;54,200;63,300;100,000;0,000;1,700
Avila;05192;2023;56,100;62,100;100,000;0,000;1,700
Avila;05193;2021;63,100;42,900;98,800;1,200;1,800
Avila;05193;2022;62,700;40,000;99,400;0,600;1,800
Avila;05193;2023;63,300;41,800;99,400;0,600;1,800
Avila;05194;2021;55,900;44,100;100,000;0,000;2,000
Avila;05194;2022;55,900;46,400;99,200;0,800;1,900
Avila;05194;2023;55,500;51,400;97,600;2,400;1,800
Avila;05195;2021;63,400;51,900;100,000;0,000;1,800
Avila;05195;2022;62,700;47,100;98,500;1,500;1,900
Avila;05195;2023;63,000;48,000;99,000;1,000;1,900
Avila;05196;2021;50,400;40,700;96,600;3,400;2,100
Avila;05196;2022;48,400;37,000;98,400;1,600;2,300
Avila;05196;2023;48,400;53,600;98,200;1,800;2,000
Avila;05197;2021;50,600;38,000;95,500;4,500;2,300
Avila;05197;2022;49,900;41,200;93,900;6,100;2,300
Avila;05197;2023;51,400;46,200;96,200;3,800;2,000
Avila;05198;2021;58,100;45,000;100,000;0,000;2,000
Avila;05198;2022;57,800;47,500;98,700;1,300;1,900
Avila;05198;2023;58,800;50,000;98,600;1,400;1,800
Avila;05199;2021;54,600;52,000;95,700;4,300;1,900
Avila;05199;2022;50,500;50,000;87,000;13,000;2,100
Avila;05199;2023;52,000;45,500;83,700;16,300;2,200
Avila;05200;2021;62,300;52,600;100,000;0,000;2,000
Avila;05200;2022;62,400;52,600;100,000;0,000;1,900
Avila;05200;2023;61,700;47,100;100,000;0,000;2,100
Avila;05201;2021;53,400;50,500;99,600;0,400;1,800
Avila;05201;2022;53,600;51,300;99,200;0,800;1,800
Avila;05201;2023;53,700;52,900;99,400;0,600;1,800
Avila;05204;2021;50,700;30,200;88,700;11,300;2,300
Avila;05204;2022;51,000;29,600;87,900;12,100;2,300
Avila;05204;2023;51,200;33,900;86,400;13,600;2,200
Avila;05205;2021;56,900;45,500;100,000;0,000;1,900
Avila;05205;2022;57,900;43,200;97,600;2,400;1,900
Avila;05205;2023;58,200;40,500;98,700;1,300;1,900
Avila;05206;2021;56,500;73,300;100,000;0,000;1,300
Avila;05206;2022;57,500;73,300;100,000;0,000;1,300
Avila;05206;2023;58,500;73,300;100,000;0,000;1,300
Avila;05207;2021;53,300;44,300;99,000;1,000;2,000
Avila;05207;2022;53,400;43,800;99,500;0,500;2,000
Avila;05207;2023;53,600;43,000;98,800;1,200;2,000
Avila;05208;2021;60,800;35,000;97,600;2,400;2,100
Avila;05208;2022;64,300;42,100;97,400;2,600;2,000
Avila;05208;2023;64,100;45,000;97,500;2,500;2,000
Avila;05209;2021;65,200;50,000;97,000;3,000;1,900
Avila;05209;2022;62,900;54,100;97,100;2,900;1,900
Avila;05209;2023;64,900;52,800;100,000;0,000;1,800
Avila;05210;2021;65,500;51,200;94,500;5,500;1,700
Avila;05210;2022;62,800;56,400;92,500;7,500;1,700
Avila;05210;2023;61,800;61,900;92,900;7,100;1,700
Avila;05211;2021;51,800;44,500;99,300;0,700;2,100
Avila;05211;2022;51,900;43,300;99,800;0,200;2,100
Avila;05211;2023;52,700;43,100;99,800;0,200;2,100
Avila;05212;2021;57,500;59,200;100,000;0,000;1,700
Avila;05212;2022;55,800;58,900;100,000;0,000;1,700
Avila;05212;2023;56,100;62,400;99,600;0,400;1,700
Avila;05213;2021;61,100;59,600;96,500;3,500;1,700
Avila;05213;2022;61,300;63,500;92,700;7,300;1,600
Avila;05213;2023;59,700;60,800;88,200;11,800;1,700
Avila;05214;2021;58,900;76,000;94,300;5,700;1,300
Avila;05214;2022;61,400;76,000;93,800;6,200;1,300
Avila;05214;2023;65,100;80,000;93,300;6,700;1,200
Avila;05215;2021;57,200;47,700;98,200;1,800;1,900
Avila;05215;2022;57,600;45,500;97,600;2,400;1,900
Avila;05215;2023;58,100;48,800;98,700;1,300;1,800
Avila;05216;2021;54,100;35,100;99,100;0,900;2,200
Avila;05216;2022;54,500;35,400;98,200;1,800;2,300
Avila;05216;2023;54,300;37,400;97,700;2,300;2,200
Avila;05217;2021;56,400;51,600;100,000;0,000;1,800
Avila;05217;2022;52,300;45,700;98,600;1,400;2,100
Avila;05217;2023;51,600;48,700;98,600;1,400;1,900
Avila;05218;2021;56,700;56,100;99,100;0,900;1,900
Avila;05218;2022;56,700;56,900;99,000;1,000;1,800
Avila;05218;2023;56,400;61,000;98,100;1,900;1,800
Avila;05219;2021;44,800;44,400;88,400;11,600;2,400
Avila;05219;2022;46,500;40,000;88,600;11,400;2,200
Avila;05219;2023;46,400;45,500;86,400;13,600;2,000
Avila;05220;2021;47,900;38,000;92,500;7,500;2,300
Avila;05220;2022;47,600;37,500;89,800;10,200;2,300
Avila;05220;2023;48,000;37,700;89,000;11,000;2,300
Avila;05221;2021;56,800;42,700;98,800;1,200;1,900
Avila;05221;2022;55,900;43,600;95,100;4,900;2,000
Avila;05221;2023;57,700;46,300;98,700;1,300;1,900
Avila;05222;2021;56,000;52,200;96,800;3,200;1,700
Avila;05222;2022;53,800;50,000;92,700;7,300;1,900
Avila;05222;2023;52,500;53,600;90,200;9,800;1,800
Avila;05224;2021;57,200;38,000;96,400;3,600;2,200
Avila;05224;2022;58,700;39,600;100,000;0,000;2,100
Avila;05224;2023;59,100;40,800;100,000;0,000;2,100
Avila;05225;2021;55,400;39,700;96,100;3,900;2,200
Avila;05225;2022;55,400;39,900;96,300;3,700;2,100
Avila;05225;2023;55,300;42,500;94,700;5,300;2,100
Avila;05226;2021;59,200;53,100;96,700;3,300;1,900
Avila;05226;2022;54,300;45,200;83,600;16,400;2,200
Avila;05226;2023;56,300;44,800;90,000;10,000;2,100
Avila;05227;2021;46,700;48,600;84,800;15,200;2,000
Avila;05227;2022;46,500;48,100;84,700;15,300;2,000
Avila;05227;2023;45,200;46,600;80,400;19,600;2,100
Avila;05228;2021;62,200;45,900;99,400;0,600;2,000
Avila;05228;2022;61,500;46,000;100,000;0,000;2,000
Avila;05228;2023;61,900;47,700;99,400;0,600;1,900
Avila;05229;2021;56,500;52,300;95,800;4,200;1,700
Avila;05229;2022;55,900;56,800;100,000;0,000;1,700
Avila;05229;2023;57,400;57,100;98,600;1,400;1,700
Avila;05230;2021;58,300;40,000;97,200;2,800;2,200
Avila;05230;2022;57,400;41,700;90,900;9,100;2,100
Avila;05230;2023;57,400;43,200;90,800;9,200;2,000
Avila;05231;2021;53,200;37,000;98,200;1,800;2,100
Avila;05231;2022;52,700;38,500;97,000;3,000;2,100
Avila;05231;2023;53,500;42,000;97,000;3,000;2,000
Avila;05232;2021;52,000;57,600;98,400;1,600;1,900
Avila;05232;2022;49,900;54,200;96,400;3,600;1,900
Avila;05232;2023;48,800;52,900;94,900;5,100;1,900
Avila;05233;2021;53,900;47,100;91,000;9,000;2,100
Avila;05233;2022;53,000;40,900;89,300;10,700;2,100
Avila;05233;2023;54,300;46,500;86,100;13,900;2,000
Avila;05234;2021;62,600;41,700;97,600;2,400;1,900
Avila;05234;2022;63,600;34,800;97,800;2,200;2,000
Avila;05234;2023;64,600;41,700;97,800;2,200;1,900
Avila;05235;2021;52,600;50,000;98,000;2,000;2,200
Avila;05235;2022;54,600;46,000;98,100;1,900;2,100
Avila;05235;2023;53,800;44,000;99,000;1,000;2,100
Avila;05236;2021;53,600;59,100;98,200;1,800;1,700
Avila;05236;2022;57,600;63,600;98,100;1,900;1,600
Avila;05236;2023;57,000;66,700;98,000;2,000;1,500
Avila;05237;2021;57,900;49,300;100,000;0,000;2,000
Avila;05237;2022;56,900;47,900;100,000;0,000;2,100
Avila;05237;2023;57,000;49,300;100,000;0,000;2,000
Avila;05238;2021;52,400;42,600;97,100;2,900;2,100
Avila;05238;2022;52,800;43,400;95,600;4,400;2,100
Avila;05238;2023;53,300;44,000;96,300;3,700;2,000
Avila;05239;2021;50,900;50,000;93,700;6,300;2,100
Avila;05239;2022;50,400;51,300;92,000;8,000;2,100
Avila;05239;2023;48,900;50,400;90,800;9,200;2,100
Avila;05240;2021;43,940;35,384;87,489;12,511;2,351
Avila;05240;2022;43,946;35,979;86,396;13,604;2,351
Avila;05240;2023;43,686;34,875;84,582;15,418;2,352
Avila;05241;2021;45,080;35,962;86,081;13,919;2,340
Avila;05241;2022;45,250;36,378;85,243;14,757;2,282
Avila;05241;2023;45,372;37,408;83,741;16,259;2,281
Avila;05242;2021;45,700;23,900;99,600;0,400;2,700
Avila;05242;2022;46,300;25,300;99,100;0,900;2,600
Avila;05242;2023;46,300;26,500;99,200;0,800;2,600
Avila;05243;2021;47,500;66,700;95,100;4,900;1,700
Avila;05243;2022;49,200;66,700;95,600;4,400;1,700
Avila;05243;2023;49,700;69,100;95,600;4,400;1,600
Avila;05244;2021;68,800;52,200;100,000;0,000;1,600
Avila;05244;2022;67,700;54,600;100,000;0,000;1,600
Avila;05244;2023;67,500;59,100;100,000;0,000;1,600
Avila;05245;2021;43,600;36,000;96,500;3,500;2,400
Avila;05245;2022;44,300;35,300;95,300;4,700;2,400
Avila;05245;2023;44,400;30,300;94,900;5,100;2,500
Avila;05246;2021;69,700;63,000;93,000;7,000;1,600
Avila;05246;2022;66,400;59,100;91,900;8,100;1,700
Avila;05246;2023;64,200;52,400;89,500;10,500;1,800
Avila;05247;2021;59,600;50,000;96,600;3,400;1,900
Avila;05247;2022;60,400;51,700;99,100;0,900;1,900
Avila;05247;2023;59,700;52,200;98,600;1,400;1,900
Avila;05249;2021;51,200;55,000;100,000;0,000;1,700
Avila;05249;2022;51,500;56,500;99,100;0,900;1,700
Avila;05249;2023;52,900;58,300;99,000;1,000;1,700
Avila;05251;2021;59,900;64,900;96,800;3,200;1,700
Avila;05251;2022;62,100;71,100;98,300;1,700;1,600
Avila;05251;2023;62,100;68,800;100,000;0,000;1,600
Avila;05252;2021;55,300;42,900;100,000;0,000;2,200
Avila;05252;2022;54,700;48,300;100,000;0,000;2,100
Avila;05252;2023;56,300;57,100;100,000;0,000;2,000
Avila;05253;2021;55,700;30,600;94,700;5,300;2,100
Avila;05253;2022;54,200;29,400;93,300;6,700;2,200
Avila;05253;2023;52,500;31,600;89,500;10,500;2,300
Avila;05254;2021;50,700;35,200;99,100;0,900;2,400
Avila;05254;2022;51,400;35,200;98,100;1,900;2,400
Avila;05254;2023;51,300;35,200;95,400;4,600;2,400
Avila;05256;2021;59,500;43,100;99,000;1,000;2,000
Avila;05256;2022;59,400;50,900;98,100;1,900;1,900
Avila;05256;2023;60,700;52,800;99,000;1,000;1,900
Avila;05257;2021;54,600;52,100;98,600;1,400;2,000
Avila;05257;2022;55,300;47,800;98,500;1,500;2,000
Avila;05257;2023;55,200;52,100;98,500;1,500;1,900
Avila;05258;2021;56,400;64,800;98,300;1,700;1,600
Avila;05258;2022;54,800;52,400;97,400;2,600;1,800
Avila;05258;2023;55,500;53,700;96,600;3,400;1,700
Avila;05259;2021;54,600;22,700;100,000;0,000;2,400
Avila;05259;2022;56,400;26,200;100,000;0,000;2,300
Avila;05259;2023;57,200;38,100;100,000;0,000;2,200
Avila;05260;2021;58,300;58,500;99,100;0,900;2,100
Avila;05260;2022;58,000;62,300;99,100;0,900;2,000
Avila;05260;2023;59,000;64,800;100,000;0,000;1,900
Avila;05261;2021;62,900;57,100;97,400;2,600;1,900
Avila;05261;2022;61,700;47,400;97,300;2,700;1,900
Avila;05261;2023;62,600;47,400;97,200;2,800;1,900
Avila;05262;2021;56,600;38,300;98,100;1,900;2,000
Avila;05262;2022;56,200;39,400;97,300;2,700;2,000
Avila;05262;2023;57,000;40,700;98,100;1,900;1,900
Avila;05263;2021;56,000;54,400;97,400;2,600;1,900
Avila;05263;2022;57,100;51,300;98,000;2,000;2,000
Avila;05263;2023;56,200;51,200;96,900;3,100;1,900
Avila;05264;2021;54,700;50,000;100,000;0,000;1,900
Avila;05264;2022;55,000;46,200;100,000;0,000;1,900
Avila;05264;2023;55,200;51,700;96,200;3,800;1,800
Avila;05265;2021;49,700;33,300;95,200;4,800;2,500
Avila;05265;2022;49,500;37,500;95,000;5,000;2,500
Avila;05265;2023;52,200;34,400;94,700;5,300;2,400
Avila;05266;2021;61,200;53,200;98,900;1,100;1,900
Avila;05266;2022;62,600;56,500;98,800;1,200;1,800
Avila;05266;2023;62,000;48,900;98,800;1,200;1,900
Avila;05267;2021;53,800;56,000;100,000;0,000;1,800
Avila;05267;2022;53,900;52,300;100,000;0,000;1,900
Avila;05267;2023;54,700;59,200;100,000;0,000;1,900
Avila;05901;2021;60,000;58,400;99,600;0,400;1,700
Avila;05901;2022;59,300;55,200;99,200;0,800;1,700
Avila;05901;2023;59,500;56,900;99,100;0,900;1,600
Avila;05902;2021;53,500;38,700;96,400;3,600;2,300
Avila;05902;2022;53,200;37,000;96,500;3,500;2,400
Avila;05902;2023;54,300;31,300;98,700;1,300;2,300
Avila;05903;2021;63,100;57,800;98,300;1,700;1,600
Avila;05903;2022;62,700;56,900;98,200;1,800;1,700
Avila;05903;2023;63,200;59,400;98,100;1,900;1,700
Avila;05904;2021;53,600;69,100;98,200;1,800;1,700
Avila;05904;2022;53,700;68,800;98,200;1,800;1,700
Avila;05904;2023;54,700;64,100;99,100;0,900;1,700
Avila;05905;2021;60,700;54,900;98,400;1,600;1,700
Avila;05905;2022;61,900;57,600;97,800;2,200;1,600
Avila;05905;2023;61,300;57,900;96,000;4,000;1,600
Burgos;09001;2021;60,000;47,100;96,600;3,400;1,700
Burgos;09001;2022;61,000;52,900;96,400;3,600;1,600
Burgos;09001;2023;58,200;46,700;96,400;3,600;1,900
Burgos;09003;2021;50,500;39,600;93,500;6,500;2,200
Burgos;09003;2022;50,300;41,500;92,100;7,900;2,100
Burgos;09003;2023;51,400;39,400;90,200;9,800;2,200
Burgos;09006;2021;56,900;68,600;93,600;6,400;1,800
Burgos;09006;2022;57,000;72,200;95,000;5,000;1,700
Burgos;09006;2023;59,600;73,700;98,300;1,700;1,600
Burgos;09007;2021;58,900;40,000;96,100;3,900;2,000
Burgos;09007;2022;56,500;38,500;94,400;5,600;2,100
Burgos;09007;2023;56,500;40,000;98,000;2,000;2,000
Burgos;09009;2021;41,000;32,100;98,600;1,400;2,600
Burgos;09009;2022;41,500;35,700;99,100;0,900;2,600
Burgos;09009;2023;42,300;40,000;99,100;0,900;2,500
Burgos;09010;2021;61,600;47,600;100,000;0,000;1,900
Burgos;09010;2022;57,500;50,000;100,000;0,000;1,900
Burgos;09010;2023;56,400;50,000;100,000;0,000;1,900
Burgos;09011;2021;55,600;62,200;100,000;0,000;1,700
Burgos;09011;2022;57,500;68,900;100,000;0,000;1,600
Burgos;09011;2023;57,200;67,400;98,500;1,500;1,600
Burgos;09012;2021;52,500;54,000;98,100;1,900;2,100
Burgos;09012;2022;53,700;49,000;100,000;0,000;2,000
Burgos;09012;2023;54,400;49,000;100,000;0,000;2,000
Burgos;09013;2021;52,800;42,900;93,600;6,400;2,200
Burgos;09013;2022;53,800;40,000;95,700;4,300;2,300
Burgos;09013;2023;52,900;42,100;93,500;6,500;2,400
Burgos;09014;2021;56,600;53,100;100,000;0,000;1,900
Burgos;09014;2022;57,000;52,800;98,500;1,500;1,900
Burgos;09014;2023;57,800;54,900;98,900;1,100;1,800
Burgos;09016;2021;44,200;38,500;95,000;5,000;2,300
Burgos;09016;2022;44,800;39,600;94,900;5,100;2,200
Burgos;09016;2023;44,700;39,600;95,300;4,700;2,200
Burgos;09017;2021;45,400;41,500;56,200;43,800;2,500
Burgos;09017;2022;45,800;44,800;55,800;44,200;2,400
Burgos;09017;2023;48,600;49,300;61,100;38,900;2,100
Burgos;09018;2021;44,954;29,648;90,316;9,684;2,475
Burgos;09018;2022;44,815;29,182;87,782;12,218;2,506
Burgos;09018;2023;45,009;30,111;86,869;13,131;2,435
Burgos;09019;2021;54,100;54,600;94,800;5,200;2,000
Burgos;09019;2022;53,600;54,000;94,200;5,800;2,000
Burgos;09019;2023;54,200;51,900;93,600;6,400;2,000
Burgos;09020;2021;53,100;49,600;88,900;11,100;2,100
Burgos;09020;2022;53,300;50,800;89,100;10,900;2,100
Burgos;09020;2023;53,900;50,800;89,700;10,300;2,000
Burgos;09021;2021;49,200;45,500;100,000;0,000;2,100
Burgos;09021;2022;48,100;38,100;100,000;0,000;2,300
Burgos;09021;2023;47,300;42,900;100,000;0,000;2,200
Burgos;09022;2021;54,000;53,900;70,300;29,700;1,900
Burgos;09022;2022;59,700;57,900;84,400;15,600;1,700
Burgos;09022;2023;60,600;64,100;88,500;11,500;1,600
Burgos;09023;2021;34,700;22,600;97,300;2,700;2,800
Burgos;09023;2022;35,400;23,000;97,400;2,600;2,800
Burgos;09023;2023;35,700;23,400;97,200;2,800;2,800
Burgos;09024;2021;50,600;39,400;96,000;4,000;2,500
Burgos;09024;2022;51,200;38,000;96,000;4,000;2,500
Burgos;09024;2023;52,200;38,900;99,400;0,600;2,400
Burgos;09025;2021;54,600;59,100;98,200;1,800;1,600
Burgos;09025;2022;53,700;57,600;95,600;4,400;1,700
Burgos;09025;2023;54,300;59,200;93,900;6,100;1,600
Burgos;09026;2021;54,700;55,600;97,100;2,900;1,700
Burgos;09026;2022;54,700;54,000;96,200;3,800;1,900
Burgos;09026;2023;54,800;56,900;97,200;2,800;1,800
Burgos;09027;2021;56,700;63,300;100,000;0,000;1,500
Burgos;09027;2022;57,200;66,700;100,000;0,000;1,500
Burgos;09027;2023;52,400;60,000;92,500;7,500;1,800
Burgos;09029;2021;53,500;54,500;97,800;2,200;1,800
Burgos;09029;2022;54,800;52,500;97,200;2,800;1,800
Burgos;09029;2023;53,600;51,000;96,200;3,800;1,800
Burgos;09030;2021;56,100;45,600;95,700;4,300;2,000
Burgos;09030;2022;53,600;48,100;96,900;3,100;2,000
Burgos;09030;2023;54,200;45,700;97,600;2,400;2,000
Burgos;09032;2021;59,700;50,000;98,000;2,000;1,900
Burgos;09032;2022;60,100;50,000;98,000;2,000;1,900
Burgos;09032;2023;61,000;50,000;97,900;2,100;1,900
Burgos;09033;2021;58,700;65,300;96,300;3,700;1,600
Burgos;09033;2022;58,500;66,700;96,200;3,800;1,700
Burgos;09033;2023;57,300;68,000;94,100;5,900;1,700
Burgos;09034;2021;55,700;43,800;93,400;6,600;2,200
Burgos;09034;2022;56,600;38,000;91,800;8,200;2,400
Burgos;09034;2023;56,200;40,600;89,200;10,800;2,400
Burgos;09035;2021;51,700;43,700;91,000;9,000;2,300
Burgos;09035;2022;52,200;44,000;94,800;5,200;2,300
Burgos;09035;2023;51,200;45,700;92,100;7,900;2,200
Burgos;09036;2021;55,000;45,500;100,000;0,000;3,100
Burgos;09036;2022;56,800;45,500;100,000;0,000;3,100
Burgos;09036;2023;58,900;40,000;100,000;0,000;3,100
Burgos;09037;2021;59,700;46,600;97,300;2,700;1,900
Burgos;09037;2022;60,900;40,400;99,100;0,900;2,000
Burgos;09037;2023;61,000;46,200;96,200;3,800;2,000
Burgos;09038;2021;57,300;45,600;83,700;16,300;2,100
Burgos;09038;2022;58,400;46,500;82,300;17,700;2,000
Burgos;09038;2023;58,800;46,300;82,000;18,000;2,000
Burgos;09039;2021;55,800;52,600;85,300;14,700;1,800
Burgos;09039;2022;53,100;48,600;84,100;15,900;2,000
Burgos;09039;2023;55,300;54,100;90,900;9,100;1,800
Burgos;09041;2021;37,600;0,000;100,000;0,000;4,500
Burgos;09041;2022;38,600;0,000;100,000;0,000;4,500
Burgos;09041;2023;39,600;0,000;100,000;0,000;4,500
Burgos;09043;2021;57,900;57,300;96,700;3,300;1,700
Burgos;09043;2022;57,700;58,000;98,900;1,100;1,700
Burgos;09043;2023;59,600;55,800;99,400;0,600;1,700
Burgos;09044;2021;54,200;53,300;98,200;1,800;1,900
Burgos;09044;2022;56,400;61,800;100,000;0,000;1,700
Burgos;09044;2023;57,500;64,700;100,000;0,000;1,600
Burgos;09045;2021;55,500;43,600;95,900;4,100;2,000
Burgos;09045;2022;55,800;42,400;95,000;5,000;2,100
Burgos;09045;2023;54,800;42,700;91,800;8,200;2,100
Burgos;09046;2021;64,400;61,500;100,000;0,000;1,500
Burgos;09046;2022;62,500;71,400;100,000;0,000;1,400
Burgos;09046;2023;60,800;78,600;94,400;5,600;1,300
Burgos;09047;2021;47,100;37,500;94,600;5,400;2,800
Burgos;09047;2022;47,700;31,300;93,200;6,800;2,800
Burgos;09047;2023;50,800;40,000;94,600;5,400;2,800
Burgos;09048;2021;49,897;49,969;87,195;12,805;2,001
Burgos;09048;2022;50,695;48,374;87,289;12,711;2,001
Burgos;09048;2023;50,096;47,181;85,293;14,707;2,000
Burgos;09050;2021;54,900;48,500;100,000;0,000;1,600
Burgos;09050;2022;55,300;48,400;100,000;0,000;1,600
Burgos;09050;2023;56,000;44,800;100,000;0,000;1,700
Burgos;09051;2021;54,000;41,700;95,100;4,900;2,200
Burgos;09051;2022;53,200;43,200;91,100;8,900;2,200
Burgos;09051;2023;51,900;39,600;89,200;10,800;2,200
Burgos;09052;2021;60,900;50,000;100,000;0,000;1,700
Burgos;09052;2022;61,200;46,700;100,000;0,000;1,700
Burgos;09052;2023;62,600;46,700;100,000;0,000;1,700
Burgos;09054;2021;55,800;43,200;95,000;5,000;2,300
Burgos;09054;2022;56,700;45,700;95,100;4,900;2,200
Burgos;09054;2023;56,200;51,100;96,100;3,900;2,200
Burgos;09055;2021;56,000;50,000;100,000;0,000;1,900
Burgos;09055;2022;57,000;50,000;100,000;0,000;1,800
Burgos;09055;2023;58,100;56,000;100,000;0,000;1,800
Burgos;09056;2021;45,450;34,819;87,115;12,885;2,263
Burgos;09056;2022;45,633;36,104;85,559;14,441;2,264
Burgos;09056;2023;45,683;36,881;83,375;16,625;2,232
Burgos;09057;2021;44,600;43,400;98,000;2,000;2,100
Burgos;09057;2022;44,900;43,400;98,300;1,700;2,100
Burgos;09057;2023;45,600;40,700;97,700;2,300;2,100
Burgos;09058;2021;37,500;33,500;92,900;7,100;2,500
Burgos;09058;2022;37,300;36,200;92,000;8,000;2,500
Burgos;09058;2023;38,000;35,200;92,000;8,000;2,400
Burgos;09059;2021;49,076;35,601;91,114;8,886;2,258
Burgos;09059;2022;48,670;35,854;91,195;8,805;2,262
Burgos;09059;2023;48,814;36,167;90,509;9,491;2,246
