Provincia;CMuni;CUSEC;Periodo;Distribución_de_la_renta_P80_P20;Índice_de_Gini
Valladolid;47186;4718610011;2021;2,3;26,3
Valladolid;47186;4718610011;2022;2,3;26,8
Valladolid;47186;4718610011;2023;2,2;26,6
Valladolid;47186;4718610013;2021;2,2;26,2
Valladolid;47186;4718610013;2022;2,1;24,9
Valladolid;47186;4718610013;2023;2,2;25,8
Valladolid;47186;4718610014;2021;2,2;24,6
Valladolid;47186;4718610014;2022;2,2;24,9
Valladolid;47186;4718610014;2023;2,2;25,4
Valladolid;47186;4718610015;2021;2,2;23,3
Valladolid;47186;4718610015;2022;2;25,4
Valladolid;47186;4718610015;2023;2,2;24,8
Valladolid;47186;4718610016;2021;2,1;23,9
Valladolid;47186;4718610016;2022;2,1;24,2
Valladolid;47186;4718610016;2023;2,3;25
Valladolid;47186;4718610017;2021;3;31,7
Valladolid;47186;4718610017;2022;3,4;32,5
Valladolid;47186;4718610017;2023;2,8;31,5
Valladolid;47186;4718610018;2021;2,4;27,7
Valladolid;47186;4718610018;2022;2,2;26,9
Valladolid;47186;4718610018;2023;2,4;27,9
Valladolid;47186;4718610019;2021;2,4;27,9
Valladolid;47186;4718610019;2022;2,8;28,8
Valladolid;47186;4718610019;2023;2,7;27,7
Valladolid;47186;4718610020;2021;2,1;25,2
Valladolid;47186;4718610020;2022;2,3;26,3
Valladolid;47186;4718610020;2023;2,2;26,7
Valladolid;47186;4718610021;2021;2,2;25,6
Valladolid;47186;4718610021;2022;2,4;25,2
Valladolid;47186;4718610021;2023;2,4;25,3
Valladolid;47186;4718610022;2021;2,9;29,9
Valladolid;47186;4718610022;2022;3,3;31,6
Valladolid;47186;4718610022;2023;3,1;30,2
Valladolid;47186;4718610024;2021;2;23,8
Valladolid;47186;4718610024;2022;2,1;23,4
Valladolid;47186;4718610024;2023;2,1;23,2
Valladolid;47186;4718610025;2021;2,4;25,6
Valladolid;47186;4718610025;2022;2,2;25,4
Valladolid;47186;4718610025;2023;2,3;26
Valladolid;47186;4718610026;2021;1,9;22,6
Valladolid;47186;4718610026;2022;1,9;23,5
Valladolid;47186;4718610026;2023;2,1;25,5
Valladolid;47186;4718610027;2021;2,2;24,3
Valladolid;47186;4718610027;2022;2,2;24,5
Valladolid;47186;4718610027;2023;2,2;24,1
Valladolid;47186;4718610028;2021;1,9;21,5
Valladolid;47186;4718610028;2022;1,9;21,6
Valladolid;47186;4718610028;2023;1,9;21,7
Valladolid;47186;4718610029;2021;2,3;25,7
Valladolid;47186;4718610029;2022;2,3;26,2
Valladolid;47186;4718610029;2023;2,3;26,7
Valladolid;47186;4718610030;2021;2,1;27,5
Valladolid;47186;4718610030;2022;2,2;27,3
Valladolid;47186;4718610030;2023;2,2;27,1
Valladolid;47186;4718610031;2021;3;29,7
Valladolid;47186;4718610031;2022;2,9;29,4
Valladolid;47186;4718610031;2023;2,6;28,8
Valladolid;47186;4718610032;2021;2,1;25,3
Valladolid;47186;4718610032;2022;2,3;26,2
Valladolid;47186;4718610032;2023;2,1;24,5
Valladolid;47186;4718610033;2021;2,7;29
Valladolid;47186;4718610033;2022;2,4;29
Valladolid;47186;4718610033;2023;2,4;28,6
Valladolid;47186;4718610034;2021;2,2;25,8
Valladolid;47186;4718610034;2022;2,1;24,3
Valladolid;47186;4718610034;2023;2,1;23,6
Valladolid;47186;4718610035;2021;1,9;23,1
Valladolid;47186;4718610035;2022;2,1;23,6
Valladolid;47186;4718610035;2023;2,1;23,9
Valladolid;47186;4718610036;2021;2,4;27,4
Valladolid;47186;4718610036;2022;2,5;27,8
Valladolid;47186;4718610036;2023;2,4;26,3
Valladolid;47186;4718610037;2021;2,1;25,6
Valladolid;47186;4718610037;2022;2,1;24,7
Valladolid;47186;4718610037;2023;2,1;24,6
Valladolid;47186;4718610038;2021;2,1;23
Valladolid;47186;4718610038;2022;1,9;22,9
Valladolid;47186;4718610038;2023;2;23,4
Valladolid;47186;4718610039;2021;2,1;23,1
Valladolid;47186;4718610039;2022;2;24,2
Valladolid;47186;4718610039;2023;2,1;23,3
Valladolid;47186;4718610040;2021;2,2;25,8
Valladolid;47186;4718610040;2022;2,3;26,8
Valladolid;47186;4718610040;2023;2,2;27
Valladolid;47186;4718610041;2021;2,3;29,8
Valladolid;47186;4718610041;2022;2,2;29
Valladolid;47186;4718610041;2023;2,3;28,9
Valladolid;47186;4718610042;2021;2,2;27,4
Valladolid;47186;4718610042;2022;2,2;26,6
Valladolid;47186;4718610042;2023;2,4;27,6
Valladolid;47186;4718610043;2021;2,2;25,9
Valladolid;47186;4718610043;2022;2,3;25,6
Valladolid;47186;4718610043;2023;2,2;24,9
Valladolid;47186;4718610044;2021;2,4;27,1
Valladolid;47186;4718610044;2022;2,2;26
Valladolid;47186;4718610044;2023;2,3;26,9
Valladolid;47186;4718610045;2021;2,2;25,9
Valladolid;47186;4718610045;2022;2,2;25
Valladolid;47186;4718610045;2023;2,2;25,8
Valladolid;47186;4718610046;2021;2;22,9
Valladolid;47186;4718610046;2022;1,9;22,4
Valladolid;47186;4718610046;2023;1,9;21,9
Valladolid;47186;4718610047;2021;2;21,9
Valladolid;47186;4718610047;2022;1,8;21,2
Valladolid;47186;4718610047;2023;1,9;21,1
Valladolid;47186;4718610048;2021;2;24,6
Valladolid;47186;4718610048;2022;2,1;23,5
Valladolid;47186;4718610048;2023;2,1;23,4
Valladolid;47186;4718610049;2021;2,4;27,5
Valladolid;47186;4718610049;2022;2,5;28,6
Valladolid;47186;4718610049;2023;2,4;27,3
Valladolid;47186;4718610050;2021;2,4;27,8
Valladolid;47186;4718610050;2022;2,3;27
Valladolid;47186;4718610050;2023;2,3;27
Valladolid;47186;4718610051;2021;2,2;26,7
Valladolid;47186;4718610051;2022;2,4;27,1
Valladolid;47186;4718610051;2023;2,4;27,7
Valladolid;47186;4718610052;2021;2,1;25
Valladolid;47186;4718610052;2022;2;24,3
Valladolid;47186;4718610052;2023;2,1;25,1
Valladolid;47186;4718610053;2021;2,2;25,9
Valladolid;47186;4718610053;2022;2,1;25,8
Valladolid;47186;4718610053;2023;2,1;25
Valladolid;47186;4718610054;2021;2,1;26,4
Valladolid;47186;4718610054;2022;2,2;26,3
Valladolid;47186;4718610054;2023;2,2;27,1
Valladolid;47186;4718610055;2021;2;22,9
Valladolid;47186;4718610055;2022;1,9;22,1
Valladolid;47186;4718610055;2023;1,9;21,6
Valladolid;47186;4718610056;2021;2,1;25,2
Valladolid;47186;4718610056;2022;2,2;25,6
Valladolid;47186;4718610056;2023;2,1;24,6
Valladolid;47186;4718611001;2021;2,5;28,7
Valladolid;47186;4718611001;2022;2,5;29,2
Valladolid;47186;4718611001;2023;2,6;29,4
Valladolid;47186;4718611002;2021;2,5;28,8
Valladolid;47186;4718611002;2022;2,5;29,7
Valladolid;47186;4718611002;2023;2,5;29,6
Valladolid;47186;4718611003;2021;2,6;28,6
Valladolid;47186;4718611003;2022;2,4;28,9
Valladolid;47186;4718611003;2023;2,5;29,5
Valladolid;47186;4718611004;2021;2,7;29,4
Valladolid;47186;4718611004;2022;2,7;29,3
Valladolid;47186;4718611004;2023;2,6;30,6
Valladolid;47186;4718611005;2021;2,3;27,7
Valladolid;47186;4718611005;2022;2,3;27,4
Valladolid;47186;4718611005;2023;2,3;27,2
Valladolid;47186;4718611006;2021;2,3;26,8
Valladolid;47186;4718611006;2022;2,6;28,5
Valladolid;47186;4718611006;2023;2,5;28,1
Valladolid;47186;4718611007;2021;2,4;27,2
Valladolid;47186;4718611007;2022;2,5;27,4
Valladolid;47186;4718611007;2023;2,2;26
Valladolid;47186;4718611008;2021;2,5;29,3
Valladolid;47186;4718611008;2022;2,4;30
Valladolid;47186;4718611008;2023;2,5;27,8
Valladolid;47186;4718611009;2021;2,3;27,4
Valladolid;47186;4718611009;2022;2,4;27,2
Valladolid;47186;4718611009;2023;2,4;27,7
Valladolid;47186;4718611010;2021;2,3;27,3
Valladolid;47186;4718611010;2022;2,2;26,7
Valladolid;47186;4718611010;2023;2,6;27,8
Valladolid;47186;4718611012;2021;2,6;27,9
Valladolid;47186;4718611012;2022;2,4;26,1
Valladolid;47186;4718611012;2023;2,3;25,8
Valladolid;47186;4718611013;2021;2,3;25,8
Valladolid;47186;4718611014;2021;3,1;33,1
Valladolid;47186;4718611014;2022;2,9;32,8
Valladolid;47186;4718611014;2023;2,7;31,7
Valladolid;47186;4718611015;2021;2,4;30,1
Valladolid;47186;4718611015;2022;2,4;28,8
Valladolid;47186;4718611015;2023;2,5;29,5
Valladolid;47186;4718611016;2021;2,6;29,9
Valladolid;47186;4718611016;2022;2,7;28,6
Valladolid;47186;4718611016;2023;2,7;29,2
Valladolid;47186;4718611017;2021;2,7;31,3
Valladolid;47186;4718611017;2022;2,5;30,2
Valladolid;47186;4718611017;2023;2,6;30,6
Valladolid;47186;4718611018;2021;2;22,8
Valladolid;47186;4718611018;2022;2;22,7
Valladolid;47186;4718611018;2023;2;23,6
Valladolid;47186;4718611019;2021;2,2;24,4
Valladolid;47186;4718611019;2022;1,9;22,7
Valladolid;47186;4718611019;2023;2,2;25,4
Valladolid;47186;4718611020;2021;2,1;24,2
Valladolid;47186;4718611020;2022;2,1;24,9
Valladolid;47186;4718611020;2023;2;24,9
Valladolid;47186;4718611021;2021;2,4;29,9
Valladolid;47186;4718611021;2022;2,3;28,6
Valladolid;47186;4718611021;2023;2,5;29
Valladolid;47186;4718611022;2021;2;22,6
Valladolid;47186;4718611022;2022;2,1;23,4
Valladolid;47186;4718611022;2023;1,9;21,5
Valladolid;47186;4718611025;2021;2,1;23,8
Valladolid;47186;4718611025;2022;2;22,9
Valladolid;47186;4718611025;2023;2;22,6
Valladolid;47186;4718611026;2021;2,6;30,3
Valladolid;47186;4718611026;2022;2,5;30,1
Valladolid;47186;4718611026;2023;2,4;28,9
Valladolid;47186;4718611027;2021;2,3;25,8
Valladolid;47186;4718611027;2022;2,1;24,8
Valladolid;47186;4718611027;2023;1,9;24,2
Valladolid;47186;4718611028;2021;2,3;27,9
Valladolid;47186;4718611028;2022;2,5;28,7
Valladolid;47186;4718611028;2023;2,4;27,9
Valladolid;47186;4718611029;2021;2,5;28,9
Valladolid;47186;4718611029;2022;2,4;27,9
Valladolid;47186;4718611029;2023;2,3;27,3
Valladolid;47186;4718611031;2021;2,2;25,3
Valladolid;47186;4718611031;2022;2,1;24,9
Valladolid;47186;4718611031;2023;2,1;25,2
Valladolid;47186;4718611032;2021;2,2;27,1
Valladolid;47186;4718611032;2022;2,2;26,7
Valladolid;47186;4718611032;2023;2,2;26,2
Valladolid;47186;4718611033;2021;2,3;26,6
Valladolid;47186;4718611033;2022;2,2;26,3
Valladolid;47186;4718611033;2023;2,1;25,8
Valladolid;47186;4718611034;2021;2,3;27,8
Valladolid;47186;4718611034;2022;2,3;27,9
Valladolid;47186;4718611034;2023;2,3;27,6
Valladolid;47186;4718611035;2021;2,2;26
Valladolid;47186;4718611035;2022;2,3;25,4
Valladolid;47186;4718611035;2023;2,1;25
Valladolid;47186;4718611036;2021;2,6;29,9
Valladolid;47186;4718611036;2022;2,5;28,9
Valladolid;47186;4718611036;2023;2,4;28,7
Valladolid;47186;4718611037;2021;2,3;26,6
Valladolid;47186;4718611037;2022;2,4;27,1
Valladolid;47186;4718611037;2023;2,4;26,9
Valladolid;47186;4718611038;2021;2,2;26,8
Valladolid;47186;4718611038;2022;2,1;26,2
Valladolid;47186;4718611038;2023;2,2;26,6
Valladolid;47186;4718611039;2021;2,1;25,7
Valladolid;47186;4718611039;2022;2,1;25,2
Valladolid;47186;4718611039;2023;2,2;24,9
Valladolid;47186;4718611040;2021;2,1;24,7
Valladolid;47186;4718611040;2022;2,1;25,2
Valladolid;47186;4718611040;2023;2;24,6
Valladolid;47186;4718611041;2021;2,3;27,4
Valladolid;47186;4718611041;2022;2,4;29,9
Valladolid;47186;4718611041;2023;2,4;30,8
Valladolid;47186;4718611042;2021;2,4;28,9
Valladolid;47186;4718611042;2022;2,3;27,9
Valladolid;47186;4718611042;2023;2,4;27,6
Valladolid;47186;4718611043;2021;2,1;25,5
Valladolid;47186;4718611043;2022;2,1;24,6
Valladolid;47186;4718611043;2023;2,1;25,9
Valladolid;47186;4718612001;2021;2,5;27,7
Valladolid;47186;4718612001;2022;2,4;27,7
Valladolid;47186;4718612001;2023;2,3;27,5
Valladolid;47186;4718612002;2021;3;31,3
Valladolid;47186;4718612002;2022;2,7;30,9
Valladolid;47186;4718612002;2023;2,8;31
Valladolid;47186;4718612003;2021;2,2;27,1
Valladolid;47186;4718612003;2022;2,1;26,4
Valladolid;47186;4718612003;2023;2,1;26,3
Valladolid;47186;4718612004;2021;2,3;29,2
Valladolid;47186;4718612004;2022;2,4;29,6
Valladolid;47186;4718612004;2023;2,3;29,3
Valladolid;47189;4718901001;2021;1,8;20,8
Valladolid;47189;4718901001;2022;1,9;24,1
Valladolid;47189;4718901001;2023;1,8;20,5
Valladolid;47190;4719001001;2021;2;24,3
Valladolid;47190;4719001001;2022;2,2;22,3
Valladolid;47190;4719001001;2023;2,4;25,6
Valladolid;47191;4719101001;2021;3,3;36
Valladolid;47191;4719101001;2022;2,8;33,6
Valladolid;47191;4719101001;2023;2,8;29,9
Valladolid;47192;4719201001;2022;2,4;37,7
Valladolid;47192;4719201001;2023;2,1;27,6
Valladolid;47193;4719301001;2021;2,3;27,9
Valladolid;47193;4719301001;2022;2,2;26,8
Valladolid;47193;4719301001;2023;2,2;26,3
Valladolid;47194;4719401001;2021;2,5;25,8
Valladolid;47194;4719401001;2022;2,1;25,6
Valladolid;47194;4719401001;2023;2,1;25
Valladolid;47195;4719501001;2021;2,1;26,7
Valladolid;47195;4719501001;2022;2,4;28,1
Valladolid;47195;4719501001;2023;2,6;29,7
Valladolid;47197;4719701001;2021;2,6;27,1
Valladolid;47197;4719701001;2022;2,5;28,1
Valladolid;47197;4719701001;2023;2,6;29,3
Valladolid;47204;4720401001;2021;2,4;30
Valladolid;47204;4720401001;2022;2,3;29,1
Valladolid;47204;4720401001;2023;2,1;34,1
Valladolid;47205;4720501001;2021;2,7;32,9
Valladolid;47205;4720501001;2022;2,8;33,7
Valladolid;47205;4720501001;2023;2,9;33
Valladolid;47207;4720701001;2021;2,5;26,1
Valladolid;47207;4720701001;2022;2,6;27,6
Valladolid;47207;4720701001;2023;2,6;29,2
Valladolid;47210;4721001001;2021;2,3;27,7
Valladolid;47210;4721001001;2022;2,2;27
Valladolid;47210;4721001001;2023;2,2;26,7
Valladolid;47212;4721201001;2021;2;25,5
Valladolid;47212;4721201001;2022;2,4;27,7
Valladolid;47212;4721201001;2023;2;25,2
Valladolid;47213;4721301001;2021;2,6;33
Valladolid;47213;4721301001;2022;2,9;37
Valladolid;47213;4721301001;2023;2,3;35,6
Valladolid;47214;4721401001;2021;2,2;26,8
Valladolid;47214;4721401001;2022;2,2;28
Valladolid;47214;4721401001;2023;2,3;26,5
Valladolid;47216;4721601001;2021;2,2;25,5
Valladolid;47216;4721601001;2022;2,1;25,4
Valladolid;47216;4721601001;2023;1,9;23
Valladolid;47217;4721701001;2021;2;26,4
Valladolid;47217;4721701001;2022;2,3;27
Valladolid;47217;4721701001;2023;2,1;26
Valladolid;47217;4721701002;2021;2;23,5
Valladolid;47217;4721701002;2022;2;23,7
Valladolid;47217;4721701002;2023;1,9;22,3
Valladolid;47218;4721801001;2021;2,3;27,2
Valladolid;47218;4721801001;2022;2,2;26,5
Valladolid;47218;4721801001;2023;2,1;25,4
Valladolid;47220;4722001001;2021;2,8;31,6
Valladolid;47220;4722001001;2022;3,5;36,1
Valladolid;47220;4722001001;2023;3;44,2
Valladolid;47221;4722101001;2021;2,5;31
Valladolid;47221;4722101001;2022;2,6;32,3
Valladolid;47221;4722101001;2023;2,3;29,8
Valladolid;47222;4722201001;2022;2,1;23
Valladolid;47222;4722201001;2023;2,2;23,3
Valladolid;47223;4722301001;2021;2,5;25,4
Valladolid;47223;4722301001;2022;2,3;25,1
Valladolid;47223;4722301001;2023;2,2;24,5
Valladolid;47224;4722401001;2022;2,5;34,5
Valladolid;47224;4722401001;2023;2,4;32,9
Valladolid;47226;4722601001;2021;2,3;25,6
Valladolid;47226;4722601001;2022;2,4;25,6
Valladolid;47226;4722601001;2023;2,3;23,3
Valladolid;47228;4722801001;2021;2,4;28,6
Valladolid;47228;4722801001;2022;2,6;31,4
Valladolid;47228;4722801001;2023;2,5;31,1
Valladolid;47229;4722901001;2021;2,4;28
Valladolid;47229;4722901001;2022;2,8;33,2
Valladolid;47229;4722901001;2023;2,8;30,2
Valladolid;47230;4723001001;2021;2,1;23,4
Valladolid;47230;4723001001;2022;2;23,5
Valladolid;47230;4723001001;2023;1,8;19,7
Valladolid;47231;4723101001;2021;2,1;25,3
Valladolid;47231;4723101001;2022;2;24,5
Valladolid;47231;4723101001;2023;2,1;24,7
Valladolid;47231;4723101002;2021;2;23,8
Valladolid;47231;4723101002;2022;2;23,5
Valladolid;47231;4723101002;2023;1,9;22,5
Valladolid;47231;4723101003;2021;2,1;24,9
Valladolid;47231;4723101003;2022;2,1;25,4
Valladolid;47231;4723101003;2023;1,9;23
Valladolid;47231;4723101004;2021;2,4;26,3
Valladolid;47231;4723101004;2022;2,2;25,7
Valladolid;47231;4723101004;2023;2,2;25
Valladolid;47232;4723201001;2021;3;32,9
Valladolid;47232;4723201001;2022;2,8;31,1
Valladolid;47232;4723201001;2023;2,8;33,6
Zamora;49003;4900301001;2021;2,2;26,4
Zamora;49003;4900301001;2022;2,1;25,9
Zamora;49003;4900301001;2023;2,2;25,7
Zamora;49004;4900401001;2021;2,2;22
Zamora;49004;4900401001;2022;2,2;24,3
Zamora;49004;4900401001;2023;2,1;27,1
Zamora;49005;4900501001;2021;2,6;25,6
Zamora;49005;4900501001;2022;2,1;23,4
Zamora;49005;4900501001;2023;2;24,7
Zamora;49006;4900601001;2021;2,4;26,4
Zamora;49006;4900601001;2022;2,5;28,6
Zamora;49006;4900601001;2023;2,3;27,8
Zamora;49007;4900701001;2021;2,3;26,1
Zamora;49007;4900701001;2022;2,2;24,9
Zamora;49007;4900701001;2023;2,2;23,8
Zamora;49008;4900801001;2021;2,6;31,4
Zamora;49008;4900801001;2022;2,7;31,5
Zamora;49008;4900801001;2023;2,9;32
Zamora;49009;4900901001;2021;2,2;25,6
Zamora;49009;4900901001;2022;2,4;26,4
Zamora;49009;4900901001;2023;2,2;23,4
Zamora;49010;4901001001;2021;2,3;29,7
Zamora;49010;4901001001;2022;2;28,8
Zamora;49010;4901001001;2023;2,4;26,6
Zamora;49011;4901101001;2021;2;25,1
Zamora;49011;4901101001;2022;2;25,2
Zamora;49011;4901101001;2023;2;22,4
Zamora;49013;4901301001;2021;2,3;28,5
Zamora;49013;4901301001;2022;2,4;29,3
Zamora;49013;4901301001;2023;2,3;30,6
Zamora;49014;4901401001;2021;3,2;35,2
Zamora;49014;4901401001;2022;2,7;34,9
Zamora;49014;4901401001;2023;2,9;31,2
Zamora;49015;4901501001;2021;2,3;30,7
Zamora;49015;4901501001;2022;2,1;29,5
Zamora;49015;4901501001;2023;2;26,3
Zamora;49016;4901601001;2021;2,2;26,6
Zamora;49016;4901601001;2022;2,3;26,7
Zamora;49016;4901601001;2023;2,1;25,7
Zamora;49017;4901701001;2021;2,8;34,7
Zamora;49017;4901701001;2022;3,2;36,2
Zamora;49017;4901701001;2023;2,6;35,7
Zamora;49018;4901801001;2021;2,6;31,5
Zamora;49018;4901801001;2022;2,3;27,3
Zamora;49018;4901801001;2023;2,3;28,6
Zamora;49019;4901901001;2021;2,3;27,1
Zamora;49019;4901901001;2022;2,3;26,2
Zamora;49019;4901901001;2023;1,9;23,5
Zamora;49020;4902001001;2021;2,6;27,9
Zamora;49020;4902001001;2022;2,3;29,3
Zamora;49020;4902001001;2023;2,2;28,4
Zamora;49021;4902101001;2021;2,5;29,8
Zamora;49021;4902101001;2022;2,8;30
Zamora;49021;4902101001;2023;2,7;29,3
Zamora;49021;4902101002;2021;2,8;30,9
Zamora;49021;4902101002;2022;2,8;31,5
Zamora;49021;4902101002;2023;2,7;30,3
Zamora;49021;4902101003;2021;2,9;29,6
Zamora;49021;4902101003;2022;2,7;29,5
Zamora;49021;4902101003;2023;2,6;29,7
Zamora;49021;4902101004;2021;2,4;27,6
Zamora;49021;4902101004;2022;2,3;28,6
Zamora;49021;4902101004;2023;2,3;26,8
Zamora;49021;4902101005;2021;2,3;27,5
Zamora;49021;4902101005;2022;2,2;28,1
Zamora;49021;4902101005;2023;2,2;27,4
Zamora;49021;4902101006;2021;2,3;28,2
Zamora;49021;4902101006;2022;2,3;28,4
Zamora;49021;4902101006;2023;2,2;27,4
Zamora;49021;4902101007;2021;2,8;32,3
Zamora;49021;4902101007;2022;3;31,7
Zamora;49021;4902101007;2023;3,2;32
Zamora;49021;4902102001;2021;2,2;30
Zamora;49021;4902102001;2022;2,7;33
Zamora;49021;4902102001;2023;2,5;31,8
Zamora;49021;4902102002;2021;2,5;29,3
Zamora;49021;4902102002;2022;2,4;29,7
Zamora;49021;4902102002;2023;2,4;28,6
Zamora;49021;4902102003;2021;2,6;30,5
Zamora;49021;4902102003;2022;2,4;30,4
Zamora;49021;4902102003;2023;2,5;29,6
Zamora;49021;4902102004;2021;2,1;26
Zamora;49021;4902102004;2022;2,3;27,1
Zamora;49021;4902102004;2023;2,2;26,2
Zamora;49021;4902102005;2021;2,4;28,1
Zamora;49021;4902102005;2022;2,3;28,2
Zamora;49021;4902102005;2023;2,3;27,1
Zamora;49021;4902102006;2021;2,3;26,8
Zamora;49021;4902102006;2022;2,2;27
Zamora;49021;4902102006;2023;2,3;26,2
Zamora;49021;4902103001;2021;2,3;27,3
Zamora;49021;4902103001;2022;2,4;26,6
Zamora;49021;4902103001;2023;2,4;28,3
Zamora;49021;4902103002;2021;2,5;31,4
Zamora;49021;4902103002;2022;2,6;31,1
Zamora;49021;4902103002;2023;2,6;30,4
Zamora;49022;4902201001;2021;2,3;26,4
Zamora;49022;4902201001;2022;2,4;26,8
Zamora;49022;4902201001;2023;2,3;25,2
Zamora;49023;4902301001;2021;2,6;31,3
Zamora;49023;4902301001;2022;2,5;30,2
Zamora;49023;4902301001;2023;2,5;31,3
Zamora;49024;4902401001;2021;2,2;27,2
Zamora;49024;4902401001;2022;2,1;28,6
Zamora;49024;4902401001;2023;2,4;30,4
Zamora;49025;4902501001;2021;2,5;27,9
Zamora;49025;4902501001;2022;2,9;32,3
Zamora;49025;4902501001;2023;2,4;28,8
Zamora;49026;4902601001;2021;2,1;24,7
Zamora;49026;4902601001;2022;1,8;23,2
Zamora;49026;4902601001;2023;2;24,1
Zamora;49027;4902701001;2021;2;26,1
Zamora;49027;4902701001;2022;2,1;25,1
Zamora;49027;4902701001;2023;2;23
Zamora;49028;4902801001;2021;2,8;30,7
Zamora;49028;4902801001;2022;2,3;27,7
Zamora;49029;4902901001;2021;2,1;24,4
Zamora;49029;4902901001;2022;2;23
Zamora;49029;4902901001;2023;2,1;24,2
Zamora;49031;4903101001;2021;3,2;30,8
Zamora;49031;4903101001;2022;2,9;28,3
Zamora;49031;4903101001;2023;2,7;28,5
Zamora;49032;4903201001;2021;2;24,1
Zamora;49032;4903201001;2022;2,3;26,1
Zamora;49032;4903201001;2023;2,2;27,3
Zamora;49033;4903301001;2021;2,3;31,4
Zamora;49033;4903301001;2022;2,3;30,8
Zamora;49033;4903301001;2023;2,3;31,4
Zamora;49034;4903401001;2021;2;23
Zamora;49034;4903401001;2022;2,1;27,3
Zamora;49034;4903401001;2023;2,5;25,3
Zamora;49035;4903501001;2021;2,7;28,1
Zamora;49035;4903501001;2022;2,6;25,1
Zamora;49035;4903501001;2023;2,3;24,5
Zamora;49036;4903601001;2021;2;26,6
Zamora;49036;4903601001;2022;2;26,2
Zamora;49036;4903601001;2023;2,3;26,5
Zamora;49037;4903701001;2021;2;24,8
Zamora;49037;4903701001;2022;2,1;29,6
Zamora;49037;4903701001;2023;2,2;26,6
Zamora;49039;4903901001;2021;2,4;29,4
Zamora;49039;4903901001;2022;2,3;27,4
Zamora;49039;4903901001;2023;2,4;28,3
Zamora;49040;4904001001;2021;2,7;30,2
Zamora;49040;4904001001;2022;2,5;29,1
Zamora;49040;4904001001;2023;2,5;30,2
Zamora;49041;4904101001;2021;2,2;26
Zamora;49041;4904101001;2022;2,1;28,8
Zamora;49041;4904101001;2023;2,4;28,5
Zamora;49042;4904201001;2021;2,3;26,1
Zamora;49042;4904201001;2022;2,4;26,3
Zamora;49042;4904201001;2023;2,6;28
Zamora;49043;4904301001;2021;2,7;33,7
Zamora;49043;4904301001;2022;2,4;29,9
Zamora;49043;4904301001;2023;2,4;27,5
Zamora;49046;4904601001;2021;2,6;30
Zamora;49046;4904601001;2022;2,3;31
Zamora;49046;4904601001;2023;2,4;31
Zamora;49047;4904701001;2021;2,6;35,6
Zamora;49047;4904701001;2022;2,8;35,8
Zamora;49047;4904701001;2023;3,2;38,6
Zamora;49048;4904801001;2021;2,3;28,8
Zamora;49048;4904801001;2022;2,6;28
Zamora;49048;4904801001;2023;2,9;32,1
Zamora;49050;4905001001;2021;2,4;29,8
Zamora;49050;4905001001;2022;2,3;30,7
Zamora;49050;4905001001;2023;2,2;29,1
Zamora;49052;4905201001;2021;2,4;28,7
Zamora;49052;4905201001;2022;2,6;32,5
Zamora;49052;4905201001;2023;2,3;30,6
Zamora;49053;4905301001;2021;2,1;26,6
Zamora;49053;4905301001;2022;2,1;27,1
Zamora;49053;4905301001;2023;2;25,7
Zamora;49054;4905401001;2021;2,3;29
Zamora;49054;4905401001;2022;2,2;27,3
Zamora;49054;4905401001;2023;2,4;29
Zamora;49056;4905601001;2021;2,4;27,7
Zamora;49056;4905601001;2022;2,3;30,1
